InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-48        L-4       2245       3132        324          1
    R-49        L-1       2355       3771        379          5
    R-50        L-5       2060       2996        349          1
    R-51        L-1        978       1886        466          2
    R-52        L-4       1417       2122        320          1
    R-53        L-4       2458       2807        290          5
    R-54        L-4       1220       1826        435          4
    R-55        L-3       1054       2260        296          3
    R-56        L-2       1974       2598        352          4
    R-57        L-3       1549       2583        483          3
    R-58        L-5       1078       1425        218          2
    R-59        L-4       1802       2220        234          3
    R-60        L-1       1630       2915        308          1
    R-61        L-3       1674       2648        277          1
    R-62        L-1       1965       2752        379          3
    R-63        L-5       1058       1751        320          2
    R-64        L-5       1613       1958        303          1
    R-65        L-3        714       2031        487          2
    R-66        L-3        425       1078        323          3
    R-67        L-5       2464       3486        364          5
    R-68        L-3       1560       2474        332          2
    R-69        L-4       2133       3376        388          3
    R-70        L-4       2389       3209        259          2
    R-71        L-2       1047       2237        451          4
    R-72        L-2       1357       2631        297          3
    R-73        L-3       1457       2558        396          4
    R-74        L-5       1465       2365        298          1
    R-75        L-1       1794       2916        317          5
    R-76        L-4        640       1134        382          4
    R-77        L-4        483       1631        413          3
    R-78        L-3       2473       3650        302          5
    R-79        L-2       1803       3216        493          5
    R-80        L-5        521        978        314          5
    R-81        L-4       1955       2863        374          3
    R-82        L-5       1481       2707        477          3
    R-83        L-1        952       1648        344          3
    R-84        L-2        283       1364        296          3
    R-85        L-3       2186       3403        255          3
    R-86        L-2        787       1635        240          3
    R-87        L-2       1111       2352        409          1
    R-88        L-3        698       1750        412          3
    R-89        L-5       1045       1437        215          5
    R-90        L-1        864       1166        284          5
    R-91        L-1        742       2227        399          5
    R-92        L-4        752       1641        461          4
    R-93        L-5       1098       1755        373          4
    R-94        L-4       1963       3302        224          2
    R-95        L-5       2226       3524        367          4
    R-96        L-1        433       1028        411          5
    R-97        L-3       1231       1635        280          5
    R-98        L-1        728       1329        373          1
    R-99        L-3        317       1191        256          3
   R-100        L-3       1417       2149        433          4
   R-101        L-2       1384       1753        241          5
   R-102        L-3       1918       2415        235          5
   R-103        L-1       1509       2979        326          1
   R-104        L-4       2291       2953        428          3
   R-105        L-1        516       1839        459          3
   R-106        L-1        955       1826        225          5
   R-107        L-2       1430       2600        307          2
   R-108        L-5        771       2161        442          5
   R-109        L-5       1188       1717        224          3
   R-110        L-2       1686       3055        341          5
   R-111        L-3       1750       2624        429          2
   R-112        L-3       1558       2799        442          4
   R-113        L-2       1219       2436        419          4
   R-114        L-5        294        998        384          2
   R-115        L-4       2234       3306        438          2
   R-116        L-1        676       1044        356          1
   R-117        L-1       2158       3364        325          4
   R-118        L-5       2296       2767        386          3
   R-119        L-3        388       1131        369          2
   R-120        L-5       2449       2958        248          5
   R-121        L-3        885       1563        322          1
   R-122        L-3       1984       3324        491          4
   R-123        L-3        714       1595        449          2
   R-124        L-4        815       1580        242          5
   R-125        L-5        948       1861        391          4
   R-126        L-3        428        889        302          4
   R-127        L-4       2421       3469        467          4
   R-128        L-2       2085       3416        419          4
   R-129        L-3       2418       3915        452          5
   R-130        L-5        364       1801        288          2
   R-131        L-1       1721       3192        332          4
   R-132        L-2        971       1353        272          2
   R-133        L-1        576       1250        338          1
   R-134        L-2       1564       2848        323          4
   R-135        L-3        249        846        289          4
   R-136        L-4        204       1182        200          1
   R-137        L-5       1030       2484        382          3
   R-138        L-5       1979       2681        256          3
   R-139        L-3       1291       2556        419          3
   R-140        L-1       1590       1923        262          1
   R-141        L-5       2463       2968        393          5
   R-142        L-2       2484       3426        266          1
   R-143        L-1        625        907        259          5
   R-144        L-1       1254       2625        439          1
   R-145        L-5        953       1407        439          4
   R-146        L-5       1664       2518        423          2
   R-147        L-4       1941       3129        492          3
   R-148        L-1        986       1918        322          2
   R-149        L-2       2324       3519        475          4
   R-150        L-1       1874       2714        446          5
   R-151        L-3        275       1427        464          4
   R-152        L-5        707       1477        403          5
   R-153        L-3        294        750        205          3
   R-154        L-1        216       1305        234          5
   R-155        L-1       2112       2655        435          1
   R-156        L-1       1182       2057        491          5
   R-157        L-4        462        860        270          3
   R-158        L-5       1595       2675        264          1
   R-159        L-4       2270       2854        407          4
   R-160        L-5        957       2378        391          4
   R-161        L-2        521       1185        308          5
   R-162        L-3        438        962        227          4
   R-163        L-3        356       1374        438          1
   R-164        L-4        612        992        304          2
   R-165        L-1       2340       3166        214          4
   R-166        L-3       1673       2392        450          5
   R-167        L-5       1561       2594        335          5
   R-168        L-4       1459       2577        225          5
   R-169        L-3        488       1850        234          1
   R-170        L-5       1530       2457        308          3
   R-171        L-2       1628       2451        220          2
   R-172        L-4        401        908        321          4
   R-173        L-2        250       1395        349          3
   R-174        L-4       1157       2288        336          2
   R-175        L-3        251        695        220          2
   R-176        L-3        328       1523        207          1
   R-177        L-5       1763       2216        410          5
   R-178        L-2       1320       2817        346          1
   R-179        L-4       2254       3154        465          5
   R-180        L-1        556       1354        201          4
   R-181        L-4       1049       2305        273          5
   R-182        L-3       1531       2439        356          5
   R-183        L-3       1701       2856        459          2
   R-184        L-2        826       1902        367          5
   R-185        L-5       2228       2858        364          3
   R-186        L-4        460       1013        421          4
   R-187        L-3       1727       2197        303          5
   R-188        L-3       2284       3161        325          4
   R-189        L-4        602       1757        470          4
   R-190        L-5        968       1665        331          5
   R-191        L-1       1024       2069        439          3
   R-192        L-1       1386       2810        243          5
   R-193        L-4       1355       1986        419          2
   R-194        L-2        722       2162        247          1
   R-195        L-1       1781       2219        239          2
   R-196        L-5       1954       3325        314          3
   R-197        L-5       2057       3067        201          1
   R-198        L-2       2201       2693        311          3
   R-199        L-1       2073       2615        269          1
   R-200        L-3        863       1503        213          1
   R-201        L-3        284       1588        482          1
   R-202        L-3       2411       2943        274          3
   R-203        L-3       1969       3336        376          4
   R-204        L-5       1846       2704        493          3
   R-205        L-4       1883       2816        279          4
   R-206        L-1       2396       2964        242          4
   R-207        L-1       1085       2190        365          5
   R-208        L-1       2048       2625        371          2
   R-209        L-5        582       1340        277          5
   R-210        L-2       1412       1845        399          5
   R-211        L-3       1457       2790        423          5
   R-212        L-4        979       1544        335          1
   R-213        L-1       1055       1938        277          4
   R-214        L-3       1729       2764        460          2
   R-215        L-4       1707       3131        437          3
   R-216        L-5       1282       2242        293          5
   R-217        L-1        796       1445        426          1
   R-218        L-4       1640       3033        472          3
   R-219        L-1       1068       1509        215          1
   R-220        L-5       1204       1652        274          4
   R-221        L-3        374        709        217          3
   R-222        L-4       1114       2116        418          1
   R-223        L-3       1471       1951        218          1
   R-224        L-4        864       2222        227          1
   R-225        L-3        977       2192        455          4
   R-226        L-2        386        820        335          5
   R-227        L-5        699       1431        392          2
   R-228        L-5       1655       2829        358          1
   R-229        L-3       1424       1847        396          3
   R-230        L-5       2283       3701        365          1
   R-231        L-1       1608       3095        457          5
   R-232        L-5       1382       2317        242          4
   R-233        L-5        982       2133        489          3
   R-234        L-4        420       1726        273          4
   R-235        L-1       1836       2850        373          3
   R-236        L-4       1573       3021        404          3
   R-237        L-1       2057       3104        456          4
   R-238        L-2       1092       2445        287          1
   R-239        L-3       1145       2568        257          2
   R-240        L-2       2431       2761        303          4
   R-241        L-1        963       2152        362          2
   R-242        L-3       1301       2347        354          5
   R-243        L-5        242       1251        213          2
   R-244        L-3        380        986        310          1
   R-245        L-4        776       2219        319          4
   R-246        L-3        709       1235        278          3
   R-247        L-3       1773       2971        237          4
   R-248        L-4       2327       3748        218          5
   R-249        L-1       2291       3054        484          1
   R-250        L-3       1033       2123        321          1
   R-251        L-5       1101       2480        409          3
   R-252        L-4       1877       2586        223          1
   R-253        L-2       1455       2441        367          2
   R-254        L-1       2333       3501        399          1
   R-255        L-2       2225       2925        475          5
   R-256        L-2       1255       2410        229          2
   R-257        L-2       2242       3570        280          4
   R-258        L-1       2185       3006        288          5
   R-259        L-4       2345       2746        357          1
   R-260        L-3       1364       2221        458          3
   R-261        L-5       1652       2857        242          2
   R-262        L-4       1736       2479        331          3
   R-263        L-4        609       1614        369          2
   R-264        L-4        683       1488        407          5
   R-265        L-3       1008       2439        354          3
   R-266        L-4        434       1145        223          5
   R-267        L-1        606       1318        404          3
   R-268        L-3       1286       1877        442          4
   R-269        L-1        956       2280        458          3
   R-270        L-5       2279       3751        234          4
   R-271        L-2       2078       2398        258          3
   R-272        L-5        572       1452        306          2
   R-273        L-3       2492       3233        306          3
   R-274        L-4       1765       2321        479          5
   R-275        L-3        316       1561        205          2
   R-276        L-5        250       1410        381          4
   R-277        L-1       2334       3435        402          1
   R-278        L-5        717       1934        481          5
   R-279        L-4       2260       3387        250          1
   R-280        L-5       2179       2819        365          2
   R-281        L-5       1480       2321        274          5
   R-282        L-3       2359       3399        294          4
   R-283        L-3        411       1132        304          5
   R-284        L-2       2078       2737        376          3
   R-285        L-5       1786       2333        383          4
   R-286        L-5        876       2023        243          4
   R-287        L-2       1341       2507        319          3
   R-288        L-1        255       1701        243          3
   R-289        L-1        423        966        438          3
   R-290        L-2        482       1505        305          2
   R-291        L-5       1369       2853        466          4
   R-292        L-1       1958       3312        449          4
   R-293        L-5       2084       3356        386          3
   R-294        L-2       1061       2012        375          3
   R-295        L-5       1537       1955        260          2
   R-296        L-1        770       1692        202          5
   R-297        L-4       2210       3704        438          1
   R-298        L-5       1834       2190        221          3
   R-299        L-1        778       1909        430          4
   R-300        L-2       2452       3469        239          3
