InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-164        L-2        635       1994        361          2
   R-165        L-5       1969       2991        474          2
   R-166        L-5        935       2147        405          4
   R-167        L-1       1461       2555        291          4
   R-168        L-1        704       2176        247          1
   R-169        L-4       1417       1753        294          2
   R-170        L-3       2179       3351        375          5
   R-171        L-3       1608       2527        395          2
   R-172        L-3       1809       2947        276          4
   R-173        L-4       1148       1653        267          2
   R-174        L-4       1649       2645        209          5
   R-175        L-4        519        846        282          3
   R-176        L-1        532       2010        321          2
   R-177        L-5       1439       2057        385          2
   R-178        L-4       2148       2726        343          2
   R-179        L-1       1902       3308        450          2
   R-180        L-1       2098       3504        384          1
   R-181        L-1       1131       1836        411          3
   R-182        L-3       2453       2908        222          1
   R-183        L-5       2300       2988        259          3
   R-184        L-3       1004       2110        440          2
   R-185        L-2       1106       1520        391          3
   R-186        L-5       1737       2840        204          2
   R-187        L-5        858       1311        208          5
   R-188        L-5       2025       2763        473          4
   R-189        L-1       1949       3196        351          3
   R-190        L-1       1104       1657        499          5
   R-191        L-5       1671       2706        262          4
   R-192        L-2       1049       1641        302          2
   R-193        L-5       2031       2877        252          3
   R-194        L-1       1287       1862        451          1
   R-195        L-5       2034       3370        334          3
   R-196        L-1       1728       2758        313          2
   R-197        L-1       2451       3769        400          1
   R-198        L-1       1978       2480        410          5
   R-199        L-2       2250       3328        435          5
   R-200        L-1        799       2113        353          1
   R-201        L-1        264       1234        362          4
   R-202        L-1       2121       3213        382          4
   R-203        L-5        213       1033        346          3
   R-204        L-2        494        850        227          2
   R-205        L-4       1218       2236        475          3
   R-206        L-1       2057       2584        435          2
   R-207        L-5        628       1582        276          3
   R-208        L-3       1547       2028        322          3
   R-209        L-4       2051       2546        215          5
   R-210        L-2       1611       2990        493          2
   R-211        L-1       1879       2562        330          2
   R-212        L-2       1866       2721        237          4
   R-213        L-3       2278       2701        342          3
   R-214        L-2       2375       3482        410          3
   R-215        L-1        281       1156        311          5
   R-216        L-1       1149       1946        452          5
   R-217        L-2       2093       2646        260          1
   R-218        L-4        977       2168        347          3
   R-219        L-4       2273       3248        494          5
   R-220        L-3       1755       2870        449          3
   R-221        L-1       2498       3040        403          3
   R-222        L-3        656       1613        382          1
   R-223        L-4       1492       2883        279          4
   R-224        L-5       1316       2243        363          3
   R-225        L-4       2456       2929        283          2
   R-226        L-2        892       2225        345          2
   R-227        L-5       1496       2899        378          4
   R-228        L-3       1823       3230        310          5
   R-229        L-2       2251       2625        292          1
   R-230        L-2        384       1654        343          2
   R-231        L-1       2040       3376        436          5
   R-232        L-1       1836       3235        291          2
   R-233        L-1       1171       2111        259          4
   R-234        L-5        264       1674        207          2
   R-235        L-1       1288       2055        494          3
   R-236        L-5       2210       2803        423          1
   R-237        L-2        727       1559        258          5
   R-238        L-5        869       1981        460          3
   R-239        L-1       1401       2381        241          2
   R-240        L-4       1386       2194        268          1
   R-241        L-3       2159       2709        324          1
   R-242        L-3       1591       2807        440          5
   R-243        L-3       1374       2414        363          3
   R-244        L-2       1145       2465        269          5
   R-245        L-4        981       1531        376          1
   R-246        L-2       1034       1544        309          4
   R-247        L-3       1148       2483        473          1
   R-248        L-3        648       1564        275          1
   R-249        L-4       1508       1793        283          3
   R-250        L-2       1779       2270        479          4
   R-251        L-2        241       1081        477          4
   R-252        L-4        899       1839        443          1
   R-253        L-2        515       1478        422          4
   R-254        L-4       1981       2938        453          3
   R-255        L-5       1446       1969        345          1
   R-256        L-2        613       1623        202          5
   R-257        L-3        859       2288        458          3
   R-258        L-1       1582       2440        366          2
   R-259        L-5       2368       2757        243          1
   R-260        L-5        719       1519        497          5
   R-261        L-2       2070       2655        275          2
   R-262        L-1        676       1250        438          1
   R-263        L-5        336       1047        300          5
   R-264        L-1        329        832        221          3
   R-265        L-5        818       1573        396          3
   R-266        L-2       1241       1614        309          2
   R-267        L-4       1552       2580        465          5
   R-268        L-3       2138       2607        418          2
   R-269        L-5       2224       3718        441          4
   R-270        L-4       1382       2648        275          5
   R-271        L-3       1562       2339        473          5
   R-272        L-3       1402       2404        200          4
   R-273        L-3       1968       2875        415          1
   R-274        L-1       2119       2523        201          1
   R-275        L-5        256       1460        244          3
   R-276        L-5        888       2034        437          1
   R-277        L-1       1270       1763        454          5
   R-278        L-1       2426       3316        475          2
   R-279        L-1        621       1316        215          1
   R-280        L-5       1398       1858        428          5
   R-281        L-5       2147       2630        362          3
   R-282        L-1        890       1807        404          5
   R-283        L-1       2331       2793        235          1
   R-284        L-4       2268       3052        457          5
   R-285        L-5       1678       3000        339          5
   R-286        L-1       1954       3118        442          3
   R-287        L-4        885       2384        311          4
   R-288        L-2       2308       2867        201          2
   R-289        L-4        549       1126        311          2
   R-290        L-3       1519       2980        457          4
   R-291        L-3       2413       3311        422          5
   R-292        L-3       2235       3174        228          4
   R-293        L-3        989       1578        327          3
   R-294        L-4       1927       3421        208          4
   R-295        L-5       1563       2820        412          5
   R-296        L-3        212       1211        498          5
   R-297        L-5       1798       3131        419          5
   R-298        L-5       1896       3062        430          4
   R-299        L-4       2094       3470        460          4
   R-300        L-4       1515       1995        348          1
   R-301        L-2       2000       2457        279          3
   R-302        L-4        812       1372        405          5
   R-303        L-1        760       2214        240          3
   R-304        L-2       1224       1969        467          5
   R-305        L-1       1546       2055        452          4
   R-306        L-4        590        830        201          2
   R-307        L-4       1417       2446        475          1
   R-308        L-5       1940       3376        457          2
   R-309        L-4       1090       2149        299          4
   R-310        L-5       2461       2986        209          1
   R-311        L-3        464       1838        229          1
   R-312        L-4       1554       2361        294          3
   R-313        L-3       1119       2273        263          5
   R-314        L-4       2439       2815        350          4
   R-315        L-2       1898       2328        320          3
   R-316        L-1       1524       2265        225          4
   R-317        L-3       2241       3106        359          1
   R-318        L-4        213       1611        293          1
   R-319        L-5       2459       3886        248          3
   R-320        L-1       1473       2907        289          1
   R-321        L-3       1434       2351        316          1
   R-322        L-3        814       1556        373          2
   R-323        L-3       2230       3386        336          3
   R-324        L-4       1783       2258        460          2
   R-325        L-4       1069       2158        384          3
   R-326        L-5       2114       2773        314          2
   R-327        L-2       2302       2865        369          4
   R-328        L-1       1294       2314        433          1
   R-329        L-5       2308       3667        327          3
   R-330        L-2       2084       2725        404          2
   R-331        L-2       1677       2762        348          5
   R-332        L-1       2241       3007        413          1
   R-333        L-4       1269       1738        270          1
   R-334        L-2       1014       2080        206          1
   R-335        L-4       1904       2377        237          3
   R-336        L-4       1181       1859        457          4
   R-337        L-5        340        990        306          4
   R-338        L-5       2319       2854        373          3
   R-339        L-3       1042       2157        290          2
   R-340        L-3       1797       3028        458          5
   R-341        L-3       1603       2854        497          4
   R-342        L-4       2288       2863        469          4
   R-343        L-3       1062       2505        493          4
   R-344        L-3        867       1418        391          1
   R-345        L-3        427       1598        464          3
   R-346        L-4        652       1781        393          1
   R-347        L-2       2320       3663        435          1
   R-348        L-1       1090       2074        469          2
   R-349        L-3        252       1345        338          3
   R-350        L-2       1605       2178        467          1
   R-351        L-3        955       2063        205          1
   R-352        L-5       1638       2441        222          2
   R-353        L-2       1418       1886        433          2
   R-354        L-5        834       1398        458          5
   R-355        L-5       1713       2327        381          5
   R-356        L-4       1611       2326        458          3
   R-357        L-2        953       1523        281          3
   R-358        L-4        564        883        317          3
   R-359        L-5       1450       2782        409          4
   R-360        L-3       1634       2495        208          2
   R-361        L-4       1442       2434        406          3
   R-362        L-2       1975       3432        378          5
   R-363        L-4       2461       3196        204          5
   R-364        L-4       2380       3035        205          2
   R-365        L-2       1965       3205        461          3
   R-366        L-4       1206       2525        205          3
   R-367        L-4       2094       2746        229          5
   R-368        L-3       1689       2462        385          4
   R-369        L-2        945       1325        286          4
   R-370        L-2        835       1810        404          5
   R-371        L-1       1880       3061        427          5
   R-372        L-4        612       1208        323          4
   R-373        L-1        793       1986        294          1
   R-374        L-4       1753       2925        304          5
   R-375        L-2        960       1727        391          5
   R-376        L-1       2488       2787        286          2
   R-377        L-4       1656       2033        229          5
   R-378        L-4       2393       3874        236          5
   R-379        L-2       2173       3105        323          1
   R-380        L-1       1411       2763        417          4
   R-381        L-4       1786       2277        421          1
   R-382        L-1       1640       2920        447          1
   R-383        L-4        204       1381        456          4
   R-384        L-4       1723       2478        375          2
   R-385        L-3       1260       2094        499          4
   R-386        L-2        677       1109        279          3
   R-387        L-1       1077       1516        432          2
   R-388        L-4        551       1775        499          5
   R-389        L-5       1133       2146        289          3
   R-390        L-4       2403       2953        408          1
   R-391        L-5       2110       3288        370          2
   R-392        L-1       1114       2355        258          3
   R-393        L-2       1302       2618        493          5
   R-394        L-2       1616       2729        240          1
   R-395        L-1       1925       2478        419          4
   R-396        L-5       1003       1903        342          5
   R-397        L-5        473       1098        368          1
   R-398        L-1        894       1959        398          4
   R-399        L-1        212       1206        488          4
   R-400        L-4       1306       1925        364          3
   R-401        L-4       1513       2321        473          5
   R-402        L-5        476       1475        315          5
   R-403        L-2        800       1672        326          3
   R-404        L-5       1637       2990        471          5
   R-405        L-4       1729       3204        500          3
   R-406        L-2       1720       2721        200          5
   R-407        L-3       1025       2249        487          4
   R-408        L-5       1250       2291        384          3
   R-409        L-4       1241       2575        402          4
   R-410        L-4       1041       1539        268          1
   R-411        L-5        288       1419        497          5
   R-412        L-2        357        933        282          2
   R-413        L-3       1442       2936        360          3
   R-414        L-3       2419       3446        362          3
   R-415        L-4       1244       2592        486          1
   R-416        L-3        348       1079        380          4
   R-417        L-1        851       1300        294          3
   R-418        L-3       2313       3101        259          5
   R-419        L-2       2306       2995        212          3
   R-420        L-4       1088       1901        273          1
   R-421        L-2       2052       2518        360          4
   R-422        L-4        303       1003        378          3
   R-423        L-1        299       1379        272          3
   R-424        L-3       1722       2033        276          3
   R-425        L-2       2485       3971        357          2
   R-426        L-2        866       2191        478          3
   R-427        L-1       1577       3075        232          2
   R-428        L-4        815       2185        335          2
   R-429        L-4       2016       3240        464          2
   R-430        L-3       1480       2746        361          1
   R-431        L-4       1048       1444        222          3
   R-432        L-5       1692       2236        312          1
   R-433        L-4       1968       3438        401          1
   R-434        L-1       1760       3002        367          3
   R-435        L-2       2319       2814        463          5
   R-436        L-3       1512       2753        225          1
   R-437        L-3       2159       3650        408          3
   R-438        L-1        891       1971        274          4
   R-439        L-5        285        941        305          3
   R-440        L-4       1435       2106        373          1
   R-441        L-5       2233       2575        213          4
   R-442        L-4        338       1830        201          5
   R-443        L-1       2257       2878        430          2
   R-444        L-3       1097       2304        368          5
   R-445        L-4       2073       2805        360          4
   R-446        L-1        518        852        214          2
   R-447        L-2       2169       2801        481          5
   R-448        L-1       1533       2855        261          3
   R-449        L-5        678       1597        356          3
   R-450        L-3       2228       3656        468          3
   R-451        L-3        534       1533        426          1
   R-452        L-2       2064       3336        437          2
   R-453        L-1       1855       3127        447          4
   R-454        L-4       2101       3354        351          4
   R-455        L-5        943       1784        306          4
   R-456        L-3        237        670        255          1
   R-457        L-1       1706       2385        392          4
   R-458        L-5        877       1428        305          2
   R-459        L-5       2163       3002        381          3
   R-460        L-5        674       1910        305          3
   R-461        L-3       1195       1492        284          1
   R-462        L-4       2094       2512        217          3
   R-463        L-1       1986       3464        363          2
   R-464        L-1       1442       2494        268          1
   R-465        L-5       2233       2769        250          4
   R-466        L-1        785       1563        361          1
   R-467        L-1       1687       2773        253          5
   R-468        L-1       1177       2075        385          1
   R-469        L-4        317        674        245          5
   R-470        L-3        491       1928        226          1
   R-471        L-2       2334       3402        215          5
   R-472        L-4       1779       3078        278          2
   R-473        L-5       2268       2930        362          2
   R-474        L-2       1133       1367        225          5
   R-475        L-1        863       1786        302          5
   R-476        L-4       1901       2847        489          1
   R-477        L-2        972       1931        412          3
   R-478        L-5       1226       1806        263          4
   R-479        L-2        656       1262        241          4
   R-480        L-2        361       1200        210          4
   R-481        L-1       2411       3750        448          5
   R-482        L-4        442       1497        359          5
   R-483        L-5       1166       1754        464          1
   R-484        L-5       2027       2654        322          5
   R-485        L-2        694       1269        328          4
   R-486        L-5        994       1692        320          1
   R-487        L-4       1645       2956        217          3
   R-488        L-1        242       1366        259          1
   R-489        L-4        438       1465        475          4
   R-490        L-1       2193       2831        442          1
   R-491        L-4        531       1072        254          1
   R-492        L-3       1095       1962        258          2
   R-493        L-2       2209       3232        295          3
   R-494        L-2        328        936        208          1
   R-495        L-2       1637       2561        414          2
   R-496        L-5       2432       2815        239          1
   R-497        L-5       1526       2159        458          2
   R-498        L-3        897       1420        243          1
   R-499        L-5        605       1854        448          2
   R-500        L-3       2480       2900        287          1
   R-501        L-5        294       1024        364          4
   R-502        L-4       2119       2928        256          4
   R-503        L-4       1525       2079        453          5
   R-504        L-2       1312       1796        406          4
   R-505        L-1        724       1182        226          1
   R-506        L-3       1874       2722        314          2
   R-507        L-1        330        774        268          2
   R-508        L-4        445       1147        444          5
   R-509        L-3       2281       2961        264          1
   R-510        L-5       2191       2570        313          3
   R-511        L-3       2136       2797        218          3
   R-512        L-3        630       2075        457          5
   R-513        L-2       1669       2549        420          5
   R-514        L-4        987       2219        310          4
   R-515        L-2       1909       3202        392          1
   R-516        L-4       2158       3006        244          5
   R-517        L-1        940       1475        356          5
   R-518        L-3       2446       3430        309          3
   R-519        L-2       1767       2238        260          4
   R-520        L-5       1438       1984        479          1
   R-521        L-2       1656       1961        243          2
   R-522        L-2       2220       3158        311          4
   R-523        L-2       1821       2226        288          4
   R-524        L-2       1597       2757        421          3
   R-525        L-2        679       1776        476          4
   R-526        L-1       2176       3654        376          2
   R-527        L-5       1065       2488        430          4
   R-528        L-3       1912       2974        392          3
   R-529        L-2        860       2068        274          1
   R-530        L-3       1989       2482        433          2
   R-531        L-5       1119       1785        468          5
   R-532        L-3       1716       2679        329          3
   R-533        L-5       1039       1671        210          3
   R-534        L-3       2133       2861        317          4
   R-535        L-5       2101       2769        234          4
   R-536        L-2       1226       1893        438          2
   R-537        L-5        836       1789        458          1
   R-538        L-3       1093       1665        348          3
   R-539        L-3       1937       2798        359          3
   R-540        L-4       1033       2339        416          2
   R-541        L-1        282       1751        277          4
   R-542        L-5        724       1448        226          4
   R-543        L-4        273       1568        299          4
   R-544        L-1        632       1939        243          4
   R-545        L-3       2393       3497        488          4
   R-546        L-3        821       1834        490          5
   R-547        L-2       1859       2951        243          3
   R-548        L-2       1668       2309        394          4
   R-549        L-4       1415       2135        359          1
   R-550        L-2       1147       2108        450          3
   R-551        L-3       2478       2955        303          1
   R-552        L-5       1877       2815        352          1
   R-553        L-4        274       1372        253          3
   R-554        L-5        885       2361        391          3
   R-555        L-2        428       1232        321          5
   R-556        L-4       2231       3557        282          3
   R-557        L-4        512       1064        485          3
   R-558        L-4       1267       2560        464          4
   R-559        L-5       1224       1749        423          4
   R-560        L-3       1017       1542        254          2
   R-561        L-1        528       1230        253          2
   R-562        L-1        968       2364        231          2
   R-563        L-2       1644       3122        305          3
   R-564        L-1       1925       3090        282          5
   R-565        L-4        723       1664        330          2
   R-566        L-4       2059       3222        235          1
   R-567        L-3       2143       3019        472          1
   R-568        L-1       2089       3194        257          2
   R-569        L-2        996       1398        208          2
   R-570        L-4       1049       2443        250          5
   R-571        L-2       1407       2279        464          1
   R-572        L-2       2277       3043        433          4
   R-573        L-1       1031       2414        374          1
   R-574        L-3       2235       3277        495          1
   R-575        L-1       1881       2739        262          4
   R-576        L-1       2340       2934        447          1
   R-577        L-3       1077       1521        372          3
   R-578        L-3       2144       2577        236          3
   R-579        L-1       1140       2232        463          3
   R-580        L-4       1222       2612        463          2
   R-581        L-2       2016       2889        315          3
   R-582        L-2       1269       2357        235          4
   R-583        L-5       2402       3886        442          2
   R-584        L-3       1138       2016        460          5
   R-585        L-1       1963       2391        277          3
   R-586        L-4       1036       2201        281          3
   R-587        L-3        222       1517        352          3
   R-588        L-1       1721       3034        438          2
   R-589        L-2        570        856        221          2
   R-590        L-2       2203       3650        499          5
   R-591        L-3        759       2163        219          5
   R-592        L-5        582       1529        499          3
   R-593        L-5        206        743        373          1
   R-594        L-2       1401       2291        290          1
   R-595        L-1       1089       2379        461          5
   R-596        L-1       2378       3465        322          2
   R-597        L-3       1102       2026        284          4
   R-598        L-2       1670       2580        476          4
   R-599        L-1        735       1441        383          2
   R-600        L-1       2236       3090        429          5
   R-601        L-1       1735       3185        401          5
   R-602        L-4       2233       2823        353          2
   R-603        L-3        217       1415        300          5
   R-604        L-1       2491       3892        244          1
   R-605        L-2        927       1977        340          5
   R-606        L-2       1720       2276        450          2
   R-607        L-2        453       1826        363          4
   R-608        L-1       1581       2454        240          3
   R-609        L-1        986       2244        422          2
   R-610        L-2       2404       3347        242          4
   R-611        L-1       1256       1828        347          1
   R-612        L-3       1836       2275        267          2
   R-613        L-3       1151       2526        431          4
   R-614        L-5        960       1882        467          5
   R-615        L-4       1863       3230        238          5
   R-616        L-4        463       1529        381          4
   R-617        L-1        399       1626        390          1
   R-618        L-1       2329       2598        251          1
   R-619        L-5       1580       2531        317          1
   R-620        L-5       1370       1887        282          1
   R-621        L-1       2432       3062        468          2
   R-622        L-2        383       1090        301          2
   R-623        L-3       1989       3278        247          5
   R-624        L-3        303       1638        314          3
   R-625        L-3       1759       2629        441          5
   R-626        L-2       2439       2987        432          5
   R-627        L-4        635       1822        435          5
   R-628        L-1       2224       3366        252          5
   R-629        L-1        429       1849        430          4
   R-630        L-1       1574       1813        209          4
   R-631        L-4       1251       1840        344          2
   R-632        L-4       1101       2233        472          1
   R-633        L-5        519       1085        497          4
   R-634        L-5       1175       2642        437          5
   R-635        L-2        234       1688        205          2
   R-636        L-1       1600       2931        270          4
   R-637        L-4        827       1872        417          1
   R-638        L-4       1667       2638        274          4
   R-639        L-2        478       1788        284          5
   R-640        L-4       1496       2045        249          5
   R-641        L-3       2110       2868        210          4
   R-642        L-3        559       1738        303          5
   R-643        L-3       1996       2344        279          2
   R-644        L-4       2472       3035        472          4
   R-645        L-5       1796       2091        213          5
   R-646        L-3       1797       2437        413          3
   R-647        L-2        613       1574        326          3
   R-648        L-1       1880       2845        364          3
   R-649        L-3       1714       2225        392          2
   R-650        L-4       1664       2068        401          3
   R-651        L-1        641       1820        333          5
   R-652        L-3       1992       2507        358          4
   R-653        L-4       1567       2638        477          5
   R-654        L-2        570       1904        456          5
   R-655        L-2       1449       2636        251          2
   R-656        L-2       2135       2911        489          2
   R-657        L-5        779       1453        235          3
   R-658        L-2       1273       1784        329          5
   R-659        L-5        884       1614        342          3
   R-660        L-1       1721       2692        304          1
   R-661        L-1       1399       2788        348          2
   R-662        L-5       1403       1982        276          2
   R-663        L-3        863       1750        400          2
   R-664        L-4        409       1147        390          2
   R-665        L-4       1737       2722        480          4
   R-666        L-4        387       1597        481          1
   R-667        L-3       2133       2975        449          5
   R-668        L-2       1753       2584        324          4
   R-669        L-5       1608       2299        333          5
   R-670        L-1       1300       2282        425          5
   R-671        L-5       1647       2294        417          4
   R-672        L-3        976       1793        482          1
   R-673        L-4        475       1952        444          5
   R-674        L-3       1741       2479        293          3
   R-675        L-4       2389       3530        216          5
   R-676        L-3       1957       2497        259          5
   R-677        L-1        432       1438        354          1
   R-678        L-5        309        744        207          3
   R-679        L-2        497       1330        390          2
   R-680        L-1       1754       2708        381          5
   R-681        L-5       2440       3048        463          3
   R-682        L-3        806       1742        429          5
   R-683        L-5       2238       2665        334          3
   R-684        L-2       2211       3280        237          2
   R-685        L-2       1544       2251        326          4
   R-686        L-2       1710       3188        400          4
   R-687        L-2       2124       2746        294          1
   R-688        L-5       2467       3342        344          2
   R-689        L-2       1357       1677        259          2
   R-690        L-5        599       1294        488          3
   R-691        L-2       1432       2051        333          2
   R-692        L-3       1234       2688        409          2
   R-693        L-2        610       1269        396          1
   R-694        L-4       1857       3030        310          1
   R-695        L-3       1692       2444        283          2
   R-696        L-3        378       1362        204          1
   R-697        L-1        622       1130        316          1
   R-698        L-1        372        924        254          3
   R-699        L-1       1321       2568        224          2
   R-700        L-5        571       1016        251          4
   R-701        L-2       1887       3368        495          5
   R-702        L-2       1619       2377        309          5
   R-703        L-1        614       1632        213          2
   R-704        L-5       1880       2322        345          4
   R-705        L-5       2056       3523        293          3
   R-706        L-2        916       1608        390          2
   R-707        L-3       1996       2365        266          2
   R-708        L-1        914       1714        467          3
   R-709        L-5       1274       1736        444          1
   R-710        L-4       2415       3322        425          3
   R-711        L-1       2369       3591        209          1
   R-712        L-4       2364       3326        439          4
   R-713        L-3       1453       1952        292          2
   R-714        L-1       2237       3665        287          4
   R-715        L-4       1529       1968        247          2
   R-716        L-3        588       1140        402          3
   R-717        L-2        949       2395        469          1
   R-718        L-3       2461       3776        205          5
   R-719        L-3        344       1702        461          5
   R-720        L-5        483       1159        494          4
   R-721        L-2        418        743        259          1
   R-722        L-5       1143       2349        486          5
   R-723        L-3        272        819        380          2
   R-724        L-1       1951       2719        362          4
   R-725        L-2       1229       2648        226          5
   R-726        L-5       1916       2549        390          4
   R-727        L-5       1216       2243        437          2
   R-728        L-5       1036       1534        295          5
   R-729        L-4        391       1480        221          2
   R-730        L-4        680        979        240          4
   R-731        L-1        391        862        428          3
   R-732        L-1       1234       2334        347          4
   R-733        L-3        701       1300        436          2
   R-734        L-2       1936       2413        381          4
   R-735        L-1       1897       3182        349          4
   R-736        L-4        831       1889        260          4
   R-737        L-4       1440       2616        431          1
   R-738        L-3       1655       2830        333          4
