InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-58        L-3       2072       3111        272          4
    R-59        L-4       2355       3657        444          3
    R-60        L-4       1816       2454        318          5
    R-61        L-1       1262       2179        480          5
    R-62        L-2        593       1558        236          5
    R-63        L-1        800       1349        413          1
    R-64        L-2        726       1876        351          3
    R-65        L-3       1997       3358        288          1
    R-66        L-1        839       2182        476          3
    R-67        L-3       2315       3695        327          2
    R-68        L-4        845       1761        436          3
    R-69        L-1        792       2133        438          5
    R-70        L-5       1769       2865        292          1
    R-71        L-3       2176       3345        340          4
    R-72        L-1       2135       3196        384          2
    R-73        L-4       2382       3502        296          1
    R-74        L-2       1481       2872        437          1
    R-75        L-5        270       1119        406          5
    R-76        L-4       1780       2295        310          5
    R-77        L-4       1017       1749        340          5
    R-78        L-4        764       2222        204          4
    R-79        L-4       1239       2056        462          2
    R-80        L-4        498        883        379          5
    R-81        L-4        468       1601        448          3
    R-82        L-1       2259       2750        435          5
    R-83        L-3       1623       2739        288          2
    R-84        L-4        421       1726        283          4
    R-85        L-3       1407       1707        279          5
    R-86        L-1       2114       3064        200          5
    R-87        L-2       1766       2707        488          3
    R-88        L-5       2240       3498        268          3
    R-89        L-3        514       1487        332          3
    R-90        L-1       1478       2940        401          5
    R-91        L-2       1062       2548        400          5
    R-92        L-2        565       1005        357          4
    R-93        L-3       2499       3887        318          1
    R-94        L-3        658       1691        257          2
    R-95        L-3       1504       2044        382          4
    R-96        L-4       1685       2989        285          3
    R-97        L-2       2088       3261        268          3
    R-98        L-2       1536       2020        281          4
    R-99        L-3        976       1746        391          2
   R-100        L-5        754       1623        319          4
   R-101        L-5       1839       2788        375          5
   R-102        L-5       1512       2513        404          5
   R-103        L-4        497       1516        388          4
   R-104        L-4        915       1971        332          4
   R-105        L-4        559       1498        295          2
   R-106        L-2        314       1285        253          3
   R-107        L-5        515        955        423          3
   R-108        L-4       1169       2150        399          2
   R-109        L-4       1673       2447        361          1
   R-110        L-3        782       1764        304          2
   R-111        L-1       1921       2817        384          3
   R-112        L-5        968       1785        326          1
   R-113        L-2       1578       2094        390          2
   R-114        L-3        458       1786        420          2
   R-115        L-3       1514       2219        467          5
   R-116        L-4       1816       2242        316          4
   R-117        L-5       2206       3683        362          5
   R-118        L-4        570       2046        461          4
   R-119        L-5        893       2093        410          4
   R-120        L-5        389       1568        255          2
   R-121        L-1        685       1499        456          4
   R-122        L-3       1452       1904        434          1
   R-123        L-1       1636       2302        312          2
   R-124        L-4       1950       2885        247          1
   R-125        L-4       2144       2599        323          2
   R-126        L-5       2488       2986        215          5
   R-127        L-5        447       1079        224          1
   R-128        L-2       2341       3795        372          2
   R-129        L-2       1721       2175        451          5
   R-130        L-4        677       1224        326          2
   R-131        L-3        417       1503        310          5
   R-132        L-5       1813       2614        468          1
   R-133        L-4        820       1482        307          2
   R-134        L-2       1418       2674        374          4
   R-135        L-3        734       1779        403          1
   R-136        L-3        609       1608        442          5
   R-137        L-4       2202       3014        343          2
   R-138        L-5       2440       2755        253          5
   R-139        L-4       1027       1733        308          5
   R-140        L-3        360        678        270          4
   R-141        L-2       2410       3093        224          5
   R-142        L-1       1480       2100        219          2
   R-143        L-4       2429       2912        295          3
   R-144        L-3       1055       1999        280          5
   R-145        L-1        476       1737        411          4
   R-146        L-1       1418       2237        262          2
   R-147        L-5       1914       2819        370          4
   R-148        L-2       2352       3534        302          2
   R-149        L-4       2033       3173        432          4
   R-150        L-4       1242       2728        297          4
   R-151        L-3        986       2117        440          1
   R-152        L-2        898       2252        389          5
   R-153        L-5        724       1505        357          3
   R-154        L-2        601        866        206          3
   R-155        L-3        439       1894        363          3
   R-156        L-4       2004       3098        236          1
   R-157        L-2       1357       2441        496          2
   R-158        L-1        816       1868        283          5
   R-159        L-4       2031       2541        342          4
   R-160        L-3       1173       2606        277          2
   R-161        L-5       1031       2204        371          4
   R-162        L-1       1161       2619        309          3
   R-163        L-4       1221       2292        270          1
   R-164        L-4       2066       3274        400          4
   R-165        L-2       1366       2168        310          1
   R-166        L-5       2381       3034        468          5
   R-167        L-4        214       1234        227          4
   R-168        L-1       1147       2168        463          3
   R-169        L-4       2290       3738        384          5
   R-170        L-3        487       1374        435          1
   R-171        L-2        320        850        445          2
   R-172        L-5       1045       1903        364          1
   R-173        L-5        793       1353        351          5
   R-174        L-2        554       1718        269          1
   R-175        L-4       1471       2481        461          1
   R-176        L-1       2478       3555        381          5
   R-177        L-3       1672       2638        254          3
   R-178        L-5       2158       3545        344          2
   R-179        L-4        304       1223        222          1
   R-180        L-1       1631       2207        473          5
   R-181        L-4       2275       3574        422          2
   R-182        L-1        944       1319        283          5
   R-183        L-1       1646       2541        292          1
   R-184        L-2       1210       2505        489          4
   R-185        L-5        459       1070        384          1
   R-186        L-2       1193       2638        319          1
   R-187        L-5        225        795        407          3
   R-188        L-5       1106       2408        226          5
   R-189        L-2       1851       2528        418          4
   R-190        L-1        730       1928        435          5
   R-191        L-4        948       2313        464          5
   R-192        L-5       2026       3323        283          2
   R-193        L-3       1637       1958        274          2
   R-194        L-4        818       1741        411          4
   R-195        L-4       2102       3264        296          3
   R-196        L-4       1098       1542        380          5
   R-197        L-1        314       1351        418          5
   R-198        L-3       2154       2912        491          2
   R-199        L-5       2110       3290        433          5
   R-200        L-5       2091       3555        326          2
   R-201        L-4       2087       3174        347          1
   R-202        L-1       2270       3387        325          4
   R-203        L-1       2090       3487        466          4
   R-204        L-2       2053       3152        385          2
   R-205        L-4       1156       2281        289          4
   R-206        L-3        907       1855        408          5
   R-207        L-3       1858       2752        353          1
   R-208        L-4       1841       2483        220          1
   R-209        L-3        668       1615        205          5
   R-210        L-3       1497       2269        407          1
   R-211        L-5       2358       3626        445          2
   R-212        L-1       2021       3504        248          3
   R-213        L-2        324       1689        355          1
   R-214        L-4        238       1437        368          5
   R-215        L-2        220       1082        446          5
   R-216        L-3       1541       2508        284          4
   R-217        L-1       2189       3199        438          5
   R-218        L-2       1074       1942        493          3
   R-219        L-5       1722       2509        292          5
   R-220        L-2       1121       2387        307          4
   R-221        L-5       1288       1996        500          2
   R-222        L-3        206       1581        407          2
   R-223        L-5       1011       2296        293          1
   R-224        L-1        747       1499        307          5
   R-225        L-2        543       1379        433          3
   R-226        L-3       1819       2051        211          1
   R-227        L-3       1448       2835        218          4
   R-228        L-4       1758       2175        262          2
   R-229        L-3        785       1345        432          2
   R-230        L-5       2181       2809        475          3
   R-231        L-5       1373       2706        213          2
   R-232        L-2        518       1188        413          5
   R-233        L-1       1462       2304        437          3
   R-234        L-2       2081       2627        231          5
   R-235        L-2       1637       2215        357          2
   R-236        L-1       1110       1985        214          3
   R-237        L-5        624       1160        390          5
   R-238        L-4        755       1402        379          2
   R-239        L-1       1470       2732        483          1
   R-240        L-5       1594       2020        276          1
   R-241        L-3        760       2066        452          4
   R-242        L-2       1408       1890        352          1
   R-243        L-3        228        766        246          2
   R-244        L-5       1431       2615        490          2
   R-245        L-2        565       2052        317          3
   R-246        L-2        569       1759        295          4
   R-247        L-4        353       1602        371          5
   R-248        L-1       1612       2985        294          1
   R-249        L-4        713       1402        393          2
   R-250        L-1       1298       2027        476          5
   R-251        L-5        926       1375        301          3
   R-252        L-2        729       1671        457          4
   R-253        L-3       1863       2514        433          2
   R-254        L-4        395        990        376          1
   R-255        L-5        679       1734        332          2
   R-256        L-1       1583       2463        416          2
   R-257        L-4        885       1502        266          2
   R-258        L-4        627       1852        353          1
   R-259        L-1        652       1071        416          1
   R-260        L-2        977       1402        422          4
   R-261        L-3       1484       2120        279          3
   R-262        L-5       1252       1981        491          3
   R-263        L-4       1465       2379        488          4
   R-264        L-2       1782       2937        350          4
   R-265        L-5       1406       2372        495          4
   R-266        L-5       1518       2141        476          1
   R-267        L-1       1246       2599        411          5
   R-268        L-2       2416       3426        440          2
   R-269        L-2       1715       2423        254          4
   R-270        L-5        716       1568        461          4
   R-271        L-4        865       1731        236          2
   R-272        L-2       2311       3323        247          2
   R-273        L-5       2464       3577        221          1
   R-274        L-3       1803       3064        479          2
   R-275        L-2        861       1718        404          5
   R-276        L-5       1137       2115        456          3
   R-277        L-5       1272       1605        281          4
   R-278        L-4       2297       2637        226          2
   R-279        L-1       2470       3434        365          4
   R-280        L-1       1573       2782        294          2
   R-281        L-3       1704       2945        331          5
   R-282        L-1       1224       2105        224          4
   R-283        L-4       1126       2203        293          2
   R-284        L-2       1928       2430        351          1
   R-285        L-5       1917       3238        233          2
   R-286        L-2        287       1251        215          5
   R-287        L-5       2406       3731        443          5
   R-288        L-1       1550       1816        252          2
   R-289        L-2        294        827        471          1
   R-290        L-1       1409       1984        330          5
   R-291        L-1        281       1223        379          4
   R-292        L-2        967       1395        410          2
   R-293        L-5        867       1357        423          3
   R-294        L-1        618       1437        322          2
   R-295        L-2       1168       1459        290          1
   R-296        L-3       1019       1918        323          1
   R-297        L-2       1040       2474        267          1
   R-298        L-2       1673       2506        451          2
   R-299        L-1       1784       2135        345          2
   R-300        L-5       1453       2441        390          3
