InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-195        L-1       1908       3022        358          2
   R-196        L-3       1999       3407        269          3
   R-197        L-2        200       1425        367          5
   R-198        L-5        499       1591        228          4
   R-199        L-4       2435       3663        434          2
   R-200        L-4        862       1592        427          2
   R-201        L-4        480       1298        460          4
   R-202        L-5        754       1273        337          4
   R-203        L-1        790       1823        433          4
   R-204        L-1       1712       2462        372          4
   R-205        L-2        423       1694        430          2
   R-206        L-5       1595       2656        271          2
   R-207        L-2        955       2307        269          1
   R-208        L-5       1623       2770        202          3
   R-209        L-1       1849       3279        354          2
   R-210        L-5        715       1241        227          4
   R-211        L-2       2269       3136        422          1
   R-212        L-3        418       1439        284          3
   R-213        L-4        528       1626        300          2
   R-214        L-4       1403       2126        428          1
   R-215        L-2        406        898        383          4
   R-216        L-3       1718       2333        305          2
   R-217        L-5        575       2062        437          3
   R-218        L-3       1903       3178        429          3
   R-219        L-4       1539       2339        398          3
   R-220        L-3       2237       3435        323          4
   R-221        L-4        260        898        335          2
   R-222        L-2       2468       3066        243          4
   R-223        L-2        786       1122        327          5
   R-224        L-2        898       2131        269          5
   R-225        L-2        271       1338        420          3
   R-226        L-3       1474       2003        298          1
   R-227        L-4        452       1898        274          5
   R-228        L-5        569       1503        315          2
   R-229        L-4       1783       2394        494          5
   R-230        L-5       1321       2402        333          4
   R-231        L-4       1975       2498        490          3
   R-232        L-4       1950       2902        446          4
   R-233        L-3        339       1228        248          2
   R-234        L-4       2402       3812        444          4
   R-235        L-3       2086       3148        285          3
   R-236        L-4       1129       1642        302          2
   R-237        L-3       1349       2345        407          4
   R-238        L-3       2482       3592        439          4
   R-239        L-2        218       1435        351          4
   R-240        L-2       1408       2133        206          4
   R-241        L-3       1917       3194        285          4
   R-242        L-1       1123       2589        288          1
   R-243        L-4       2391       3003        356          1
   R-244        L-5       2226       2973        352          5
   R-245        L-3       1617       2166        246          1
   R-246        L-3       1849       2256        233          3
   R-247        L-3       1157       1850        205          1
   R-248        L-2       1492       2828        440          5
   R-249        L-1       1717       2805        474          1
   R-250        L-3       1026       1405        331          3
   R-251        L-4       1919       3373        310          2
   R-252        L-3        386       1099        215          1
   R-253        L-2       2246       3672        393          2
   R-254        L-5       1504       2397        387          1
   R-255        L-5        979       2012        300          3
   R-256        L-4        307       1032        423          4
   R-257        L-5        801       1525        324          3
   R-258        L-3       2208       3263        390          1
   R-259        L-5        471       1700        414          1
   R-260        L-3       1121       1834        241          5
   R-261        L-1       2067       3310        497          2
   R-262        L-5       2413       2905        404          3
   R-263        L-4       2282       2839        206          2
   R-264        L-4       1770       3074        208          5
   R-265        L-5        403       1317        331          3
   R-266        L-4       2103       3453        486          5
   R-267        L-1       1534       3031        287          2
   R-268        L-2       1533       2622        420          3
   R-269        L-3        803       1427        423          1
   R-270        L-5        442       1455        276          5
   R-271        L-4       1151       2474        414          3
   R-272        L-4       1980       2444        260          4
   R-273        L-1        241       1352        270          1
   R-274        L-4       1517       2303        500          3
   R-275        L-3       2196       2837        313          1
   R-276        L-2       2287       3214        496          4
   R-277        L-2       1390       2793        207          3
   R-278        L-4        507       1669        339          4
   R-279        L-4       2186       3213        500          1
   R-280        L-1        701       2111        296          5
   R-281        L-3       1333       2744        404          5
   R-282        L-2       1164       1543        239          1
   R-283        L-5       1451       2618        424          5
   R-284        L-5        653       1207        249          4
   R-285        L-1       1963       2969        449          2
   R-286        L-3       1295       2357        414          2
   R-287        L-2       2313       2954        453          1
   R-288        L-5       1061       1629        468          2
   R-289        L-5       1611       3001        326          1
   R-290        L-4        260       1208        437          2
   R-291        L-1       1683       2234        403          4
   R-292        L-5        903       2202        369          5
   R-293        L-1       2246       3361        334          5
   R-294        L-1       2405       2793        315          3
   R-295        L-4       2408       2979        402          2
   R-296        L-4       1651       3059        472          5
   R-297        L-2        469       1654        408          1
   R-298        L-2       2149       3179        342          5
   R-299        L-2        247        845        340          5
   R-300        L-4       2266       2823        305          5
