InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-121        L-3       2055       2759        254          3
   R-122        L-4       2091       2898        464          3
   R-123        L-5       2467       3755        241          1
   R-124        L-3       1530       2409        313          5
   R-125        L-2        884       2139        389          3
   R-126        L-3        728       1576        253          3
   R-127        L-4       1835       2719        314          1
   R-128        L-2        395       1129        452          2
   R-129        L-5       1767       2341        459          3
   R-130        L-1        295        903        214          1
   R-131        L-1       1370       1702        301          4
   R-132        L-2       2440       3221        261          4
   R-133        L-2       1190       2611        222          2
   R-134        L-3       1743       2228        343          1
   R-135        L-2       1754       3140        410          4
   R-136        L-4        878       1591        376          2
   R-137        L-1       1085       2186        302          4
   R-138        L-3       1245       2650        324          5
   R-139        L-4       1474       2415        339          4
   R-140        L-4       1964       2948        335          2
   R-141        L-4       1237       1953        400          2
   R-142        L-4       1097       2256        268          4
   R-143        L-4        931       2411        378          3
   R-144        L-1        844       2249        251          3
   R-145        L-1       1656       2418        308          4
   R-146        L-2       1149       1857        237          2
   R-147        L-4       2135       3311        436          3
   R-148        L-3        379        955        377          4
   R-149        L-1        893       1757        213          3
   R-150        L-1       1533       2127        388          3
   R-151        L-4       2321       3247        438          5
   R-152        L-2        833       2189        416          4
   R-153        L-1        571       2010        397          2
   R-154        L-2       2002       2590        293          4
   R-155        L-5       2455       3859        471          3
   R-156        L-1       1169       2091        357          4
   R-157        L-4       1497       2755        487          1
   R-158        L-3        988       1588        245          4
   R-159        L-2        242        775        474          5
   R-160        L-1       1376       2611        406          1
   R-161        L-4        202        794        313          2
   R-162        L-4       1058       1541        210          4
   R-163        L-1        512       1411        223          1
   R-164        L-2        617       1738        490          2
   R-165        L-5        793       2165        220          5
   R-166        L-4       1426       2925        441          3
   R-167        L-2        577       1613        365          5
   R-168        L-4        253       1209        343          4
   R-169        L-3       1608       3009        491          5
   R-170        L-4       1337       2568        251          1
   R-171        L-3        686       2110        483          3
   R-172        L-3       1394       2516        301          1
   R-173        L-1        649        994        337          2
   R-174        L-2       1941       2476        479          3
   R-175        L-4        861       1528        332          1
   R-176        L-2       2213       3477        392          2
   R-177        L-3       2051       3287        214          5
   R-178        L-5       2010       2752        240          4
   R-179        L-3       2480       2989        457          4
   R-180        L-3       1041       2155        225          1
   R-181        L-4       1765       2259        445          5
   R-182        L-1        753       2242        418          4
   R-183        L-1        472       1316        318          5
   R-184        L-4       1532       2285        338          3
   R-185        L-3        222        812        223          5
   R-186        L-3        739       1919        321          5
   R-187        L-5       1690       2272        454          5
   R-188        L-5       2346       2642        203          5
   R-189        L-4       2420       3569        432          3
   R-190        L-5       1614       2793        200          2
   R-191        L-1       2408       2884        239          3
   R-192        L-2       1243       2124        316          5
   R-193        L-1        280       1691        387          4
   R-194        L-2        806       2036        478          5
   R-195        L-1       1199       1844        264          2
   R-196        L-2       1680       3012        313          1
   R-197        L-5       1162       1617        204          3
   R-198        L-2       1963       3242        393          4
   R-199        L-1       2348       2774        278          5
   R-200        L-4       1108       1885        286          5
   R-201        L-2        622       1818        264          3
   R-202        L-4       1873       2291        312          5
   R-203        L-5       2474       2887        239          2
   R-204        L-3       2441       3127        335          2
   R-205        L-1        246        918        346          5
   R-206        L-2        996       1809        293          4
   R-207        L-5       1915       2558        493          3
   R-208        L-4       1011       1933        385          4
   R-209        L-5       1906       3199        468          5
   R-210        L-3       1498       2164        358          4
   R-211        L-1       1698       2804        371          4
   R-212        L-3       2234       3222        273          3
   R-213        L-3        732       1424        365          1
   R-214        L-1       1281       1774        371          1
   R-215        L-5       2089       3092        266          2
   R-216        L-5       1332       2216        469          5
   R-217        L-3       2013       2880        229          3
   R-218        L-2        745       2110        453          4
   R-219        L-2       2360       3713        497          3
   R-220        L-4       1751       2236        408          1
   R-221        L-4       1563       2961        389          1
   R-222        L-5       2008       3406        249          3
   R-223        L-1       1448       1997        396          5
   R-224        L-1       1343       2556        356          4
   R-225        L-2        265       1717        433          5
   R-226        L-2       2293       3224        276          1
   R-227        L-1        615       1926        432          2
   R-228        L-2       1574       2871        275          2
   R-229        L-3        467       1906        241          5
   R-230        L-3        313       1312        497          5
   R-231        L-2        818       1574        216          1
   R-232        L-2        226       1676        262          4
   R-233        L-2        738       2068        239          5
   R-234        L-5        968       1613        447          1
   R-235        L-5       1036       2201        344          5
   R-236        L-4       2329       3648        226          3
   R-237        L-5       2141       3317        434          2
   R-238        L-1       2458       3672        467          2
   R-239        L-5       1937       3135        229          2
   R-240        L-2       1829       2726        369          2
   R-241        L-5        414       1746        371          3
   R-242        L-1       2246       2916        433          5
   R-243        L-2       1285       2574        475          2
   R-244        L-3       1990       2575        466          2
   R-245        L-3        668       1197        373          4
   R-246        L-5       1815       2619        400          1
   R-247        L-4        254       1707        410          2
   R-248        L-5        960       2438        341          2
   R-249        L-2        943       2110        495          2
   R-250        L-5       1440       2289        486          3
   R-251        L-4        450       1668        459          5
   R-252        L-4       1964       3450        297          1
   R-253        L-3       1372       2153        305          1
   R-254        L-5       2351       2894        255          4
   R-255        L-2       2124       2692        358          2
   R-256        L-2       1545       2332        433          4
   R-257        L-5       2206       2963        369          2
   R-258        L-3        488       1608        359          3
   R-259        L-3       1296       2069        477          1
   R-260        L-4        681       1516        468          1
   R-261        L-3       2000       3120        467          1
   R-262        L-3       1219       2016        365          5
   R-263        L-5       1188       1942        247          5
   R-264        L-3       1592       2262        450          1
   R-265        L-1       2301       3136        307          2
   R-266        L-3        953       1687        475          2
   R-267        L-5        405        896        204          1
   R-268        L-5       1032       2078        244          2
   R-269        L-1        902       1938        324          2
   R-270        L-5       2218       2692        266          4
   R-271        L-3       1796       2591        239          2
   R-272        L-1        912       1724        392          2
   R-273        L-5        513       1373        430          3
   R-274        L-2       1393       2182        459          1
   R-275        L-5       2214       2565        209          3
   R-276        L-3       1218       2692        342          2
   R-277        L-5       2250       2998        201          3
   R-278        L-1       1447       2437        485          3
   R-279        L-3       1822       2637        262          2
   R-280        L-3       1052       1532        206          1
   R-281        L-2        539       1502        231          2
   R-282        L-1       1303       1926        384          5
   R-283        L-4       1048       2108        355          4
   R-284        L-2       1824       2178        315          1
   R-285        L-5        287       1337        480          3
   R-286        L-2       1837       2552        256          5
   R-287        L-4        602       1370        293          5
   R-288        L-1        437       1336        265          1
   R-289        L-5       1057       1740        253          3
   R-290        L-1        844       2243        495          5
   R-291        L-3       1495       2512        205          1
   R-292        L-4        838       1671        393          1
   R-293        L-5       1122       1633        358          2
   R-294        L-4       1624       1941        295          5
   R-295        L-5       1783       2982        421          1
   R-296        L-1       1912       2543        345          5
   R-297        L-3       1225       2174        418          3
   R-298        L-5        933       1378        347          5
   R-299        L-2       1579       2001        418          1
   R-300        L-4        996       1907        478          2
   R-301        L-2       2394       2931        239          3
   R-302        L-5        448       1896        489          5
   R-303        L-5       1763       2760        253          5
   R-304        L-2        537       1433        321          4
   R-305        L-3       1929       3331        215          4
   R-306        L-2       1759       2310        235          4
   R-307        L-4       1253       1756        248          4
   R-308        L-3       1202       2476        434          3
   R-309        L-4       1190       2302        293          1
   R-310        L-5       1876       2460        444          2
   R-311        L-5       1509       2005        405          4
   R-312        L-4        418       1456        365          4
   R-313        L-2       1507       2957        420          4
   R-314        L-2       1562       2573        446          1
   R-315        L-3       2349       2987        478          5
   R-316        L-3       1549       2490        425          3
   R-317        L-2       1683       3087        329          2
   R-318        L-4       2337       3248        428          3
   R-319        L-3       2361       3063        450          5
   R-320        L-5       1125       1533        256          2
   R-321        L-1        448       1481        307          1
   R-322        L-3       1577       2277        303          2
   R-323        L-3       2364       2709        332          1
   R-324        L-2        703       2079        252          4
   R-325        L-3       2021       3150        267          4
   R-326        L-3        786       2144        320          5
   R-327        L-4        321       1575        473          1
   R-328        L-2       1405       1871        237          1
   R-329        L-3        511       1083        406          1
   R-330        L-4       1025       1708        487          5
   R-331        L-3       2143       3316        452          2
   R-332        L-5       1410       2534        326          5
   R-333        L-4        868       2249        465          3
   R-334        L-5        421       1213        450          3
   R-335        L-1        790       1796        233          5
   R-336        L-5       1290       2503        241          1
   R-337        L-4        619       1272        266          1
   R-338        L-4       2381       3141        324          1
   R-339        L-1        851       2289        306          2
   R-340        L-5        401       1325        403          4
   R-341        L-5       1392       2610        345          5
   R-342        L-4       1471       2523        306          3
   R-343        L-3        571       1656        302          4
   R-344        L-5       1697       2901        444          3
   R-345        L-5       1418       2757        410          1
   R-346        L-4       1258       2247        415          2
   R-347        L-1       1500       2731        236          4
   R-348        L-4       1480       1961        283          1
   R-349        L-5        295       1778        408          1
   R-350        L-5       1061       2174        405          1
   R-351        L-2        776       2124        267          2
   R-352        L-1       1105       1837        294          1
   R-353        L-5       2066       3011        464          5
   R-354        L-2        817       1102        209          4
   R-355        L-4       1828       2587        254          4
   R-356        L-4       1322       2059        309          1
   R-357        L-2       2318       3268        364          5
   R-358        L-4        313        831        473          5
   R-359        L-3       1021       2015        360          1
   R-360        L-3       2449       3526        206          1
   R-361        L-3       1665       2025        324          1
   R-362        L-5       2141       3278        236          2
   R-363        L-5       2186       3622        465          3
   R-364        L-5        665       1272        236          5
   R-365        L-4       2436       2861        323          3
   R-366        L-4       1909       2709        282          2
   R-367        L-3       1056       2149        307          5
   R-368        L-5        457        945        241          1
   R-369        L-1        869       1752        436          5
   R-370        L-3       1299       2748        447          2
   R-371        L-4        372       1478        292          4
   R-372        L-5        734       1360        246          2
   R-373        L-4       2343       3519        239          1
   R-374        L-2       1296       1828        442          3
   R-375        L-4       1158       1756        377          2
   R-376        L-3       1357       2276        396          5
   R-377        L-4        263       1461        388          2
   R-378        L-1       1506       2865        474          5
   R-379        L-2       2450       3883        425          3
   R-380        L-3        822       1678        231          4
   R-381        L-3        338       1814        431          1
   R-382        L-5       1683       2732        465          4
   R-383        L-3       1624       2370        244          5
   R-384        L-1       1192       1816        337          4
   R-385        L-4       2438       3571        384          2
   R-386        L-4        485       1582        369          1
   R-387        L-3       2192       3341        417          1
   R-388        L-4        849       1496        443          1
   R-389        L-3        693       1881        329          3
   R-390        L-1       1625       2638        224          5
   R-391        L-4        337       1552        357          2
   R-392        L-5        901       2390        248          1
   R-393        L-1       1372       2611        471          3
   R-394        L-1       1068       1606        432          2
   R-395        L-3        520       1787        438          4
   R-396        L-1       1472       2495        286          5
   R-397        L-5       1010       2088        209          5
   R-398        L-2       1776       2009        214          4
   R-399        L-1       1636       2147        214          1
   R-400        L-2       2379       3087        418          1
   R-401        L-4       1615       2872        381          2
   R-402        L-2       1117       1900        263          3
   R-403        L-2       2484       3721        423          2
   R-404        L-2        332        562        201          2
   R-405        L-4       2205       3334        273          1
   R-406        L-1        794       1630        253          1
   R-407        L-1       2454       3421        441          2
   R-408        L-4        895       2395        374          3
   R-409        L-5        512       1872        485          1
   R-410        L-3        293       1771        310          5
   R-411        L-5       1199       2533        278          5
   R-412        L-1        654       1325        335          2
   R-413        L-4       1435       2766        268          2
   R-414        L-1       2066       3224        488          5
   R-415        L-2       1136       2298        277          3
   R-416        L-5       2400       3379        302          2
   R-417        L-5       1170       2130        473          3
   R-418        L-5        943       1585        313          5
   R-419        L-4       1369       2051        486          5
   R-420        L-1       1554       2869        486          2
   R-421        L-5       2318       2868        296          4
   R-422        L-2        345       1529        495          4
   R-423        L-1       1804       2295        326          5
   R-424        L-5       2152       3075        412          1
   R-425        L-4       1108       2133        260          4
   R-426        L-5       1570       2788        305          4
   R-427        L-3        577       1811        459          3
   R-428        L-2       1844       2757        358          1
   R-429        L-1       1014       1912        430          2
   R-430        L-1       1611       2378        231          1
   R-431        L-5        305       1419        380          4
   R-432        L-2       2363       3470        352          5
   R-433        L-3       1485       2222        286          2
   R-434        L-5       1979       2277        210          3
   R-435        L-1       1093       2085        370          3
   R-436        L-4        707       1295        269          4
   R-437        L-3       1000       2398        287          2
   R-438        L-4       1775       2720        211          3
   R-439        L-5        763       2038        395          2
   R-440        L-4        472        849        246          5
   R-441        L-2       2068       3402        493          2
   R-442        L-5        698       1166        318          4
   R-443        L-4       1546       2607        398          4
   R-444        L-1       1877       3280        313          1
   R-445        L-3       2484       3120        491          1
   R-446        L-2        206       1030        458          4
   R-447        L-5        405       1079        243          2
   R-448        L-3       1805       2772        498          4
   R-449        L-3       1038       2380        252          2
   R-450        L-2       2490       3513        236          5
   R-451        L-1       1284       2320        340          4
   R-452        L-4       1893       3116        396          4
   R-453        L-4       2114       2992        292          3
   R-454        L-4       2058       2710        483          5
   R-455        L-5       1249       1924        405          5
   R-456        L-3        923       1831        346          2
   R-457        L-2        932       1753        280          4
   R-458        L-1        554       1266        497          4
   R-459        L-1       1247       1803        436          1
   R-460        L-4       1433       2356        288          5
   R-461        L-1       2167       3431        496          5
   R-462        L-3       1186       1665        447          2
   R-463        L-2        984       1824        450          5
   R-464        L-3        470       1228        337          2
   R-465        L-3       1068       2552        246          3
   R-466        L-3       2350       3829        430          3
   R-467        L-2       1697       2850        399          5
   R-468        L-3       2363       2933        498          5
   R-469        L-3       1075       2143        286          4
   R-470        L-3        758       1713        253          3
   R-471        L-1       2277       3534        411          4
   R-472        L-1       1185       2586        415          5
   R-473        L-2       1943       3298        228          1
   R-474        L-3       1593       2470        370          1
   R-475        L-2       1669       3082        484          5
   R-476        L-2       1769       3130        426          3
   R-477        L-1        249       1480        279          3
   R-478        L-3       1605       2201        240          1
   R-479        L-1        826       1356        464          1
   R-480        L-4        990       2139        346          3
   R-481        L-1       2496       3815        239          4
   R-482        L-4       1533       2052        385          1
   R-483        L-4        441       1699        385          1
   R-484        L-2       1610       2381        442          2
   R-485        L-3       2446       3870        370          1
   R-486        L-4       1391       1974        318          1
   R-487        L-2        574       1119        470          3
   R-488        L-2       1096       1974        468          2
   R-489        L-1        938       2075        287          4
   R-490        L-3       2166       3411        381          1
   R-491        L-3        510       1198        282          2
   R-492        L-2        793       1608        397          3
   R-493        L-2       2203       2962        205          5
   R-494        L-5        397       1214        325          5
   R-495        L-1        207       1126        383          1
   R-496        L-1       2227       3694        414          3
   R-497        L-2       1449       2599        247          4
   R-498        L-1       1977       2614        225          1
   R-499        L-4       1289       2294        458          4
   R-500        L-5       2184       2887        324          1
   R-501        L-2       1639       2659        439          1
   R-502        L-4        953       2262        309          3
   R-503        L-1       2467       3194        365          2
   R-504        L-1       1592       2970        205          2
   R-505        L-4       1762       2636        266          5
   R-506        L-2       1439       2498        342          3
   R-507        L-3       1253       1756        481          4
   R-508        L-3        524       1090        242          3
   R-509        L-3       1146       2166        302          4
   R-510        L-1        937       2322        338          4
   R-511        L-5        496        795        227          2
   R-512        L-1       1315       2614        453          5
   R-513        L-4        217       1517        251          1
   R-514        L-5       1715       2851        257          5
   R-515        L-1        630       1144        270          3
   R-516        L-2       1656       2982        251          1
   R-517        L-5       1582       2075        277          5
   R-518        L-2       1664       2591        397          1
   R-519        L-2       1105       1842        352          3
   R-520        L-4       2335       2864        441          3
   R-521        L-3       2379       3003        325          4
   R-522        L-1       1766       3050        430          3
   R-523        L-5       1137       2476        382          2
   R-524        L-2       1289       2493        201          3
   R-525        L-1       2022       2877        318          5
   R-526        L-5       1703       2868        249          1
   R-527        L-2       2268       3685        462          4
   R-528        L-1       1980       3046        327          5
   R-529        L-3       2127       2992        333          4
   R-530        L-4       1221       2095        227          1
   R-531        L-3        628       1888        208          2
   R-532        L-4       2064       2770        281          5
   R-533        L-4       1839       3221        421          4
   R-534        L-4       2149       3593        327          4
   R-535        L-3       1693       2369        253          2
   R-536        L-1       2179       2976        466          5
   R-537        L-4        624       1396        420          3
   R-538        L-4        931       2131        316          2
   R-539        L-4        937       1752        474          3
   R-540        L-1       1729       2602        261          4
   R-541        L-2       2334       3035        202          1
   R-542        L-2        733        969        233          1
   R-543        L-1       2023       2506        361          2
   R-544        L-2       1178       1590        299          1
   R-545        L-2       1055       2031        497          4
   R-546        L-5       1118       2196        463          2
   R-547        L-3       2487       2869        267          5
   R-548        L-2       2406       3636        447          5
   R-549        L-3       1081       1645        341          4
   R-550        L-4       2030       3302        348          3
   R-551        L-4        360       1761        332          4
   R-552        L-1       1092       1393        290          3
   R-553        L-5       1513       2541        300          5
   R-554        L-2       1084       2060        341          2
   R-555        L-5        601       1130        423          4
   R-556        L-5        853       1711        497          3
   R-557        L-4       1844       3122        283          1
   R-558        L-3       1142       2124        443          5
   R-559        L-4       2157       3302        266          2
   R-560        L-1        721       1194        412          4
   R-561        L-5        755       1531        464          5
   R-562        L-2       1793       2927        416          2
   R-563        L-2       1507       1830        311          5
   R-564        L-1       2495       3692        498          1
   R-565        L-2        428        806        332          1
   R-566        L-5       1835       2629        478          2
   R-567        L-5       2239       3731        439          4
   R-568        L-4        654       1920        414          2
   R-569        L-3       1315       2244        411          4
   R-570        L-2        473       1361        406          5
   R-571        L-4       2471       3371        265          4
   R-572        L-2        803       1402        483          3
   R-573        L-3        691       2152        399          2
   R-574        L-5        466       1027        399          3
   R-575        L-3       1404       2043        342          4
   R-576        L-3        444       1160        500          3
   R-577        L-3        286       1058        441          5
   R-578        L-1       2381       3172        442          5
   R-579        L-3        248       1148        350          3
   R-580        L-2       1497       2085        437          3
   R-581        L-3       2069       3206        412          1
   R-582        L-3       2481       3465        242          3
   R-583        L-1       2289       3659        361          3
   R-584        L-5        675       1927        363          1
   R-585        L-1       2060       2784        233          4
   R-586        L-2       1827       2410        455          2
   R-587        L-5       2225       3416        449          3
   R-588        L-2       1569       2486        267          3
   R-589        L-5       1168       1527        295          4
   R-590        L-3       1580       2144        445          3
   R-591        L-2        517       1598        276          3
   R-592        L-1       1994       2915        246          3
   R-593        L-3        592       2040        389          2
   R-594        L-4       1938       3188        238          4
   R-595        L-3       1275       1906        487          4
   R-596        L-3       2178       2979        493          2
   R-597        L-3        323       1198        303          4
   R-598        L-4       1545       2850        295          3
   R-599        L-5        854       2298        363          3
   R-600        L-5       1903       3322        281          2
   R-601        L-3       1988       2516        210          2
   R-602        L-4       1963       3328        344          1
   R-603        L-4        600       1357        488          4
   R-604        L-2       1682       2520        457          1
   R-605        L-3       1264       1787        218          4
   R-606        L-2       1372       2378        381          2
   R-607        L-4       2091       2381        290          4
   R-608        L-3       1716       2001        251          5
   R-609        L-4        872       1915        436          1
   R-610        L-1       1271       2038        468          3
   R-611        L-4       1952       2659        346          4
   R-612        L-1        499       1090        324          2
   R-613        L-3        963       2006        478          2
   R-614        L-3        956       2065        325          1
   R-615        L-1       1710       2858        446          5
   R-616        L-2       2475       2973        393          1
   R-617        L-1        213        687        232          5
   R-618        L-3       2289       2790        372          5
   R-619        L-4       2018       2433        212          2
   R-620        L-3        997       2197        413          4
   R-621        L-2        372       1788        276          2
   R-622        L-4        704       2082        497          1
   R-623        L-2        966       2301        308          4
   R-624        L-1        250       1506        371          1
   R-625        L-4       1007       1894        227          2
   R-626        L-5        707       1996        415          1
   R-627        L-3       2377       3753        202          1
   R-628        L-1       2083       3559        414          5
   R-629        L-3       1598       2488        318          1
   R-630        L-2       1216       2013        402          5
   R-631        L-1       1404       2171        355          1
   R-632        L-1       1190       1707        380          1
   R-633        L-5        264       1034        399          1
   R-634        L-1       2455       3955        444          2
   R-635        L-1       1911       3040        296          3
   R-636        L-3        546       1965        473          2
   R-637        L-3        697       1880        314          2
   R-638        L-1       1655       2362        474          3
   R-639        L-1       1424       1694        230          1
   R-640        L-2       1061       2413        336          2
   R-641        L-5       1640       2861        252          5
   R-642        L-4       1153       2514        233          1
   R-643        L-5       1463       2833        486          4
   R-644        L-4        814       2230        464          3
   R-645        L-2       1375       2008        231          1
   R-646        L-2       1107       2461        431          2
   R-647        L-1       2282       3617        243          3
   R-648        L-2        311       1522        211          1
   R-649        L-1        607       1555        355          3
   R-650        L-5       2020       3285        460          1
   R-651        L-5       1567       2236        452          3
   R-652        L-4       1393       2743        321          4
   R-653        L-1       1606       1949        206          2
   R-654        L-5       1480       1885        226          1
   R-655        L-4       2207       3623        366          4
   R-656        L-2        843       1711        342          4
   R-657        L-2       1947       3084        465          2
   R-658        L-5        995       2426        361          3
   R-659        L-1        569       1343        307          1
   R-660        L-5       2187       3532        445          1
   R-661        L-5       2233       2779        221          4
   R-662        L-5        886       2266        418          1
   R-663        L-1       1545       2182        310          1
   R-664        L-4       1195       2276        292          3
   R-665        L-3       2040       2757        469          1
   R-666        L-3       1437       2282        338          4
   R-667        L-1       1741       2406        442          3
   R-668        L-2        826       1409        230          2
   R-669        L-5       1816       2267        296          4
   R-670        L-4       1224       1659        248          4
   R-671        L-1       2009       2384        298          1
   R-672        L-2       1755       3011        255          3
   R-673        L-4       1104       2406        390          1
   R-674        L-4       2037       3355        371          5
   R-675        L-1       1118       2170        347          5
   R-676        L-5       1818       2697        326          5
   R-677        L-2       2393       2775        311          3
   R-678        L-1        787       1255        397          5
   R-679        L-1       2489       3270        334          1
   R-680        L-2       1559       2532        223          3
   R-681        L-2       2192       3450        260          3
   R-682        L-5       1669       2727        473          3
   R-683        L-5       1579       2822        210          3
   R-684        L-2       1289       2077        250          2
   R-685        L-3        508       1631        471          5
   R-686        L-5       1742       2114        348          1
   R-687        L-4        568       1963        325          1
   R-688        L-5       2075       2775        423          3
   R-689        L-2       1677       2967        260          5
   R-690        L-3        352        675        314          2
   R-691        L-3        817       1275        419          3
   R-692        L-4       1481       1884        315          5
   R-693        L-1       1793       2616        351          5
   R-694        L-5        735       2199        479          5
   R-695        L-2       2231       3347        395          1
   R-696        L-4        548       1832        384          2
   R-697        L-5       1277       1826        491          5
   R-698        L-1       1867       3099        419          4
   R-699        L-3        408       1151        354          1
   R-700        L-1       2211       2737        389          3
   R-701        L-5        689       1813        296          2
   R-702        L-5       1466       2524        244          4
   R-703        L-5        707       1665        234          1
   R-704        L-4       2386       2832        297          1
   R-705        L-4        496       1683        325          5
   R-706        L-4        212        717        424          5
   R-707        L-3        302       1594        474          3
   R-708        L-3       2108       3539        267          5
   R-709        L-1        976       1410        212          1
   R-710        L-1        260       1125        490          1
   R-711        L-1        996       1747        279          2
   R-712        L-2        522       1585        257          1
   R-713        L-5        355       1780        472          1
   R-714        L-3       2483       3205        421          5
   R-715        L-2        298       1211        278          3
   R-716        L-1       2171       3531        269          3
   R-717        L-2       1164       2027        322          1
   R-718        L-4       1593       2229        295          4
   R-719        L-2       1785       3211        239          4
   R-720        L-3       1623       2937        308          1
   R-721        L-3       1089       2565        358          4
   R-722        L-5       2228       2907        351          4
   R-723        L-4        964       1384        320          4
   R-724        L-3        348       1613        262          4
   R-725        L-4       1050       1444        307          5
   R-726        L-4        857       1670        434          5
   R-727        L-5       1690       2734        359          2
   R-728        L-1       1719       3204        418          1
   R-729        L-1       1059       2491        386          3
   R-730        L-4       2189       2950        458          5
   R-731        L-4        412       1714        348          2
   R-732        L-1       2344       3452        435          4
   R-733        L-5       2176       3266        322          1
   R-734        L-4       1322       1916        247          5
   R-735        L-2        462        946        352          3
   R-736        L-3        353       1709        351          2
   R-737        L-2       1668       2628        247          5
