InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-109        L-4        292        802        227          2
   R-110        L-1       1020       2098        290          2
   R-111        L-3       1415       1761        265          3
   R-112        L-1        462       1343        460          1
   R-113        L-1        549       1823        485          2
   R-114        L-1       2498       3211        409          3
   R-115        L-4       1569       2681        491          5
   R-116        L-5       1898       3386        208          4
   R-117        L-1        285        562        226          4
   R-118        L-1        987       1451        207          3
   R-119        L-5       1524       1819        210          2
   R-120        L-2       2114       2856        364          3
   R-121        L-2       1318       2610        443          4
   R-122        L-5       1084       1926        462          4
   R-123        L-2       1158       2475        339          1
   R-124        L-4        533       1617        399          2
   R-125        L-4        943       1981        500          3
   R-126        L-1       1362       2482        417          1
   R-127        L-5       1660       2968        219          2
   R-128        L-1        317        814        480          3
   R-129        L-3        508       1312        471          5
   R-130        L-5       2188       3364        395          2
   R-131        L-1       1552       2347        403          2
   R-132        L-2       2404       3615        393          3
   R-133        L-5        704       1222        382          3
   R-134        L-3       2261       3742        337          4
   R-135        L-4       1203       2660        221          1
   R-136        L-4       1798       2832        259          3
   R-137        L-3        685       1234        370          2
   R-138        L-3       1472       1999        310          4
   R-139        L-5       2073       2876        228          3
   R-140        L-2       2462       3939        350          3
   R-141        L-4       2498       3379        357          1
   R-142        L-3        585       1979        429          1
   R-143        L-3       1427       2394        395          2
   R-144        L-5        837       1631        243          5
   R-145        L-4       2322       3013        285          5
   R-146        L-3       1021       2314        472          4
   R-147        L-1       1892       2455        360          5
   R-148        L-1       2249       3350        445          2
   R-149        L-4       1897       3010        287          1
   R-150        L-4       1231       2253        383          4
   R-151        L-4       1838       2717        341          4
   R-152        L-4        937       1719        351          4
   R-153        L-4       1755       2830        484          3
   R-154        L-3        965       2161        220          2
   R-155        L-1        644       1550        458          1
   R-156        L-1        903       2365        495          5
   R-157        L-2        781       2166        261          4
   R-158        L-2       1053       1719        494          1
   R-159        L-1       2145       2768        366          5
   R-160        L-2       1889       2555        429          1
   R-161        L-5       2224       2881        315          2
   R-162        L-2       1484       2627        445          2
   R-163        L-3       1716       3055        335          5
   R-164        L-2       1112       2134        422          3
   R-165        L-1       1642       3139        465          1
   R-166        L-5        980       2217        425          3
   R-167        L-1        475       1818        210          4
   R-168        L-2       2205       3100        447          1
   R-169        L-1       1724       3223        413          2
   R-170        L-5       1519       2522        405          3
   R-171        L-1       1969       2203        222          4
   R-172        L-2        333       1469        230          1
   R-173        L-5       2444       2835        273          3
   R-174        L-1       2108       2917        275          2
   R-175        L-3       1345       1936        482          2
   R-176        L-5       1410       1973        238          4
   R-177        L-4       1816       3092        478          1
   R-178        L-1       1399       2743        465          5
   R-179        L-1       2444       2921        345          2
   R-180        L-1       1587       2710        225          4
   R-181        L-5        489       1278        476          2
   R-182        L-5       1895       3322        232          1
   R-183        L-5        388       1448        319          2
   R-184        L-2       1150       1574        269          2
   R-185        L-3       1033       1702        490          3
   R-186        L-2       2177       3648        307          1
   R-187        L-4        434       1046        399          3
   R-188        L-4       2115       3192        261          4
   R-189        L-2       1498       2441        210          5
   R-190        L-3        354       1328        269          1
   R-191        L-4       1914       3282        306          1
   R-192        L-1       2265       2879        343          1
   R-193        L-1       1041       1568        323          5
   R-194        L-1       1126       2088        303          3
   R-195        L-5       2051       3028        318          2
   R-196        L-4       1999       3194        241          1
   R-197        L-1        488       1087        374          1
   R-198        L-1       2480       2703        204          1
   R-199        L-4       2126       2887        393          5
   R-200        L-4        217        942        402          2
   R-201        L-4       1238       2431        286          3
   R-202        L-4       2401       2975        330          1
   R-203        L-1       2374       3852        364          5
   R-204        L-5       1004       2491        423          3
   R-205        L-5       2289       3445        367          2
   R-206        L-4       2413       3247        483          1
   R-207        L-5       1386       1940        495          1
   R-208        L-1       1716       2317        398          2
   R-209        L-5       2389       2911        353          4
   R-210        L-3        574       1285        209          2
   R-211        L-2       2102       3490        386          4
   R-212        L-2        417       1869        396          5
   R-213        L-5        764       1652        286          4
   R-214        L-1        733       1649        413          2
   R-215        L-3       2184       3437        440          2
   R-216        L-4       2218       3012        476          4
   R-217        L-2       1120       2274        382          5
   R-218        L-5        725       1417        260          4
   R-219        L-2       2086       2602        289          2
   R-220        L-3        472       1305        356          4
   R-221        L-2       1455       2884        223          2
   R-222        L-2       2064       3213        265          5
   R-223        L-4        776       1927        394          2
   R-224        L-4       1309       1978        258          2
   R-225        L-5        603       1643        332          4
   R-226        L-5        529       1754        281          4
   R-227        L-1       1430       1922        261          3
   R-228        L-2        788       1619        485          1
   R-229        L-4       1464       2674        243          4
   R-230        L-1       2131       3020        461          5
   R-231        L-2       1061       1867        237          3
   R-232        L-5        334        694        222          3
   R-233        L-4       2114       3044        308          5
   R-234        L-2       1091       1935        468          1
   R-235        L-5       2399       3277        332          2
   R-236        L-3       1125       1859        358          2
   R-237        L-4       1818       2705        337          2
   R-238        L-3       2258       2714        337          3
   R-239        L-1       1235       2718        329          5
   R-240        L-5       1299       2765        292          3
   R-241        L-5        824       1744        448          4
   R-242        L-4        976       1348        289          3
   R-243        L-1       1279       2416        402          3
   R-244        L-5       2263       2820        463          2
   R-245        L-3       2271       3686        257          4
   R-246        L-1       1272       1857        481          3
   R-247        L-3       1052       1559        204          3
   R-248        L-5        549       1793        392          4
   R-249        L-3       1407       2791        377          3
   R-250        L-3       1997       3253        310          2
   R-251        L-3       2030       2327        227          4
   R-252        L-1       2038       3436        427          5
   R-253        L-1        988       2072        351          4
   R-254        L-4       1398       2455        224          3
   R-255        L-3       2136       3508        307          1
   R-256        L-1        376       1706        464          3
   R-257        L-4       2011       3231        474          2
   R-258        L-3        432       1340        450          3
   R-259        L-5       1254       1997        402          2
   R-260        L-2        563       1636        368          1
   R-261        L-2        378       1423        358          5
   R-262        L-2       2011       3424        285          1
   R-263        L-4       2282       2620        261          2
   R-264        L-2       2402       3134        263          1
   R-265        L-2        275       1549        281          1
   R-266        L-5       2489       3974        205          2
   R-267        L-1        769       2231        494          1
   R-268        L-4       1054       2382        298          2
   R-269        L-1        349       1594        492          1
   R-270        L-3        473       1082        324          1
   R-271        L-3        757       1258        355          1
   R-272        L-2       1688       3054        398          1
   R-273        L-3       1334       2724        432          5
   R-274        L-4       1527       1991        428          5
   R-275        L-2        579       2076        417          3
   R-276        L-3       1586       2043        381          4
   R-277        L-5       2255       3065        496          5
   R-278        L-1        266        487        211          1
   R-279        L-5       1434       2173        452          3
   R-280        L-2       2181       2761        272          4
   R-281        L-2        432       1510        269          3
   R-282        L-2       1538       2555        476          3
   R-283        L-1       1641       2358        393          1
   R-284        L-2       1693       2565        360          2
   R-285        L-4       2217       3527        400          1
   R-286        L-5       1710       2809        337          2
   R-287        L-5       1261       2585        500          1
   R-288        L-3        942       1424        390          4
   R-289        L-1       1067       2068        445          3
   R-290        L-1       2298       3484        233          1
   R-291        L-5       2153       2608        228          5
   R-292        L-3       1179       2215        292          2
   R-293        L-4       1845       2831        210          1
   R-294        L-1       2458       3941        244          1
   R-295        L-2        614       1743        223          5
   R-296        L-3       1603       2617        434          4
   R-297        L-2       2283       3084        389          4
   R-298        L-2       1403       2180        295          4
   R-299        L-4       1752       2369        379          1
   R-300        L-5        464        918        238          3
   R-301        L-1       1486       1927        316          4
   R-302        L-2       1803       3208        256          5
   R-303        L-5       1269       2348        327          2
   R-304        L-3       1931       2608        368          1
   R-305        L-4       1991       3010        402          2
   R-306        L-1        895       1464        330          1
   R-307        L-1        706       1324        282          2
   R-308        L-2       2308       2640        326          4
   R-309        L-5       1105       1692        451          4
   R-310        L-4       2386       3585        324          5
   R-311        L-2        653       1861        424          1
   R-312        L-1       1590       2234        235          1
   R-313        L-3       1728       3204        464          4
   R-314        L-5       1172       2477        439          2
   R-315        L-4        283       1774        449          4
   R-316        L-4       1324       2572        348          2
   R-317        L-1       1788       2516        344          5
   R-318        L-2        479       1330        347          1
   R-319        L-5       1961       3217        378          4
   R-320        L-2       1377       2783        395          3
   R-321        L-5       1684       2339        452          3
   R-322        L-2       1251       2322        335          2
   R-323        L-5       1959       2602        270          4
   R-324        L-3       2034       2843        358          3
   R-325        L-1        455       1701        285          2
   R-326        L-3        938       1812        303          1
   R-327        L-1        962       1600        291          3
   R-328        L-4        703       2072        235          4
   R-329        L-1       1218       2022        289          1
   R-330        L-5       2294       3479        292          1
   R-331        L-2       1644       2065        310          2
   R-332        L-1       1585       2432        227          3
   R-333        L-5       1317       2646        342          2
   R-334        L-2       1954       2446        288          2
   R-335        L-5       1378       2215        204          5
   R-336        L-4        250        620        321          5
   R-337        L-2       2318       2758        305          3
   R-338        L-2        624       1230        336          2
   R-339        L-3       1357       1686        281          3
   R-340        L-2       1755       2175        349          4
   R-341        L-2       2478       3918        310          5
   R-342        L-2       1852       3149        276          2
   R-343        L-4        943       1839        229          2
   R-344        L-1        683       2129        424          3
   R-345        L-4       1390       1722        229          4
   R-346        L-5       2376       3418        318          2
   R-347        L-2       1878       3303        417          3
   R-348        L-3        616       1642        435          2
   R-349        L-4       2150       2516        292          2
   R-350        L-1        809       2050        229          1
   R-351        L-4        758       1094        328          2
   R-352        L-2       2185       3092        426          5
   R-353        L-3        813       2252        430          4
   R-354        L-4        385       1491        263          3
   R-355        L-5       1909       2603        296          2
   R-356        L-2        916       2050        313          5
   R-357        L-1       2487       3695        468          1
   R-358        L-4       2048       2437        261          4
   R-359        L-5       1179       1940        328          4
   R-360        L-3       1332       2024        285          4
   R-361        L-1       1864       2522        444          4
   R-362        L-4       1071       1957        312          1
   R-363        L-1       2116       3153        421          5
   R-364        L-2       1321       2730        291          2
   R-365        L-5       1338       1858        471          4
   R-366        L-4       1994       2382        246          2
   R-367        L-5       2477       3570        359          3
   R-368        L-1       1560       3045        497          3
   R-369        L-1       2458       3339        277          1
   R-370        L-5       1870       2462        403          5
   R-371        L-1       2479       2951        447          5
   R-372        L-4       2367       3306        339          5
   R-373        L-2        955       2304        249          1
   R-374        L-2       2222       2991        257          3
   R-375        L-3       1740       2266        268          4
   R-376        L-4       1114       2325        441          3
   R-377        L-3        319        897        309          4
   R-378        L-5       1245       1610        280          4
   R-379        L-4       1295       2717        445          3
   R-380        L-3       2118       2875        444          2
   R-381        L-5       2019       2418        368          3
   R-382        L-1       1123       2269        227          3
   R-383        L-1        331        943        371          5
   R-384        L-4       1321       1694        348          4
   R-385        L-3        864       2342        367          2
   R-386        L-1       2116       2611        220          3
   R-387        L-4       1405       2493        439          1
   R-388        L-4       1468       2275        406          3
   R-389        L-4       2349       2863        399          5
   R-390        L-2       1417       2757        296          1
   R-391        L-2       2259       2883        381          2
   R-392        L-3        916       2065        485          5
   R-393        L-5       1756       2434        389          3
   R-394        L-3       1537       2419        463          5
   R-395        L-5       1769       3099        331          1
   R-396        L-3       2036       3479        274          2
   R-397        L-2        430       1001        251          2
   R-398        L-4       1826       2086        236          1
   R-399        L-1       1750       3084        295          1
   R-400        L-5       1041       2337        202          5
   R-401        L-4       1922       2375        266          3
   R-402        L-5       2219       3345        380          3
   R-403        L-2       1490       2110        336          3
   R-404        L-2        389        787        257          5
   R-405        L-2       1095       2093        238          5
   R-406        L-2       1795       3291        374          5
   R-407        L-3        822       1303        410          3
   R-408        L-2       2158       2824        344          2
   R-409        L-1        661       2094        269          3
   R-410        L-5       1062       1803        236          5
   R-411        L-5       1301       2120        211          1
   R-412        L-3       2077       3310        403          5
   R-413        L-3        724       2108        439          3
   R-414        L-2       1438       1890        336          1
   R-415        L-3       2365       3000        441          5
   R-416        L-5        357       1239        300          1
   R-417        L-1       1154       2651        242          4
   R-418        L-2       1787       3208        227          5
   R-419        L-3       1368       1918        230          3
   R-420        L-2        332       1091        452          3
   R-421        L-5        263       1699        394          3
   R-422        L-4       2232       2810        365          1
   R-423        L-4        201       1641        266          2
   R-424        L-4        793       1650        417          5
   R-425        L-1        759       1862        261          1
   R-426        L-5       2105       2641        408          5
   R-427        L-1        395       1749        418          5
   R-428        L-3        849       1584        335          2
   R-429        L-2       2243       3404        319          1
   R-430        L-3       2201       2613        388          3
   R-431        L-4       2044       2737        367          2
   R-432        L-2       2040       2717        294          1
   R-433        L-1        214       1434        226          2
   R-434        L-4       1501       2203        366          5
   R-435        L-1        524       1516        239          4
   R-436        L-2        349       1513        382          2
   R-437        L-1        556       1625        403          3
   R-438        L-2       2331       3812        351          3
   R-439        L-5        302       1250        452          2
   R-440        L-2       1378       2163        458          1
   R-441        L-1       1241       1637        295          2
   R-442        L-2       1504       2165        313          2
   R-443        L-3        923       1937        233          1
   R-444        L-2       2238       3670        350          4
   R-445        L-1       1897       2818        436          2
   R-446        L-5        523       1145        344          4
   R-447        L-4       1165       1786        404          3
   R-448        L-2        589       1862        421          3
   R-449        L-5       1510       2279        453          4
   R-450        L-4        959       2331        355          3
   R-451        L-2        910       1890        290          4
   R-452        L-3       1241       2548        239          3
   R-453        L-4       1541       2479        410          1
   R-454        L-3        897       2100        234          3
   R-455        L-1       1023       2402        412          5
   R-456        L-1        238        798        465          2
   R-457        L-2       1225       1980        492          2
   R-458        L-1       2273       3019        288          3
   R-459        L-3       1167       1855        214          4
   R-460        L-2        539       1260        400          2
   R-461        L-2       1787       2590        201          5
   R-462        L-2       2169       2623        220          4
   R-463        L-5       2208       2830        392          3
   R-464        L-4       1596       2737        479          1
   R-465        L-5       1454       2191        408          3
   R-466        L-1        579       1746        267          1
   R-467        L-5        813       1483        386          5
   R-468        L-5       1005       1832        452          3
   R-469        L-5        420       1785        396          4
   R-470        L-5       1994       3155        269          4
   R-471        L-1        815       1212        393          2
   R-472        L-2        926       2005        276          1
   R-473        L-3       1902       3077        370          2
   R-474        L-3       1386       2618        418          1
   R-475        L-5       2219       3462        420          4
   R-476        L-5        240       1535        212          4
   R-477        L-2       1706       2403        458          3
   R-478        L-4       1025       2287        378          2
   R-479        L-2        944       2375        255          1
   R-480        L-5       1481       2406        334          5
   R-481        L-5       2035       3117        301          1
   R-482        L-2       2107       3286        257          1
   R-483        L-4       1122       1773        257          2
   R-484        L-1       1259       2688        221          5
   R-485        L-2       1309       2078        500          4
   R-486        L-3        366       1134        327          1
   R-487        L-4        814       2304        479          5
   R-488        L-3       1828       3044        399          3
   R-489        L-4       2411       3743        223          3
   R-490        L-3        737       1588        403          2
   R-491        L-4       2144       2721        356          2
   R-492        L-3        373       1012        392          4
   R-493        L-1        736       2104        367          4
   R-494        L-2       2009       2698        373          3
   R-495        L-1        383       1528        471          4
   R-496        L-3       1678       3096        331          3
   R-497        L-5       1961       3249        262          4
   R-498        L-2       2072       2891        206          3
   R-499        L-2        452       1585        227          5
   R-500        L-4        608       1377        444          5
   R-501        L-1       1170       2652        215          4
   R-502        L-1       2308       2800        413          5
   R-503        L-3       1401       2580        307          4
   R-504        L-2        359        877        480          5
   R-505        L-2        290       1668        480          5
   R-506        L-4       2289       2723        303          4
   R-507        L-1       2177       3390        260          5
   R-508        L-3        584       1477        201          1
   R-509        L-4       1408       2820        400          4
   R-510        L-1        860       1741        311          1
   R-511        L-5       2294       3397        279          3
   R-512        L-5       1502       2223        481          5
   R-513        L-4       2236       2775        289          1
   R-514        L-3       2002       3240        459          1
   R-515        L-1       2406       2985        415          4
   R-516        L-5       1959       2908        335          3
   R-517        L-5       1065       2221        445          3
   R-518        L-2        429       1600        450          4
   R-519        L-3       1288       2055        464          2
   R-520        L-5       2465       3827        271          5
   R-521        L-3       2235       3433        470          1
   R-522        L-2       1454       2738        412          3
   R-523        L-2       1476       2844        225          2
   R-524        L-5       1610       2923        392          3
   R-525        L-3       2251       3171        385          2
   R-526        L-4       1772       2842        230          2
   R-527        L-1        263       1573        212          1
   R-528        L-2       2406       2717        287          5
   R-529        L-1       1880       2262        377          3
   R-530        L-1        840       2215        468          3
   R-531        L-3       1486       2460        466          1
   R-532        L-4       2205       3209        267          3
   R-533        L-4       1214       2543        481          1
   R-534        L-1       2052       3051        412          1
   R-535        L-2        616       1616        353          1
   R-536        L-3       1430       1778        275          3
   R-537        L-2        684       1626        464          3
   R-538        L-3        669       1277        208          2
   R-539        L-3       1626       1992        329          2
   R-540        L-1       1671       2843        233          1
   R-541        L-2       1308       1922        500          2
   R-542        L-3       1807       2191        211          5
   R-543        L-2       1994       2719        448          3
   R-544        L-4        449       1351        423          3
   R-545        L-2        328       1767        277          5
   R-546        L-2       1903       2979        212          4
   R-547        L-5       1841       3029        329          5
   R-548        L-1       1255       2256        343          4
   R-549        L-3       1156       2556        300          5
   R-550        L-1        222        722        289          1
   R-551        L-1       2499       3921        484          5
   R-552        L-3       1734       2952        210          2
   R-553        L-4       1328       1816        306          3
   R-554        L-4       1556       2649        267          2
   R-555        L-1        844       1679        314          2
   R-556        L-3        482       1121        284          5
   R-557        L-3       1058       1818        379          4
   R-558        L-5        700       1848        475          5
   R-559        L-3       1305       1953        393          4
   R-560        L-1        621       2046        425          1
   R-561        L-3       2264       2810        332          4
   R-562        L-1        825       1573        262          5
   R-563        L-4        339       1834        496          1
   R-564        L-3       1076       1690        397          2
   R-565        L-5        388       1029        271          2
   R-566        L-1       1636       2726        341          3
   R-567        L-3        474       1342        343          4
   R-568        L-5       2282       2937        254          3
   R-569        L-1        370       1797        416          1
   R-570        L-3       2381       3537        440          4
   R-571        L-2       2343       2763        320          4
   R-572        L-2       1413       1831        236          5
   R-573        L-4       1965       3221        500          5
   R-574        L-3        706       1554        283          5
   R-575        L-3       2113       3357        438          5
   R-576        L-3       2223       3105        306          5
   R-577        L-1       1693       3106        287          2
   R-578        L-4       1356       2748        482          2
   R-579        L-5        439       1147        343          2
   R-580        L-2        504       1392        363          3
   R-581        L-1       2073       2592        330          4
   R-582        L-4        913       2029        389          5
   R-583        L-1       1916       3011        284          3
   R-584        L-5        942       1748        340          1
   R-585        L-3       2148       2903        321          3
   R-586        L-5        754       1616        465          4
   R-587        L-3        799       1310        362          1
   R-588        L-5       2301       3078        473          3
   R-589        L-1       1750       2720        379          5
   R-590        L-5       1021       1970        463          2
   R-591        L-4       2062       2784        444          3
   R-592        L-5       1445       1967        380          3
   R-593        L-5       1055       1629        351          3
   R-594        L-3        253       1530        218          4
   R-595        L-5        539       1627        387          2
   R-596        L-2       1797       2682        435          4
   R-597        L-1       1659       2891        208          4
   R-598        L-1       1190       2607        362          4
   R-599        L-4        727       2150        256          2
   R-600        L-4       2279       3089        266          2
   R-601        L-5        513       1945        398          2
   R-602        L-3       1916       3074        360          1
   R-603        L-1        888       2220        447          5
   R-604        L-4       1120       1611        364          2
   R-605        L-2       1873       2878        407          2
   R-606        L-2       2136       2957        216          2
   R-607        L-4       1885       2667        386          2
   R-608        L-5        820       1269        273          3
   R-609        L-3       1920       2421        217          4
   R-610        L-5        603       2005        459          4
   R-611        L-2       1066       2131        378          2
   R-612        L-2       1744       2288        421          5
   R-613        L-4        874       1664        382          1
   R-614        L-1       1302       2270        408          3
   R-615        L-4       2274       2820        216          4
   R-616        L-4       2133       2976        437          3
   R-617        L-3       1744       2322        494          3
   R-618        L-5       1738       2697        267          5
   R-619        L-1        512        958        289          1
   R-620        L-3       2480       3822        374          5
   R-621        L-3        289       1003        234          1
   R-622        L-5       2119       2656        375          5
   R-623        L-2       1480       2313        400          3
   R-624        L-3       1806       2187        278          5
   R-625        L-5        607       1691        248          1
   R-626        L-1       2478       3347        331          4
   R-627        L-2        714       1905        394          3
   R-628        L-5       1728       2487        429          5
   R-629        L-4       1498       1936        261          5
   R-630        L-4       2447       3061        349          4
   R-631        L-5       1126       2586        271          5
   R-632        L-4       1578       2996        437          3
   R-633        L-4       1227       1821        290          3
   R-634        L-5        371       1696        446          5
   R-635        L-1        524       1896        293          4
   R-636        L-4       1871       3200        464          3
   R-637        L-5       1042       2049        412          5
   R-638        L-4       1097       2304        485          1
   R-639        L-4        266        972        343          5
   R-640        L-3        848       2248        354          2
   R-641        L-1       2152       2521        230          3
   R-642        L-4        908       1811        335          1
   R-643        L-4       1704       3067        264          2
   R-644        L-5       1024       2134        411          2
   R-645        L-3       1472       2265        440          2
   R-646        L-4        398       1764        216          3
   R-647        L-1       1455       2709        282          4
   R-648        L-1       2039       2874        455          2
   R-649        L-4       1070       2242        444          5
   R-650        L-4       2332       2929        279          3
   R-651        L-1       2053       3340        239          3
   R-652        L-2       1984       2926        491          1
   R-653        L-3       2031       2401        323          3
   R-654        L-3       1033       1567        332          1
   R-655        L-5       1904       3044        253          5
   R-656        L-4       2378       3518        378          2
   R-657        L-3       1065       2398        346          4
   R-658        L-5       1615       2353        452          4
   R-659        L-5        899       2212        366          5
   R-660        L-3        447       1190        230          3
   R-661        L-3        319        707        304          1
   R-662        L-2       1496       2203        215          4
   R-663        L-4        907       1828        338          1
   R-664        L-1       1140       1775        350          2
   R-665        L-1       1660       2667        391          5
   R-666        L-5        634       1905        221          5
   R-667        L-1       1583       2993        369          2
   R-668        L-4       1616       2369        498          1
   R-669        L-2        465        880        381          4
   R-670        L-5        809       1405        489          4
   R-671        L-2       1732       2470        352          2
   R-672        L-5       1063       2462        394          1
   R-673        L-1        272       1255        378          4
   R-674        L-3       2479       3274        389          3
   R-675        L-3       2094       2731        484          5
   R-676        L-2        274        621        210          1
   R-677        L-2        496       1730        219          3
   R-678        L-3       2159       3024        403          5
   R-679        L-1       2178       3238        227          1
   R-680        L-4       2417       2957        213          1
   R-681        L-5       1324       2124        290          3
   R-682        L-1       2444       3895        315          1
   R-683        L-5       1021       1768        271          2
   R-684        L-3       1973       3352        238          3
   R-685        L-3        740       1467        437          4
   R-686        L-2        488        846        325          5
   R-687        L-2       2361       3384        379          3
   R-688        L-2       2481       3587        440          2
   R-689        L-1        834       1199        216          1
   R-690        L-2        540       1642        330          3
   R-691        L-3       1806       2411        314          5
   R-692        L-5       2306       2906        451          5
   R-693        L-5        479       1900        391          3
   R-694        L-4        500       1282        493          2
   R-695        L-2       2430       3132        320          1
   R-696        L-4       2313       3307        361          3
   R-697        L-5        905       1410        246          4
   R-698        L-1       2058       3102        360          4
   R-699        L-3       1500       2015        405          5
   R-700        L-3        706       2085        214          1
   R-701        L-1       2416       3714        489          4
   R-702        L-1        807       1273        287          3
   R-703        L-3       1690       2946        496          5
   R-704        L-2       1895       2954        424          4
   R-705        L-5       2197       3044        219          1
   R-706        L-1       2406       3476        242          4
   R-707        L-4        604       1031        238          2
   R-708        L-2       1088       1868        436          2
   R-709        L-4        618       2029        458          4
   R-710        L-3       2266       3733        489          4
   R-711        L-4        848       1294        302          5
   R-712        L-5       1869       3037        240          4
   R-713        L-5       2162       3383        373          5
   R-714        L-2        371       1786        449          4
   R-715        L-1       1423       2906        231          5
   R-716        L-4        406        863        424          1
   R-717        L-4       1472       2265        486          4
   R-718        L-3        698       1841        344          3
   R-719        L-4       1129       1951        319          3
   R-720        L-5        945       1741        320          4
   R-721        L-5       1505       1953        425          5
   R-722        L-4        233        748        440          5
   R-723        L-3        379       1021        364          2
   R-724        L-1        298       1161        223          2
   R-725        L-5       2011       2445        429          3
   R-726        L-2       1048       2246        363          4
   R-727        L-2        435       1273        431          3
   R-728        L-5       1548       2920        353          2
   R-729        L-1       2285       3474        469          1
   R-730        L-2        729       1739        416          3
   R-731        L-2       1190       2635        364          1
   R-732        L-5       1843       3077        332          2
   R-733        L-1       1036       1845        497          3
   R-734        L-3       1544       2540        215          4
   R-735        L-1       1766       3060        419          4
   R-736        L-3       2081       3258        258          5
   R-737        L-5        754       1268        334          3
