InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-422        L-1       1872       2473        302          3
   R-423        L-3       1939       3167        391          4
   R-424        L-1        747       1459        459          3
   R-425        L-4       2304       3198        413          5
   R-426        L-3        681       1278        345          1
   R-427        L-4       2063       3355        315          2
   R-428        L-1       1895       3125        312          3
   R-429        L-5       1916       2862        370          4
   R-430        L-5       1296       1670        349          2
   R-431        L-2        261       1438        410          5
   R-432        L-3       1230       2489        398          3
   R-433        L-1        618       1989        253          4
   R-434        L-1       1057       2046        245          3
   R-435        L-2        323        746        376          4
   R-436        L-4        497       1231        385          5
   R-437        L-2       1494       2063        445          1
   R-438        L-5       1818       2709        421          1
   R-439        L-4        435       1615        234          2
   R-440        L-4       2321       3034        499          3
   R-441        L-1        785       2056        463          1
   R-442        L-4        214       1017        285          1
   R-443        L-1       1974       2732        439          3
   R-444        L-3       1699       2134        212          4
   R-445        L-1       2394       3427        487          1
   R-446        L-1       1435       2149        459          5
   R-447        L-5       1174       1620        266          5
   R-448        L-2       1463       2535        350          2
   R-449        L-2       1895       2444        438          5
   R-450        L-1       2050       3480        287          4
   R-451        L-2        763       2047        253          2
   R-452        L-5       2350       3470        288          5
   R-453        L-2        687       1119        411          2
   R-454        L-3        648       1360        392          5
   R-455        L-4        316        948        407          3
   R-456        L-4       2424       3445        223          3
   R-457        L-5        520       1363        309          1
   R-458        L-2       1917       3286        368          5
   R-459        L-5        764       2259        490          1
   R-460        L-5       1815       2715        353          3
   R-461        L-4       1101       1661        388          4
   R-462        L-3       1775       3039        383          4
   R-463        L-5        678       1540        225          1
   R-464        L-5        868       2120        470          3
   R-465        L-3       1837       2354        314          1
   R-466        L-2       1487       2862        384          5
   R-467        L-3       2358       2825        449          4
   R-468        L-3        629       2047        203          2
   R-469        L-2       1697       2701        388          5
   R-470        L-4        429       1166        361          1
   R-471        L-1       2314       2798        376          2
   R-472        L-3       1232       2441        338          4
   R-473        L-1        567       1112        346          4
   R-474        L-1       1122       2122        328          3
   R-475        L-3        811       1674        279          1
   R-476        L-5       2208       3241        224          1
   R-477        L-1       2461       3427        270          5
   R-478        L-1       1066       2121        496          4
   R-479        L-2       1913       2437        371          1
   R-480        L-4       2004       3048        271          4
   R-481        L-1        683       1765        427          1
   R-482        L-1       1657       2866        480          1
   R-483        L-2       1826       2417        358          1
   R-484        L-2       1899       3362        365          1
   R-485        L-4        835       2142        340          1
   R-486        L-4       1969       2772        393          4
   R-487        L-4       1988       3433        398          1
   R-488        L-3       2450       3934        285          2
   R-489        L-3        260        972        377          4
   R-490        L-5       2329       3654        398          5
   R-491        L-4       2093       2778        383          4
   R-492        L-2       1543       2791        246          3
   R-493        L-3       1637       2139        410          1
   R-494        L-2       1243       2134        393          4
   R-495        L-4        467       1137        486          5
   R-496        L-1       2066       3460        398          2
   R-497        L-5        962       1841        252          2
   R-498        L-5        343       1049        380          4
   R-499        L-4       1564       2324        450          3
   R-500        L-2       1438       2193        250          2
   R-501        L-1       1016       2193        473          2
   R-502        L-3        978       1648        498          3
   R-503        L-5       1691       2541        255          3
   R-504        L-1        652       1712        327          2
   R-505        L-3       2400       3329        329          3
   R-506        L-4       2497       3301        267          1
   R-507        L-3       1316       2113        214          5
   R-508        L-5        823       1549        399          2
   R-509        L-2        565       1862        478          5
   R-510        L-4       1264       1731        356          3
   R-511        L-4       2422       3726        319          3
   R-512        L-3       1615       2960        310          5
   R-513        L-5       1628       2100        318          1
   R-514        L-1        494        853        354          5
   R-515        L-3        690       1741        299          3
   R-516        L-2        776       1146        231          1
   R-517        L-5       1892       2530        492          5
   R-518        L-1        516       1317        423          5
   R-519        L-1       1650       2509        455          4
   R-520        L-1        771       1614        448          4
   R-521        L-5        321       1768        485          1
   R-522        L-3        752       1629        353          2
   R-523        L-2       1316       2701        277          4
   R-524        L-2        282       1379        450          1
   R-525        L-1       2326       2671        280          1
   R-526        L-4       1420       1823        354          1
   R-527        L-5        810       2169        295          1
   R-528        L-2        202        731        390          4
   R-529        L-3       1150       2275        408          2
   R-530        L-2       1620       2050        400          3
   R-531        L-5        395       1272        499          3
   R-532        L-2       2334       3645        380          4
   R-533        L-2        919       1528        302          3
   R-534        L-3       2048       2945        445          2
   R-535        L-5       1175       2578        333          3
   R-536        L-2        291       1221        294          1
   R-537        L-2       1434       2568        460          1
   R-538        L-1       1215       1880        476          5
   R-539        L-1       1201       2073        426          4
   R-540        L-3       2481       3510        270          1
   R-541        L-4        499       1174        398          2
   R-542        L-3       1585       2667        305          5
   R-543        L-1        479        950        443          4
   R-544        L-4        334        861        394          2
   R-545        L-2        787       1442        234          4
   R-546        L-2       1126       2189        363          2
   R-547        L-2        780       1230        363          2
   R-548        L-3        755       2005        321          3
   R-549        L-1        692       1330        339          2
   R-550        L-3       1623       2100        225          3
   R-551        L-3        948       1571        498          5
   R-552        L-5       2338       3720        476          3
   R-553        L-1        577       1274        241          1
   R-554        L-2       1467       2304        457          3
   R-555        L-5        629       1969        350          4
   R-556        L-1       1634       3036        450          2
   R-557        L-4        803       1293        440          5
   R-558        L-3       1840       2371        478          2
   R-559        L-2        386       1495        288          1
   R-560        L-4        299       1479        312          5
   R-561        L-2        458        946        438          3
   R-562        L-1        262       1170        285          3
   R-563        L-4       1267       2132        487          3
   R-564        L-2       1498       2513        285          5
   R-565        L-3       1907       3268        419          3
   R-566        L-4       2213       2865        319          5
   R-567        L-3       2499       3196        347          2
   R-568        L-2       2473       3384        498          3
   R-569        L-3       1363       1618        249          4
   R-570        L-5       2491       3766        257          4
   R-571        L-3        206       1481        454          4
   R-572        L-3       2093       2505        228          4
   R-573        L-1       2173       2696        231          3
   R-574        L-1       2405       2933        426          3
   R-575        L-1        407       1543        320          3
   R-576        L-4        998       1665        458          3
   R-577        L-4       2473       2850        229          4
   R-578        L-5        820       1815        348          5
   R-579        L-4       1602       2342        300          3
   R-580        L-3        724       1610        326          2
   R-581        L-2        681       1745        443          1
   R-582        L-4        293       1457        462          5
   R-583        L-1       1837       2397        233          3
   R-584        L-3       1379       2414        399          2
   R-585        L-4       1270       1653        264          4
   R-586        L-3       1815       3181        201          4
   R-587        L-3       2214       3316        315          1
   R-588        L-2        293       1598        282          2
   R-589        L-4        682       2016        278          3
   R-590        L-1       2111       2833        339          3
   R-591        L-1        622       1663        369          1
   R-592        L-4       1390       2482        472          1
   R-593        L-2       1565       2392        255          5
   R-594        L-1       2198       2503        233          5
   R-595        L-3        405       1358        442          2
   R-596        L-3       1691       2902        323          4
   R-597        L-3        486        965        373          3
   R-598        L-2       2358       3678        472          4
   R-599        L-1       1164       1767        442          4
   R-600        L-5       1973       3267        443          5
   R-601        L-4       1228       2282        500          1
   R-602        L-2       2361       2992        244          1
   R-603        L-3        815       2238        294          5
   R-604        L-1       1507       1928        337          4
   R-605        L-4        448       1087        421          2
   R-606        L-1       1234       2589        228          1
   R-607        L-2       1303       2636        437          4
   R-608        L-2       2240       3536        493          4
   R-609        L-1       1182       1686        409          5
   R-610        L-5        726       1163        325          4
   R-611        L-1       1849       2841        208          4
   R-612        L-2       2119       2798        254          4
   R-613        L-3       1492       2440        261          1
   R-614        L-4       1104       2404        460          2
   R-615        L-3       1254       1660        217          4
   R-616        L-2       1048       2329        387          4
   R-617        L-5       1982       2775        361          1
   R-618        L-4       1884       2421        355          4
   R-619        L-5       2454       3656        432          4
   R-620        L-2        507       1429        316          5
   R-621        L-3       2062       2919        422          2
   R-622        L-5        548       1723        476          4
   R-623        L-4        268       1386        413          3
   R-624        L-4        569       1415        394          3
   R-625        L-4       1005       1549        422          5
   R-626        L-1        411       1522        310          5
   R-627        L-3       1591       2956        386          3
   R-628        L-1       2499       3228        408          2
   R-629        L-3       1530       2034        460          5
   R-630        L-3       1605       3089        470          2
   R-631        L-4       2225       3266        449          2
   R-632        L-4        601       1767        224          5
   R-633        L-3       2482       2953        425          3
   R-634        L-1       1971       2351        226          3
   R-635        L-2       2436       3466        286          4
   R-636        L-5       1320       2328        274          5
   R-637        L-3       2303       3619        212          4
   R-638        L-5       1857       2770        276          2
   R-639        L-1       1046       1389        291          1
   R-640        L-1        309       1147        297          4
   R-641        L-3        435        961        498          3
   R-642        L-3       1065       2108        385          2
   R-643        L-4       2141       2557        360          5
   R-644        L-2       1352       2545        458          5
   R-645        L-3       1112       1782        363          4
   R-646        L-5       1966       2628        289          2
   R-647        L-2       2137       3231        381          3
   R-648        L-1       1127       2318        445          2
   R-649        L-5       2219       2571        224          5
   R-650        L-1        300       1211        248          5
   R-651        L-1       1646       2888        451          1
   R-652        L-2       1910       3378        210          5
   R-653        L-3       1316       1850        222          1
   R-654        L-5       2114       2913        347          1
   R-655        L-1       1657       2721        327          2
   R-656        L-1       1396       2283        353          1
   R-657        L-5       1691       2901        358          2
   R-658        L-2       1300       1819        288          1
   R-659        L-3       2121       2971        462          5
   R-660        L-4       2019       2975        456          4
   R-661        L-4       1683       2684        458          4
   R-662        L-2       2366       3405        494          3
   R-663        L-4        290       1257        351          1
   R-664        L-5        360       1377        433          2
   R-665        L-4       1705       2890        485          3
   R-666        L-5       2062       3121        246          5
   R-667        L-2       1128       2295        497          1
   R-668        L-3        648       2068        326          5
   R-669        L-1       1947       3044        463          3
   R-670        L-5       2316       2852        382          1
   R-671        L-1        254       1326        275          4
   R-672        L-1       1983       3068        479          5
   R-673        L-2        909       2094        235          4
   R-674        L-5       1087       2204        428          5
   R-675        L-2        273        929        206          5
   R-676        L-3        498       1459        324          2
   R-677        L-2       2488       3162        467          3
   R-678        L-1        971       1623        314          3
   R-679        L-1        340       1024        271          2
   R-680        L-2       2139       3034        364          3
   R-681        L-5        671        963        203          3
   R-682        L-2       1768       2890        329          4
   R-683        L-5       2227       2936        218          3
   R-684        L-1       1307       1778        302          3
   R-685        L-3        963       2064        321          1
   R-686        L-1       1769       3142        363          1
   R-687        L-1       1880       3117        451          5
   R-688        L-1       1237       1700        224          3
   R-689        L-4       1720       2542        485          2
   R-690        L-1        938       2266        304          4
   R-691        L-4       1178       1995        429          1
   R-692        L-2        519       1064        477          2
   R-693        L-4       1770       2670        439          5
   R-694        L-1       1738       2766        283          3
   R-695        L-2        474       1315        275          5
   R-696        L-4        353       1061        214          2
   R-697        L-3        554       1061        223          5
   R-698        L-3        353       1080        257          2
   R-699        L-4        982       1641        430          2
   R-700        L-1        501       1312        467          2
   R-701        L-2       2393       3624        392          4
   R-702        L-1       2280       3323        249          4
   R-703        L-1       1459       2938        220          2
   R-704        L-5       1575       2644        204          4
   R-705        L-2       1386       2448        477          2
   R-706        L-1       1770       2380        390          3
   R-707        L-2       1365       2316        352          1
   R-708        L-3        960       2060        401          1
   R-709        L-3       2483       3594        261          5
   R-710        L-3       1336       2644        319          5
   R-711        L-4        788       1946        332          5
   R-712        L-4        568        962        267          5
   R-713        L-5       1345       2312        306          4
   R-714        L-1        984       2237        337          3
   R-715        L-5        966       2389        387          2
   R-716        L-4       2421       3161        334          5
   R-717        L-1       1590       2025        200          1
   R-718        L-5       1544       2844        340          1
   R-719        L-4        467       1363        420          2
   R-720        L-3       2096       3400        442          3
   R-721        L-4       1828       2791        323          5
   R-722        L-5        822       1382        303          5
   R-723        L-4        863       1944        218          2
   R-724        L-3       2434       3905        299          1
   R-725        L-2       1712       2035        250          4
   R-726        L-4       1249       2700        330          3
   R-727        L-4        662        943        229          2
   R-728        L-2        613       2028        215          1
   R-729        L-2        856       2041        472          1
   R-730        L-3       1610       2634        261          4
   R-731        L-1       2469       3213        498          5
   R-732        L-3       1538       2793        346          4
   R-733        L-4       2118       2448        308          4
   R-734        L-2       1278       2767        446          5
   R-735        L-2       1290       2623        230          3
   R-736        L-1       1696       2539        249          4
   R-737        L-4       2271       3258        415          4
   R-738        L-1       1830       3006        445          1
   R-739        L-1        389       1885        404          2
