InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-203        L-3       2462       3005        379          3
   R-204        L-5       2267       3574        357          2
   R-205        L-2       1187       1563        231          4
   R-206        L-4       1469       1928        224          5
   R-207        L-2       1276       1918        408          3
   R-208        L-4       1912       3291        378          4
   R-209        L-4       2185       2797        461          3
   R-210        L-3       1756       2981        366          3
   R-211        L-2       2131       2560        429          1
   R-212        L-5       1281       2614        238          1
   R-213        L-1        764        999        216          5
   R-214        L-4       1082       2561        468          3
   R-215        L-5       1041       1876        244          3
   R-216        L-5       1444       2212        449          4
   R-217        L-2       1638       2571        334          4
   R-218        L-1       1419       1880        214          2
   R-219        L-5       1872       2574        481          2
   R-220        L-3        769       1380        250          4
   R-221        L-2       2037       3523        291          4
   R-222        L-1       1454       2715        409          2
   R-223        L-2        207        860        432          3
   R-224        L-3       2049       3195        261          1
   R-225        L-2        350       1169        236          4
   R-226        L-3       1535       2622        231          1
   R-227        L-2       2248       3630        203          4
   R-228        L-3        731       1427        430          4
   R-229        L-3       2318       3267        398          3
   R-230        L-2       1390       1797        375          2
   R-231        L-1       1804       2541        354          3
   R-232        L-4       1421       1978        221          3
   R-233        L-2        757       2062        427          2
   R-234        L-3       2499       3554        411          1
   R-235        L-5       1345       2218        463          4
   R-236        L-1       2296       3530        282          5
   R-237        L-1       1051       1323        245          2
   R-238        L-2       1295       2462        484          1
   R-239        L-3       1917       3219        279          5
   R-240        L-1       1438       2267        408          4
   R-241        L-3       1981       3461        414          1
   R-242        L-4       1871       2950        317          3
   R-243        L-1        522       1198        425          5
   R-244        L-3       2111       2962        470          2
   R-245        L-3       1561       2095        264          3
   R-246        L-5        862       1140        242          3
   R-247        L-5       2114       3433        238          1
   R-248        L-4       1635       2167        222          2
   R-249        L-5        717       1441        395          3
   R-250        L-1        715       1844        378          5
   R-251        L-5       1576       2228        234          4
   R-252        L-2       2215       3646        369          2
   R-253        L-5       1780       2689        453          4
   R-254        L-2        211       1308        364          1
   R-255        L-4       2303       2915        487          1
   R-256        L-2       1078       1667        220          4
   R-257        L-5        911       1509        351          3
   R-258        L-4        224        784        475          2
   R-259        L-1       1364       2668        493          1
   R-260        L-3       2061       3199        289          3
   R-261        L-3       2183       3237        411          1
   R-262        L-3       2463       3222        443          4
   R-263        L-1       1878       2636        475          1
   R-264        L-4       1996       2880        405          5
   R-265        L-1       1527       2372        469          2
   R-266        L-3        803       1482        475          1
   R-267        L-2       1716       3001        234          5
   R-268        L-1       2095       3148        303          5
   R-269        L-5       1218       1988        322          5
   R-270        L-2       1450       2341        381          4
   R-271        L-5        467       1203        378          3
   R-272        L-1        595       1444        404          5
   R-273        L-3       1891       2575        233          2
   R-274        L-4       1622       2674        281          1
   R-275        L-4        632       2063        330          4
   R-276        L-5       1168       2536        277          3
   R-277        L-3        859       1694        202          1
   R-278        L-1       2131       3352        444          3
   R-279        L-2       2013       3362        275          5
   R-280        L-2       1837       2571        206          2
   R-281        L-1        817       1625        495          1
   R-282        L-3       2493       3718        212          4
   R-283        L-4       2289       3015        395          3
   R-284        L-4       1074       2430        469          3
   R-285        L-3       2181       2684        202          3
   R-286        L-5       1388       2170        468          3
   R-287        L-2       1389       2060        473          2
   R-288        L-5        959       2154        358          5
   R-289        L-2       1263       1688        263          5
   R-290        L-2       2139       2672        406          4
   R-291        L-2        606       1063        320          5
   R-292        L-4       1900       2456        280          2
   R-293        L-3       1321       2233        214          1
   R-294        L-5       1553       2566        440          3
   R-295        L-1       1699       2088        294          5
   R-296        L-2       1422       2318        296          3
   R-297        L-3        503       1981        309          2
   R-298        L-4        283        881        456          2
   R-299        L-3       1074       1654        322          4
   R-300        L-4       1604       1885        245          5
   R-301        L-3        487        983        407          1
   R-302        L-4       1867       3335        212          5
   R-303        L-4       1710       2522        494          5
   R-304        L-1       1116       1665        341          5
   R-305        L-1       1110       1844        357          3
   R-306        L-4        986       2322        458          4
   R-307        L-2        793       1236        256          2
   R-308        L-2       2268       2905        493          1
   R-309        L-1       2420       3399        444          5
   R-310        L-4       1441       2154        485          5
   R-311        L-4       1725       3183        369          4
   R-312        L-1       1605       2173        339          1
   R-313        L-2       1075       1642        233          1
   R-314        L-2       2269       2769        458          2
   R-315        L-4       2362       2971        300          4
   R-316        L-5        516       1720        463          1
   R-317        L-1       1475       2684        480          5
   R-318        L-3       2473       3104        420          3
   R-319        L-3       1941       3251        268          3
   R-320        L-3       2096       3504        230          2
   R-321        L-4       2454       3022        398          1
   R-322        L-1       1215       1839        448          4
   R-323        L-1       2077       3354        244          2
   R-324        L-1       2258       2924        217          3
   R-325        L-2       2367       3417        315          2
   R-326        L-3       1471       2426        272          5
   R-327        L-1       1995       2999        245          3
   R-328        L-2       1870       2702        293          4
   R-329        L-1       1078       1648        292          1
   R-330        L-3        897       1319        367          5
   R-331        L-3        268       1476        254          2
   R-332        L-3        792       1468        205          3
   R-333        L-4       1611       2635        417          5
   R-334        L-3       1303       1727        243          2
   R-335        L-3       1168       1671        417          5
   R-336        L-1       1187       1584        394          1
   R-337        L-2       1803       2657        416          1
   R-338        L-2       2241       2976        375          1
   R-339        L-2        203       1304        437          3
   R-340        L-1        543       1944        274          5
   R-341        L-1       2299       3052        412          4
   R-342        L-2       1484       2422        328          3
   R-343        L-1       1106       2049        260          5
   R-344        L-4       2050       3405        494          4
   R-345        L-3       1703       2139        241          3
   R-346        L-1       1534       2564        358          5
   R-347        L-4       2500       3545        411          2
   R-348        L-2       1352       2293        449          5
   R-349        L-5       1172       2177        254          5
   R-350        L-5       1251       2086        405          4
   R-351        L-4       1115       1487        307          5
   R-352        L-5       2413       3869        485          5
   R-353        L-5       1635       2431        301          5
   R-354        L-3        977       1775        326          4
   R-355        L-1       2031       2674        313          4
   R-356        L-2       2270       2741        249          1
   R-357        L-1       1422       2262        389          3
   R-358        L-3       1051       2403        337          1
   R-359        L-1       1383       2236        459          1
   R-360        L-5       1050       2277        451          3
   R-361        L-5       1922       3338        240          5
   R-362        L-5        227       1575        285          1
   R-363        L-3       1174       2136        415          5
   R-364        L-4        708       1729        260          2
   R-365        L-2        281       1062        403          5
   R-366        L-1        514       1896        221          1
   R-367        L-1       1523       2515        446          2
   R-368        L-3        705       1335        434          5
   R-369        L-1       1480       2893        448          2
   R-370        L-1        943       2322        471          2
   R-371        L-4        820       1979        482          3
   R-372        L-2        462       1337        268          2
   R-373        L-2       1842       3217        339          1
   R-374        L-4       1541       2035        409          1
   R-375        L-3       2265       3138        496          5
   R-376        L-4       2312       3218        339          5
   R-377        L-1       2192       2639        415          2
   R-378        L-1       1433       2408        207          5
   R-379        L-4       2243       3260        242          5
   R-380        L-3        709       1721        488          1
   R-381        L-5       2290       2850        344          1
   R-382        L-4       1589       2339        465          1
   R-383        L-2       1907       3126        312          5
   R-384        L-4       2348       3753        349          4
   R-385        L-4        240        657        219          2
   R-386        L-2       1576       3011        336          5
   R-387        L-2        705       1639        348          3
   R-388        L-4       1244       2250        333          1
   R-389        L-5        217        795        276          3
   R-390        L-1        262       1631        268          3
   R-391        L-2       2066       3031        200          4
   R-392        L-1       1739       2092        263          1
   R-393        L-4       1338       1960        392          3
   R-394        L-2       1960       3307        343          5
   R-395        L-2        304       1341        261          4
   R-396        L-3       1447       1823        336          3
   R-397        L-1       1048       2462        436          2
   R-398        L-4       1670       3161        235          5
   R-399        L-1       1247       2547        365          5
   R-400        L-5       1604       3086        268          2
   R-401        L-1        444       1345        481          1
   R-402        L-3       2321       3511        258          4
   R-403        L-5       2188       3119        296          3
   R-404        L-3       1443       2698        445          2
   R-405        L-3       1299       2342        471          5
   R-406        L-1       2288       2735        393          2
   R-407        L-1       1272       2109        223          3
   R-408        L-2        692       1684        398          4
   R-409        L-2       1996       3467        258          4
   R-410        L-3       1291       2270        440          1
   R-411        L-4       1268       2358        346          5
   R-412        L-4       2207       2601        295          2
   R-413        L-2       1643       2216        384          2
   R-414        L-1        508       1178        332          3
   R-415        L-3       2017       2978        238          3
   R-416        L-5       1030       1538        405          2
   R-417        L-5       1301       1814        207          2
   R-418        L-4       1993       2552        432          4
   R-419        L-4        492       1042        450          4
   R-420        L-2       2060       2832        411          1
   R-421        L-3       1672       1946        245          5
   R-422        L-4        748       1755        489          3
   R-423        L-4        571       1697        488          4
   R-424        L-3       1980       3377        382          1
   R-425        L-3        481       1365        420          5
   R-426        L-4       1923       2519        244          2
   R-427        L-3       1549       1967        323          3
   R-428        L-5       1203       1969        383          2
   R-429        L-1       1717       2981        322          1
   R-430        L-5       2216       3385        427          4
   R-431        L-4       2173       3106        419          2
   R-432        L-4        223        702        308          1
   R-433        L-5        825       2005        493          2
   R-434        L-2        262       1431        384          3
   R-435        L-1       1372       2786        240          1
   R-436        L-4       1636       2488        476          2
   R-437        L-2       1604       2767        209          2
   R-438        L-4       2352       3852        473          2
   R-439        L-2       1604       2937        355          5
   R-440        L-2       2430       3195        369          3
   R-441        L-3       2461       3430        312          1
   R-442        L-3       1849       3242        247          4
   R-443        L-4       2190       2690        240          4
   R-444        L-2       2398       3245        476          3
   R-445        L-1       2400       2685        210          3
   R-446        L-3       1306       2102        306          1
   R-447        L-3       2211       3217        439          4
   R-448        L-4       1683       2593        425          5
   R-449        L-1       1839       3206        368          2
   R-450        L-5       2348       2916        338          2
   R-451        L-5        271        911        269          3
   R-452        L-4       1443       1954        230          2
   R-453        L-1       1378       2827        421          2
   R-454        L-5       1217       2214        499          2
   R-455        L-5       1200       2319        369          2
   R-456        L-3       1702       2446        257          1
   R-457        L-1       2169       3221        478          5
   R-458        L-2        840       1314        414          4
   R-459        L-4       1317       2215        312          2
   R-460        L-2       1412       1902        226          1
   R-461        L-2        578       1851        387          3
   R-462        L-1       2449       3888        355          3
   R-463        L-4       2032       2592        322          4
   R-464        L-4        203        861        444          2
   R-465        L-3       1753       2440        312          2
   R-466        L-4       2481       3411        242          1
   R-467        L-1       2326       3298        409          2
   R-468        L-3        650       1452        425          1
   R-469        L-3       2461       3031        434          3
   R-470        L-5        736       2146        403          4
   R-471        L-4       1632       2074        377          2
   R-472        L-3       1525       2195        383          5
   R-473        L-3       1876       2987        238          3
   R-474        L-4        364       1054        317          4
   R-475        L-2       1729       2787        295          3
   R-476        L-2        215       1242        409          4
   R-477        L-1       2246       2852        321          4
   R-478        L-3       1899       3291        310          4
   R-479        L-1        592       1391        463          1
   R-480        L-2       1388       1854        377          2
   R-481        L-3       1979       2753        297          5
   R-482        L-4       1984       2997        480          2
   R-483        L-2       1831       2574        368          3
   R-484        L-4       2445       3628        401          1
   R-485        L-1       1735       2384        287          3
   R-486        L-4       1485       2274        357          1
   R-487        L-5       1156       1838        377          5
   R-488        L-3       1512       2644        243          2
   R-489        L-1       1459       1918        456          4
   R-490        L-5        489       1791        323          2
   R-491        L-4       1157       1926        498          1
   R-492        L-5       1780       2652        339          3
   R-493        L-2        510       1857        488          4
   R-494        L-5       1350       2077        494          5
   R-495        L-5        731       1419        380          1
   R-496        L-5        366       1222        255          2
   R-497        L-3        385       1412        335          1
   R-498        L-4        712       2179        490          5
   R-499        L-2       1743       2789        289          4
   R-500        L-3       1005       1669        274          1
