InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-113        L-5        644       1473        450          1
   R-114        L-4       1985       2383        354          4
   R-115        L-1       1671       2249        404          5
   R-116        L-5       2338       3588        432          1
   R-117        L-2       2265       3504        390          1
   R-118        L-5       1573       2890        237          3
   R-119        L-4       1476       2401        312          3
   R-120        L-1       2310       3784        401          1
   R-121        L-3       1373       2346        386          1
   R-122        L-2        705       1161        221          1
   R-123        L-5        815       2114        268          2
   R-124        L-3        925       2251        480          2
   R-125        L-3       1848       2353        209          4
   R-126        L-3       2066       2776        367          1
   R-127        L-2       1369       2678        421          2
   R-128        L-3        284       1398        381          1
   R-129        L-3       2207       3446        390          3
   R-130        L-5        364       1162        489          5
   R-131        L-5       2472       3287        204          5
   R-132        L-3       1490       1878        271          2
   R-133        L-1       2433       2986        304          1
   R-134        L-3        918       2035        420          1
   R-135        L-3       1991       3068        312          3
   R-136        L-2        410       1754        361          2
   R-137        L-4        476       1705        248          2
   R-138        L-5       2306       3567        303          4
   R-139        L-5       1577       2150        297          2
   R-140        L-2       2371       3728        441          1
   R-141        L-2       1026       1872        410          3
   R-142        L-4        489       1817        367          5
   R-143        L-2        571       1795        422          2
   R-144        L-1        933       1575        495          5
   R-145        L-1        883       1597        366          2
   R-146        L-2       2132       2866        448          1
   R-147        L-2       2085       3141        487          2
   R-148        L-5       2229       3066        274          5
   R-149        L-3       1214       2215        468          1
   R-150        L-3       1809       3215        283          5
