InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-187        L-2       1329       2599        425          4
   R-188        L-5       1092       2250        349          3
   R-189        L-1       1643       2328        278          1
   R-190        L-4        396        903        370          4
   R-191        L-2       1683       2576        209          4
   R-192        L-3       1244       1570        228          4
   R-193        L-4       1159       1921        213          1
   R-194        L-3       1051       1684        419          1
   R-195        L-5       1861       2978        256          1
   R-196        L-2       2315       3370        350          1
   R-197        L-2       2141       3266        280          1
   R-198        L-3       1693       2925        419          3
   R-199        L-1       2471       3705        483          4
   R-200        L-3       1597       2076        447          2
