InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-60        L-3       1163       2003        235          4
    R-61        L-1        242       1354        329          4
    R-62        L-2       1336       1754        295          3
    R-63        L-2       2128       2545        317          1
    R-64        L-3        786       1480        265          4
    R-65        L-5       1238       1726        252          2
    R-66        L-1        684       2135        296          3
    R-67        L-3       1906       2227        204          3
    R-68        L-5       2331       3661        333          4
    R-69        L-2       1350       2729        382          3
    R-70        L-1        527       1434        374          1
    R-71        L-4        637       1164        232          5
    R-72        L-3        885       2001        200          2
    R-73        L-2        261       1375        397          3
    R-74        L-3       1793       2880        475          2
    R-75        L-5        629       1644        360          1
    R-76        L-1       2384       2593        209          5
    R-77        L-2       2305       3717        487          4
    R-78        L-1       2375       2948        487          3
    R-79        L-5       2002       3222        393          5
    R-80        L-4       1102       1550        257          1
    R-81        L-3       1613       2645        264          1
    R-82        L-1        515        896        254          2
    R-83        L-2       1367       2656        262          4
    R-84        L-3       2237       2875        416          2
    R-85        L-3       1281       1987        273          4
    R-86        L-3        817       1433        206          1
    R-87        L-1       1551       2579        472          3
    R-88        L-1       1374       1812        255          2
    R-89        L-1       2344       3809        267          4
    R-90        L-3        285       1449        500          3
    R-91        L-2        239       1122        467          4
    R-92        L-5        902       2123        256          3
    R-93        L-4       1558       1914        263          5
    R-94        L-1        570        907        282          3
    R-95        L-3        307        866        468          3
    R-96        L-1        631        895        246          4
    R-97        L-2        950       2402        396          5
    R-98        L-1       1842       2714        268          1
    R-99        L-2        223       1183        234          5
   R-100        L-5        832       1218        263          4
   R-101        L-3       1890       3343        342          2
   R-102        L-4        982       1878        211          3
   R-103        L-2       1567       2189        328          1
   R-104        L-2       1408       2383        233          2
   R-105        L-1       1135       2339        292          2
   R-106        L-3       1667       2128        201          3
   R-107        L-3       1414       2257        459          1
   R-108        L-5       1479       2822        450          5
   R-109        L-2        318       1331        376          5
   R-110        L-5       1721       3125        233          2
   R-111        L-1        466       1509        388          3
   R-112        L-1       1539       2168        451          1
   R-113        L-2       1539       2251        370          4
   R-114        L-1       1046       1396        278          3
   R-115        L-1        665       1942        285          5
   R-116        L-4       1180       2314        228          4
   R-117        L-5       1998       2784        392          2
   R-118        L-5        501       1611        390          5
   R-119        L-5       2173       3105        499          4
   R-120        L-2       2158       3513        315          2
   R-121        L-3       1612       2583        291          2
   R-122        L-1       2038       2857        398          2
   R-123        L-4       1375       2570        484          2
   R-124        L-5       1103       2049        333          1
   R-125        L-2       1755       2749        366          5
   R-126        L-3       1824       3316        432          2
   R-127        L-3        612       1404        376          4
   R-128        L-1        349       1495        331          2
   R-129        L-5       1174       2595        428          2
   R-130        L-4       1576       2381        206          5
   R-131        L-4        298       1522        371          2
   R-132        L-4        915       1687        367          4
   R-133        L-5       1290       2029        415          3
   R-134        L-5       1700       2610        468          4
   R-135        L-3        527       1368        451          5
   R-136        L-4       1531       2925        435          1
   R-137        L-5        717       1969        480          3
   R-138        L-4       1396       2873        256          3
   R-139        L-2       2012       2997        290          1
   R-140        L-1       2232       3686        337          3
   R-141        L-5        819       1267        439          2
   R-142        L-2       1202       2535        448          3
   R-143        L-4       2140       2609        369          2
   R-144        L-2       2327       2683        332          2
   R-145        L-4        438        817        308          3
   R-146        L-4       1738       2323        421          2
   R-147        L-1       2245       2936        433          3
   R-148        L-3       1850       2254        203          3
   R-149        L-2       1603       2479        219          5
   R-150        L-2       2497       2853        279          2
