InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-367        L-4       1544       2342        411          2
   R-368        L-4       1677       2809        324          3
   R-369        L-5       1763       2424        391          4
   R-370        L-3        754       1329        381          3
   R-371        L-5       2149       3078        497          4
   R-372        L-5       1598       2316        266          5
   R-373        L-2        980       1862        236          1
   R-374        L-2       2059       2959        446          2
   R-375        L-5       1993       3443        237          1
   R-376        L-2        310       1535        304          2
   R-377        L-2       1055       2267        415          3
   R-378        L-5       1824       2506        218          1
   R-379        L-3       1566       2516        410          5
   R-380        L-5       1022       1675        348          4
   R-381        L-5        652       2089        257          3
   R-382        L-1        917       2180        426          1
   R-383        L-5       2395       3094        490          3
   R-384        L-5        847       2236        446          3
   R-385        L-2        699       1847        469          4
   R-386        L-5       2359       3573        494          1
   R-387        L-1       1177       2059        350          4
   R-388        L-2       2237       3640        230          1
   R-389        L-4        548       1032        432          2
   R-390        L-1       1604       2551        404          3
   R-391        L-2       2325       2971        481          2
   R-392        L-4        550       1900        434          5
   R-393        L-1       2250       2715        371          2
   R-394        L-3        243       1083        342          2
   R-395        L-3       1692       2736        454          2
   R-396        L-1       1742       2652        272          5
   R-397        L-2       2312       3103        445          3
   R-398        L-4        982       1541        359          3
   R-399        L-3       1478       2390        231          4
   R-400        L-3       2190       3075        500          2
   R-401        L-3       1314       2526        479          4
   R-402        L-5        676       2106        293          2
   R-403        L-1       1030       1765        356          1
   R-404        L-1       2115       2909        346          4
   R-405        L-3       2357       3735        299          2
   R-406        L-1       2275       2788        311          5
   R-407        L-4       1731       2649        292          4
   R-408        L-5        714       1391        325          1
   R-409        L-2       2224       3649        314          4
   R-410        L-5       1939       2984        292          1
   R-411        L-5       1676       2951        243          2
   R-412        L-1        918       1893        425          3
   R-413        L-1       1808       2296        364          3
   R-414        L-2        777       2058        434          2
   R-415        L-2       2047       3133        337          3
   R-416        L-4       1546       2098        276          1
   R-417        L-1       1798       2850        243          4
   R-418        L-1       1019       2407        460          1
   R-419        L-5       1328       2429        499          1
   R-420        L-3       1421       2424        244          5
   R-421        L-1       1541       1918        361          1
   R-422        L-1       1316       1807        340          4
   R-423        L-5       1394       2130        304          5
   R-424        L-5        400        970        476          5
   R-425        L-3       1189       2306        316          3
   R-426        L-3        352       1627        297          2
   R-427        L-3        726       1816        341          1
   R-428        L-3       2364       3492        386          2
   R-429        L-4       2372       3203        254          4
   R-430        L-1        408       1219        430          3
   R-431        L-5       1288       2616        440          1
   R-432        L-3       1785       2855        410          4
   R-433        L-2       2477       3659        419          1
   R-434        L-2       2385       3808        254          1
   R-435        L-1       1893       2430        447          2
   R-436        L-1       1164       1827        339          3
   R-437        L-3       1765       2848        326          5
   R-438        L-4        451       1936        335          5
   R-439        L-4        850       1805        495          1
   R-440        L-3        606       1377        474          4
   R-441        L-2        577       1672        213          1
   R-442        L-5       1901       3058        210          5
   R-443        L-3       1763       2321        236          1
   R-444        L-1        536       1699        328          4
   R-445        L-1        717       1423        329          4
   R-446        L-3        308       1556        257          2
   R-447        L-1       1242       1925        218          1
   R-448        L-1        388        884        450          5
   R-449        L-2       1911       3045        346          3
   R-450        L-5       1733       3203        242          5
   R-451        L-5       1310       2043        418          4
   R-452        L-1       2324       3662        453          2
   R-453        L-1       2350       2987        485          3
   R-454        L-4       1312       2623        296          5
   R-455        L-5        896       2265        236          2
   R-456        L-5        819       1382        397          4
   R-457        L-5        330        899        314          5
   R-458        L-2       1056       2449        348          5
   R-459        L-1       2193       2935        238          3
   R-460        L-5       1907       3310        462          1
   R-461        L-4       2463       3121        392          3
   R-462        L-1        616       1830        476          1
   R-463        L-3       2231       3348        318          2
   R-464        L-2       1220       2063        251          4
   R-465        L-3        760       1424        431          1
   R-466        L-4       1302       2652        399          2
   R-467        L-4       1164       1534        277          2
   R-468        L-2       1459       2781        312          2
   R-469        L-2       1796       2549        338          1
   R-470        L-5       1205       2512        407          5
   R-471        L-1       2470       3408        210          2
   R-472        L-1       1173       1699        363          4
   R-473        L-3       2329       3636        320          2
   R-474        L-5       1836       3089        485          4
   R-475        L-3        257       1443        236          4
   R-476        L-3       1255       2098        209          3
   R-477        L-3       1859       2897        480          2
   R-478        L-4       2067       2846        216          3
   R-479        L-4       1101       1894        246          4
   R-480        L-3       1568       2390        488          1
   R-481        L-2       2339       2939        383          2
   R-482        L-3       2079       3528        363          4
   R-483        L-5       1456       2197        452          4
   R-484        L-5        282       1016        284          5
   R-485        L-5       1140       2235        422          5
   R-486        L-5       1972       3236        492          3
   R-487        L-5       1357       1993        455          1
   R-488        L-3        705       1375        457          2
   R-489        L-5        493       1826        373          5
   R-490        L-5       2475       3322        229          4
   R-491        L-4        937       1384        363          1
   R-492        L-3        469       1920        362          2
   R-493        L-5        613       2049        483          2
   R-494        L-4        307       1537        469          1
   R-495        L-2       1464       2120        343          2
   R-496        L-3       2445       3065        389          3
   R-497        L-1        621        986        302          2
   R-498        L-2       1064       1854        326          2
   R-499        L-4        758       2156        237          1
   R-500        L-2        740       1685        438          3
   R-501        L-3       1613       2457        241          4
   R-502        L-5       2270       3138        342          1
   R-503        L-4       1629       2514        375          1
   R-504        L-3       2259       2799        248          1
   R-505        L-2       2122       3144        227          5
   R-506        L-4        693       1981        431          2
   R-507        L-4       1404       1900        274          1
   R-508        L-3       2336       3032        453          1
   R-509        L-5       2000       3475        311          1
   R-510        L-2       1943       2696        404          4
   R-511        L-4       2392       3440        348          1
   R-512        L-3       1520       3003        490          1
   R-513        L-5       2417       3600        462          5
   R-514        L-3        781       1576        390          1
   R-515        L-2        549       1806        239          3
   R-516        L-2       1862       2753        267          4
   R-517        L-4       2145       3287        291          5
   R-518        L-3       1399       1923        397          5
   R-519        L-1       1594       1978        269          4
   R-520        L-2       1993       3019        483          5
   R-521        L-2        469       1617        409          5
   R-522        L-2       2353       2942        472          1
   R-523        L-1        242       1558        309          1
   R-524        L-1        230        681        387          1
   R-525        L-1       2436       3842        436          4
   R-526        L-5        220        692        290          3
   R-527        L-2       1392       2186        314          1
   R-528        L-3        573       1969        487          2
   R-529        L-5       2244       3330        469          4
   R-530        L-1        279       1776        361          3
   R-531        L-2       1791       2762        493          5
   R-532        L-5        410       1864        285          3
   R-533        L-2       2076       2955        311          3
   R-534        L-2       2162       3051        337          1
   R-535        L-2       1184       1524        295          4
   R-536        L-5        743       1597        408          4
   R-537        L-4        406       1635        243          1
   R-538        L-1       2377       3004        212          5
   R-539        L-4       1309       1841        393          5
   R-540        L-4        561       2058        238          5
   R-541        L-4       1989       3234        398          4
   R-542        L-5       1796       3134        289          5
   R-543        L-5       2051       3183        278          1
   R-544        L-1       1784       2753        444          3
   R-545        L-1       1302       2360        433          1
   R-546        L-5       2363       3218        491          2
   R-547        L-4       1295       2714        212          5
   R-548        L-2       1404       2510        441          1
   R-549        L-2       1046       1921        488          5
   R-550        L-4        773       1359        244          5
   R-551        L-5        287       1618        316          5
   R-552        L-2       1107       1629        300          1
   R-553        L-4        390       1600        383          2
   R-554        L-2        390       1421        345          3
   R-555        L-1        690       2100        278          1
   R-556        L-3       1846       3076        213          2
   R-557        L-2        704       2109        434          3
   R-558        L-5       1762       2039        242          4
   R-559        L-2       2417       3169        499          4
   R-560        L-5       1330       2707        431          3
   R-561        L-3       1112       1903        422          4
   R-562        L-1       1371       2249        364          5
   R-563        L-3        557       1307        273          5
   R-564        L-2       1230       2300        325          2
   R-565        L-3       2022       3275        460          2
   R-566        L-5        240       1455        405          4
   R-567        L-3       1800       3237        256          4
   R-568        L-1       1013       1941        251          1
   R-569        L-4       1615       2664        390          4
   R-570        L-1       1661       2214        386          5
   R-571        L-5        339       1676        231          2
   R-572        L-5        447       1272        218          3
   R-573        L-4       1628       2731        458          2
   R-574        L-2       1202       2361        411          1
   R-575        L-3       1045       2081        223          4
   R-576        L-5       1585       2123        237          3
   R-577        L-5       2193       3680        471          1
   R-578        L-4       2386       3611        205          2
   R-579        L-2       2106       3333        330          4
   R-580        L-1       1106       1889        278          2
   R-581        L-4        564       1347        392          2
   R-582        L-4       1614       2315        203          5
   R-583        L-4       1027       1743        463          1
   R-584        L-3        368       1713        474          3
   R-585        L-2       2054       2717        342          5
   R-586        L-5       2036       3232        381          4
   R-587        L-4       1935       3029        417          3
   R-588        L-4       1314       2035        255          3
   R-589        L-3       1946       3318        497          2
   R-590        L-1       1505       1744        206          3
   R-591        L-2       1618       2931        290          4
   R-592        L-5       1884       2643        341          5
   R-593        L-2       2154       3218        373          5
   R-594        L-4        507       1148        437          5
   R-595        L-4       1296       1901        461          4
   R-596        L-1        882       1263        210          2
   R-597        L-5        994       1473        442          5
   R-598        L-2       1760       2234        283          2
   R-599        L-4        315        884        379          5
   R-600        L-1       1005       1709        440          3
   R-601        L-5        792       1803        413          1
   R-602        L-3       2180       2949        364          1
   R-603        L-3       2266       3434        289          4
   R-604        L-5       1305       2709        318          4
   R-605        L-3        321       1492        491          4
   R-606        L-4        720       1245        274          2
   R-607        L-2       1901       2744        348          2
   R-608        L-3        344       1245        240          5
   R-609        L-5       1239       1624        317          4
   R-610        L-5       1981       2733        429          2
   R-611        L-1       2452       2940        305          4
   R-612        L-3        518       1734        280          1
   R-613        L-3       1885       2423        215          2
   R-614        L-2       2168       2679        400          1
   R-615        L-4       1289       2587        312          3
   R-616        L-1       1768       2731        450          1
   R-617        L-1        341       1703        389          1
   R-618        L-5       2470       3827        219          3
   R-619        L-2       2336       3406        392          4
   R-620        L-2        208        769        460          1
   R-621        L-4       1746       2260        202          1
   R-622        L-2       2299       3371        466          5
   R-623        L-5       2287       3280        351          2
   R-624        L-1        473       1336        307          2
   R-625        L-5        365       1789        281          1
   R-626        L-3        671       1620        361          2
   R-627        L-1       1268       1734        335          1
   R-628        L-3        428       1128        253          4
   R-629        L-4       2173       3519        387          3
   R-630        L-3       2037       3451        273          4
   R-631        L-2       2238       2567        319          4
   R-632        L-3        822       1530        305          4
   R-633        L-2        300       1036        456          4
   R-634        L-3        351       1535        312          5
   R-635        L-3       1708       2986        499          3
   R-636        L-5        906       2108        423          5
   R-637        L-1       1019       2491        476          5
   R-638        L-2       1724       2499        291          2
   R-639        L-5        251        962        256          4
   R-640        L-5        394       1823        344          3
   R-641        L-5       1306       2531        421          3
   R-642        L-3       2005       2594        483          2
   R-643        L-1       1019       1681        382          4
   R-644        L-2       1507       2352        358          3
   R-645        L-4       1786       2557        419          2
   R-646        L-1        945       1890        286          3
   R-647        L-5       1984       2618        413          4
   R-648        L-5       1777       3247        232          3
   R-649        L-3       1036       2004        442          1
   R-650        L-1        835       2242        320          4
   R-651        L-1       1178       2129        328          3
   R-652        L-1       2474       3909        298          5
   R-653        L-3       2170       2681        307          5
   R-654        L-2        210       1697        483          2
   R-655        L-4       1026       1248        221          2
   R-656        L-5        406       1218        447          1
   R-657        L-2        466       1116        219          1
   R-658        L-2       1727       2375        396          3
   R-659        L-1        812       1244        344          4
   R-660        L-1        573       1464        254          2
   R-661        L-3       2408       3462        367          1
   R-662        L-1       1750       2785        279          5
   R-663        L-3        524       1743        471          4
   R-664        L-3       1799       3241        373          4
   R-665        L-2       1555       2207        398          5
   R-666        L-4       1579       2571        220          2
   R-667        L-4       2490       3448        409          5
   R-668        L-5       1849       2409        274          3
   R-669        L-5       2002       2721        255          3
   R-670        L-5        636       1187        452          4
   R-671        L-1        429       1068        495          2
   R-672        L-3       1585       2088        245          1
   R-673        L-5       2455       3928        331          1
   R-674        L-5       2376       2860        232          3
   R-675        L-1       1101       1886        402          5
   R-676        L-5       1705       3067        327          3
   R-677        L-2       2313       3463        473          1
   R-678        L-3        457       1457        270          4
   R-679        L-2       2040       2311        250          2
   R-680        L-4       2224       3695        335          5
   R-681        L-1       1245       2636        375          3
   R-682        L-2       1200       2418        378          5
   R-683        L-3       1378       2147        228          3
   R-684        L-4       2041       3383        443          5
   R-685        L-3        229       1294        382          2
   R-686        L-5       1159       2392        312          3
   R-687        L-3       2025       3456        350          1
   R-688        L-1        301       1057        422          4
   R-689        L-1       1609       2048        394          4
   R-690        L-4       2429       3881        381          4
   R-691        L-1        449       1284        410          1
   R-692        L-1       2407       2843        336          2
   R-693        L-4        636       1068        222          5
   R-694        L-2       1653       2800        229          2
   R-695        L-1        251       1051        466          1
   R-696        L-1       1734       2769        443          5
   R-697        L-5       1325       1649        219          1
   R-698        L-2        360       1062        322          3
   R-699        L-1       1756       2303        384          3
   R-700        L-5       1865       2818        476          4
   R-701        L-2        576       1832        326          2
   R-702        L-3       2243       3565        313          4
   R-703        L-2       2445       2905        313          1
   R-704        L-1       2496       3020        337          3
   R-705        L-2       1454       2111        302          2
   R-706        L-1        465       1386        333          5
   R-707        L-1       1896       2272        210          1
   R-708        L-2        426       1622        368          4
   R-709        L-5        331       1678        350          1
   R-710        L-2       1104       1528        321          3
   R-711        L-5       1040       1639        491          2
   R-712        L-5       1180       2070        247          3
   R-713        L-3       2163       3279        415          4
   R-714        L-3       1293       2394        500          3
   R-715        L-3       2304       3239        367          4
   R-716        L-5       1309       1834        484          3
   R-717        L-5       1032       2034        409          3
   R-718        L-4        490       1643        307          4
   R-719        L-5       2116       3163        225          5
   R-720        L-1       1193       2256        417          5
   R-721        L-4       1490       2039        362          3
   R-722        L-4        999       2094        347          1
   R-723        L-2       1302       1922        268          3
   R-724        L-1       1061       1783        447          2
   R-725        L-5        644       1490        359          1
   R-726        L-4        371       1112        425          1
   R-727        L-4       1753       2549        420          5
   R-728        L-4       2303       3643        301          1
   R-729        L-3       1279       2234        327          4
   R-730        L-1        872       1374        382          3
   R-731        L-2       2129       3129        361          4
   R-732        L-5       1644       2261        364          3
   R-733        L-2       1057       1912        293          2
   R-734        L-2       2232       3280        395          4
   R-735        L-4       1883       3147        332          1
   R-736        L-3       1376       2033        397          4
   R-737        L-4       2342       2769        365          3
   R-738        L-4        810       1595        274          2
