InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-321        L-3        622       1920        390          5
   R-322        L-2        438       1310        226          2
   R-323        L-5        623       1771        257          2
   R-324        L-4       1051       2548        458          1
   R-325        L-2       1069       2524        396          5
   R-326        L-2       1242       1690        201          5
   R-327        L-3       1748       2666        446          1
   R-328        L-2        887       1884        483          4
   R-329        L-3       1321       2552        415          4
   R-330        L-5        600       1248        266          1
   R-331        L-2       2059       3281        222          4
   R-332        L-1       2406       3276        372          1
   R-333        L-2        374       1694        416          2
   R-334        L-4       2256       3596        297          5
   R-335        L-3       1676       2452        300          5
   R-336        L-4        464        944        374          1
   R-337        L-4        924       1783        275          1
   R-338        L-4       2252       3643        233          1
   R-339        L-4       1838       2917        462          3
   R-340        L-5       1642       2182        440          4
   R-341        L-5        271       1312        418          3
   R-342        L-3        811       2166        484          1
   R-343        L-5       1678       2890        412          1
   R-344        L-5        664       2057        218          1
   R-345        L-3        613       1672        370          5
   R-346        L-4        341        881        389          1
   R-347        L-5       2410       3523        428          5
   R-348        L-3        213       1160        282          2
   R-349        L-5        798       1446        497          1
   R-350        L-4       1854       3257        362          3
   R-351        L-1       1598       2685        333          1
   R-352        L-5       1210       2358        335          3
   R-353        L-3        541       1127        238          4
   R-354        L-5        541       1383        264          3
   R-355        L-3       1161       1670        307          4
   R-356        L-2        392       1471        462          5
   R-357        L-3        507       1311        481          3
   R-358        L-4       2314       2654        268          3
   R-359        L-4        352       1212        214          2
   R-360        L-5       2481       3905        220          4
   R-361        L-1        955       1732        301          5
   R-362        L-1        732       1750        500          3
   R-363        L-3       2077       2490        300          4
   R-364        L-1       1571       2402        381          1
   R-365        L-3       2201       2753        216          5
   R-366        L-1        363       1038        204          5
   R-367        L-2        909       2207        217          2
   R-368        L-4       2014       2858        347          5
   R-369        L-1       1721       2889        366          2
   R-370        L-5        943       1847        296          4
   R-371        L-4       2141       2574        386          1
   R-372        L-5        629       1804        495          4
   R-373        L-4       1607       2131        373          2
   R-374        L-4       2306       3785        453          5
   R-375        L-3       2043       2822        441          5
   R-376        L-4       1435       2706        488          5
   R-377        L-3       2410       3265        332          1
   R-378        L-3        387       1758        434          2
   R-379        L-4       2280       3135        427          3
   R-380        L-1        793       2084        396          1
   R-381        L-5       1659       2386        204          1
   R-382        L-3       1455       1878        393          3
   R-383        L-1       1464       2116        225          3
   R-384        L-3        691       1186        233          4
   R-385        L-2       1595       1969        319          5
   R-386        L-4       1698       2653        354          4
   R-387        L-2       2356       2943        436          4
   R-388        L-2       1148       2633        221          2
   R-389        L-2       1197       2375        402          5
   R-390        L-1        822       1912        353          3
   R-391        L-2       2019       2822        454          1
   R-392        L-5       1718       2841        423          4
   R-393        L-3       1500       2952        257          5
   R-394        L-3       1330       1772        419          1
   R-395        L-2       2214       3498        258          5
   R-396        L-2       1284       2470        423          1
   R-397        L-2        619       1415        463          3
   R-398        L-1        397       1077        234          1
   R-399        L-1       1932       2277        210          1
   R-400        L-3        342       1511        475          1
   R-401        L-4        236        938        486          2
   R-402        L-5       1290       2768        351          3
   R-403        L-4       1156       1880        293          1
   R-404        L-4       1177       2378        484          1
   R-405        L-1       1557       2757        367          1
   R-406        L-2        957       1606        458          2
   R-407        L-1       1121       2033        290          1
   R-408        L-4       1485       1887        274          2
   R-409        L-3       1145       1953        222          1
   R-410        L-2        565       1401        426          2
   R-411        L-1        688       1331        229          1
   R-412        L-3        558       1455        312          5
   R-413        L-3       1931       2324        327          2
   R-414        L-4       1534       2644        379          5
   R-415        L-4       1766       2346        397          2
   R-416        L-5       2204       2944        375          1
   R-417        L-3       1181       2312        237          5
   R-418        L-4       1444       2573        371          4
   R-419        L-4       1692       2718        380          4
   R-420        L-2       2294       3260        208          3
   R-421        L-5        888       1501        354          2
   R-422        L-2        883       1628        434          2
   R-423        L-3        526       1337        329          3
   R-424        L-3        902       2211        341          1
   R-425        L-3       1954       3358        278          4
   R-426        L-1        640       1565        279          2
   R-427        L-1       2164       2708        473          2
   R-428        L-3       1658       3084        387          5
   R-429        L-2       1734       2355        375          4
   R-430        L-1        333       1101        338          2
   R-431        L-2       1446       2638        367          3
   R-432        L-5        402       1315        318          1
   R-433        L-2       1000       1526        249          3
   R-434        L-2       2273       2897        336          2
   R-435        L-5        508       1912        359          5
   R-436        L-5       2419       3739        421          5
   R-437        L-3       2145       3487        293          2
   R-438        L-2       1973       2777        237          2
   R-439        L-1        782       1476        268          2
   R-440        L-1       2189       2950        385          3
   R-441        L-1        537       1290        321          4
   R-442        L-5       1004       1716        375          1
   R-443        L-5       1091       2435        361          1
   R-444        L-5        414       1824        387          3
   R-445        L-5        755       1343        449          3
   R-446        L-4       1476       2021        362          3
   R-447        L-1       1902       2674        236          3
   R-448        L-2        278       1240        292          3
   R-449        L-4       1275       2231        329          4
   R-450        L-3        249        931        350          1
   R-451        L-5        674       1975        420          2
   R-452        L-5       1339       2733        382          3
   R-453        L-2       1248       2196        288          3
   R-454        L-5        587       1720        403          5
   R-455        L-2        987       2309        402          4
   R-456        L-1       1194       1920        219          1
   R-457        L-5        357       1787        465          4
   R-458        L-5       1540       2355        466          4
   R-459        L-5       1828       2824        206          5
   R-460        L-5       2045       3544        284          3
   R-461        L-4        411       1521        388          2
   R-462        L-4       2439       2974        355          3
   R-463        L-4        999       1556        282          1
   R-464        L-2       1691       2526        490          5
   R-465        L-5       2208       2669        444          2
   R-466        L-5        443       1204        427          2
   R-467        L-3       1839       2529        438          3
   R-468        L-2        766       1727        286          2
   R-469        L-5       2371       3207        357          4
   R-470        L-5       2117       3596        434          3
   R-471        L-5        895       1993        466          2
   R-472        L-3       1357       1649        279          1
   R-473        L-2       1942       3386        394          5
   R-474        L-3       2000       3335        430          2
   R-475        L-1        421        883        243          5
   R-476        L-4       1787       2965        270          2
   R-477        L-5       2145       3642        429          1
   R-478        L-4        994       2424        430          3
   R-479        L-2       1628       2475        288          1
   R-480        L-5       2479       2842        231          2
   R-481        L-3       2025       3292        363          1
   R-482        L-3       1790       2976        227          4
   R-483        L-1       2105       3513        369          2
   R-484        L-5       1843       3194        477          4
   R-485        L-2       2270       3200        276          3
   R-486        L-2        762       1521        299          4
   R-487        L-4        837       1299        252          1
   R-488        L-5       2057       3101        277          3
   R-489        L-4       1347       1779        403          4
   R-490        L-5       2024       2998        354          4
   R-491        L-1       1482       2186        348          4
   R-492        L-4        936       1678        428          1
   R-493        L-3       2404       3765        263          3
   R-494        L-3       2224       3667        486          5
   R-495        L-4       1509       2602        487          3
   R-496        L-2       2184       3683        401          2
   R-497        L-5       1187       2070        474          2
   R-498        L-3        411        901        364          4
   R-499        L-3        321       1433        376          5
   R-500        L-2       1874       2772        307          3
   R-501        L-1       1827       2582        396          4
   R-502        L-1       1634       2426        313          5
   R-503        L-3       1511       2324        396          1
   R-504        L-1       1977       2897        202          4
   R-505        L-2        827       2176        257          3
   R-506        L-3        790       2076        392          5
   R-507        L-2       2341       3109        341          2
   R-508        L-2        874       1677        475          1
   R-509        L-2       2010       3043        499          4
   R-510        L-5        748       1767        370          2
   R-511        L-2        284       1023        383          2
   R-512        L-1       2235       2755        450          2
   R-513        L-2       2382       3114        440          3
   R-514        L-1        764       1820        343          4
   R-515        L-4       2146       3444        215          2
   R-516        L-3       1186       1501        305          1
   R-517        L-1       1293       2145        465          1
   R-518        L-1        651       1734        404          4
   R-519        L-2       2341       3362        447          4
   R-520        L-4       1721       2884        378          4
   R-521        L-2       1707       3133        481          2
   R-522        L-2        467       1228        274          1
   R-523        L-5       1187       2523        401          4
   R-524        L-5        590       1169        227          1
   R-525        L-4        381       1371        420          2
   R-526        L-3       1165       2405        391          5
   R-527        L-2        393       1782        459          5
   R-528        L-3       1691       2251        499          1
   R-529        L-2       1205       2362        263          1
   R-530        L-3       1696       2270        266          1
   R-531        L-1       2134       3336        213          5
   R-532        L-5       1965       3174        247          5
   R-533        L-5       2253       2765        249          4
   R-534        L-5       2431       3335        409          4
   R-535        L-1       2156       3414        362          1
   R-536        L-1       1062       1664        389          3
   R-537        L-5        632       1159        300          1
   R-538        L-2        214       1560        462          1
   R-539        L-5       1458       2033        449          4
   R-540        L-1       2495       3649        352          5
   R-541        L-4        318       1638        341          2
   R-542        L-4       1300       2642        364          5
   R-543        L-2        424       1813        337          4
   R-544        L-3       2065       2789        351          5
   R-545        L-4       1829       3055        411          2
   R-546        L-2       1454       1791        208          4
   R-547        L-3        674       1588        384          5
   R-548        L-5       1441       1929        270          2
   R-549        L-4       2064       3195        219          5
   R-550        L-2       1534       2771        477          1
   R-551        L-5       2402       3255        303          1
   R-552        L-3       2092       2461        345          5
   R-553        L-1        288       1188        489          1
   R-554        L-4       1519       2962        493          1
   R-555        L-5       2241       3415        471          1
   R-556        L-5        969       1368        286          1
   R-557        L-5        374       1770        260          3
   R-558        L-2       1021       2395        282          2
   R-559        L-3       1090       2366        245          5
   R-560        L-3       1983       2594        336          5
   R-561        L-3       1216       2671        235          1
   R-562        L-4        289       1288        421          4
   R-563        L-2       1987       2600        234          1
   R-564        L-3       1958       3096        412          5
   R-565        L-2        807       1560        291          1
   R-566        L-3       1697       2845        234          2
   R-567        L-5       1097       1745        331          4
   R-568        L-4        639       1086        444          3
   R-569        L-2       1275       2051        349          4
   R-570        L-5        343       1674        395          1
   R-571        L-1        739       2067        318          3
   R-572        L-3       1986       3344        302          1
   R-573        L-5       1219       2549        324          1
   R-574        L-5        928       2116        454          5
   R-575        L-1       1974       3241        404          4
   R-576        L-1        779       1456        417          3
   R-577        L-2       1791       2406        420          5
   R-578        L-3       1311       2620        445          5
   R-579        L-5        636       1315        366          5
   R-580        L-1       1263       2625        212          3
   R-581        L-3       2060       2588        335          2
   R-582        L-1        546       1733        408          4
   R-583        L-4        732       2211        486          4
   R-584        L-4       1154       1671        460          1
   R-585        L-1       1881       2635        243          4
   R-586        L-3        543        974        350          1
   R-587        L-5        479        808        237          3
   R-588        L-5       1651       2193        357          4
   R-589        L-3       1664       2381        367          5
   R-590        L-2       1223       2066        367          2
   R-591        L-3       1472       2926        356          3
   R-592        L-2        219       1182        446          2
   R-593        L-3       1189       1644        282          4
   R-594        L-5       1029       1636        270          5
   R-595        L-2        503       1654        361          2
   R-596        L-4        358       1228        428          1
   R-597        L-5       1473       2378        312          4
   R-598        L-1       1578       1960        242          2
   R-599        L-5        690       2107        468          4
   R-600        L-4        240       1463        285          5
   R-601        L-2        649        978        298          3
   R-602        L-3       1077       2144        465          3
   R-603        L-1       1631       2555        336          1
   R-604        L-2        243        754        425          1
   R-605        L-1       1492       2546        431          2
   R-606        L-2        654       1013        298          2
   R-607        L-5        305        788        425          2
   R-608        L-1       2146       3523        288          2
   R-609        L-2        766       1030        232          3
   R-610        L-2        546       1544        464          4
   R-611        L-3        232        996        478          3
   R-612        L-5       2423       3647        397          5
   R-613        L-1       2384       3393        438          2
   R-614        L-2       2163       3054        488          5
   R-615        L-5       1053       1574        469          1
   R-616        L-3       1499       2221        274          4
   R-617        L-5        367       1748        409          1
   R-618        L-4        340       1744        267          5
   R-619        L-5       1795       2551        478          1
   R-620        L-4       1091       2013        299          3
   R-621        L-3       2321       3698        211          2
   R-622        L-2       2394       3192        466          1
   R-623        L-1       1063       1845        445          4
   R-624        L-1       1358       1874        207          1
   R-625        L-2       1961       2762        443          5
   R-626        L-2       2119       3203        255          1
   R-627        L-4        720       2129        373          4
   R-628        L-5       2298       3572        388          2
   R-629        L-3       2014       3174        333          4
   R-630        L-2       1137       1747        393          5
   R-631        L-4       1611       1901        238          5
   R-632        L-1       2223       3396        231          2
   R-633        L-1       2062       3489        379          3
   R-634        L-5        351       1765        341          3
   R-635        L-4        731       1394        492          3
   R-636        L-4       2013       3339        324          1
   R-637        L-3       2253       2829        330          3
   R-638        L-3        301        876        489          5
   R-639        L-1        941       1854        312          2
   R-640        L-4       2065       3271        390          4
   R-641        L-5        620       1608        488          1
   R-642        L-3        339        607        230          1
   R-643        L-5       1300       2020        359          4
   R-644        L-3       1581       2720        208          2
   R-645        L-1       1127       1622        377          4
   R-646        L-2       2297       3404        301          2
   R-647        L-1       1150       2199        241          2
   R-648        L-5       1511       2643        202          5
   R-649        L-4       2356       2717        283          2
   R-650        L-2       1253       2614        465          1
   R-651        L-5       1746       2972        410          4
   R-652        L-5       1313       2429        426          1
   R-653        L-2        520       1819        441          4
   R-654        L-5        856       1855        478          5
   R-655        L-4        904       2085        336          3
   R-656        L-5       1622       2869        433          4
   R-657        L-5       1372       2428        322          5
   R-658        L-1       2375       3232        315          1
   R-659        L-3       1278       2005        399          5
   R-660        L-2       1233       1716        451          4
   R-661        L-1        652       1275        312          4
   R-662        L-1        432        859        288          4
   R-663        L-1       2449       2939        439          3
   R-664        L-2        410       1847        470          3
   R-665        L-3       1993       2942        256          4
   R-666        L-2       1793       2310        348          4
   R-667        L-4       2497       3750        378          4
   R-668        L-1       1291       1894        295          3
   R-669        L-5       1640       2169        392          3
   R-670        L-5        925       1433        274          2
   R-671        L-5       2154       3207        319          5
   R-672        L-2        861       1777        304          2
   R-673        L-3       1838       3256        417          1
   R-674        L-3       2379       2666        238          2
   R-675        L-4        837       1957        309          5
   R-676        L-4       1317       2427        418          3
   R-677        L-5        532       1045        228          4
   R-678        L-1        921       1183        246          1
   R-679        L-4        951       1690        342          4
   R-680        L-3       2419       3435        461          5
   R-681        L-4       1774       2836        253          2
   R-682        L-5        491       1126        360          1
   R-683        L-3       1750       2572        228          1
   R-684        L-5       1998       2380        362          3
   R-685        L-4       1805       3226        226          1
   R-686        L-5       1934       2593        407          1
   R-687        L-4        247       1341        485          3
   R-688        L-2        919       1409        407          3
   R-689        L-5       2315       3065        410          4
   R-690        L-5       1402       2730        498          3
   R-691        L-2        343       1586        400          3
   R-692        L-5        897       2134        432          5
   R-693        L-5        714       1332        457          5
   R-694        L-4       1809       2944        333          1
   R-695        L-4       1390       2221        281          3
   R-696        L-1        711       1059        330          1
   R-697        L-2       2116       3347        277          2
   R-698        L-1        370        848        315          1
   R-699        L-1        353       1522        496          1
   R-700        L-3       1233       1945        412          1
   R-701        L-2        404       1260        399          5
   R-702        L-5       2204       3212        287          4
   R-703        L-2       2299       3472        489          3
   R-704        L-1       2371       2708        236          5
   R-705        L-1       1420       2592        250          1
   R-706        L-3        394       1860        343          5
   R-707        L-1       1242       2460        434          2
   R-708        L-5       1453       2760        264          1
   R-709        L-4       1699       2320        428          2
   R-710        L-3       1325       2347        258          2
   R-711        L-2       1545       2960        272          5
   R-712        L-3        230       1535        317          2
   R-713        L-5       1872       3122        375          4
   R-714        L-5        658       1094        328          3
   R-715        L-2       2310       3080        363          2
   R-716        L-3       1191       2293        392          1
   R-717        L-4       2215       2961        459          4
   R-718        L-1        570       1599        464          2
   R-719        L-2        644       1891        418          1
   R-720        L-2       2000       2908        465          2
   R-721        L-3       1316       2371        387          3
   R-722        L-3        811       1479        215          4
   R-723        L-1       2395       3303        208          2
   R-724        L-1       1022       1825        332          4
   R-725        L-1       1711       2488        389          1
   R-726        L-4       1806       2854        373          3
   R-727        L-3       1254       2224        406          5
   R-728        L-5        507       1386        423          4
   R-729        L-1       1617       2020        344          5
   R-730        L-5       2375       2952        227          2
   R-731        L-4       2393       3418        424          4
   R-732        L-2        218       1264        234          5
   R-733        L-4       1050       2298        442          1
   R-734        L-2       1879       3172        284          3
   R-735        L-3       2483       3312        218          2
   R-736        L-4       1228       2313        463          2
   R-737        L-3       1987       3424        370          2
   R-738        L-5       1338       2194        220          5
