InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-65        L-1       1724       2381        349          3
    R-66        L-5       1747       2605        275          2
    R-67        L-5       2290       2888        233          5
    R-68        L-3       2337       2793        218          4
    R-69        L-5        567       1433        473          4
    R-70        L-2       2020       2516        408          2
    R-71        L-2        591       1655        454          2
    R-72        L-1       1327       1886        319          5
    R-73        L-3       2394       3706        428          2
    R-74        L-1       2419       3748        285          4
    R-75        L-3        562       1071        459          1
    R-76        L-3       1244       2165        383          5
    R-77        L-1       1847       2823        232          1
    R-78        L-1        929       1677        280          4
    R-79        L-5       1923       2145        221          2
    R-80        L-1       1794       3216        476          3
    R-81        L-3       2101       3176        469          1
    R-82        L-5       2024       2624        296          1
    R-83        L-2        341       1104        380          2
    R-84        L-1       1123       1472        349          1
    R-85        L-5       1118       2573        418          4
    R-86        L-2       1331       2818        374          3
    R-87        L-5        419        813        205          5
    R-88        L-2       2357       3162        443          2
    R-89        L-2       2444       3080        378          3
    R-90        L-3        611       2030        287          4
    R-91        L-2       1032       1518        243          1
    R-92        L-3        838       2021        460          3
    R-93        L-4        295        682        333          1
    R-94        L-4       1505       2813        346          3
    R-95        L-1        411        691        212          1
    R-96        L-3       2286       3505        357          4
    R-97        L-1       1350       2472        243          1
    R-98        L-1       1813       2551        208          5
    R-99        L-1        476       1322        202          4
   R-100        L-5       1962       2898        253          1
   R-101        L-1        249       1663        260          5
   R-102        L-3       1140       2081        431          3
   R-103        L-1       2496       3801        235          1
   R-104        L-4       1204       2453        328          4
   R-105        L-1        380       1545        220          2
   R-106        L-5        847       1878        497          2
   R-107        L-2       2491       3231        490          2
   R-108        L-3       1374       1862        220          5
   R-109        L-4       2068       3325        360          1
   R-110        L-2       1425       2422        260          3
   R-111        L-5        803       2030        498          5
   R-112        L-3        929       1638        230          2
   R-113        L-1       2327       3575        217          1
   R-114        L-4        969       2197        254          5
   R-115        L-4       1318       1754        316          2
   R-116        L-2       1364       2368        369          3
   R-117        L-2       2212       2763        418          2
   R-118        L-3       1089       2501        454          2
   R-119        L-1       2068       3361        474          1
   R-120        L-5        790       1678        442          5
   R-121        L-3       2295       3508        224          1
   R-122        L-1        646       2054        462          2
   R-123        L-1        685       1168        208          2
   R-124        L-5       1789       2316        468          3
   R-125        L-3       1032       2506        331          3
   R-126        L-1       1091       2261        316          3
   R-127        L-2       2412       3690        205          4
   R-128        L-3       1589       2674        415          1
   R-129        L-2        560       1933        402          3
   R-130        L-1        712       1260        238          2
   R-131        L-1       1129       2603        260          2
   R-132        L-1        572       1431        369          4
   R-133        L-1       1139       2216        270          4
   R-134        L-1       1232       1927        487          3
   R-135        L-4       1814       2926        236          4
   R-136        L-2       1905       2513        481          5
   R-137        L-1       2248       3215        325          5
   R-138        L-5        291        597        296          1
   R-139        L-3       1582       2726        286          1
   R-140        L-3       1147       1958        277          4
   R-141        L-1       1364       2287        252          2
   R-142        L-3       2057       2971        460          1
   R-143        L-2       1085       1721        395          1
   R-144        L-5       1997       3390        406          5
   R-145        L-1       1904       2487        307          5
   R-146        L-5        758       2150        401          5
   R-147        L-5       2292       2882        472          4
   R-148        L-3       1222       2255        247          1
   R-149        L-2        541       1195        390          1
   R-150        L-1        360        953        326          1
   R-151        L-4        720       2026        332          5
   R-152        L-2       1246       2486        286          2
   R-153        L-5        382        909        298          3
   R-154        L-1       2115       3225        440          3
   R-155        L-1       1549       2159        396          4
   R-156        L-4        938       2251        235          5
   R-157        L-5        719       1668        300          4
   R-158        L-1        970       1971        283          5
   R-159        L-5        802       1871        354          3
   R-160        L-4        477       1208        485          4
   R-161        L-4        416        667        205          5
   R-162        L-5       2258       3474        476          2
   R-163        L-4       1810       3074        240          3
   R-164        L-1       1041       2397        458          4
   R-165        L-5        560       2005        254          2
   R-166        L-3       1951       2649        402          2
   R-167        L-5       1375       2473        348          2
   R-168        L-3       1968       3053        389          2
   R-169        L-1       1191       1799        370          3
   R-170        L-4       2194       3156        268          2
   R-171        L-2       2460       3459        388          5
   R-172        L-5       1571       2833        351          1
   R-173        L-3        838       1375        333          2
   R-174        L-4       2201       3003        241          2
   R-175        L-1       1755       2086        243          5
   R-176        L-1       1424       2081        340          5
   R-177        L-3        881       1321        370          1
   R-178        L-1       1234       2663        419          1
   R-179        L-2        750       2098        219          2
   R-180        L-1        272       1233        397          2
   R-181        L-1        432        834        286          3
   R-182        L-1       1367       2697        275          3
   R-183        L-2       2418       3070        409          1
   R-184        L-4        464        815        280          4
   R-185        L-3        312       1349        226          4
   R-186        L-3        914       1243        266          3
   R-187        L-4        225       1576        356          3
   R-188        L-1       2475       3340        359          1
   R-189        L-2        856       1383        339          3
   R-190        L-2       2078       3062        352          1
   R-191        L-1       1319       2128        219          3
   R-192        L-3        844       1821        498          4
   R-193        L-4        459       1466        241          2
   R-194        L-3        504       1748        267          3
   R-195        L-2        480       1631        333          4
   R-196        L-4       1934       2905        362          1
   R-197        L-3       1667       2436        442          5
   R-198        L-5        303       1644        432          4
   R-199        L-3       2011       3458        427          3
   R-200        L-1       1451       2006        494          5
   R-201        L-4       1556       1949        206          5
   R-202        L-4       1635       3017        267          2
   R-203        L-1        780       2239        266          1
   R-204        L-3       2204       3139        328          3
   R-205        L-5        831       1540        268          4
   R-206        L-5       1511       2156        483          1
   R-207        L-2       2218       3469        416          4
   R-208        L-1        249       1452        482          3
   R-209        L-5       1738       2973        492          3
   R-210        L-2        422       1580        240          1
   R-211        L-3       2022       2977        329          2
   R-212        L-1        369       1585        498          2
   R-213        L-4       1588       1916        247          3
   R-214        L-2        809       2171        213          4
   R-215        L-1       2122       2597        413          3
   R-216        L-1       2083       3556        401          5
   R-217        L-2       1461       2460        311          4
   R-218        L-3        613       1676        356          4
   R-219        L-5       1283       2629        413          3
   R-220        L-1        440        946        370          4
   R-221        L-5       1809       2538        362          3
   R-222        L-4       1940       2851        352          4
   R-223        L-1       1801       2215        300          4
   R-224        L-5        424       1207        496          1
   R-225        L-5       2341       2852        287          2
   R-226        L-1        798       1902        208          1
   R-227        L-2        726       2180        377          5
   R-228        L-3       1062       2357        225          4
   R-229        L-1       1274       2309        206          4
   R-230        L-3       2310       3461        267          5
   R-231        L-3        952       1944        255          5
   R-232        L-5       1436       2776        387          3
   R-233        L-4       2197       3378        316          4
   R-234        L-1       1383       1792        247          2
   R-235        L-4       2376       3352        243          5
   R-236        L-2       1710       2182        227          4
   R-237        L-3        873       1517        416          2
   R-238        L-2       1287       1899        376          3
   R-239        L-2       1069       2199        487          5
   R-240        L-4       1829       3274        455          4
   R-241        L-1        411       1651        290          1
   R-242        L-5        993       1732        320          4
   R-243        L-5       1190       2672        285          2
   R-244        L-5       1207       1778        404          2
   R-245        L-1       1355       2016        201          3
   R-246        L-2       2246       3216        276          4
   R-247        L-1        768       2199        221          3
   R-248        L-4       2205       2955        385          1
   R-249        L-1       1941       2332        388          5
   R-250        L-5        473       1853        332          5
   R-251        L-2        642       1373        347          3
   R-252        L-2        415       1088        214          2
   R-253        L-2       2463       3648        346          5
   R-254        L-2       1945       3147        368          2
   R-255        L-5       1465       1893        256          5
   R-256        L-1       1656       2063        218          4
   R-257        L-1       1740       2253        359          5
   R-258        L-4       2383       3344        442          5
   R-259        L-2        836       1463        280          2
   R-260        L-4       2106       3131        438          4
   R-261        L-4        340        980        440          1
   R-262        L-1        703       1722        482          2
   R-263        L-3       1186       2300        318          1
   R-264        L-5       1824       2505        203          4
   R-265        L-1       1563       2493        307          3
   R-266        L-2       1213       2088        289          1
   R-267        L-4       2004       3377        376          5
   R-268        L-4       1656       3123        298          3
   R-269        L-3       1781       2363        389          5
   R-270        L-4        889       1605        337          2
   R-271        L-5        486       1549        478          5
   R-272        L-3       1215       2630        267          3
   R-273        L-5       1675       2123        385          5
   R-274        L-2        895       2213        401          1
   R-275        L-5        795       2023        348          4
   R-276        L-3       1541       2568        495          1
   R-277        L-3        399       1406        280          5
   R-278        L-4       1502       2261        316          2
   R-279        L-1       2454       3368        296          5
   R-280        L-1       1192       1794        399          1
   R-281        L-5       1828       2751        394          2
   R-282        L-4       1452       2104        419          2
   R-283        L-2       1776       3162        450          3
   R-284        L-3        695       1393        333          4
   R-285        L-5        200       1490        480          2
   R-286        L-1       1357       1849        275          2
   R-287        L-1        256       1244        387          5
   R-288        L-2       2131       2964        311          4
   R-289        L-1       2040       3070        294          2
   R-290        L-3        306        825        461          1
   R-291        L-1       1160       1945        213          3
   R-292        L-5        655       1089        264          2
   R-293        L-5       2153       3067        459          4
   R-294        L-5       2159       3382        258          1
   R-295        L-2        450       1195        312          2
   R-296        L-1        350       1218        481          4
   R-297        L-4       1271       1948        482          4
   R-298        L-4       1976       2961        253          2
   R-299        L-3        219       1544        467          3
   R-300        L-3       1350       2445        327          4
   R-301        L-5       1134       2611        225          3
   R-302        L-1        896       1777        229          5
   R-303        L-5        293        914        369          4
   R-304        L-3        282       1659        361          4
   R-305        L-5       1686       3184        492          3
   R-306        L-3       1970       3350        346          4
   R-307        L-1       1090       1679        345          2
   R-308        L-4       2169       3628        424          3
   R-309        L-3        765       2048        211          1
   R-310        L-3        679       1521        234          4
   R-311        L-1       1592       2359        357          4
   R-312        L-4        824       1515        321          4
   R-313        L-3       1893       2402        351          2
   R-314        L-2        282        936        319          4
   R-315        L-4        528       1605        468          1
   R-316        L-5        542        903        361          1
   R-317        L-2        814       2305        272          5
   R-318        L-2       2018       3392        397          4
   R-319        L-1       2207       3019        429          1
   R-320        L-2       2083       3569        414          4
   R-321        L-1       2297       3743        448          5
   R-322        L-4        938       1511        278          2
   R-323        L-4       2006       2779        224          2
   R-324        L-1       1129       2111        255          5
   R-325        L-1       2214       2781        365          2
   R-326        L-2        717       1814        205          5
   R-327        L-1        812       1627        496          1
   R-328        L-2        963       1812        232          3
   R-329        L-1        268       1704        255          3
   R-330        L-1       1176       2343        284          4
   R-331        L-1       2015       2633        317          1
   R-332        L-4       2386       3806        292          2
   R-333        L-3       1068       2114        475          5
   R-334        L-1       2344       2706        258          3
   R-335        L-5       2299       3305        271          3
   R-336        L-2       1370       2190        284          2
   R-337        L-4        810       1567        448          5
   R-338        L-5       1526       1896        220          5
   R-339        L-3       1817       2767        381          2
   R-340        L-1        999       2301        271          2
   R-341        L-2       1311       2161        347          4
   R-342        L-2       1373       2560        351          1
   R-343        L-1       1650       2054        402          2
   R-344        L-5        789       1492        344          4
   R-345        L-1       1029       1611        367          4
   R-346        L-4        662       1958        392          1
   R-347        L-5       1940       3193        303          3
   R-348        L-1        705       1611        478          2
   R-349        L-5       1984       3061        264          5
   R-350        L-1       1325       2601        464          3
   R-351        L-4       1281       2249        237          3
   R-352        L-3        695       1589        478          2
   R-353        L-2       1913       2439        441          4
   R-354        L-1       2188       3464        206          1
   R-355        L-4        267       1590        481          1
   R-356        L-4       1485       2209        272          1
   R-357        L-4       1717       3145        255          4
   R-358        L-2       1956       2955        451          3
   R-359        L-1       1953       2838        326          5
   R-360        L-5       1735       2976        367          2
   R-361        L-1       2098       3327        233          2
   R-362        L-5        674       1048        369          3
   R-363        L-5       2400       2769        202          5
   R-364        L-4        852       1559        361          5
   R-365        L-1        326       1003        299          5
   R-366        L-4        959       1257        292          2
   R-367        L-1       1990       2925        275          4
   R-368        L-3        233       1131        409          3
   R-369        L-4        767       1758        289          5
   R-370        L-1        490        919        221          2
   R-371        L-3       1531       2960        414          1
   R-372        L-5       2118       3131        441          5
   R-373        L-2       1495       2102        455          3
   R-374        L-4        299        988        356          1
   R-375        L-3       1341       2275        245          5
   R-376        L-2       1414       2632        201          2
   R-377        L-5       1466       2376        256          1
   R-378        L-3       1620       2067        280          2
   R-379        L-1        973       1853        223          4
   R-380        L-3        438       1207        227          4
   R-381        L-5        788       1049        213          5
   R-382        L-2       1506       2662        262          4
   R-383        L-2       1306       1912        308          5
   R-384        L-5       2034       3531        229          5
   R-385        L-1       1619       2399        487          3
   R-386        L-1        830       1491        378          2
   R-387        L-1        298        781        381          1
   R-388        L-4       1882       3302        354          4
   R-389        L-1       2232       3730        313          2
   R-390        L-3       1433       1699        228          2
   R-391        L-2       1702       2477        224          2
   R-392        L-4       1284       2720        236          2
   R-393        L-3       1154       2202        339          2
   R-394        L-3       1238       2223        424          5
   R-395        L-1        229       1676        249          3
   R-396        L-2       1466       2870        316          2
   R-397        L-2        990       2114        256          2
   R-398        L-2       1786       2391        260          4
   R-399        L-3        857       1877        238          4
   R-400        L-2       1005       2100        345          4
   R-401        L-4       2095       2985        328          2
   R-402        L-2       1747       2834        309          2
   R-403        L-2        902       1374        228          1
   R-404        L-3       1914       3363        204          2
   R-405        L-2        684       1047        344          1
   R-406        L-2        630       1795        455          1
   R-407        L-2        313       1494        427          1
   R-408        L-4        977       1785        479          5
   R-409        L-5       1057       1967        480          4
   R-410        L-4        829       1680        347          5
   R-411        L-4       1847       2911        386          3
   R-412        L-5       2154       3282        441          2
   R-413        L-2       2293       3026        211          3
   R-414        L-5        259        586        233          5
   R-415        L-3        407       1762        399          5
   R-416        L-5       1269       2252        284          4
   R-417        L-5       2455       3511        411          3
   R-418        L-4       1914       3296        479          3
   R-419        L-1        818       2003        275          2
   R-420        L-2       1236       2270        263          1
   R-421        L-3       1282       2574        258          1
   R-422        L-5        221        491        212          3
   R-423        L-5        948       1755        469          4
   R-424        L-2       2218       3246        371          1
   R-425        L-4       1316       2149        493          4
   R-426        L-2       1470       2021        202          3
   R-427        L-2        567       1035        434          2
   R-428        L-4        407       1152        214          2
   R-429        L-3        469       1122        448          1
   R-430        L-3       2365       3357        226          1
   R-431        L-5       2310       3161        442          5
   R-432        L-4        501       1713        312          1
   R-433        L-4        570       1925        284          2
   R-434        L-5        879       1119        211          5
   R-435        L-1       1673       2837        375          2
   R-436        L-3        680       2123        211          5
   R-437        L-4       1935       2596        480          4
   R-438        L-3        811       1884        237          3
   R-439        L-3       1233       2014        237          3
   R-440        L-2        307        600        280          1
   R-441        L-4       1955       2731        264          3
   R-442        L-5        247       1176        441          5
   R-443        L-4        290        847        484          1
   R-444        L-2        682       1062        367          2
   R-445        L-2       2160       3269        338          4
   R-446        L-4       2033       2899        207          3
   R-447        L-4        573       1132        227          5
   R-448        L-2       2107       2671        435          5
   R-449        L-2        979       2071        496          1
   R-450        L-1       2102       2971        318          1
   R-451        L-3       2330       3301        208          3
   R-452        L-5       2033       2953        495          3
   R-453        L-2       1397       2214        474          5
   R-454        L-4        281        955        496          4
   R-455        L-4        298        841        274          2
   R-456        L-2        219       1199        243          5
   R-457        L-1       1626       2407        267          1
   R-458        L-4       1497       1928        205          2
   R-459        L-4        714       1000        279          1
   R-460        L-2       2187       3274        433          4
   R-461        L-3       1294       2094        253          2
   R-462        L-5        593       1073        334          1
   R-463        L-1       2155       3098        274          3
   R-464        L-4        381        671        230          4
   R-465        L-3       1462       1822        234          2
   R-466        L-2       2360       3708        346          4
   R-467        L-5       1566       2096        418          3
   R-468        L-1       2325       3259        400          2
   R-469        L-5       2236       3530        407          4
   R-470        L-5       1411       1999        455          3
   R-471        L-2       2167       3390        454          3
   R-472        L-1       1610       2656        458          5
   R-473        L-4        300       1783        401          5
   R-474        L-2       1120       2363        349          3
   R-475        L-2        801       1866        354          3
   R-476        L-5        644       1097        331          3
   R-477        L-1        590       1824        239          5
   R-478        L-1       2271       3630        421          2
   R-479        L-2       1858       3250        218          5
   R-480        L-1       1747       2637        205          3
   R-481        L-2        891       1519        318          2
   R-482        L-5       1530       2656        489          1
   R-483        L-1       1801       2983        207          5
   R-484        L-3        312       1282        465          2
   R-485        L-4       2288       3182        496          5
   R-486        L-4       1162       1782        403          1
   R-487        L-5       1502       2989        346          4
   R-488        L-2        582       2072        274          5
   R-489        L-4       1023       1837        360          3
   R-490        L-4       1525       1892        326          4
   R-491        L-3       1987       3256        499          2
   R-492        L-3       1150       1631        374          3
   R-493        L-2       1535       2494        463          1
   R-494        L-1       2035       3290        361          2
   R-495        L-3        614       1059        309          1
   R-496        L-4       1597       2168        279          1
   R-497        L-1       1819       2385        454          4
   R-498        L-1       1743       2729        437          5
   R-499        L-4       1146       2008        338          3
   R-500        L-1        301        686        209          3
   R-501        L-5       1986       3060        245          4
   R-502        L-3       2167       3350        400          3
   R-503        L-1       2109       2826        432          1
   R-504        L-5        466       1736        498          4
   R-505        L-2       1177       2067        287          5
   R-506        L-3       1858       3181        285          2
   R-507        L-4        617       1902        235          3
   R-508        L-1       1576       2884        249          5
   R-509        L-4        630       1783        299          1
   R-510        L-4        232       1420        271          1
   R-511        L-4        996       1310        214          2
   R-512        L-2       1385       2511        316          5
   R-513        L-2       2372       3590        225          5
   R-514        L-4       1482       2255        437          5
   R-515        L-4       1929       3159        498          1
   R-516        L-5       1223       2663        446          2
   R-517        L-2       1930       3149        488          1
   R-518        L-1        286        629        221          4
   R-519        L-5        696       1503        234          4
   R-520        L-2        470       1410        489          2
   R-521        L-1       1158       1924        334          2
   R-522        L-1        409        788        211          3
   R-523        L-4        744       1295        236          1
   R-524        L-3        995       1381        351          5
   R-525        L-1       2290       3706        293          1
   R-526        L-3       1481       2259        256          5
   R-527        L-2       1073       2547        361          1
   R-528        L-3        652       1490        313          2
   R-529        L-4        251        790        394          5
   R-530        L-4       1781       2681        398          3
   R-531        L-4       1106       2152        257          2
   R-532        L-2       1962       3298        412          5
   R-533        L-3        625       2116        435          3
   R-534        L-1        710       2096        471          5
   R-535        L-2       1853       2486        356          2
   R-536        L-3       1031       2027        331          2
   R-537        L-2       1730       2326        305          5
   R-538        L-3        301       1297        408          1
   R-539        L-4       1480       2820        322          2
   R-540        L-1        343        642        221          3
   R-541        L-4        549       1652        438          1
   R-542        L-1       1532       2754        440          5
   R-543        L-1       1665       2927        278          1
   R-544        L-1       1860       3151        394          4
   R-545        L-2       2247       2826        237          4
   R-546        L-2       2442       3729        346          3
   R-547        L-4       2313       3746        410          2
   R-548        L-5        821       1601        200          4
   R-549        L-3       1978       3173        302          2
   R-550        L-4       1521       2754        248          3
   R-551        L-4       1626       2726        341          5
   R-552        L-3        400       1272        342          2
   R-553        L-1        932       1562        440          1
   R-554        L-3        208        730        468          4
   R-555        L-4       1125       1812        327          4
   R-556        L-3       1013       2152        379          4
   R-557        L-2       1969       3322        471          4
   R-558        L-2       2232       3109        491          2
   R-559        L-3       1706       2260        443          4
   R-560        L-3       1857       2384        354          4
   R-561        L-5       2044       2998        378          1
   R-562        L-4        429       1166        211          5
   R-563        L-2       1906       3055        391          3
   R-564        L-4        730       1283        378          5
   R-565        L-3       2222       2866        290          2
   R-566        L-1        733       1295        338          1
   R-567        L-4       1302       2627        236          3
   R-568        L-3       2201       3333        296          1
   R-569        L-3       1608       2778        493          4
   R-570        L-4       1516       2640        434          2
   R-571        L-5       1159       1710        240          4
   R-572        L-1       1737       2393        438          2
   R-573        L-4       1742       2191        448          3
   R-574        L-2       2309       2837        377          4
   R-575        L-3       1431       2802        497          2
   R-576        L-4        554       1395        403          1
   R-577        L-5        759       1780        374          5
   R-578        L-1        420       1328        476          1
   R-579        L-5       1940       2459        408          5
   R-580        L-1       1671       3101        304          4
   R-581        L-4       1983       2868        233          1
   R-582        L-4       2477       2987        391          1
   R-583        L-2       2450       3191        239          5
   R-584        L-5       1340       1670        247          5
   R-585        L-3       1116       2101        213          1
   R-586        L-4        487       1953        335          5
   R-587        L-2       1678       2315        420          1
   R-588        L-1        352       1521        461          4
   R-589        L-1       1870       2448        383          2
   R-590        L-2       1662       2784        206          4
   R-591        L-5        644       1430        490          3
   R-592        L-1       2302       2818        448          5
   R-593        L-4       1365       1911        309          3
   R-594        L-2       1846       2734        399          5
   R-595        L-1       2423       2975        285          3
   R-596        L-1        489        943        229          4
   R-597        L-4       1702       2215        307          2
   R-598        L-4       1556       2466        238          2
   R-599        L-2       2165       3403        430          1
   R-600        L-2       1078       2106        322          3
   R-601        L-1        257       1440        377          3
   R-602        L-5       2118       3464        500          4
   R-603        L-4       2423       3088        296          1
   R-604        L-5       1020       2299        320          4
   R-605        L-1       1060       1974        230          4
   R-606        L-3        235       1420        255          1
   R-607        L-2        545       1930        227          5
   R-608        L-3       1198       2332        428          1
   R-609        L-3       2108       2943        343          4
   R-610        L-4        226       1242        202          5
   R-611        L-3       1419       2208        449          4
   R-612        L-4       2013       2398        304          4
   R-613        L-5       2464       3011        215          2
   R-614        L-5        261       1552        386          5
   R-615        L-1        882       1980        441          4
   R-616        L-1       2420       2632        209          4
   R-617        L-3       1276       2407        329          1
   R-618        L-1       1300       2799        484          2
   R-619        L-2        724       1307        397          2
   R-620        L-5       2111       3420        368          4
   R-621        L-4        263       1281        452          1
   R-622        L-3       2142       3149        361          2
   R-623        L-4       2434       3426        496          3
   R-624        L-3        867       2066        301          5
   R-625        L-5        845       2252        291          1
   R-626        L-2        697       1116        344          4
   R-627        L-1        565       1148        440          5
   R-628        L-1       1745       3028        230          3
   R-629        L-5       2174       3077        341          1
   R-630        L-5        451       1147        208          1
   R-631        L-5        312       1195        288          2
   R-632        L-2       1992       3333        450          4
   R-633        L-3       1764       2361        484          1
   R-634        L-4       1532       2161        337          3
   R-635        L-5       1183       1642        427          2
   R-636        L-1       1249       1848        460          1
   R-637        L-2        632       1797        469          1
   R-638        L-5       1899       3083        225          5
   R-639        L-3       1834       2641        297          1
   R-640        L-5        412        855        421          1
   R-641        L-1       1113       2553        481          5
   R-642        L-3        407       1807        359          2
   R-643        L-5       2293       3085        440          4
   R-644        L-5       1779       2995        329          4
   R-645        L-5       2495       2987        308          3
   R-646        L-3        461       1180        281          2
   R-647        L-3       2304       3680        232          5
   R-648        L-1       2253       2612        250          1
   R-649        L-1        767       1823        284          5
   R-650        L-3        458       1620        422          5
   R-651        L-2       1660       2607        273          1
   R-652        L-2        238       1695        214          3
   R-653        L-3       1552       2057        261          1
   R-654        L-4        321        746        281          4
   R-655        L-3       1011       1542        261          5
   R-656        L-4        843       2307        477          4
   R-657        L-4       1708       2156        421          5
   R-658        L-3        908       1801        306          4
   R-659        L-2       1819       2779        479          3
   R-660        L-4       1838       3134        477          1
   R-661        L-2       1573       2056        434          1
   R-662        L-3       2243       3573        281          2
   R-663        L-4       1713       2232        244          5
   R-664        L-3       1179       1955        260          1
   R-665        L-5       1474       2274        372          1
   R-666        L-4       1403       1893        389          3
   R-667        L-1       1057       1820        376          2
   R-668        L-2       1228       2312        481          2
   R-669        L-3       1829       2466        354          4
   R-670        L-4        312       1719        451          4
   R-671        L-2        365       1261        478          2
   R-672        L-5       1734       2913        354          3
   R-673        L-2       1996       2795        267          5
   R-674        L-1       1077       2288        417          5
   R-675        L-4       1970       2749        377          3
   R-676        L-3        540       1610        405          3
   R-677        L-5        413       1362        413          2
   R-678        L-3        683       1941        316          4
   R-679        L-5       1257       2194        301          5
   R-680        L-4       1164       1935        206          2
   R-681        L-5        501       1451        268          5
   R-682        L-4       1643       2395        286          2
   R-683        L-4        955       1953        292          2
   R-684        L-5       1548       1860        304          2
   R-685        L-5        869       2250        412          4
   R-686        L-4       2208       3509        304          3
   R-687        L-5        242        508        234          1
   R-688        L-5       1882       2682        210          3
   R-689        L-3       2162       2833        438          3
   R-690        L-5        690       2108        449          5
   R-691        L-4       1215       2324        438          3
   R-692        L-2       1396       2226        493          5
   R-693        L-1        711       1265        413          3
   R-694        L-5       2050       3091        264          2
   R-695        L-5       1558       2370        305          5
   R-696        L-3       1638       1876        235          5
   R-697        L-2        868       1422        364          1
   R-698        L-5       1181       1976        380          5
   R-699        L-3        229        802        299          2
   R-700        L-5       1330       2659        378          5
   R-701        L-2        300        902        492          1
   R-702        L-1       2462       3575        443          1
   R-703        L-2       2405       3891        409          3
   R-704        L-3        534       1165        430          2
   R-705        L-5       1499       2510        339          2
   R-706        L-2        835       1774        299          1
   R-707        L-3       1256       2365        208          3
   R-708        L-5        285       1666        326          1
   R-709        L-5        521       1294        285          5
   R-710        L-4        590       1452        215          2
   R-711        L-3        230        846        208          3
   R-712        L-3        299       1371        398          5
   R-713        L-1       1298       2094        287          5
   R-714        L-3        459        946        242          5
   R-715        L-4       2476       3872        493          4
   R-716        L-1       1884       3111        264          1
   R-717        L-1       1751       3082        407          5
   R-718        L-3        203        825        371          5
   R-719        L-3        421       1437        230          3
   R-720        L-5        953       1982        451          3
   R-721        L-4       2064       3298        471          2
   R-722        L-4       2361       2873        355          4
   R-723        L-1       1054       1721        349          1
   R-724        L-2       1396       1784        277          2
   R-725        L-5       1084       2045        317          5
   R-726        L-4       1928       2620        471          3
   R-727        L-2        966       1356        270          2
   R-728        L-1       1813       2227        251          4
   R-729        L-1       1548       2670        448          5
   R-730        L-4        942       1717        460          3
   R-731        L-2       1046       1555        411          4
   R-732        L-5       1359       1985        351          3
   R-733        L-5       1589       2559        440          3
   R-734        L-2       1574       2626        322          4
   R-735        L-5       2434       3347        437          1
   R-736        L-4        729       1354        449          5
   R-737        L-5       1895       2810        450          1
   R-738        L-5       1302       2430        476          2
   R-739        L-2        648       1898        400          4
   R-740        L-4        308       1433        215          1
