InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-187        L-2       1329       2599        425          4
   R-188        L-5       1092       2250        349          3
   R-189        L-1       1643       2328        278          1
   R-190        L-4        396        903        370          4
   R-191        L-2       1683       2576        209          4
   R-192        L-3       1244       1570        228          4
   R-193        L-4       1159       1921        213          1
   R-194        L-3       1051       1684        419          1
   R-195        L-5       1861       2978        256          1
   R-196        L-2       2315       3370        350          1
   R-197        L-2       2141       3266        280          1
   R-198        L-3       1693       2925        419          3
   R-199        L-1       2471       3705        483          4
   R-200        L-3       1597       2076        447          2
   R-201        L-3       1163       2206        262          4
   R-202        L-4        457       1698        378          2
   R-203        L-5       1709       2608        397          3
   R-204        L-4        669       1154        348          5
   R-205        L-5       1465       2772        358          2
   R-206        L-3       1788       3129        305          4
   R-207        L-2       1716       2544        479          1
   R-208        L-3        511       1654        229          2
   R-209        L-2        615       2113        313          3
   R-210        L-5       1164       2427        493          3
   R-211        L-1        439       1328        285          5
   R-212        L-2        725        972        206          5
   R-213        L-1       1148       2002        401          3
   R-214        L-3        610       1114        396          2
   R-215        L-2       2257       3149        429          3
   R-216        L-1       1715       2154        343          3
   R-217        L-1       1449       2919        241          1
   R-218        L-2        611       1534        286          5
   R-219        L-4        325       1504        438          1
   R-220        L-5       1769       2398        326          5
   R-221        L-1       1496       2813        207          5
   R-222        L-1        408       1906        473          5
   R-223        L-1        398       1349        254          3
   R-224        L-2        390        755        259          5
   R-225        L-5        429       1275        401          5
   R-226        L-2       1286       1766        476          1
   R-227        L-4        900       1612        321          1
   R-228        L-5       2462       3096        213          4
   R-229        L-1       1530       2121        423          3
   R-230        L-1        574        816        213          3
   R-231        L-4       1493       2712        486          2
   R-232        L-5       1770       2042        236          5
   R-233        L-1        680       1398        392          1
   R-234        L-5        855       1586        233          2
   R-235        L-2        398        918        368          4
   R-236        L-3        232       1600        309          3
   R-237        L-3       1562       2871        453          1
   R-238        L-3       1621       2553        254          2
   R-239        L-2       1431       2635        266          4
   R-240        L-5       2061       3228        462          2
   R-241        L-4        821       1597        239          1
   R-242        L-4        844       1519        475          1
   R-243        L-2       1954       3439        238          2
   R-244        L-2       2309       2749        252          4
   R-245        L-5       1895       2142        217          3
   R-246        L-2       1501       2641        500          1
   R-247        L-4        387       1632        232          4
   R-248        L-4       2411       3289        499          5
   R-249        L-2       1657       3150        355          5
   R-250        L-2       2245       3087        437          5
   R-251        L-2       1882       2236        219          2
   R-252        L-2        302       1199        436          2
   R-253        L-5       1311       1794        472          4
   R-254        L-2        914       2063        277          4
   R-255        L-1       1031       1608        475          5
   R-256        L-5        623       1603        296          4
   R-257        L-2        340       1060        216          5
   R-258        L-4        622       1125        352          3
   R-259        L-1        233       1207        237          4
   R-260        L-2        968       2063        325          3
   R-261        L-3        709       2078        450          4
   R-262        L-4       1592       2771        456          5
   R-263        L-3       2340       3328        314          2
   R-264        L-2       1923       3182        493          4
   R-265        L-4       1326       1644        248          5
   R-266        L-3        899       1983        494          3
   R-267        L-2        267        797        340          4
   R-268        L-2       2339       3437        203          1
   R-269        L-4       1986       3347        325          4
   R-270        L-5       1159       1930        267          5
   R-271        L-2       2051       3376        381          1
   R-272        L-4        896       2136        372          4
   R-273        L-4       1840       3127        458          4
   R-274        L-3        562       1923        485          5
   R-275        L-1       2003       2374        293          4
   R-276        L-5        877       2070        299          5
   R-277        L-3       2436       2874        386          2
   R-278        L-3        684       1567        401          5
   R-279        L-2        625       1089        372          1
   R-280        L-4       2042       3463        476          4
   R-281        L-1       1035       1979        378          5
   R-282        L-3       2037       2500        232          4
   R-283        L-2        944       1859        391          2
   R-284        L-5       1921       3326        254          5
   R-285        L-1       1002       2222        329          3
   R-286        L-3        405       1543        449          1
   R-287        L-1        582       1296        417          4
   R-288        L-5       1443       2358        258          4
   R-289        L-4        326       1113        298          4
   R-290        L-4        465       1911        404          3
   R-291        L-4       2394       3124        234          5
   R-292        L-3       1185       2599        388          4
   R-293        L-3        616       1248        245          4
   R-294        L-5       2261       3466        399          1
   R-295        L-3        855       1389        322          4
   R-296        L-5       2115       3508        427          5
   R-297        L-2        333       1336        221          2
   R-298        L-5       1353       2371        494          1
   R-299        L-4        337        821        423          4
   R-300        L-3       1139       1498        259          3
