InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-113        L-5        644       1473        450          1
   R-114        L-4       1985       2383        354          4
   R-115        L-1       1671       2249        404          5
   R-116        L-5       2338       3588        432          1
   R-117        L-2       2265       3504        390          1
   R-118        L-5       1573       2890        237          3
   R-119        L-4       1476       2401        312          3
   R-120        L-1       2310       3784        401          1
   R-121        L-3       1373       2346        386          1
   R-122        L-2        705       1161        221          1
   R-123        L-5        815       2114        268          2
   R-124        L-3        925       2251        480          2
   R-125        L-3       1848       2353        209          4
   R-126        L-3       2066       2776        367          1
   R-127        L-2       1369       2678        421          2
   R-128        L-3        284       1398        381          1
   R-129        L-3       2207       3446        390          3
   R-130        L-5        364       1162        489          5
   R-131        L-5       2472       3287        204          5
   R-132        L-3       1490       1878        271          2
   R-133        L-1       2433       2986        304          1
   R-134        L-3        918       2035        420          1
   R-135        L-3       1991       3068        312          3
   R-136        L-2        410       1754        361          2
   R-137        L-4        476       1705        248          2
   R-138        L-5       2306       3567        303          4
   R-139        L-5       1577       2150        297          2
   R-140        L-2       2371       3728        441          1
   R-141        L-2       1026       1872        410          3
   R-142        L-4        489       1817        367          5
   R-143        L-2        571       1795        422          2
   R-144        L-1        933       1575        495          5
   R-145        L-1        883       1597        366          2
   R-146        L-2       2132       2866        448          1
   R-147        L-2       2085       3141        487          2
   R-148        L-5       2229       3066        274          5
   R-149        L-3       1214       2215        468          1
   R-150        L-3       1809       3215        283          5
   R-151        L-4        321        823        418          5
   R-152        L-5        715       1908        302          2
   R-153        L-1        455        681        209          5
   R-154        L-5        776       1794        406          2
   R-155        L-5        564       1167        424          2
   R-156        L-4       1409       1978        235          1
   R-157        L-1       1569       2083        205          1
   R-158        L-3        241       1336        336          3
   R-159        L-2       1666       3123        260          4
   R-160        L-3        595       1850        423          3
   R-161        L-3       1681       2152        255          3
   R-162        L-4       1143       2034        366          4
   R-163        L-1       1594       2040        202          4
   R-164        L-4        229        977        280          4
   R-165        L-1       2400       3592        401          1
   R-166        L-4        843       1615        428          3
   R-167        L-1       2456       3291        352          1
   R-168        L-4       1003       2374        361          5
   R-169        L-1       1481       2047        289          4
   R-170        L-4        736       1649        240          1
   R-171        L-3       1504       2504        436          1
   R-172        L-1       1469       2545        373          1
   R-173        L-3       1578       2477        416          2
   R-174        L-2        444       1132        412          5
   R-175        L-1        240       1149        316          1
   R-176        L-5        787       1753        211          1
   R-177        L-4       1706       2365        307          5
   R-178        L-5        680       1091        246          3
   R-179        L-2       2157       2731        294          4
   R-180        L-2       1581       2205        418          2
   R-181        L-1       1449       2108        427          1
   R-182        L-5       2139       2472        229          2
   R-183        L-2       1496       2339        206          5
   R-184        L-3       1927       2487        412          1
   R-185        L-1        366       1019        449          4
   R-186        L-5       1929       2742        496          4
   R-187        L-5       2239       3156        419          4
   R-188        L-5       1859       2528        267          1
   R-189        L-2       2106       2824        368          4
   R-190        L-2       1350       1967        469          2
   R-191        L-4        948       1508        211          5
   R-192        L-4       1951       3107        314          2
   R-193        L-3        930       2322        376          2
   R-194        L-5       1992       2324        289          1
   R-195        L-5       1211       2383        331          3
   R-196        L-4       2052       3359        372          1
   R-197        L-1        222       1554        262          5
   R-198        L-2       2248       2789        477          2
   R-199        L-1       2381       2666        231          4
   R-200        L-5       1773       2258        424          4
   R-201        L-3       1773       2355        222          1
   R-202        L-3       1017       1634        404          5
   R-203        L-4       1346       2123        393          2
   R-204        L-2       1510       2057        325          2
   R-205        L-2       2201       3027        432          1
   R-206        L-5       2414       2831        230          2
   R-207        L-1       1973       3124        392          5
   R-208        L-5       1770       2759        481          4
   R-209        L-3        431       1040        313          4
   R-210        L-3       2032       2970        260          1
   R-211        L-4       1039       2388        322          5
   R-212        L-4        713       1033        244          1
   R-213        L-2       2307       3275        340          2
   R-214        L-4        378       1849        205          5
   R-215        L-1       2152       3082        222          1
   R-216        L-2        917       2263        342          2
   R-217        L-1       2207       2670        391          4
   R-218        L-2       1683       2857        360          5
   R-219        L-2       1916       2515        360          3
   R-220        L-3       2135       3214        269          2
   R-221        L-2        465        917        316          2
   R-222        L-1       1915       2815        262          5
   R-223        L-4        595       1827        337          5
   R-224        L-4        779       1766        325          2
   R-225        L-5       1977       2646        288          5
   R-226        L-3       1209       2172        335          4
   R-227        L-3       1251       1963        453          2
   R-228        L-2       2356       3718        301          2
   R-229        L-5       1528       1755        205          5
   R-230        L-4       2268       3469        260          2
   R-231        L-3       1728       2414        442          5
   R-232        L-4        766       2098        458          4
   R-233        L-3       2196       3066        494          3
   R-234        L-5       2091       3160        357          5
   R-235        L-5        253       1047        437          3
   R-236        L-5       2027       2944        213          5
   R-237        L-2        735       1898        413          2
   R-238        L-5       1504       2789        246          4
   R-239        L-5       1097       1987        271          3
   R-240        L-1       2281       2704        408          2
   R-241        L-3       2486       3923        418          1
   R-242        L-3       1070       2443        393          4
   R-243        L-1       1652       3024        312          5
   R-244        L-2       1527       2100        486          4
   R-245        L-5        691       2088        420          1
   R-246        L-4       2297       3526        268          4
   R-247        L-2       1772       2580        315          5
   R-248        L-3       2105       3290        353          5
   R-249        L-4       2302       3393        262          3
   R-250        L-1        329        797        305          3
   R-251        L-2        564       1903        284          5
   R-252        L-5        616       1826        220          2
   R-253        L-1       2460       3927        342          3
   R-254        L-5        217       1373        417          2
   R-255        L-5       2290       3189        205          3
   R-256        L-4        384       1304        215          4
   R-257        L-4       2218       3653        210          4
   R-258        L-2       2339       3451        328          1
   R-259        L-4       2351       3542        424          5
   R-260        L-5       1874       2886        266          3
   R-261        L-5       2296       3708        266          1
   R-262        L-1       1717       2423        486          3
   R-263        L-1       2356       3166        353          5
   R-264        L-3       1348       1656        280          1
   R-265        L-2       2353       2919        496          3
   R-266        L-4       1759       2129        211          3
   R-267        L-2       1225       2514        249          3
   R-268        L-1       2360       3851        437          5
   R-269        L-3       1932       2662        386          4
   R-270        L-5        410        942        455          4
   R-271        L-1       2387       2966        351          3
   R-272        L-3        604       1622        383          1
   R-273        L-3       1396       2861        316          5
   R-274        L-4       1419       2013        414          3
   R-275        L-1       1619       2391        251          5
   R-276        L-1       2347       3021        453          1
   R-277        L-1       1605       2120        439          5
   R-278        L-3       2028       3357        201          2
   R-279        L-2       1555       2114        493          4
   R-280        L-4        850       1984        431          4
   R-281        L-1       1554       2731        288          5
   R-282        L-1        897       1630        256          3
   R-283        L-3       1764       2180        227          4
   R-284        L-3       2003       2548        316          4
   R-285        L-1       1693       2853        333          2
   R-286        L-5       1398       2055        248          5
   R-287        L-2       1242       2344        463          5
   R-288        L-5        993       1822        380          2
   R-289        L-5       1677       2756        226          1
   R-290        L-4        352        924        258          5
   R-291        L-3       2156       3639        329          4
   R-292        L-5       2259       3065        330          3
   R-293        L-2       1175       1576        252          5
   R-294        L-3        965       1772        479          3
   R-295        L-2       1930       2927        202          5
   R-296        L-2        337       1536        454          4
   R-297        L-2       1311       1992        401          5
   R-298        L-5       2166       2978        435          2
   R-299        L-1       1501       2077        358          1
   R-300        L-5       2434       3761        350          1
