InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-114        L-5        379       1720        462          2
   R-115        L-5       2345       2835        458          2
   R-116        L-2        548        848        215          3
   R-117        L-5        629       1945        392          1
   R-118        L-4        277       1249        472          3
   R-119        L-5        213        789        433          5
   R-120        L-4        576       1180        469          3
   R-121        L-2        504       1319        335          2
   R-122        L-1       2085       3320        452          4
   R-123        L-2       1376       2862        223          1
   R-124        L-3        803       1692        369          5
   R-125        L-1        746       1939        206          4
   R-126        L-4       1300       1995        250          3
   R-127        L-4       2315       3612        346          4
   R-128        L-3        685       1370        481          1
   R-129        L-4       2137       2938        208          1
   R-130        L-4       2275       3255        430          2
   R-131        L-1       1063       2491        238          2
   R-132        L-2       2346       3416        334          5
   R-133        L-3       2283       2856        343          2
   R-134        L-1       2239       3494        448          2
   R-135        L-4        214       1588        451          3
   R-136        L-4        776       1893        413          3
   R-137        L-3        695       1067        369          3
   R-138        L-1       1831       2492        261          3
   R-139        L-4       1237       1760        390          4
   R-140        L-3        512       1772        384          1
   R-141        L-3       1349       1706        252          2
   R-142        L-5       1221       2450        336          3
   R-143        L-1        977       2244        391          4
   R-144        L-1       2469       3158        481          1
   R-145        L-3       1882       2595        430          4
   R-146        L-2        400       1011        481          4
   R-147        L-3       1899       2851        375          3
   R-148        L-3       1265       2160        407          4
   R-149        L-2       2482       3128        401          2
   R-150        L-4        507       1838        306          5
   R-151        L-4       1101       2213        431          4
   R-152        L-2        771       1448        480          1
   R-153        L-3        915       1476        375          2
   R-154        L-2       1708       3206        332          1
   R-155        L-5       1890       3133        396          2
   R-156        L-1       1743       2773        338          4
   R-157        L-3       1336       2820        494          2
   R-158        L-1       2261       3173        470          3
   R-159        L-4       1217       2431        396          4
   R-160        L-1       1478       1949        211          4
   R-161        L-1       2138       3139        500          1
   R-162        L-4       1803       3231        470          2
   R-163        L-2        646       1276        314          5
   R-164        L-5        646       1254        434          1
   R-165        L-5        205        945        264          1
   R-166        L-5       1444       2224        265          4
   R-167        L-3        659       1053        250          5
   R-168        L-2        985       1917        398          5
   R-169        L-3        204       1509        205          4
   R-170        L-4       1341       2198        361          5
   R-171        L-1       1161       1893        480          4
   R-172        L-2       1459       1731        228          4
   R-173        L-2       1920       2687        241          4
   R-174        L-1       1716       3041        316          3
   R-175        L-2       1922       3118        385          1
   R-176        L-2       1396       1992        458          4
   R-177        L-2       1020       1776        359          4
   R-178        L-1       1107       2046        335          5
   R-179        L-4       2230       2982        295          4
   R-180        L-1        431       1510        274          2
   R-181        L-1        296       1418        272          1
   R-182        L-3        954       2275        401          1
   R-183        L-2        525       1483        284          2
   R-184        L-3       2349       2853        439          4
   R-185        L-2       1731       3006        369          1
   R-186        L-1        211       1024        240          3
   R-187        L-2       1921       3333        263          4
   R-188        L-1       1660       2903        358          1
   R-189        L-5       2139       3202        300          4
   R-190        L-4        990       2100        365          1
   R-191        L-1       1882       3036        326          4
   R-192        L-1        342        907        437          3
   R-193        L-3        998       2470        232          3
   R-194        L-3       1315       1775        371          3
   R-195        L-5       1328       1687        352          1
   R-196        L-4        299        837        319          4
   R-197        L-4       1783       2991        328          2
   R-198        L-3       2233       2543        293          2
   R-199        L-4       1167       2188        367          3
   R-200        L-4        523       1389        462          2
