InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-140        L-3       1779       2144        360          2
   R-141        L-1       1740       2904        397          1
   R-142        L-2       2367       3644        202          1
   R-143        L-3       2418       3522        447          3
   R-144        L-2       2252       3541        384          3
   R-145        L-2       2400       3756        474          5
   R-146        L-4       2381       3116        466          2
   R-147        L-3       2290       3627        454          5
   R-148        L-2       2193       2995        265          4
   R-149        L-5        236        693        406          3
   R-150        L-3       1877       2420        269          5
   R-151        L-2       2204       3452        337          1
   R-152        L-4        499       1320        477          1
   R-153        L-2       1867       2493        297          2
   R-154        L-3       1695       2287        373          5
   R-155        L-4       1108       1965        306          2
   R-156        L-3       1341       2488        354          3
   R-157        L-2       2387       3730        207          1
   R-158        L-4       1752       2657        343          3
   R-159        L-3       2131       3345        390          4
   R-160        L-2       1948       2618        355          4
   R-161        L-2       1616       2380        314          3
   R-162        L-2       1141       2488        229          5
   R-163        L-4       1477       2059        228          4
   R-164        L-5       1513       2672        213          5
   R-165        L-2       1964       2763        239          3
   R-166        L-2        799       1589        357          1
   R-167        L-2       2269       3093        435          3
   R-168        L-2       2090       2772        374          4
   R-169        L-4       1545       2801        365          3
   R-170        L-1        735       1850        495          5
   R-171        L-5       1688       2151        347          3
   R-172        L-2        997       1757        338          4
   R-173        L-5       1790       2204        259          2
   R-174        L-2       1031       1413        326          1
   R-175        L-1       1219       2488        460          3
   R-176        L-1       2397       3708        274          4
   R-177        L-1       2398       3558        316          1
   R-178        L-4       1549       2793        375          5
   R-179        L-1       1316       1869        312          2
   R-180        L-1        371       1418        257          1
   R-181        L-5       1711       2561        475          5
   R-182        L-2       1574       2218        203          1
   R-183        L-3        591       1280        375          5
   R-184        L-3        994       1852        437          2
   R-185        L-5       2352       3133        480          3
   R-186        L-4       1916       2413        284          1
   R-187        L-2        581       1425        477          3
   R-188        L-4       2035       3327        259          2
   R-189        L-5       2271       2754        340          1
   R-190        L-1        985       1966        222          1
   R-191        L-2       2268       3657        389          4
   R-192        L-1       1670       2597        328          4
   R-193        L-4       1755       3137        210          4
   R-194        L-5       1632       2112        282          3
   R-195        L-2       2158       2528        312          5
   R-196        L-4       1884       3185        284          5
   R-197        L-4        444       1126        277          4
   R-198        L-4       1779       2535        458          5
   R-199        L-3        232       1489        446          2
   R-200        L-5       1696       2098        281          2
   R-201        L-1       1106       1622        216          3
   R-202        L-4       1174       1911        305          2
   R-203        L-1       1823       2851        425          4
   R-204        L-1       1934       3111        324          2
   R-205        L-2       1399       1927        347          4
   R-206        L-2       1827       2730        391          2
   R-207        L-1       1036       1861        235          4
   R-208        L-2        776       1692        272          1
   R-209        L-1        305        609        272          3
   R-210        L-1       2137       2709        403          2
   R-211        L-1       1545       2772        278          4
   R-212        L-3       1796       2866        408          5
   R-213        L-3        216       1520        234          2
   R-214        L-5       1823       3076        461          1
   R-215        L-5       1851       2672        316          1
   R-216        L-1       1757       2678        240          4
   R-217        L-1       1313       1825        379          1
   R-218        L-4        903       1545        326          4
   R-219        L-1       2158       2789        411          1
   R-220        L-2        608       1780        288          4
   R-221        L-2       1937       3150        207          5
   R-222        L-2       1739       2930        284          1
   R-223        L-3       2089       2775        437          3
   R-224        L-4       1998       3472        400          4
   R-225        L-5        346        918        473          1
   R-226        L-1        562       1221        272          3
   R-227        L-1       1571       2740        477          3
   R-228        L-4       1006       2394        354          4
   R-229        L-5       1744       2666        475          1
   R-230        L-4        230        620        383          1
   R-231        L-1        769       1560        454          1
   R-232        L-5       2279       2900        398          3
   R-233        L-5       2329       2751        200          5
   R-234        L-1       2124       2553        378          4
   R-235        L-1       2260       2822        490          4
   R-236        L-4       1977       2728        330          4
   R-237        L-5       1470       2409        216          3
   R-238        L-1        910       1453        449          3
   R-239        L-3       1687       2341        310          5
   R-240        L-1       2013       2465        351          2
   R-241        L-3       1470       2181        263          3
   R-242        L-4       1424       2295        360          4
   R-243        L-3       1716       2661        337          3
   R-244        L-1       1157       2172        447          3
   R-245        L-3       1562       2053        360          2
   R-246        L-4       1849       3159        499          1
   R-247        L-3       2482       2937        318          2
   R-248        L-3       1329       2455        493          4
   R-249        L-5       2387       3178        496          1
   R-250        L-2       1190       1791        446          3
   R-251        L-1        630       2066        339          5
   R-252        L-1       2185       3670        428          5
   R-253        L-2        295        993        382          3
   R-254        L-5       1726       3048        246          1
   R-255        L-1        328       1069        487          4
   R-256        L-1        251       1491        280          2
   R-257        L-4       1650       2609        444          4
   R-258        L-3        200       1613        337          2
   R-259        L-1       1163       1553        372          2
   R-260        L-2       1866       2392        412          1
   R-261        L-4       2251       3656        274          2
   R-262        L-2       1308       2749        356          2
   R-263        L-4        825       2261        415          4
   R-264        L-4        816       1781        346          5
   R-265        L-5       2111       3338        272          3
   R-266        L-2       2497       3294        237          3
   R-267        L-4       1148       2067        403          1
   R-268        L-4       1552       1988        238          2
   R-269        L-2       1174       2307        210          2
   R-270        L-4        467       1419        349          5
   R-271        L-4        827       1678        214          2
   R-272        L-4       1297       1757        346          4
   R-273        L-5       2465       2847        245          2
   R-274        L-3       1839       2821        370          3
   R-275        L-3       2290       3101        262          2
   R-276        L-2       1608       2448        325          3
   R-277        L-1        502       1928        230          5
   R-278        L-1       1304       1897        218          5
   R-279        L-3       1122       2186        237          2
   R-280        L-4       1551       2597        291          3
   R-281        L-5        662       1859        352          4
   R-282        L-4       1832       3022        292          4
   R-283        L-2       1726       2976        307          4
   R-284        L-4       1576       2627        285          1
   R-285        L-5       1028       2163        378          1
   R-286        L-5       2343       2829        236          2
   R-287        L-5        433       1010        402          1
   R-288        L-1       1696       3012        345          1
   R-289        L-5       1768       2431        476          5
   R-290        L-4       1900       2531        233          5
   R-291        L-3       1798       2891        318          3
   R-292        L-3       2432       3708        394          5
   R-293        L-2        325       1268        315          5
   R-294        L-5       1275       1986        414          4
   R-295        L-4        431       1326        301          2
   R-296        L-1       1015       1988        435          1
   R-297        L-4       1498       2459        281          1
   R-298        L-5        481       1946        367          4
   R-299        L-5        806       2151        392          5
   R-300        L-5       2136       2969        364          2
