InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-235        L-3       1549       2964        324          2
   R-236        L-5        826       1213        369          1
   R-237        L-3        839       1958        376          3
   R-238        L-5       1523       2802        453          4
   R-239        L-5        896       1384        200          1
   R-240        L-1       2009       2972        264          4
   R-241        L-5       1255       1694        296          4
   R-242        L-2       1341       2714        289          1
   R-243        L-5        844       1452        496          5
   R-244        L-3       1775       2741        422          3
   R-245        L-3        255       1248        419          5
   R-246        L-3       2359       3167        483          2
   R-247        L-5       1968       2252        272          2
   R-248        L-1       1773       3107        384          5
   R-249        L-3       1886       2234        316          5
   R-250        L-4        849       1873        299          1
   R-251        L-2       1220       2625        492          3
   R-252        L-5        958       1532        415          4
   R-253        L-1       1169       2641        430          2
   R-254        L-4        873       1431        425          4
   R-255        L-3       1313       2537        329          5
   R-256        L-1       1542       2416        246          4
   R-257        L-4        244        987        328          4
   R-258        L-5       1984       2461        399          4
   R-259        L-5       1652       2272        491          3
   R-260        L-4       1543       2570        212          5
   R-261        L-5        754       1141        221          3
   R-262        L-2       1678       2022        202          1
   R-263        L-3       2414       2943        441          1
   R-264        L-3       1489       2146        401          4
   R-265        L-3        782       1884        275          5
   R-266        L-2        445        984        283          4
   R-267        L-5        391        946        466          4
   R-268        L-1        938       1483        376          5
   R-269        L-3        914       1661        335          3
   R-270        L-4       1239       2630        332          2
   R-271        L-1       2038       2676        482          5
   R-272        L-3        924       1455        462          1
   R-273        L-4        990       1911        433          5
   R-274        L-4        852       1498        370          5
   R-275        L-5        434        996        478          3
   R-276        L-4        210        662        240          5
   R-277        L-3       1643       2596        491          4
   R-278        L-2       2298       2926        385          3
   R-279        L-1        293        842        293          3
   R-280        L-1        991       2060        222          3
   R-281        L-2       1795       3250        226          3
   R-282        L-4        517       1036        409          3
   R-283        L-4       1247       2534        358          2
   R-284        L-2        325       1297        432          4
   R-285        L-1        462       1042        383          1
   R-286        L-4       1636       2208        210          5
   R-287        L-5        255       1554        365          4
   R-288        L-5       2151       2497        241          4
   R-289        L-1       1274       2544        214          1
   R-290        L-4       1566       2150        383          1
   R-291        L-1        831       1882        464          1
   R-292        L-5       1742       2435        372          2
   R-293        L-2        857       1471        289          5
   R-294        L-4       1544       2745        212          1
   R-295        L-3       1127       2026        323          2
   R-296        L-2       1175       2017        380          4
   R-297        L-4       2096       2764        386          5
   R-298        L-1        255       1733        283          4
   R-299        L-1        904       1219        276          3
   R-300        L-1       2289       2568        201          1
   R-301        L-1        804       1859        278          4
   R-302        L-3       1986       3411        490          2
   R-303        L-2        764       2194        386          5
   R-304        L-4       1839       2341        237          5
   R-305        L-4       1636       2768        249          2
   R-306        L-4       2129       2984        395          2
   R-307        L-3       2170       2714        403          3
   R-308        L-1       2356       3856        390          5
   R-309        L-1       2143       3029        321          5
   R-310        L-5       1517       2135        400          1
   R-311        L-4        790       1244        400          4
   R-312        L-5       1973       3169        253          4
   R-313        L-4        861       1844        286          4
   R-314        L-1        851       2227        345          3
   R-315        L-4       1614       2619        273          5
   R-316        L-2        420       1247        300          5
   R-317        L-1       1529       2658        351          3
   R-318        L-4       2458       2949        420          3
   R-319        L-2       1736       2752        306          2
   R-320        L-1        651       1372        382          4
   R-321        L-1       1831       2423        437          4
   R-322        L-2       2431       3055        483          2
   R-323        L-1       1049       1800        284          5
   R-324        L-5        755       1938        452          3
   R-325        L-3       1572       2669        260          2
   R-326        L-5       1602       2737        456          2
   R-327        L-2       1740       2536        484          4
   R-328        L-5       1619       2983        399          3
   R-329        L-2       1879       2487        408          2
   R-330        L-5        220       1327        498          1
   R-331        L-3       1039       1728        462          5
   R-332        L-1        890       1456        392          1
   R-333        L-3        672       2041        385          1
   R-334        L-4       2053       2960        388          2
   R-335        L-1        851       1902        487          5
   R-336        L-5        888       1442        213          4
   R-337        L-3       1052       2305        424          1
   R-338        L-4        749       1497        398          5
   R-339        L-5        419        988        392          4
   R-340        L-4       1570       2926        319          1
   R-341        L-5       2165       2967        252          4
   R-342        L-3       2456       3825        401          2
   R-343        L-2       1141       2363        476          3
   R-344        L-1        788       1361        433          4
   R-345        L-4       1810       3274        489          5
   R-346        L-2        577       1899        335          1
   R-347        L-1       1415       2423        272          2
   R-348        L-5        432       1903        270          2
   R-349        L-5        228       1272        216          5
   R-350        L-5       2208       3430        254          3
   R-351        L-2       1605       1864        249          2
   R-352        L-2       2238       3159        359          1
   R-353        L-3       2230       3653        381          1
   R-354        L-2        517       1737        356          3
   R-355        L-3       1761       2509        274          2
   R-356        L-4       2170       3132        383          5
   R-357        L-3        729       1811        261          5
   R-358        L-3       2129       3211        317          4
   R-359        L-3       1336       2539        383          1
   R-360        L-4       2164       2760        349          2
   R-361        L-3       1609       2315        324          4
   R-362        L-4       1136       2178        256          4
   R-363        L-4       2303       3190        436          5
   R-364        L-3       1474       2399        449          5
   R-365        L-3        206       1419        247          4
   R-366        L-5       1131       1650        420          1
   R-367        L-2       1865       2651        247          3
   R-368        L-3        931       1558        257          1
   R-369        L-4       1157       1395        222          5
   R-370        L-5        218        722        266          5
   R-371        L-2       1016       2211        241          1
   R-372        L-5       2330       2878        412          2
   R-373        L-4       1159       2325        316          4
   R-374        L-4        201       1054        423          1
   R-375        L-3       1303       2710        214          3
   R-376        L-5       1581       2288        432          5
   R-377        L-1        577       1116        328          3
   R-378        L-4        298        848        272          2
   R-379        L-5       1508       2673        303          5
   R-380        L-4        692       1286        486          1
   R-381        L-2       2284       3675        429          4
   R-382        L-4       2443       3079        373          3
   R-383        L-5       1745       3142        240          3
   R-384        L-3       1156       2096        432          4
   R-385        L-1       1880       3007        212          5
   R-386        L-4       1858       2744        428          2
   R-387        L-2       1237       2653        444          2
   R-388        L-4       2005       3087        345          5
   R-389        L-2        809       1455        467          3
   R-390        L-2       2320       2702        262          3
   R-391        L-4        350       1049        371          4
   R-392        L-2        968       2394        410          2
   R-393        L-5       1801       2719        224          2
   R-394        L-5       1543       2899        293          5
   R-395        L-5       1977       3264        277          2
   R-396        L-4       2007       2720        216          5
   R-397        L-2       1501       2733        484          1
   R-398        L-2        378        883        231          4
   R-399        L-4       1117       2428        255          3
   R-400        L-2       1585       2430        452          3
   R-401        L-4       2482       3761        382          4
   R-402        L-2       1500       2076        439          2
   R-403        L-4        664       1750        279          5
   R-404        L-1       1060       1543        388          4
   R-405        L-5       1049       2137        244          5
   R-406        L-1       1885       2792        476          2
   R-407        L-4       2374       3456        450          5
   R-408        L-5       2400       2793        233          4
   R-409        L-5        262       1424        304          3
   R-410        L-2       1478       1767        242          5
   R-411        L-2        314       1528        462          4
   R-412        L-4       1258       2729        256          3
   R-413        L-5       1099       2280        395          3
   R-414        L-1       1135       1652        335          2
   R-415        L-4       1492       2568        499          1
   R-416        L-3       2359       3694        445          4
   R-417        L-5        299       1447        259          2
   R-418        L-4        780       1238        215          2
   R-419        L-4        330       1210        339          1
   R-420        L-5       1608       2722        349          2
   R-421        L-3       2418       3017        477          5
   R-422        L-4       2461       2998        207          1
   R-423        L-3       1256       1906        369          1
   R-424        L-3       2498       3049        413          5
   R-425        L-5        626       1245        466          2
   R-426        L-2       2187       3469        217          3
   R-427        L-2        596       1937        485          2
   R-428        L-5       1142       1958        404          4
   R-429        L-3       1627       2458        280          5
   R-430        L-3       1022       2285        310          2
   R-431        L-1       1333       2500        487          1
   R-432        L-1       1543       2562        357          1
   R-433        L-2        257        840        349          3
   R-434        L-4       1024       2195        462          1
   R-435        L-1       1898       3192        457          1
   R-436        L-3       2096       2817        365          2
   R-437        L-1       1989       2399        346          1
   R-438        L-3       1303       2183        239          5
   R-439        L-5       1377       2110        224          2
   R-440        L-4       1263       2286        228          3
   R-441        L-5       1123       2092        329          4
   R-442        L-3       2038       3167        262          2
   R-443        L-4       2332       3031        226          4
   R-444        L-3        325        813        322          1
   R-445        L-1        948       2109        265          3
   R-446        L-5       2352       3018        411          2
   R-447        L-4       2247       3140        344          4
   R-448        L-5       2128       2693        229          3
   R-449        L-2       1029       1665        327          3
   R-450        L-3        795       2219        295          5
   R-451        L-4        311       1079        292          2
   R-452        L-5       1196       1813        486          2
   R-453        L-1       1215       2296        468          4
   R-454        L-2       1018       2092        231          4
   R-455        L-4       2270       3103        398          5
   R-456        L-2       2355       3018        452          1
   R-457        L-1       2382       2754        205          2
   R-458        L-4       1821       2815        430          3
   R-459        L-2       1823       2311        332          5
   R-460        L-1       1193       1592        307          5
   R-461        L-4        474       1411        428          2
   R-462        L-5       2287       2662        348          2
   R-463        L-3       1638       2772        383          5
   R-464        L-4       1238       1552        268          2
   R-465        L-3       1825       3167        373          4
   R-466        L-3        770       1819        443          3
   R-467        L-5       1759       2982        402          3
   R-468        L-2       1163       2342        296          3
   R-469        L-2       2306       3634        285          5
   R-470        L-3       2319       3765        472          3
   R-471        L-5       1975       3263        354          1
   R-472        L-1        995       2265        331          1
   R-473        L-1       1024       1801        252          2
   R-474        L-5        957       1983        288          3
   R-475        L-5        236        486        208          2
   R-476        L-4       1471       2595        320          3
   R-477        L-4       1652       3088        244          1
   R-478        L-5        301        618        288          5
   R-479        L-4       1316       2123        380          2
   R-480        L-4       1507       2167        294          2
   R-481        L-1       2271       3143        408          1
   R-482        L-5       1986       2479        216          1
   R-483        L-5       1917       2954        358          2
   R-484        L-3        451       1106        373          3
   R-485        L-3       2190       3313        446          1
   R-486        L-5       2078       2579        281          3
   R-487        L-4       2489       3813        407          2
   R-488        L-5       1916       2410        264          1
   R-489        L-1        961       2009        446          4
   R-490        L-3       1274       1841        341          5
   R-491        L-1       2395       2649        238          5
   R-492        L-4        260        781        270          4
   R-493        L-2       2171       3025        213          1
   R-494        L-2       1805       3068        496          1
   R-495        L-1       1057       1524        411          5
   R-496        L-3       1835       3249        267          4
   R-497        L-4       1857       2392        479          5
   R-498        L-2        795       2246        487          2
   R-499        L-4        889       2314        245          3
   R-500        L-4       1297       2059        329          1
   R-501        L-1        411       1022        468          3
   R-502        L-2        832       2142        272          1
   R-503        L-2       1560       2425        203          3
   R-504        L-2        456       1463        244          3
   R-505        L-4       2047       3409        369          5
   R-506        L-3       2356       2764        243          4
   R-507        L-5       1771       3160        406          4
   R-508        L-2       2324       3010        237          4
   R-509        L-1       2294       2957        360          2
   R-510        L-5        838       1841        217          1
   R-511        L-5        478       1494        468          3
   R-512        L-5       1642       2909        444          3
   R-513        L-2       2111       3280        462          5
   R-514        L-3        353       1498        396          5
   R-515        L-4        228        712        327          1
   R-516        L-5       1707       2628        422          1
   R-517        L-1       2324       3011        459          5
   R-518        L-2       1669       2638        220          3
   R-519        L-4       1302       2739        448          1
   R-520        L-2       1167       2316        444          1
   R-521        L-4       2167       2973        469          3
   R-522        L-4       2181       2545        309          5
   R-523        L-5        910       1981        426          3
   R-524        L-2       1961       3238        490          5
   R-525        L-3       1959       2844        400          4
   R-526        L-3       1409       2164        323          2
   R-527        L-3       2397       3783        500          4
   R-528        L-3       1175       1846        372          2
   R-529        L-2        789       2247        331          5
   R-530        L-2        669       2079        428          2
   R-531        L-5       1666       2174        327          4
   R-532        L-3       1061       2209        350          5
   R-533        L-3       1027       2240        381          1
   R-534        L-5        377       1078        298          2
   R-535        L-3       2482       3081        434          5
   R-536        L-3       1378       2686        449          4
   R-537        L-3        423        801        258          2
   R-538        L-3       1290       2224        486          5
   R-539        L-2       1899       3112        446          1
   R-540        L-1        528       1810        246          5
   R-541        L-5       2301       2866        369          2
   R-542        L-3        282        698        221          1
   R-543        L-5       1803       3247        265          5
   R-544        L-2       1010       1957        342          2
   R-545        L-2       1125       1661        270          3
   R-546        L-5       2231       2883        355          3
   R-547        L-4       1037       1556        240          2
   R-548        L-5       1014       1941        208          4
   R-549        L-5        716       1221        338          3
   R-550        L-2       1103       1598        202          5
   R-551        L-2        213        887        414          4
   R-552        L-3       2405       3656        221          2
   R-553        L-4        914       1995        433          2
   R-554        L-3       1327       1828        296          4
   R-555        L-5       1314       2797        380          3
   R-556        L-4       1092       2569        346          1
   R-557        L-5        917       1542        392          1
   R-558        L-2       2317       3530        270          4
   R-559        L-2       1271       2144        474          1
   R-560        L-4       1285       2379        425          5
   R-561        L-4        409       1583        376          5
   R-562        L-1        715       1503        477          3
   R-563        L-2       2017       3332        464          4
   R-564        L-1       1033       1612        400          5
   R-565        L-4       1847       3146        262          2
   R-566        L-2        332       1112        303          1
   R-567        L-5       1748       2298        408          2
   R-568        L-4       2353       3101        301          1
   R-569        L-2        984       2286        251          5
   R-570        L-5        999       2070        481          5
   R-571        L-4       1967       2905        402          5
   R-572        L-2        318       1404        379          1
   R-573        L-5       1009       1874        425          2
   R-574        L-4        228        985        273          4
   R-575        L-4        574       1508        341          3
   R-576        L-4       1418       1917        245          3
   R-577        L-4        561       1156        317          2
   R-578        L-2        273       1300        448          5
   R-579        L-5       1716       2227        274          3
   R-580        L-2       1511       2485        238          2
   R-581        L-4       1409       2743        466          4
   R-582        L-1        345       1520        273          3
   R-583        L-5        835       1689        469          4
   R-584        L-2       1633       3110        279          5
   R-585        L-1       1958       2726        335          2
   R-586        L-2        770       2063        426          1
   R-587        L-3       1424       2038        440          1
   R-588        L-5        613       1569        453          1
   R-589        L-3        323       1520        244          5
   R-590        L-4       1252       2551        487          2
   R-591        L-5       1173       2625        262          2
   R-592        L-2       2234       2584        324          2
   R-593        L-5        790       2281        279          2
   R-594        L-1        478       1304        254          3
   R-595        L-3       2116       3409        495          5
   R-596        L-2       1919       2293        221          4
   R-597        L-3        440       1498        377          4
   R-598        L-2       1799       2617        211          2
   R-599        L-5        565       1345        273          2
   R-600        L-3       2055       2439        363          4
   R-601        L-2       2326       3808        480          3
   R-602        L-3       2384       3192        398          1
   R-603        L-3       2023       2846        338          3
   R-604        L-4        546       1230        388          1
   R-605        L-3       1782       2317        429          5
   R-606        L-2       1936       3434        439          2
   R-607        L-4        230        785        336          3
   R-608        L-3       1010       2422        448          5
   R-609        L-3       1855       3140        267          2
   R-610        L-3        263       1263        306          1
   R-611        L-3        327       1385        423          5
   R-612        L-2        988       2197        369          1
   R-613        L-4       1223       2573        383          2
   R-614        L-4       1650       2961        418          3
   R-615        L-4        632       2018        244          2
   R-616        L-4        593       1874        207          4
   R-617        L-4       1172       1770        401          1
   R-618        L-3       1413       2317        287          5
   R-619        L-3        709       1878        485          1
   R-620        L-3        791       1181        200          3
   R-621        L-3       2052       2850        301          5
   R-622        L-2       2089       3539        333          4
   R-623        L-1       1839       2257        207          1
   R-624        L-5       1550       2495        306          1
   R-625        L-1       2252       2795        354          5
   R-626        L-1       1382       2116        231          2
   R-627        L-4       2020       2643        284          3
   R-628        L-5        887       1367        425          4
   R-629        L-3        266        733        262          1
   R-630        L-4       1762       2593        306          2
   R-631        L-2       2096       3307        458          4
   R-632        L-3        234       1127        415          3
   R-633        L-4       2301       3629        360          3
   R-634        L-2       1611       2285        339          2
   R-635        L-3       2093       2505        365          4
   R-636        L-1       1372       1741        326          4
   R-637        L-4       2319       3016        293          5
   R-638        L-1       1558       2176        482          4
   R-639        L-3       1895       3236        439          1
   R-640        L-1       1008       1706        490          4
   R-641        L-5        738       2044        244          4
   R-642        L-4       1342       1809        306          1
   R-643        L-1       2430       3575        444          2
   R-644        L-5       1408       2741        414          3
   R-645        L-3        462        857        219          4
   R-646        L-3       1889       2759        395          4
   R-647        L-4       1840       2323        483          3
   R-648        L-4       2187       3282        278          4
   R-649        L-3       1436       2633        440          4
   R-650        L-4        896       1349        377          4
   R-651        L-2       2005       2497        358          3
   R-652        L-5       1146       1587        392          3
   R-653        L-1        838       2149        293          1
   R-654        L-2        925       1609        216          1
   R-655        L-2       2330       3636        423          3
   R-656        L-5       1825       2887        425          1
   R-657        L-1        852       1620        445          1
   R-658        L-3       2139       3108        344          4
   R-659        L-3        332       1671        500          3
   R-660        L-3       2089       2445        234          2
   R-661        L-2       2062       3542        358          4
   R-662        L-1        478        977        417          1
   R-663        L-3       1710       2516        203          1
   R-664        L-1        204       1699        216          2
   R-665        L-5        893       1499        440          2
   R-666        L-1        282        907        487          1
   R-667        L-1        467       1139        259          4
   R-668        L-4       1972       2448        241          4
   R-669        L-1       2253       3644        286          2
   R-670        L-2       1725       3188        416          1
   R-671        L-2       2274       3623        217          1
   R-672        L-3       1748       3220        390          5
   R-673        L-2       2438       3466        400          5
   R-674        L-3        574       1681        278          3
   R-675        L-1       1645       2868        458          1
   R-676        L-2        205       1005        273          2
   R-677        L-4        962       2223        259          2
   R-678        L-1       1328       1945        333          2
   R-679        L-1       1638       2412        365          5
   R-680        L-3       2227       3015        274          2
   R-681        L-4        674       1720        324          1
   R-682        L-1       1325       2453        398          3
   R-683        L-4       1148       1618        401          5
   R-684        L-1       1306       2123        281          3
   R-685        L-1        525       1749        371          3
   R-686        L-3       1128       1937        291          5
   R-687        L-2        664       1969        287          5
   R-688        L-1        502       1494        408          3
   R-689        L-2        221       1678        215          3
   R-690        L-5        904       1790        407          5
   R-691        L-2       1010       2338        216          4
   R-692        L-3       2439       3554        430          3
   R-693        L-3        679       1744        208          2
   R-694        L-5       2165       3269        316          1
   R-695        L-4        970       2269        453          2
   R-696        L-4        830       2029        419          2
   R-697        L-5       1235       1791        232          1
   R-698        L-2       1432       1928        294          3
   R-699        L-5        922       1850        403          4
   R-700        L-4       1512       2856        475          4
   R-701        L-3        691       1664        328          3
   R-702        L-1       1366       2810        392          4
   R-703        L-4       2304       3176        457          3
   R-704        L-4       1865       2127        218          5
   R-705        L-1        550        944        342          4
   R-706        L-5       1797       2986        473          4
   R-707        L-5       2345       3744        427          2
   R-708        L-3        302       1114        382          4
   R-709        L-2        473        984        312          5
   R-710        L-3       2056       3339        265          4
   R-711        L-4        832       1798        450          3
   R-712        L-3       2350       2755        314          5
   R-713        L-5       1280       2776        401          1
   R-714        L-2       1456       2754        266          2
   R-715        L-1        461       1233        374          1
   R-716        L-5       2205       2805        441          5
   R-717        L-5        407       1633        271          2
   R-718        L-3       1257       2117        241          2
   R-719        L-3       2116       2592        389          1
   R-720        L-3        612       1495        256          5
   R-721        L-4       1696       2002        292          4
   R-722        L-4       1857       2353        309          3
   R-723        L-4       2191       3621        421          2
   R-724        L-2       1958       3131        305          3
   R-725        L-3        493       1715        270          3
   R-726        L-2       1393       2526        430          2
   R-727        L-2       2088       3049        265          4
   R-728        L-5        832       2180        249          5
   R-729        L-1       2021       2739        362          3
   R-730        L-1        868       1936        339          1
   R-731        L-3       1751       2786        364          3
   R-732        L-2        206       1121        296          2
   R-733        L-2       2484       3738        281          1
   R-734        L-1       2344       2892        332          4
   R-735        L-4        565       1914        400          2
   R-736        L-2        776       1236        229          1
   R-737        L-1       1855       2679        248          5
   R-738        L-4        608       1537        311          2
   R-739        L-3       2375       3352        431          2
