InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-114        L-5        379       1720        462          2
   R-115        L-5       2345       2835        458          2
   R-116        L-2        548        848        215          3
   R-117        L-5        629       1945        392          1
   R-118        L-4        277       1249        472          3
   R-119        L-5        213        789        433          5
   R-120        L-4        576       1180        469          3
   R-121        L-2        504       1319        335          2
   R-122        L-1       2085       3320        452          4
   R-123        L-2       1376       2862        223          1
   R-124        L-3        803       1692        369          5
   R-125        L-1        746       1939        206          4
   R-126        L-4       1300       1995        250          3
   R-127        L-4       2315       3612        346          4
   R-128        L-3        685       1370        481          1
   R-129        L-4       2137       2938        208          1
   R-130        L-4       2275       3255        430          2
   R-131        L-1       1063       2491        238          2
   R-132        L-2       2346       3416        334          5
   R-133        L-3       2283       2856        343          2
   R-134        L-1       2239       3494        448          2
   R-135        L-4        214       1588        451          3
   R-136        L-4        776       1893        413          3
   R-137        L-3        695       1067        369          3
   R-138        L-1       1831       2492        261          3
   R-139        L-4       1237       1760        390          4
   R-140        L-3        512       1772        384          1
   R-141        L-3       1349       1706        252          2
   R-142        L-5       1221       2450        336          3
   R-143        L-1        977       2244        391          4
   R-144        L-1       2469       3158        481          1
   R-145        L-3       1882       2595        430          4
   R-146        L-2        400       1011        481          4
   R-147        L-3       1899       2851        375          3
   R-148        L-3       1265       2160        407          4
   R-149        L-2       2482       3128        401          2
   R-150        L-4        507       1838        306          5
   R-151        L-4       1101       2213        431          4
   R-152        L-2        771       1448        480          1
   R-153        L-3        915       1476        375          2
   R-154        L-2       1708       3206        332          1
   R-155        L-5       1890       3133        396          2
   R-156        L-1       1743       2773        338          4
   R-157        L-3       1336       2820        494          2
   R-158        L-1       2261       3173        470          3
   R-159        L-4       1217       2431        396          4
   R-160        L-1       1478       1949        211          4
   R-161        L-1       2138       3139        500          1
   R-162        L-4       1803       3231        470          2
   R-163        L-2        646       1276        314          5
   R-164        L-5        646       1254        434          1
   R-165        L-5        205        945        264          1
   R-166        L-5       1444       2224        265          4
   R-167        L-3        659       1053        250          5
   R-168        L-2        985       1917        398          5
   R-169        L-3        204       1509        205          4
   R-170        L-4       1341       2198        361          5
   R-171        L-1       1161       1893        480          4
   R-172        L-2       1459       1731        228          4
   R-173        L-2       1920       2687        241          4
   R-174        L-1       1716       3041        316          3
   R-175        L-2       1922       3118        385          1
   R-176        L-2       1396       1992        458          4
   R-177        L-2       1020       1776        359          4
   R-178        L-1       1107       2046        335          5
   R-179        L-4       2230       2982        295          4
   R-180        L-1        431       1510        274          2
   R-181        L-1        296       1418        272          1
   R-182        L-3        954       2275        401          1
   R-183        L-2        525       1483        284          2
   R-184        L-3       2349       2853        439          4
   R-185        L-2       1731       3006        369          1
   R-186        L-1        211       1024        240          3
   R-187        L-2       1921       3333        263          4
   R-188        L-1       1660       2903        358          1
   R-189        L-5       2139       3202        300          4
   R-190        L-4        990       2100        365          1
   R-191        L-1       1882       3036        326          4
   R-192        L-1        342        907        437          3
   R-193        L-3        998       2470        232          3
   R-194        L-3       1315       1775        371          3
   R-195        L-5       1328       1687        352          1
   R-196        L-4        299        837        319          4
   R-197        L-4       1783       2991        328          2
   R-198        L-3       2233       2543        293          2
   R-199        L-4       1167       2188        367          3
   R-200        L-4        523       1389        462          2
   R-201        L-1       1212       1752        408          4
   R-202        L-2       2463       3274        478          4
   R-203        L-5        630       1408        236          1
   R-204        L-4       1053       2164        249          4
   R-205        L-4        909       1500        319          4
   R-206        L-3       1162       1885        475          3
   R-207        L-3       1344       2108        490          3
   R-208        L-2       1266       2466        301          2
   R-209        L-3       1204       1838        320          5
   R-210        L-4        971       1470        367          3
   R-211        L-1       1207       2139        459          4
   R-212        L-4        351        612        252          2
   R-213        L-3       2036       2509        391          2
   R-214        L-5        688       1301        225          5
   R-215        L-5        995       1995        238          2
   R-216        L-1       2039       2384        333          5
   R-217        L-3       1632       2019        311          3
   R-218        L-3        779       1418        222          1
   R-219        L-4       1033       1908        205          3
   R-220        L-2        958       1476        359          1
   R-221        L-1       2230       3205        480          4
   R-222        L-5        615       1333        402          1
   R-223        L-4        870       1828        403          3
   R-224        L-3       1459       1977        413          5
   R-225        L-1       1663       2927        412          3
   R-226        L-2       1007       2236        400          1
   R-227        L-1       1978       3125        280          1
   R-228        L-3       1863       3262        495          4
   R-229        L-1        865       1161        266          5
   R-230        L-5        783       1368        403          5
   R-231        L-2       1718       2527        458          3
   R-232        L-2       1360       2709        282          1
   R-233        L-2        645       2045        396          3
   R-234        L-3        718       1928        222          1
   R-235        L-2       1788       2360        244          5
   R-236        L-2       1856       3124        300          5
   R-237        L-5       1093       2132        221          2
   R-238        L-2       1771       2406        383          2
   R-239        L-1        988       2360        221          3
   R-240        L-5        682       2014        399          3
   R-241        L-4       1920       2787        357          4
   R-242        L-4       1705       3164        428          2
   R-243        L-4        295       1763        201          4
   R-244        L-2       1163       2529        428          4
   R-245        L-2       1839       2230        254          3
   R-246        L-4       1963       2537        387          5
   R-247        L-2       2289       2592        220          1
   R-248        L-1       1485       2109        461          5
   R-249        L-1       1747       2068        269          5
   R-250        L-4        648       1216        299          3
   R-251        L-3        876       1323        313          5
   R-252        L-5       1233       2177        281          3
   R-253        L-5       2069       2862        273          4
   R-254        L-2       1053       2423        334          3
   R-255        L-2       1724       2349        218          4
   R-256        L-4        860       1873        342          2
   R-257        L-1       1282       2626        258          3
   R-258        L-5       2055       3072        484          1
   R-259        L-3       1232       2513        474          3
   R-260        L-3       1739       2426        388          3
   R-261        L-2        533       1430        426          5
   R-262        L-3        397       1804        351          3
   R-263        L-2       1480       1749        200          2
   R-264        L-5       1391       2667        421          3
   R-265        L-2        395       1662        267          5
   R-266        L-1        386        708        211          5
   R-267        L-5       1653       2225        355          3
   R-268        L-5       2387       3547        314          3
   R-269        L-5        747       1801        304          4
   R-270        L-2        849       1145        268          2
   R-271        L-2       2046       2425        249          3
   R-272        L-1       1846       2204        335          5
   R-273        L-5       1634       2584        496          5
   R-274        L-1       2218       2883        327          1
   R-275        L-4        452        975        472          2
   R-276        L-1       1173       1573        281          1
   R-277        L-4       2456       3047        300          2
   R-278        L-5       2322       3631        459          2
   R-279        L-3       2283       2771        358          1
   R-280        L-4       2157       2645        475          4
   R-281        L-2       2105       3272        241          2
   R-282        L-1        631       1439        333          1
   R-283        L-3       1574       2015        334          5
   R-284        L-3       1986       2996        467          2
   R-285        L-2        549       1039        459          3
   R-286        L-3       1167       1796        303          2
   R-287        L-4       1792       2649        368          5
   R-288        L-1       2123       2577        441          4
   R-289        L-3       1157       2554        492          2
   R-290        L-5       1803       2381        499          2
   R-291        L-1        792       1063        216          1
   R-292        L-1        862       1528        376          1
   R-293        L-1        370        727        270          1
   R-294        L-5        469       1263        386          1
   R-295        L-2       1772       2530        254          2
   R-296        L-1        658        945        217          3
   R-297        L-1       2154       2676        251          2
   R-298        L-4       1406       2458        363          3
   R-299        L-3        285       1189        379          1
   R-300        L-4       1707       3102        364          3
