InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-65        L-3        374       1263        352          4
    R-66        L-4       1493       2265        238          3
    R-67        L-1       2155       2620        211          3
    R-68        L-3       1845       3105        339          2
    R-69        L-1       1314       2492        207          2
    R-70        L-5        537       1269        414          2
    R-71        L-3       1576       2206        409          1
    R-72        L-4       1499       2550        286          5
    R-73        L-2       1390       2215        386          2
    R-74        L-1       2344       3655        220          3
    R-75        L-1        201       1539        210          3
    R-76        L-4        999       1497        254          4
    R-77        L-1       1664       1882        211          3
    R-78        L-4       1918       2850        260          5
    R-79        L-5       2181       3059        392          2
    R-80        L-2       1448       2185        281          2
    R-81        L-2       1785       2314        380          1
    R-82        L-1       1035       2153        273          3
    R-83        L-3       1384       2492        419          4
    R-84        L-4       1002       1884        371          1
    R-85        L-1       2404       3329        209          4
    R-86        L-4       2408       3860        408          5
    R-87        L-2        564       1323        470          5
    R-88        L-1       1207       1770        209          2
    R-89        L-4       1277       2328        312          1
    R-90        L-3       2236       3003        266          4
    R-91        L-2       1924       2998        390          3
    R-92        L-1       1895       2932        205          2
    R-93        L-2       1968       2260        277          5
    R-94        L-1        758       2174        214          5
    R-95        L-3       1024       2160        320          1
    R-96        L-3       2085       2971        229          3
    R-97        L-1       1567       2379        326          5
    R-98        L-3       1352       2153        275          3
    R-99        L-4        693       1183        326          1
   R-100        L-4       1427       2302        325          5
   R-101        L-1        837       2226        346          3
   R-102        L-3       1767       2421        207          1
   R-103        L-4       1516       2638        372          5
   R-104        L-2       1453       2009        326          5
   R-105        L-5        578       1722        267          2
   R-106        L-5       2490       3164        265          2
   R-107        L-2       1092       2036        436          2
   R-108        L-1       1937       2352        347          2
   R-109        L-3       1733       3047        485          2
   R-110        L-1        429       1030        494          1
   R-111        L-1        609       1191        280          4
   R-112        L-2       1990       3001        385          5
   R-113        L-3        858       1851        291          5
   R-114        L-5       1819       2718        414          3
   R-115        L-1       1876       2864        278          4
   R-116        L-2       1765       2946        451          4
   R-117        L-5       1199       2512        418          2
   R-118        L-5       1001       1557        422          4
   R-119        L-1       2396       3017        411          5
   R-120        L-3       1198       2280        437          4
   R-121        L-2        473       1667        482          3
   R-122        L-3        521       1525        248          5
   R-123        L-2       2286       2753        343          4
   R-124        L-2        640       1869        339          5
   R-125        L-4       1523       2624        237          2
   R-126        L-3       2287       3240        389          5
   R-127        L-1       1493       2968        427          2
   R-128        L-1       1584       2299        204          5
   R-129        L-3       2001       3431        353          2
   R-130        L-3       1727       2760        244          5
   R-131        L-1       2216       2796        264          3
   R-132        L-5       2360       3369        405          2
   R-133        L-5        358       1322        370          3
   R-134        L-3        849       1857        376          2
   R-135        L-1       1958       3163        422          3
   R-136        L-3       1463       2722        345          4
   R-137        L-3       1439       2908        485          3
   R-138        L-2       1422       2602        227          4
   R-139        L-2       2379       3615        381          1
   R-140        L-1        466       1808        372          3
   R-141        L-3        355       1804        449          4
   R-142        L-3       1199       2583        491          4
   R-143        L-3       1491       2435        394          3
   R-144        L-3       1094       1743        237          3
   R-145        L-1        918       2198        253          4
   R-146        L-3       1387       2603        450          2
   R-147        L-4       1013       1752        412          3
   R-148        L-2        521       1881        358          4
   R-149        L-2        452       1901        356          4
   R-150        L-1        448       1327        487          5
   R-151        L-1        680       1818        456          2
   R-152        L-4       1018       2325        394          1
   R-153        L-1       2118       2430        263          3
   R-154        L-4       1628       2204        341          3
   R-155        L-2        576       1790        324          2
   R-156        L-3       2246       2553        224          5
   R-157        L-2        272        559        287          5
   R-158        L-4        615       1702        295          2
   R-159        L-5       1692       3081        254          2
   R-160        L-1        542        894        205          5
   R-161        L-4        411       1566        204          1
   R-162        L-4       2011       2404        391          2
   R-163        L-2        705       2090        259          1
   R-164        L-2       1803       2271        338          5
   R-165        L-1        219       1126        352          5
   R-166        L-5       1675       1885        206          5
   R-167        L-2        418       1150        301          5
   R-168        L-3       1186       2548        420          5
   R-169        L-4       2007       2978        393          3
   R-170        L-2       2308       2870        202          5
   R-171        L-3       1509       2461        428          5
   R-172        L-1        748       2205        393          1
   R-173        L-2       2220       3514        438          3
   R-174        L-2       2317       3452        326          1
   R-175        L-4       1293       2027        390          4
   R-176        L-3        443       1855        357          5
   R-177        L-4        965       2116        446          4
   R-178        L-3        415        732        313          3
   R-179        L-1       1576       2908        326          5
   R-180        L-4       1691       3009        217          3
   R-181        L-1        730       1517        345          5
   R-182        L-4       1123       2334        231          2
   R-183        L-1       1589       2067        204          3
   R-184        L-1        587       1655        439          3
   R-185        L-3       2238       3670        494          2
   R-186        L-3       1063       1653        361          2
   R-187        L-2        282       1733        321          1
   R-188        L-5       2313       3285        417          5
   R-189        L-3       1010       1753        298          5
   R-190        L-5       1562       2293        424          2
   R-191        L-2       2001       2824        459          3
   R-192        L-5       1631       2317        292          1
   R-193        L-4       2457       3551        415          3
   R-194        L-3       2496       3720        391          3
   R-195        L-4        921       1499        430          4
   R-196        L-2        579       1353        347          5
   R-197        L-2       2424       3242        262          1
   R-198        L-2       2084       2551        228          1
   R-199        L-5       1462       2375        479          2
   R-200        L-5        274        830        448          1
   R-201        L-3       1439       2729        398          1
   R-202        L-3        784       1568        383          1
   R-203        L-5       1526       2633        250          5
   R-204        L-4        363       1016        335          3
   R-205        L-4       1988       3240        426          3
   R-206        L-2       1530       2747        417          3
   R-207        L-2       1103       1967        451          3
   R-208        L-4       2373       3316        386          4
   R-209        L-3        546       1436        397          3
   R-210        L-4       2102       2740        466          3
   R-211        L-5       1621       2173        440          3
   R-212        L-1       2072       3323        394          5
   R-213        L-1        951       1905        478          1
   R-214        L-2       1639       2872        307          5
   R-215        L-2        502       1028        465          2
   R-216        L-3        712       2037        455          3
   R-217        L-1        300        714        258          1
   R-218        L-5        412       1129        390          1
   R-219        L-2       1997       3194        264          3
   R-220        L-5        529        811        215          4
   R-221        L-3       1324       2261        351          4
   R-222        L-1       1870       3290        468          3
   R-223        L-5        312       1089        407          4
   R-224        L-4       2130       3144        215          5
   R-225        L-2        544        836        206          1
   R-226        L-1       2369       3834        396          2
   R-227        L-3        509        976        436          3
   R-228        L-4       1128       2345        213          5
   R-229        L-1        921       1565        496          3
   R-230        L-4       2194       3105        482          3
   R-231        L-4        640       1025        216          3
   R-232        L-2       2453       3390        229          5
   R-233        L-2        451       1568        232          2
   R-234        L-3       1043       2151        381          2
   R-235        L-5       2185       3394        487          4
   R-236        L-1       2173       3643        439          1
   R-237        L-3       1757       2950        332          1
   R-238        L-1       1115       1859        475          5
   R-239        L-1       2357       3477        490          4
   R-240        L-3       1068       2449        484          2
   R-241        L-2       1173       2096        213          3
   R-242        L-5        438       1068        270          2
   R-243        L-3        418       1321        335          2
   R-244        L-4       1205       2535        213          3
   R-245        L-5        416       1695        328          3
   R-246        L-2       1942       3130        445          5
   R-247        L-4       1661       2664        496          2
   R-248        L-5        730       2164        429          1
   R-249        L-3       1977       3384        382          2
   R-250        L-2        836       1490        426          2
   R-251        L-4       1343       2112        443          1
   R-252        L-4       1691       2201        268          1
   R-253        L-3       2022       2820        220          2
   R-254        L-4        965       1688        447          4
   R-255        L-4       2350       3630        321          1
   R-256        L-1        987       1463        443          3
   R-257        L-2       2035       3323        365          1
   R-258        L-3       2453       3016        368          2
   R-259        L-5       1835       3222        294          1
   R-260        L-5       2498       3574        465          1
   R-261        L-4       1241       2057        316          5
   R-262        L-2        881       2040        387          2
   R-263        L-5        965       1560        493          4
   R-264        L-2       2439       3886        395          2
   R-265        L-2        316       1717        263          3
   R-266        L-2       1195       2215        435          4
   R-267        L-3       1445       2305        367          4
   R-268        L-5       1627       2458        249          2
   R-269        L-1       1195       2009        285          4
   R-270        L-3        359        764        264          2
   R-271        L-1        667       1007        244          4
   R-272        L-5        351       1686        400          5
   R-273        L-3       1386       2124        334          5
   R-274        L-1       1473       1777        266          5
   R-275        L-1       1103       1956        370          3
   R-276        L-1       2060       2633        334          3
   R-277        L-4        294       1375        425          5
   R-278        L-5        431       1450        442          3
   R-279        L-1        829       1987        480          4
   R-280        L-4       1915       3150        447          3
   R-281        L-5        417        639        222          3
   R-282        L-5       1678       2753        391          1
   R-283        L-4        529       1641        333          5
   R-284        L-4        402        825        227          2
   R-285        L-2       2185       3642        440          3
   R-286        L-4       1922       2670        330          4
   R-287        L-4       1602       2123        386          1
   R-288        L-2       1878       2638        364          5
   R-289        L-4       1776       2614        359          3
   R-290        L-1       1075       1660        372          3
   R-291        L-5        262       1322        425          2
   R-292        L-4       2026       2818        276          5
   R-293        L-4       1661       2966        374          2
   R-294        L-2        727       1151        402          1
   R-295        L-3        345       1226        222          1
   R-296        L-5        406       1439        393          3
   R-297        L-3       2358       3122        439          5
   R-298        L-2       1896       3383        303          3
   R-299        L-5       1074       2551        496          5
   R-300        L-5       1860       3331        421          5
   R-301        L-5       2366       3198        230          2
   R-302        L-3       1161       2167        402          5
   R-303        L-1        334       1430        416          1
   R-304        L-5       1018       2425        240          3
   R-305        L-1        637       1109        349          5
   R-306        L-5        630       1774        311          1
   R-307        L-5       2169       3498        432          1
   R-308        L-3       1973       3430        237          5
   R-309        L-1       1325       2381        214          3
   R-310        L-3       1895       2480        299          2
   R-311        L-1       1621       2992        274          5
   R-312        L-1       1486       2876        445          3
   R-313        L-5       1014       1598        476          2
   R-314        L-1        635       1303        433          1
   R-315        L-5        509       1525        497          4
   R-316        L-1        466       1304        332          3
   R-317        L-1       2226       3611        245          1
   R-318        L-2       2006       2414        295          1
   R-319        L-2        377        839        377          4
   R-320        L-4        505       1811        481          4
   R-321        L-2       1404       2024        255          1
   R-322        L-3       1785       2510        467          5
   R-323        L-4       1506       1798        273          4
   R-324        L-2       1878       2379        376          4
   R-325        L-3        662       1127        206          1
   R-326        L-1       2405       3467        226          5
   R-327        L-2       2315       3032        382          5
   R-328        L-2       1841       3224        478          1
   R-329        L-3        666       1504        302          3
   R-330        L-3       1838       2533        268          1
   R-331        L-2        929       2307        433          4
   R-332        L-2       1760       2723        245          4
   R-333        L-1        707       1831        352          2
   R-334        L-4       1588       1882        251          5
   R-335        L-2       1288       2786        258          1
   R-336        L-3       1430       2866        325          4
   R-337        L-1       1131       1573        404          4
   R-338        L-4       2094       2745        245          2
   R-339        L-5       1157       1918        270          4
   R-340        L-3       2186       3412        204          2
   R-341        L-4       1778       2415        481          4
   R-342        L-4       1911       2713        294          4
   R-343        L-1        955       2230        366          1
   R-344        L-3        736       2031        360          5
   R-345        L-5       1849       3136        221          5
   R-346        L-3       2117       3269        393          1
   R-347        L-5       1556       3033        471          5
   R-348        L-5        493       1493        496          2
   R-349        L-3       1500       2462        474          3
   R-350        L-4        361        940        205          5
   R-351        L-1       1345       2063        441          3
   R-352        L-2        436        905        259          1
   R-353        L-5        804       1283        368          5
   R-354        L-1       2459       3251        402          3
   R-355        L-2       1807       2554        479          2
   R-356        L-3       1048       1505        386          1
   R-357        L-5        812       1473        334          5
   R-358        L-1        704       1379        493          4
   R-359        L-2       2147       2945        396          1
   R-360        L-2       1216       2300        361          2
   R-361        L-1       2122       2866        357          2
   R-362        L-4       2229       2557        253          1
   R-363        L-1       1327       1999        240          5
   R-364        L-1       1924       2612        479          2
   R-365        L-3       1356       2563        488          4
   R-366        L-2       1703       2587        473          2
   R-367        L-5       1230       1962        210          5
   R-368        L-1       1676       2258        210          3
   R-369        L-1       1110       1811        496          1
   R-370        L-2       2347       3116        201          1
   R-371        L-5        557        961        253          1
   R-372        L-3       1558       2646        406          2
   R-373        L-2       2079       3103        454          1
   R-374        L-2        406        966        432          1
   R-375        L-3       2353       3472        306          2
   R-376        L-2       1317       2625        384          1
   R-377        L-2       1717       2405        374          2
   R-378        L-1       2064       3230        308          4
   R-379        L-5       1046       1683        400          1
   R-380        L-3       1459       2713        388          3
   R-381        L-5       2252       3729        363          5
   R-382        L-3        639       1965        442          1
   R-383        L-4        992       1648        482          2
   R-384        L-3       2214       3493        317          2
   R-385        L-2        521       1755        328          3
   R-386        L-4        991       1487        398          3
   R-387        L-3       1309       1714        242          1
   R-388        L-5       1531       2029        349          5
   R-389        L-5        279       1645        352          5
   R-390        L-5       1421       2589        462          2
   R-391        L-1        426        688        232          2
   R-392        L-1        642       1758        205          3
   R-393        L-2        336       1081        411          5
   R-394        L-2       1693       2739        222          5
   R-395        L-5       2008       3263        346          1
   R-396        L-1        677       1277        391          5
   R-397        L-2       2499       3801        414          4
   R-398        L-4        874       2151        287          2
   R-399        L-2       1387       2027        241          2
   R-400        L-3        259       1023        470          1
