InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-70        L-5       1581       2903        403          2
    R-71        L-3       1862       3163        431          2
    R-72        L-3       1200       2600        315          3
    R-73        L-2        388       1844        322          3
    R-74        L-5       2085       2727        390          2
    R-75        L-2       1626       2804        412          2
    R-76        L-5        388       1488        481          3
    R-77        L-2        645       1951        264          4
    R-78        L-5        733       1747        252          3
    R-79        L-4        251        794        204          3
    R-80        L-5        846       1627        447          5
    R-81        L-3        857       1643        251          1
    R-82        L-1       2151       2797        287          5
    R-83        L-3       1240       2590        427          5
    R-84        L-1       1519       2203        316          5
    R-85        L-1        704       1232        385          5
    R-86        L-4       2415       3512        411          1
    R-87        L-1       1147       2095        408          5
    R-88        L-2       1607       2372        486          3
    R-89        L-1       1832       2490        461          3
    R-90        L-4       2403       2963        237          1
    R-91        L-1       2051       3317        397          3
    R-92        L-2        313       1555        446          3
    R-93        L-2        649       1948        487          3
    R-94        L-2        649       1820        221          3
    R-95        L-2       1853       3077        293          2
    R-96        L-2        463        904        209          3
    R-97        L-3       1927       2949        449          5
    R-98        L-3       1664       2754        338          1
    R-99        L-2       2485       3379        440          2
   R-100        L-1       1928       2638        399          3
   R-101        L-5       1685       2831        205          5
   R-102        L-1       2292       3124        444          2
   R-103        L-1        814       1263        359          4
   R-104        L-2        683       1521        480          1
   R-105        L-2       1135       2363        380          2
   R-106        L-4       1260       2568        323          1
   R-107        L-2       1612       2406        269          1
   R-108        L-3       1407       2453        320          3
   R-109        L-5        486       1646        356          2
   R-110        L-2       1016       1596        308          3
   R-111        L-2       1237       1646        267          1
   R-112        L-1       2192       2991        499          1
   R-113        L-1       1912       2161        247          5
   R-114        L-5       2194       3475        437          2
   R-115        L-3       2304       2983        322          3
   R-116        L-1        383       1070        363          1
   R-117        L-5       2415       3324        426          5
   R-118        L-2       2262       3125        386          3
   R-119        L-1       1516       2778        223          5
   R-120        L-5        300       1142        215          4
   R-121        L-4       1782       2761        253          5
   R-122        L-1       2254       3255        250          4
   R-123        L-2       1662       2495        399          5
   R-124        L-1        767       1619        248          5
   R-125        L-3       1773       2684        366          1
   R-126        L-3       1316       2439        373          1
   R-127        L-3       1350       2368        377          4
   R-128        L-4       2451       2939        288          2
   R-129        L-4       1174       1943        288          1
   R-130        L-4       1734       3168        439          5
   R-131        L-4       2054       3022        244          1
   R-132        L-2       2222       3143        352          5
   R-133        L-4       2003       3101        475          5
   R-134        L-2       1821       3086        407          4
   R-135        L-4       1727       2435        454          3
   R-136        L-3        645       1068        387          1
   R-137        L-1       2181       3319        343          2
   R-138        L-2       1858       3191        377          1
   R-139        L-3       1763       2485        292          2
   R-140        L-1        412       1417        467          3
   R-141        L-4        564        953        213          5
   R-142        L-2       2308       3741        266          5
   R-143        L-1        514       1536        499          5
   R-144        L-3       1472       2492        219          2
   R-145        L-2        579        972        223          5
   R-146        L-5       2313       3717        289          2
   R-147        L-3        592       1254        495          3
   R-148        L-3        954       2212        338          1
   R-149        L-4       2468       3603        409          2
   R-150        L-3       1410       2610        383          2
   R-151        L-3       1473       1888        316          3
   R-152        L-2        514       2002        279          4
   R-153        L-5       1628       2705        468          5
   R-154        L-5        580       1280        443          4
   R-155        L-2       1075       1493        349          5
   R-156        L-5        270       1705        256          5
   R-157        L-3       2493       3230        500          1
   R-158        L-3        288       1313        400          4
   R-159        L-3        645       2123        283          4
   R-160        L-1       1423       2495        487          3
   R-161        L-4        839       1252        330          3
   R-162        L-5       1837       2266        222          5
   R-163        L-3       2242       3165        246          5
   R-164        L-5        949       1621        269          5
   R-165        L-4       1058       1596        445          4
   R-166        L-2        636       1932        418          3
   R-167        L-4       2257       2976        262          4
   R-168        L-2       1425       2814        475          3
   R-169        L-4       2378       3323        471          2
   R-170        L-4       2176       3326        260          2
   R-171        L-5       2231       2741        447          3
   R-172        L-2       1893       2581        477          1
   R-173        L-4       1218       2647        367          4
   R-174        L-3        808       1658        419          4
   R-175        L-2        451       1853        348          4
   R-176        L-2        982       1432        368          2
   R-177        L-5        378       1467        316          5
   R-178        L-1       2276       3602        241          4
   R-179        L-3       1271       2368        209          4
   R-180        L-1       1700       2679        401          4
   R-181        L-5       2270       2913        281          3
   R-182        L-3       2307       3435        471          2
   R-183        L-4       2018       2477        204          4
   R-184        L-2       1345       2002        453          5
   R-185        L-1       2238       3118        460          2
   R-186        L-2        885       1960        488          1
   R-187        L-3       1278       1710        391          1
   R-188        L-2       1722       2084        260          4
   R-189        L-2       1038       1575        405          3
   R-190        L-1        616       2026        349          1
   R-191        L-2       2374       3094        234          4
   R-192        L-3        479       1089        291          4
   R-193        L-5        615       1278        473          5
   R-194        L-4        235        507        210          3
   R-195        L-3        807       1282        202          1
   R-196        L-3       1671       3154        209          3
   R-197        L-1       2055       2586        436          2
   R-198        L-5        287       1701        419          3
   R-199        L-1       1630       2870        324          2
   R-200        L-3        733       1228        359          2
   R-201        L-5       2013       3464        447          3
   R-202        L-2       1583       2343        310          4
   R-203        L-3        292       1176        222          2
   R-204        L-1        765       1378        225          4
   R-205        L-1       2293       2658        352          4
   R-206        L-2       1023       1668        392          3
   R-207        L-3        237       1488        331          4
   R-208        L-1       1078       1370        248          3
   R-209        L-2       1971       2624        339          2
   R-210        L-1        488       1842        281          5
   R-211        L-5       1643       2667        351          3
   R-212        L-5        805       1834        493          5
   R-213        L-1        525       1882        218          2
   R-214        L-1       1596       2409        469          1
   R-215        L-1       2379       2971        235          5
   R-216        L-2       2219       3210        492          5
   R-217        L-2       1420       2731        336          5
   R-218        L-4       1010       1785        451          3
   R-219        L-1        664        985        278          3
   R-220        L-2        670       1050        348          5
   R-221        L-2        839       1903        424          4
   R-222        L-4        806       1417        455          3
   R-223        L-5        337        781        444          2
   R-224        L-3       2332       3666        415          1
   R-225        L-3        668       1587        493          4
   R-226        L-4       2490       3206        271          4
   R-227        L-3        431        689        201          4
   R-228        L-1        805       2021        484          1
   R-229        L-4       1013       2446        408          5
   R-230        L-2       2070       3123        315          1
   R-231        L-1       1517       2785        386          5
   R-232        L-4        517       1369        428          1
   R-233        L-1       2497       3095        392          1
   R-234        L-1        727       1543        420          2
   R-235        L-2       2423       3314        246          3
   R-236        L-3       1928       3099        487          3
   R-237        L-4        240       1658        465          4
   R-238        L-5       1487       2559        230          2
   R-239        L-4       2010       2944        464          1
   R-240        L-4       2486       3721        340          2
   R-241        L-3       2443       2941        301          3
   R-242        L-3       1766       2415        263          4
   R-243        L-2       1146       1941        427          2
   R-244        L-2        671       2072        382          3
   R-245        L-2        899       1841        368          3
   R-246        L-3        575       1189        499          1
   R-247        L-5        317        680        356          2
   R-248        L-1       1970       2819        348          2
   R-249        L-3        847       1277        425          4
   R-250        L-4        330       1669        467          1
   R-251        L-3       2416       3236        269          4
   R-252        L-2        671       1823        424          2
   R-253        L-3        623       1666        264          1
   R-254        L-2        276       1697        407          5
   R-255        L-4       2094       3362        404          3
   R-256        L-1       1291       2056        367          4
   R-257        L-4        851       2278        387          4
   R-258        L-4        926       1898        479          3
   R-259        L-3        330       1462        297          1
   R-260        L-4       1810       2898        489          3
   R-261        L-3       1278       2547        355          3
   R-262        L-4        780       2225        474          1
   R-263        L-1       2369       3109        380          3
   R-264        L-3       2255       2512        218          1
   R-265        L-4       1544       2196        253          4
   R-266        L-1        702       1807        485          4
   R-267        L-4       1914       2470        331          4
   R-268        L-3       1411       1667        214          1
   R-269        L-3       1977       3241        208          2
   R-270        L-4       1187       2666        448          5
   R-271        L-2       1368       2501        252          5
   R-272        L-5       1572       2230        286          4
   R-273        L-5       1373       1835        395          4
   R-274        L-4       1280       2419        383          1
   R-275        L-4       2482       3583        341          1
   R-276        L-3        884       1631        276          1
   R-277        L-3       1502       2860        326          1
   R-278        L-4       1738       2158        340          2
   R-279        L-1        747       1902        392          2
   R-280        L-1       1101       2215        347          5
   R-281        L-5       1867       3344        500          5
   R-282        L-5        316        629        200          4
   R-283        L-1       2266       2943        436          1
   R-284        L-1       2134       2811        203          4
   R-285        L-1       1725       2172        309          5
   R-286        L-2        852       1695        367          5
   R-287        L-1       1894       3035        216          4
   R-288        L-1        556        986        295          1
   R-289        L-2       1518       2812        211          3
   R-290        L-4        903       1974        397          1
   R-291        L-3        506       1795        236          2
   R-292        L-3        266        951        374          5
   R-293        L-5       2378       2990        435          3
   R-294        L-4        880       1970        419          5
   R-295        L-4       1975       3129        244          4
   R-296        L-3       1897       2895        473          4
   R-297        L-5        827       2186        477          3
   R-298        L-1       1735       2332        468          4
   R-299        L-1       1783       2700        337          4
   R-300        L-4        553       1732        201          2
