InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-65        L-2        297       1467        262          3
    R-66        L-1        363       1435        269          4
    R-67        L-2       2381       3147        486          4
    R-68        L-3        350       1678        325          2
    R-69        L-5       1370       2728        350          4
    R-70        L-2       2322       2615        260          3
    R-71        L-5       1356       2517        473          3
    R-72        L-3       2370       3533        213          3
    R-73        L-3        742        965        218          5
    R-74        L-2       2066       3438        255          1
    R-75        L-4       1959       3363        418          4
    R-76        L-4       1805       2712        300          1
    R-77        L-5       1443       2530        201          3
    R-78        L-2       2135       2786        359          4
    R-79        L-5       2449       3580        454          2
    R-80        L-1       1943       2996        499          1
    R-81        L-1       1142       1652        336          1
    R-82        L-4       1564       2123        419          4
    R-83        L-2        400        913        263          5
    R-84        L-4        655       1522        268          2
    R-85        L-2        949       2090        294          1
    R-86        L-1       1073       2432        222          4
    R-87        L-5        494        954        343          5
    R-88        L-1        684       1363        404          4
    R-89        L-4        574       1937        361          3
    R-90        L-3       1732       2243        228          2
    R-91        L-5       2271       3755        348          5
    R-92        L-5       1103       1566        334          2
    R-93        L-2       1241       2644        345          2
    R-94        L-2       1720       2948        432          2
    R-95        L-5        276        824        374          1
    R-96        L-5        573       1873        263          4
    R-97        L-4       1177       2523        399          3
    R-98        L-5        640       1171        471          4
    R-99        L-2        419       1575        277          1
   R-100        L-2        543       1427        451          5
   R-101        L-3       1739       2601        381          3
   R-102        L-2       1628       2799        397          3
   R-103        L-5       1412       2574        421          1
   R-104        L-1       1080       2182        292          1
   R-105        L-2        351        948        216          2
   R-106        L-3        361       1796        450          1
   R-107        L-5       1948       3003        440          4
   R-108        L-1       1524       2907        438          2
   R-109        L-3        833       1259        281          4
   R-110        L-3       2123       3530        277          1
   R-111        L-2       1336       2205        282          1
   R-112        L-3       2174       3095        216          3
   R-113        L-4        441       1587        211          2
   R-114        L-4        682       1644        366          2
   R-115        L-1        868       1496        217          5
   R-116        L-3       1144       2205        240          3
   R-117        L-3        955       2134        439          1
   R-118        L-2       2117       2892        283          2
   R-119        L-1        379       1353        420          4
   R-120        L-2        449       1720        431          1
   R-121        L-5        336       1671        480          5
   R-122        L-2       1633       2026        248          4
   R-123        L-2        576       1127        441          1
   R-124        L-1       2237       2763        403          3
   R-125        L-1       1869       2923        428          1
   R-126        L-4        996       2328        291          2
   R-127        L-3       2376       2867        319          1
   R-128        L-5        555       1363        477          1
   R-129        L-5       1078       2189        208          3
   R-130        L-5       2192       3379        416          2
   R-131        L-2        250       1526        357          5
   R-132        L-4        673       1582        271          1
   R-133        L-2       1279       2325        406          2
   R-134        L-2       2398       3604        241          1
   R-135        L-2       1955       3132        495          3
   R-136        L-1        451       1412        452          2
   R-137        L-1       1371       1963        391          4
   R-138        L-3       1485       1879        394          2
   R-139        L-1        315       1034        426          1
   R-140        L-4       1951       2506        337          5
   R-141        L-3        733       1232        364          2
   R-142        L-3        762       2115        334          3
   R-143        L-5        339       1681        232          1
   R-144        L-2        312        677        262          3
   R-145        L-2       1985       2351        332          5
   R-146        L-2       1956       2962        264          3
   R-147        L-5       1667       2207        206          5
   R-148        L-5        868       1665        248          5
   R-149        L-4        901       2087        273          4
   R-150        L-4        684       1703        370          2
   R-151        L-4       2088       2861        422          1
   R-152        L-4        857       2298        472          5
   R-153        L-4        206        718        253          1
   R-154        L-5       1050       1317        200          2
   R-155        L-4       2174       3359        381          2
   R-156        L-3       1024       1776        341          5
   R-157        L-3       2312       3188        382          3
   R-158        L-4       1216       2712        231          4
   R-159        L-2       1630       2195        273          4
   R-160        L-2       1762       2173        219          4
   R-161        L-3        604       1356        344          4
   R-162        L-2       2125       2784        473          4
   R-163        L-5        241       1542        253          5
   R-164        L-3        956       1400        399          1
   R-165        L-5       1478       2724        462          4
   R-166        L-5       2435       3760        404          5
   R-167        L-4        450       1224        474          3
   R-168        L-3        282       1172        467          3
   R-169        L-3        518        909        213          5
   R-170        L-3       1892       2278        357          2
   R-171        L-3        495        894        219          3
   R-172        L-1       1055       1690        447          2
   R-173        L-4       1600       2511        478          1
   R-174        L-5       1798       2555        393          2
   R-175        L-1       1516       2576        397          5
   R-176        L-2       1731       2262        327          3
   R-177        L-2       1451       1947        337          1
   R-178        L-1       1891       2645        294          5
   R-179        L-2       2436       3697        408          4
   R-180        L-3       2179       3149        470          4
   R-181        L-3       1349       2831        243          2
   R-182        L-1       1927       2447        215          3
   R-183        L-4       2473       3149        488          2
   R-184        L-1       1535       2463        252          1
   R-185        L-1       2185       3518        270          3
   R-186        L-2        975       2200        439          5
   R-187        L-2       2152       2406        251          2
   R-188        L-2        657       1591        247          3
   R-189        L-4        629       1899        494          3
   R-190        L-5        949       2409        481          1
   R-191        L-2       1696       2080        252          2
   R-192        L-4       1527       2272        391          1
   R-193        L-4       1207       2567        406          1
   R-194        L-1        681       1343        391          4
   R-195        L-4       1760       2282        375          3
   R-196        L-3        264       1504        259          2
   R-197        L-3       1607       2292        395          4
   R-198        L-3        562       1168        494          4
   R-199        L-4       1580       2875        232          1
   R-200        L-3       1102       2004        415          1
