InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-70        L-5       1581       2903        403          2
    R-71        L-3       1862       3163        431          2
    R-72        L-3       1200       2600        315          3
    R-73        L-2        388       1844        322          3
    R-74        L-5       2085       2727        390          2
    R-75        L-2       1626       2804        412          2
    R-76        L-5        388       1488        481          3
    R-77        L-2        645       1951        264          4
    R-78        L-5        733       1747        252          3
    R-79        L-4        251        794        204          3
    R-80        L-5        846       1627        447          5
    R-81        L-3        857       1643        251          1
    R-82        L-1       2151       2797        287          5
    R-83        L-3       1240       2590        427          5
    R-84        L-1       1519       2203        316          5
    R-85        L-1        704       1232        385          5
    R-86        L-4       2415       3512        411          1
    R-87        L-1       1147       2095        408          5
    R-88        L-2       1607       2372        486          3
    R-89        L-1       1832       2490        461          3
    R-90        L-4       2403       2963        237          1
    R-91        L-1       2051       3317        397          3
    R-92        L-2        313       1555        446          3
    R-93        L-2        649       1948        487          3
    R-94        L-2        649       1820        221          3
    R-95        L-2       1853       3077        293          2
    R-96        L-2        463        904        209          3
    R-97        L-3       1927       2949        449          5
    R-98        L-3       1664       2754        338          1
    R-99        L-2       2485       3379        440          2
   R-100        L-1       1928       2638        399          3
   R-101        L-5       1685       2831        205          5
   R-102        L-1       2292       3124        444          2
   R-103        L-1        814       1263        359          4
   R-104        L-2        683       1521        480          1
   R-105        L-2       1135       2363        380          2
   R-106        L-4       1260       2568        323          1
   R-107        L-2       1612       2406        269          1
   R-108        L-3       1407       2453        320          3
   R-109        L-5        486       1646        356          2
   R-110        L-2       1016       1596        308          3
   R-111        L-2       1237       1646        267          1
   R-112        L-1       2192       2991        499          1
   R-113        L-1       1912       2161        247          5
   R-114        L-5       2194       3475        437          2
   R-115        L-3       2304       2983        322          3
   R-116        L-1        383       1070        363          1
   R-117        L-5       2415       3324        426          5
   R-118        L-2       2262       3125        386          3
   R-119        L-1       1516       2778        223          5
   R-120        L-5        300       1142        215          4
   R-121        L-4       1782       2761        253          5
   R-122        L-1       2254       3255        250          4
   R-123        L-2       1662       2495        399          5
   R-124        L-1        767       1619        248          5
   R-125        L-3       1773       2684        366          1
   R-126        L-3       1316       2439        373          1
   R-127        L-3       1350       2368        377          4
   R-128        L-4       2451       2939        288          2
   R-129        L-4       1174       1943        288          1
   R-130        L-4       1734       3168        439          5
   R-131        L-4       2054       3022        244          1
   R-132        L-2       2222       3143        352          5
   R-133        L-4       2003       3101        475          5
   R-134        L-2       1821       3086        407          4
   R-135        L-4       1727       2435        454          3
   R-136        L-3        645       1068        387          1
   R-137        L-1       2181       3319        343          2
   R-138        L-2       1858       3191        377          1
   R-139        L-3       1763       2485        292          2
   R-140        L-1        412       1417        467          3
   R-141        L-4        564        953        213          5
   R-142        L-2       2308       3741        266          5
   R-143        L-1        514       1536        499          5
   R-144        L-3       1472       2492        219          2
   R-145        L-2        579        972        223          5
   R-146        L-5       2313       3717        289          2
   R-147        L-3        592       1254        495          3
   R-148        L-3        954       2212        338          1
   R-149        L-4       2468       3603        409          2
   R-150        L-3       1410       2610        383          2
   R-151        L-3       1473       1888        316          3
   R-152        L-2        514       2002        279          4
   R-153        L-5       1628       2705        468          5
   R-154        L-5        580       1280        443          4
   R-155        L-2       1075       1493        349          5
   R-156        L-5        270       1705        256          5
   R-157        L-3       2493       3230        500          1
   R-158        L-3        288       1313        400          4
   R-159        L-3        645       2123        283          4
   R-160        L-1       1423       2495        487          3
   R-161        L-4        839       1252        330          3
   R-162        L-5       1837       2266        222          5
   R-163        L-3       2242       3165        246          5
   R-164        L-5        949       1621        269          5
   R-165        L-4       1058       1596        445          4
   R-166        L-2        636       1932        418          3
   R-167        L-4       2257       2976        262          4
   R-168        L-2       1425       2814        475          3
   R-169        L-4       2378       3323        471          2
   R-170        L-4       2176       3326        260          2
   R-171        L-5       2231       2741        447          3
   R-172        L-2       1893       2581        477          1
   R-173        L-4       1218       2647        367          4
   R-174        L-3        808       1658        419          4
   R-175        L-2        451       1853        348          4
   R-176        L-2        982       1432        368          2
   R-177        L-5        378       1467        316          5
   R-178        L-1       2276       3602        241          4
   R-179        L-3       1271       2368        209          4
   R-180        L-1       1700       2679        401          4
   R-181        L-5       2270       2913        281          3
   R-182        L-3       2307       3435        471          2
   R-183        L-4       2018       2477        204          4
   R-184        L-2       1345       2002        453          5
   R-185        L-1       2238       3118        460          2
   R-186        L-2        885       1960        488          1
   R-187        L-3       1278       1710        391          1
   R-188        L-2       1722       2084        260          4
   R-189        L-2       1038       1575        405          3
   R-190        L-1        616       2026        349          1
   R-191        L-2       2374       3094        234          4
   R-192        L-3        479       1089        291          4
   R-193        L-5        615       1278        473          5
   R-194        L-4        235        507        210          3
   R-195        L-3        807       1282        202          1
   R-196        L-3       1671       3154        209          3
   R-197        L-1       2055       2586        436          2
   R-198        L-5        287       1701        419          3
   R-199        L-1       1630       2870        324          2
   R-200        L-3        733       1228        359          2
   R-201        L-5       2013       3464        447          3
   R-202        L-2       1583       2343        310          4
   R-203        L-3        292       1176        222          2
   R-204        L-1        765       1378        225          4
   R-205        L-1       2293       2658        352          4
   R-206        L-2       1023       1668        392          3
   R-207        L-3        237       1488        331          4
   R-208        L-1       1078       1370        248          3
   R-209        L-2       1971       2624        339          2
   R-210        L-1        488       1842        281          5
   R-211        L-5       1643       2667        351          3
   R-212        L-5        805       1834        493          5
   R-213        L-1        525       1882        218          2
   R-214        L-1       1596       2409        469          1
   R-215        L-1       2379       2971        235          5
   R-216        L-2       2219       3210        492          5
   R-217        L-2       1420       2731        336          5
   R-218        L-4       1010       1785        451          3
   R-219        L-1        664        985        278          3
   R-220        L-2        670       1050        348          5
   R-221        L-2        839       1903        424          4
   R-222        L-4        806       1417        455          3
   R-223        L-5        337        781        444          2
   R-224        L-3       2332       3666        415          1
   R-225        L-3        668       1587        493          4
   R-226        L-4       2490       3206        271          4
   R-227        L-3        431        689        201          4
   R-228        L-1        805       2021        484          1
   R-229        L-4       1013       2446        408          5
   R-230        L-2       2070       3123        315          1
   R-231        L-1       1517       2785        386          5
   R-232        L-4        517       1369        428          1
   R-233        L-1       2497       3095        392          1
   R-234        L-1        727       1543        420          2
   R-235        L-2       2423       3314        246          3
   R-236        L-3       1928       3099        487          3
   R-237        L-4        240       1658        465          4
   R-238        L-5       1487       2559        230          2
   R-239        L-4       2010       2944        464          1
   R-240        L-4       2486       3721        340          2
   R-241        L-3       2443       2941        301          3
   R-242        L-3       1766       2415        263          4
   R-243        L-2       1146       1941        427          2
   R-244        L-2        671       2072        382          3
   R-245        L-2        899       1841        368          3
   R-246        L-3        575       1189        499          1
   R-247        L-5        317        680        356          2
   R-248        L-1       1970       2819        348          2
   R-249        L-3        847       1277        425          4
   R-250        L-4        330       1669        467          1
   R-251        L-3       2416       3236        269          4
   R-252        L-2        671       1823        424          2
   R-253        L-3        623       1666        264          1
   R-254        L-2        276       1697        407          5
   R-255        L-4       2094       3362        404          3
   R-256        L-1       1291       2056        367          4
   R-257        L-4        851       2278        387          4
   R-258        L-4        926       1898        479          3
   R-259        L-3        330       1462        297          1
   R-260        L-4       1810       2898        489          3
   R-261        L-3       1278       2547        355          3
   R-262        L-4        780       2225        474          1
   R-263        L-1       2369       3109        380          3
   R-264        L-3       2255       2512        218          1
   R-265        L-4       1544       2196        253          4
   R-266        L-1        702       1807        485          4
   R-267        L-4       1914       2470        331          4
   R-268        L-3       1411       1667        214          1
   R-269        L-3       1977       3241        208          2
   R-270        L-4       1187       2666        448          5
   R-271        L-2       1368       2501        252          5
   R-272        L-5       1572       2230        286          4
   R-273        L-5       1373       1835        395          4
   R-274        L-4       1280       2419        383          1
   R-275        L-4       2482       3583        341          1
   R-276        L-3        884       1631        276          1
   R-277        L-3       1502       2860        326          1
   R-278        L-4       1738       2158        340          2
   R-279        L-1        747       1902        392          2
   R-280        L-1       1101       2215        347          5
   R-281        L-5       1867       3344        500          5
   R-282        L-5        316        629        200          4
   R-283        L-1       2266       2943        436          1
   R-284        L-1       2134       2811        203          4
   R-285        L-1       1725       2172        309          5
   R-286        L-2        852       1695        367          5
   R-287        L-1       1894       3035        216          4
   R-288        L-1        556        986        295          1
   R-289        L-2       1518       2812        211          3
   R-290        L-4        903       1974        397          1
   R-291        L-3        506       1795        236          2
   R-292        L-3        266        951        374          5
   R-293        L-5       2378       2990        435          3
   R-294        L-4        880       1970        419          5
   R-295        L-4       1975       3129        244          4
   R-296        L-3       1897       2895        473          4
   R-297        L-5        827       2186        477          3
   R-298        L-1       1735       2332        468          4
   R-299        L-1       1783       2700        337          4
   R-300        L-4        553       1732        201          2
   R-301        L-1       1553       2010        250          4
   R-302        L-1       1216       1693        309          2
   R-303        L-4        641       1152        421          3
   R-304        L-5       2056       3385        387          3
   R-305        L-1       1384       2306        361          5
   R-306        L-4       1404       1782        377          4
   R-307        L-4       1528       2374        450          2
   R-308        L-2        834       1761        484          4
   R-309        L-3       1053       1957        480          3
   R-310        L-3       2058       3528        227          4
   R-311        L-3       1744       2815        347          2
   R-312        L-4       1373       2211        218          2
   R-313        L-4       2209       2950        409          2
   R-314        L-4        663       1286        234          2
   R-315        L-5       1395       2326        349          2
   R-316        L-3        453       1698        482          4
   R-317        L-5        221       1160        330          3
   R-318        L-4       2128       3537        406          3
   R-319        L-1       2497       2782        217          1
   R-320        L-1        433       1267        292          2
   R-321        L-4       1076       1852        382          1
   R-322        L-5       1650       2943        226          1
   R-323        L-4        704       1914        256          3
   R-324        L-4        875       2362        272          1
   R-325        L-2       1182       2315        496          1
   R-326        L-3       1706       2327        367          3
   R-327        L-1       1117       2352        299          4
   R-328        L-3       1909       2686        394          5
   R-329        L-4        548       1359        484          1
   R-330        L-2        656       1339        410          2
   R-331        L-2       2230       3528        359          5
   R-332        L-3        484       1623        298          4
   R-333        L-1       2321       2869        269          4
   R-334        L-2       1814       2327        461          1
   R-335        L-1       2276       3550        250          1
   R-336        L-5       1430       2883        396          1
   R-337        L-5        409       1816        281          5
   R-338        L-1       1936       3310        494          1
   R-339        L-5       2109       2668        280          1
   R-340        L-3       1709       2772        483          2
   R-341        L-2       1773       2417        284          2
   R-342        L-1       1304       2773        435          3
   R-343        L-4        260        600        303          2
   R-344        L-3       2021       2894        330          5
   R-345        L-4       1611       2459        398          1
   R-346        L-1        825       1630        493          1
   R-347        L-4       2487       3685        462          3
   R-348        L-1       1576       2207        448          1
   R-349        L-5        222       1219        336          5
   R-350        L-5        728       1322        433          2
   R-351        L-2       1067       1469        276          2
   R-352        L-2        210       1311        451          2
   R-353        L-5       2315       2830        249          2
   R-354        L-4       2182       2646        348          5
   R-355        L-3        663        955        233          5
   R-356        L-4       2318       2910        253          1
   R-357        L-1       1146       2599        413          2
   R-358        L-2       1940       3234        203          4
   R-359        L-3       2062       2880        427          5
   R-360        L-1        316       1689        466          5
   R-361        L-1       2097       2690        392          2
   R-362        L-3       2212       3422        212          3
   R-363        L-1       2316       2986        286          4
   R-364        L-3       1056       2522        327          1
   R-365        L-4       2071       2928        439          3
   R-366        L-2        335       1041        499          5
   R-367        L-3       1417       1754        265          5
   R-368        L-5       1378       2502        292          4
   R-369        L-3       1612       2165        275          1
   R-370        L-2       2187       3622        355          3
   R-371        L-1       1878       2879        321          5
   R-372        L-3       1912       2912        439          2
   R-373        L-2        401        900        233          5
   R-374        L-3       1734       3129        307          3
   R-375        L-5        368       1090        251          1
   R-376        L-5       1097       1956        386          2
   R-377        L-5        905       1294        298          2
   R-378        L-4       1882       3017        272          5
   R-379        L-2        280       1701        329          1
   R-380        L-2       1745       2348        451          2
   R-381        L-3       1874       2509        322          4
   R-382        L-2        450       1453        448          1
   R-383        L-5        458       1123        473          2
   R-384        L-1        822       1520        341          1
   R-385        L-5       1834       2966        478          3
   R-386        L-2       1945       2457        386          4
   R-387        L-1       2304       3707        354          5
   R-388        L-4       1973       3170        337          1
   R-389        L-4        402       1901        222          1
   R-390        L-2        301       1283        276          4
   R-391        L-1        346       1341        421          3
   R-392        L-5       1918       2886        451          2
   R-393        L-1       1459       2897        470          1
   R-394        L-5        335       1126        467          3
   R-395        L-3       2175       3577        296          3
   R-396        L-3       2455       3618        493          3
   R-397        L-1        891       2375        347          2
   R-398        L-5       1007       1498        247          1
   R-399        L-3       2382       3192        446          1
   R-400        L-5        756       1606        376          4
   R-401        L-4        498        912        354          1
   R-402        L-2        534       1687        349          3
   R-403        L-4       1508       2046        375          5
   R-404        L-2       1124       2611        294          3
   R-405        L-2       2381       3698        326          4
   R-406        L-5        344       1209        330          4
   R-407        L-3        545       2006        491          2
   R-408        L-2       1627       2445        277          1
   R-409        L-4       1089       1630        201          1
   R-410        L-3       2104       3484        297          5
   R-411        L-4       1105       1788        216          1
   R-412        L-1        262        536        202          4
   R-413        L-1       1479       2102        439          5
   R-414        L-3       1999       2638        201          5
   R-415        L-5        947       1670        289          3
   R-416        L-5       2138       3166        430          1
   R-417        L-3        724       2015        304          3
   R-418        L-5       1942       2485        425          5
   R-419        L-3        202       1150        266          2
   R-420        L-1       2046       3009        400          2
   R-421        L-4       2285       3576        286          4
   R-422        L-3        605       1250        399          5
   R-423        L-5       1032       1713        483          3
   R-424        L-2       1587       2195        498          4
   R-425        L-5       1644       2871        267          2
   R-426        L-2        534       1606        449          4
   R-427        L-4       1153       2307        365          2
   R-428        L-5        823       1655        334          4
   R-429        L-5        906       1993        218          1
   R-430        L-5        977       1593        347          3
   R-431        L-4       1511       2777        460          5
   R-432        L-3       1056       1849        494          3
   R-433        L-5       1319       2449        411          1
   R-434        L-5       1792       2447        406          4
   R-435        L-1        847       1620        402          4
   R-436        L-4       1388       2179        500          2
   R-437        L-4       1266       2606        232          4
   R-438        L-2        383       1689        292          1
   R-439        L-4       1085       1589        200          2
   R-440        L-5        827       1693        220          5
   R-441        L-1       1798       3038        360          3
   R-442        L-5        873       1851        489          4
   R-443        L-3       2099       2821        307          2
   R-444        L-1        863       1347        320          4
   R-445        L-2       1423       2714        301          1
   R-446        L-5        807       2037        455          4
   R-447        L-5       1580       2615        431          1
   R-448        L-5        362       1529        487          1
   R-449        L-5        923       2300        475          2
   R-450        L-3       2293       3003        454          3
   R-451        L-5       2225       3626        403          3
   R-452        L-3       1743       2914        318          5
   R-453        L-1       2135       3151        256          3
   R-454        L-2       1093       1953        318          3
   R-455        L-1       1074       2431        432          1
   R-456        L-3       2052       2962        399          1
   R-457        L-3        758       1743        377          4
   R-458        L-5        901       1691        205          3
   R-459        L-3       2359       3834        443          5
   R-460        L-3       1602       2759        480          3
   R-461        L-5       1930       2848        396          5
   R-462        L-2       2070       2825        481          4
   R-463        L-2        883       1421        486          5
   R-464        L-3       2095       2382        210          3
   R-465        L-2        862       1597        450          5
   R-466        L-3       1061       2109        363          4
   R-467        L-3        574       1659        242          1
   R-468        L-3       2229       3238        328          4
   R-469        L-5        590       1629        351          3
   R-470        L-3       1244       1846        259          1
   R-471        L-4        402       1271        385          3
   R-472        L-3       1288       2494        286          1
   R-473        L-3        285        883        219          4
   R-474        L-4       1631       2748        500          4
   R-475        L-5       2465       3558        365          2
   R-476        L-1       1525       2808        270          2
   R-477        L-2       2331       3580        449          4
   R-478        L-5        404       1422        303          4
   R-479        L-4        747       2064        395          2
   R-480        L-3       1114       2292        241          1
   R-481        L-3        532       1494        342          2
   R-482        L-3       2251       2960        494          2
   R-483        L-3       1801       3021        446          4
   R-484        L-2       1165       2655        221          3
   R-485        L-4        338       1043        492          1
   R-486        L-4       2164       3055        243          4
   R-487        L-3       1408       2763        400          5
   R-488        L-3        364       1738        249          3
   R-489        L-4       1058       2253        315          4
   R-490        L-2        661       2160        312          4
   R-491        L-2        897       2241        248          5
   R-492        L-4       1313       1973        352          4
   R-493        L-2        954       1527        215          2
   R-494        L-1       2236       3281        436          2
   R-495        L-2        781       1607        328          1
   R-496        L-1       1616       2149        398          3
   R-497        L-3       1534       2720        422          3
   R-498        L-2        930       2251        450          2
   R-499        L-2       1900       3293        251          5
   R-500        L-4        860       1444        215          3
   R-501        L-2       1495       2460        344          1
   R-502        L-4        552       1183        452          3
   R-503        L-5       1961       2296        305          1
   R-504        L-4        393       1504        425          1
   R-505        L-5       1035       1846        394          2
   R-506        L-1        669       2006        296          5
   R-507        L-4        300       1649        234          4
   R-508        L-4        370       1594        490          5
   R-509        L-5       1148       2077        397          1
   R-510        L-4       1883       3012        319          4
   R-511        L-4       2266       2790        280          3
   R-512        L-3        371       1843        323          1
   R-513        L-3       1120       1426        257          5
   R-514        L-1        333        911        445          1
   R-515        L-4       1586       2043        353          2
   R-516        L-1       1480       2675        437          1
   R-517        L-4       1959       3028        449          5
   R-518        L-3        879       1392        283          5
   R-519        L-4        321        559        236          3
   R-520        L-1       2072       2452        340          5
   R-521        L-5        510       1272        279          4
   R-522        L-5       2340       2911        355          3
   R-523        L-5        910       1572        446          3
   R-524        L-3       2308       3159        499          1
   R-525        L-3        329        861        291          4
   R-526        L-2        963       1570        317          5
   R-527        L-2        400       1563        263          3
   R-528        L-1       1025       2270        410          3
   R-529        L-3       1372       2727        490          3
   R-530        L-3        426       1035        437          5
   R-531        L-3        646       1917        393          4
   R-532        L-4       1641       2670        310          4
   R-533        L-1       1727       2667        251          2
   R-534        L-1       1689       3034        464          4
   R-535        L-2        579       1323        296          4
   R-536        L-5       1558       2594        358          4
   R-537        L-3        617       1913        362          4
   R-538        L-4       1964       3208        250          3
   R-539        L-4        945       1527        422          4
   R-540        L-2       1310       2210        308          4
   R-541        L-3        655       1412        305          2
   R-542        L-2        942       1463        361          1
   R-543        L-2       2425       3901        274          4
   R-544        L-1       1458       2808        361          1
   R-545        L-4       2163       3367        464          4
   R-546        L-2       1026       2325        421          5
   R-547        L-3       1943       2682        325          4
   R-548        L-1       2417       3192        490          4
   R-549        L-1        518       1632        388          5
   R-550        L-3       1849       3269        306          3
   R-551        L-2        639       1269        450          1
   R-552        L-5       1429       2708        498          1
   R-553        L-3       2381       3766        300          5
   R-554        L-4       2369       3251        479          1
   R-555        L-4       1270       2278        222          5
   R-556        L-4       1296       1525        227          4
   R-557        L-5        388       1309        416          1
   R-558        L-3       2135       2893        489          4
   R-559        L-3       1709       2338        446          1
   R-560        L-1       1497       2666        296          4
   R-561        L-4       2120       2677        475          4
   R-562        L-2       1438       2712        310          1
   R-563        L-5       2428       3834        434          3
   R-564        L-3        899       2344        265          1
   R-565        L-1        790       2217        283          3
   R-566        L-5        262        992        381          1
   R-567        L-2       2424       3651        477          3
   R-568        L-1       1465       2936        398          4
   R-569        L-1       2410       3295        490          3
   R-570        L-5       1049       1491        431          4
   R-571        L-1        331        973        309          5
   R-572        L-2        721       1989        376          4
   R-573        L-1       1383       2308        282          5
   R-574        L-4       1287       2456        485          3
   R-575        L-2       2032       2719        489          1
   R-576        L-5       1416       2208        361          4
   R-577        L-4       1542       2259        443          2
   R-578        L-1       2259       3039        495          4
   R-579        L-3       2350       3324        466          4
   R-580        L-5        429       1669        332          5
   R-581        L-4        577       1750        416          3
   R-582        L-2        938       1490        419          3
   R-583        L-3       1071       1731        464          1
   R-584        L-3        978       1706        500          5
   R-585        L-3        273       1494        256          2
   R-586        L-1       2031       2948        362          2
   R-587        L-1        628       1453        462          4
   R-588        L-4        339        562        217          2
   R-589        L-3       2137       3007        306          3
   R-590        L-4       1045       2027        300          4
   R-591        L-1       1141       2336        357          3
   R-592        L-2       2171       3345        434          2
   R-593        L-5       1938       2630        431          3
   R-594        L-4       2119       2663        321          5
   R-595        L-3       2361       2889        378          3
   R-596        L-5       1518       2105        247          1
   R-597        L-4        964       2382        466          2
   R-598        L-4       2259       2967        418          2
   R-599        L-5       1711       2861        305          2
   R-600        L-1       2025       3057        213          3
   R-601        L-1        292        685        285          4
   R-602        L-5        379       1858        499          2
   R-603        L-1        632       1958        489          2
   R-604        L-3       2184       2903        405          5
   R-605        L-3        306        868        266          3
   R-606        L-2       1187       1665        324          2
   R-607        L-4       1469       1925        443          2
   R-608        L-2       1818       2136        224          4
   R-609        L-1       1883       2958        286          3
   R-610        L-4       1632       3018        397          5
   R-611        L-2       2080       3351        232          5
   R-612        L-5        627       2004        202          3
   R-613        L-5       1422       1918        246          3
   R-614        L-1       1928       3195        200          3
   R-615        L-4       1221       1533        296          4
   R-616        L-3       2370       2748        351          1
   R-617        L-5       2004       3024        436          1
   R-618        L-1       1121       1698        268          5
   R-619        L-4       1285       2638        499          4
   R-620        L-1       1517       2688        471          3
   R-621        L-4        282       1608        456          3
   R-622        L-5       1385       2140        369          2
   R-623        L-4       1529       2866        468          5
   R-624        L-1       2366       3274        321          2
   R-625        L-4        721       1058        233          4
   R-626        L-1       1551       2526        365          2
   R-627        L-5       1900       3152        442          1
   R-628        L-5        529       1712        209          3
   R-629        L-4       1941       2418        275          1
   R-630        L-2       1968       3344        458          2
   R-631        L-1       1317       2345        296          5
   R-632        L-2       2490       3630        241          5
   R-633        L-3        438       1617        484          4
   R-634        L-3       2062       2814        466          5
   R-635        L-4        815       1051        217          5
   R-636        L-1       1794       2174        219          1
   R-637        L-3       2300       2924        312          5
   R-638        L-5       1347       2130        222          5
   R-639        L-5       1079       1713        226          1
   R-640        L-1       1741       2510        443          3
   R-641        L-2       1485       2485        424          3
   R-642        L-5        284        705        381          3
   R-643        L-2       2119       3601        217          2
   R-644        L-1       1775       2801        280          1
   R-645        L-3        461        998        469          1
   R-646        L-4       1559       2853        379          4
   R-647        L-3        390       1838        219          3
   R-648        L-3       1509       3006        477          1
   R-649        L-5       1774       2793        490          4
   R-650        L-5       1575       2126        300          5
   R-651        L-3       1385       2584        291          4
   R-652        L-2        887       1993        324          2
   R-653        L-3       1302       1726        305          2
   R-654        L-2       1611       2729        217          4
   R-655        L-2        546       1700        274          3
   R-656        L-5       1961       3306        411          3
   R-657        L-1       1545       2315        437          5
   R-658        L-2       1025       2166        445          3
   R-659        L-3       1007       2304        498          4
   R-660        L-1        816       2302        301          5
   R-661        L-3       2235       2766        495          4
   R-662        L-5       1657       2482        286          3
   R-663        L-2       1509       2916        223          4
   R-664        L-1       2284       3610        361          5
   R-665        L-2       1537       2704        278          3
   R-666        L-2       1641       2385        414          5
   R-667        L-5       2339       3735        344          4
   R-668        L-3        244       1605        432          5
   R-669        L-3       1213       2345        464          4
   R-670        L-4       1370       2720        285          2
   R-671        L-4        576       1168        457          2
   R-672        L-3       1769       2518        341          4
   R-673        L-3        419        780        208          4
   R-674        L-3        382        826        219          4
   R-675        L-3       1240       2190        496          5
   R-676        L-4        353       1098        383          1
   R-677        L-3        702       1112        287          1
   R-678        L-2       1775       2311        433          2
   R-679        L-3       1901       2423        243          3
   R-680        L-5        883       1259        224          1
   R-681        L-3       1455       2930        381          3
   R-682        L-2       1985       3029        398          4
   R-683        L-2       1999       3337        460          1
   R-684        L-2       1240       2476        413          1
   R-685        L-5       1135       2556        354          2
   R-686        L-1       2081       3035        368          2
   R-687        L-1       2438       3777        432          4
   R-688        L-2       2172       2971        410          2
   R-689        L-4        978       2385        451          4
   R-690        L-3       1342       1682        313          2
   R-691        L-4        944       2382        273          4
   R-692        L-5       1298       1622        247          3
   R-693        L-1        956       1968        343          2
   R-694        L-5        611       1541        256          1
   R-695        L-2       1626       2967        215          5
   R-696        L-5       1882       3106        440          3
   R-697        L-1       1100       2381        266          3
   R-698        L-2        840       2274        202          4
   R-699        L-2       1257       1639        342          4
   R-700        L-4       1618       2543        242          2
   R-701        L-1        915       2317        374          2
   R-702        L-4        962       2449        292          5
   R-703        L-1        665       1914        276          4
   R-704        L-2       2469       3305        414          4
   R-705        L-1       2345       3401        209          2
   R-706        L-1       1457       2337        417          5
   R-707        L-1       2168       3525        496          2
   R-708        L-3       2496       3366        268          5
   R-709        L-1       1517       2650        352          1
   R-710        L-2        648       1405        223          5
   R-711        L-1       1401       2329        396          2
   R-712        L-3        548       1944        465          5
   R-713        L-5       2335       3795        407          3
   R-714        L-5       2081       3414        221          3
   R-715        L-4       1265       1698        225          5
   R-716        L-3       1495       2496        443          5
   R-717        L-5        886       1481        463          4
   R-718        L-4       2447       3741        401          2
   R-719        L-5       2034       2921        490          2
   R-720        L-4        537       1993        495          1
   R-721        L-5        439       1258        219          4
   R-722        L-3        433       1759        224          5
   R-723        L-5       1605       2943        374          4
   R-724        L-5       2030       2538        364          1
   R-725        L-3       2177       3124        361          2
   R-726        L-2        991       2193        208          1
   R-727        L-4        250       1568        304          1
   R-728        L-3       1223       1692        333          5
   R-729        L-2       2118       2565        348          5
   R-730        L-1       1757       3004        384          1
   R-731        L-1       1682       2316        223          2
   R-732        L-5        667       1320        368          4
   R-733        L-4       1884       2929        442          1
   R-734        L-4        227       1614        362          5
   R-735        L-5       2347       3432        361          5
   R-736        L-3        699       2019        438          1
   R-737        L-3       2286       3135        441          5
   R-738        L-5       2192       2617        300          1
   R-739        L-3       2382       3848        429          4
