InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-166        L-3        754       1872        437          1
   R-167        L-5       1266       2328        349          1
   R-168        L-4       1235       2268        392          4
   R-169        L-1       1858       2705        285          2
   R-170        L-4       2474       2767        286          3
   R-171        L-3       1961       2623        336          2
   R-172        L-5        727       1061        225          2
   R-173        L-1       2394       3029        481          5
   R-174        L-3       1409       2733        380          3
   R-175        L-3       1248       1891        236          1
   R-176        L-4        491       1231        488          5
   R-177        L-3       1173       2303        493          5
   R-178        L-4       1385       2638        225          3
   R-179        L-3       2114       3107        228          4
   R-180        L-4       2210       3653        344          1
   R-181        L-2       1728       3019        328          2
   R-182        L-3       1787       2867        423          1
   R-183        L-1       1593       2036        257          3
   R-184        L-5       1986       2669        320          2
   R-185        L-2        217       1262        457          3
   R-186        L-3        991       1593        262          1
   R-187        L-4       1598       2426        443          1
   R-188        L-1       2162       2789        490          5
   R-189        L-5       1407       2231        460          5
   R-190        L-3        630       1926        277          5
   R-191        L-2       1430       2453        224          2
   R-192        L-4       1738       2924        204          4
   R-193        L-2        266       1675        215          3
   R-194        L-5       1861       3205        298          4
   R-195        L-5       1759       2778        321          2
   R-196        L-5       1673       3037        494          1
   R-197        L-2        233        534        275          2
   R-198        L-4       1314       1792        324          4
   R-199        L-1        444       1632        431          2
   R-200        L-2        924       2251        493          3
