InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-367        L-4       1544       2342        411          2
   R-368        L-4       1677       2809        324          3
   R-369        L-5       1763       2424        391          4
   R-370        L-3        754       1329        381          3
   R-371        L-5       2149       3078        497          4
   R-372        L-5       1598       2316        266          5
   R-373        L-2        980       1862        236          1
   R-374        L-2       2059       2959        446          2
   R-375        L-5       1993       3443        237          1
   R-376        L-2        310       1535        304          2
   R-377        L-2       1055       2267        415          3
   R-378        L-5       1824       2506        218          1
   R-379        L-3       1566       2516        410          5
   R-380        L-5       1022       1675        348          4
   R-381        L-5        652       2089        257          3
   R-382        L-1        917       2180        426          1
   R-383        L-5       2395       3094        490          3
   R-384        L-5        847       2236        446          3
   R-385        L-2        699       1847        469          4
   R-386        L-5       2359       3573        494          1
   R-387        L-1       1177       2059        350          4
   R-388        L-2       2237       3640        230          1
   R-389        L-4        548       1032        432          2
   R-390        L-1       1604       2551        404          3
   R-391        L-2       2325       2971        481          2
   R-392        L-4        550       1900        434          5
   R-393        L-1       2250       2715        371          2
   R-394        L-3        243       1083        342          2
   R-395        L-3       1692       2736        454          2
   R-396        L-1       1742       2652        272          5
   R-397        L-2       2312       3103        445          3
   R-398        L-4        982       1541        359          3
   R-399        L-3       1478       2390        231          4
   R-400        L-3       2190       3075        500          2
   R-401        L-3       1314       2526        479          4
   R-402        L-5        676       2106        293          2
   R-403        L-1       1030       1765        356          1
   R-404        L-1       2115       2909        346          4
   R-405        L-3       2357       3735        299          2
   R-406        L-1       2275       2788        311          5
   R-407        L-4       1731       2649        292          4
   R-408        L-5        714       1391        325          1
   R-409        L-2       2224       3649        314          4
   R-410        L-5       1939       2984        292          1
   R-411        L-5       1676       2951        243          2
   R-412        L-1        918       1893        425          3
   R-413        L-1       1808       2296        364          3
   R-414        L-2        777       2058        434          2
   R-415        L-2       2047       3133        337          3
   R-416        L-4       1546       2098        276          1
   R-417        L-1       1798       2850        243          4
   R-418        L-1       1019       2407        460          1
   R-419        L-5       1328       2429        499          1
   R-420        L-3       1421       2424        244          5
   R-421        L-1       1541       1918        361          1
   R-422        L-1       1316       1807        340          4
   R-423        L-5       1394       2130        304          5
   R-424        L-5        400        970        476          5
   R-425        L-3       1189       2306        316          3
   R-426        L-3        352       1627        297          2
   R-427        L-3        726       1816        341          1
   R-428        L-3       2364       3492        386          2
   R-429        L-4       2372       3203        254          4
   R-430        L-1        408       1219        430          3
   R-431        L-5       1288       2616        440          1
   R-432        L-3       1785       2855        410          4
   R-433        L-2       2477       3659        419          1
   R-434        L-2       2385       3808        254          1
   R-435        L-1       1893       2430        447          2
   R-436        L-1       1164       1827        339          3
   R-437        L-3       1765       2848        326          5
   R-438        L-4        451       1936        335          5
   R-439        L-4        850       1805        495          1
   R-440        L-3        606       1377        474          4
   R-441        L-2        577       1672        213          1
   R-442        L-5       1901       3058        210          5
   R-443        L-3       1763       2321        236          1
   R-444        L-1        536       1699        328          4
   R-445        L-1        717       1423        329          4
   R-446        L-3        308       1556        257          2
   R-447        L-1       1242       1925        218          1
   R-448        L-1        388        884        450          5
   R-449        L-2       1911       3045        346          3
   R-450        L-5       1733       3203        242          5
   R-451        L-5       1310       2043        418          4
   R-452        L-1       2324       3662        453          2
   R-453        L-1       2350       2987        485          3
   R-454        L-4       1312       2623        296          5
   R-455        L-5        896       2265        236          2
   R-456        L-5        819       1382        397          4
   R-457        L-5        330        899        314          5
   R-458        L-2       1056       2449        348          5
   R-459        L-1       2193       2935        238          3
   R-460        L-5       1907       3310        462          1
   R-461        L-4       2463       3121        392          3
   R-462        L-1        616       1830        476          1
   R-463        L-3       2231       3348        318          2
   R-464        L-2       1220       2063        251          4
   R-465        L-3        760       1424        431          1
   R-466        L-4       1302       2652        399          2
   R-467        L-4       1164       1534        277          2
   R-468        L-2       1459       2781        312          2
   R-469        L-2       1796       2549        338          1
   R-470        L-5       1205       2512        407          5
   R-471        L-1       2470       3408        210          2
   R-472        L-1       1173       1699        363          4
   R-473        L-3       2329       3636        320          2
   R-474        L-5       1836       3089        485          4
   R-475        L-3        257       1443        236          4
   R-476        L-3       1255       2098        209          3
   R-477        L-3       1859       2897        480          2
   R-478        L-4       2067       2846        216          3
   R-479        L-4       1101       1894        246          4
   R-480        L-3       1568       2390        488          1
   R-481        L-2       2339       2939        383          2
   R-482        L-3       2079       3528        363          4
   R-483        L-5       1456       2197        452          4
   R-484        L-5        282       1016        284          5
   R-485        L-5       1140       2235        422          5
   R-486        L-5       1972       3236        492          3
   R-487        L-5       1357       1993        455          1
   R-488        L-3        705       1375        457          2
   R-489        L-5        493       1826        373          5
   R-490        L-5       2475       3322        229          4
   R-491        L-4        937       1384        363          1
   R-492        L-3        469       1920        362          2
   R-493        L-5        613       2049        483          2
   R-494        L-4        307       1537        469          1
   R-495        L-2       1464       2120        343          2
   R-496        L-3       2445       3065        389          3
   R-497        L-1        621        986        302          2
   R-498        L-2       1064       1854        326          2
   R-499        L-4        758       2156        237          1
   R-500        L-2        740       1685        438          3
