InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-113        L-5        644       1473        450          1
   R-114        L-4       1985       2383        354          4
   R-115        L-1       1671       2249        404          5
   R-116        L-5       2338       3588        432          1
   R-117        L-2       2265       3504        390          1
   R-118        L-5       1573       2890        237          3
   R-119        L-4       1476       2401        312          3
   R-120        L-1       2310       3784        401          1
   R-121        L-3       1373       2346        386          1
   R-122        L-2        705       1161        221          1
   R-123        L-5        815       2114        268          2
   R-124        L-3        925       2251        480          2
   R-125        L-3       1848       2353        209          4
   R-126        L-3       2066       2776        367          1
   R-127        L-2       1369       2678        421          2
   R-128        L-3        284       1398        381          1
   R-129        L-3       2207       3446        390          3
   R-130        L-5        364       1162        489          5
   R-131        L-5       2472       3287        204          5
   R-132        L-3       1490       1878        271          2
   R-133        L-1       2433       2986        304          1
   R-134        L-3        918       2035        420          1
   R-135        L-3       1991       3068        312          3
   R-136        L-2        410       1754        361          2
   R-137        L-4        476       1705        248          2
   R-138        L-5       2306       3567        303          4
   R-139        L-5       1577       2150        297          2
   R-140        L-2       2371       3728        441          1
   R-141        L-2       1026       1872        410          3
   R-142        L-4        489       1817        367          5
   R-143        L-2        571       1795        422          2
   R-144        L-1        933       1575        495          5
   R-145        L-1        883       1597        366          2
   R-146        L-2       2132       2866        448          1
   R-147        L-2       2085       3141        487          2
   R-148        L-5       2229       3066        274          5
   R-149        L-3       1214       2215        468          1
   R-150        L-3       1809       3215        283          5
   R-151        L-4        321        823        418          5
   R-152        L-5        715       1908        302          2
   R-153        L-1        455        681        209          5
   R-154        L-5        776       1794        406          2
   R-155        L-5        564       1167        424          2
   R-156        L-4       1409       1978        235          1
   R-157        L-1       1569       2083        205          1
   R-158        L-3        241       1336        336          3
   R-159        L-2       1666       3123        260          4
   R-160        L-3        595       1850        423          3
   R-161        L-3       1681       2152        255          3
   R-162        L-4       1143       2034        366          4
   R-163        L-1       1594       2040        202          4
   R-164        L-4        229        977        280          4
   R-165        L-1       2400       3592        401          1
   R-166        L-4        843       1615        428          3
   R-167        L-1       2456       3291        352          1
   R-168        L-4       1003       2374        361          5
   R-169        L-1       1481       2047        289          4
   R-170        L-4        736       1649        240          1
   R-171        L-3       1504       2504        436          1
   R-172        L-1       1469       2545        373          1
   R-173        L-3       1578       2477        416          2
   R-174        L-2        444       1132        412          5
   R-175        L-1        240       1149        316          1
   R-176        L-5        787       1753        211          1
   R-177        L-4       1706       2365        307          5
   R-178        L-5        680       1091        246          3
   R-179        L-2       2157       2731        294          4
   R-180        L-2       1581       2205        418          2
   R-181        L-1       1449       2108        427          1
   R-182        L-5       2139       2472        229          2
   R-183        L-2       1496       2339        206          5
   R-184        L-3       1927       2487        412          1
   R-185        L-1        366       1019        449          4
   R-186        L-5       1929       2742        496          4
   R-187        L-5       2239       3156        419          4
   R-188        L-5       1859       2528        267          1
   R-189        L-2       2106       2824        368          4
   R-190        L-2       1350       1967        469          2
   R-191        L-4        948       1508        211          5
   R-192        L-4       1951       3107        314          2
   R-193        L-3        930       2322        376          2
   R-194        L-5       1992       2324        289          1
   R-195        L-5       1211       2383        331          3
   R-196        L-4       2052       3359        372          1
   R-197        L-1        222       1554        262          5
   R-198        L-2       2248       2789        477          2
   R-199        L-1       2381       2666        231          4
   R-200        L-5       1773       2258        424          4
   R-201        L-3       1773       2355        222          1
   R-202        L-3       1017       1634        404          5
   R-203        L-4       1346       2123        393          2
   R-204        L-2       1510       2057        325          2
   R-205        L-2       2201       3027        432          1
   R-206        L-5       2414       2831        230          2
   R-207        L-1       1973       3124        392          5
   R-208        L-5       1770       2759        481          4
   R-209        L-3        431       1040        313          4
   R-210        L-3       2032       2970        260          1
   R-211        L-4       1039       2388        322          5
   R-212        L-4        713       1033        244          1
   R-213        L-2       2307       3275        340          2
   R-214        L-4        378       1849        205          5
   R-215        L-1       2152       3082        222          1
   R-216        L-2        917       2263        342          2
   R-217        L-1       2207       2670        391          4
   R-218        L-2       1683       2857        360          5
   R-219        L-2       1916       2515        360          3
   R-220        L-3       2135       3214        269          2
   R-221        L-2        465        917        316          2
   R-222        L-1       1915       2815        262          5
   R-223        L-4        595       1827        337          5
   R-224        L-4        779       1766        325          2
   R-225        L-5       1977       2646        288          5
   R-226        L-3       1209       2172        335          4
   R-227        L-3       1251       1963        453          2
   R-228        L-2       2356       3718        301          2
   R-229        L-5       1528       1755        205          5
   R-230        L-4       2268       3469        260          2
   R-231        L-3       1728       2414        442          5
   R-232        L-4        766       2098        458          4
   R-233        L-3       2196       3066        494          3
   R-234        L-5       2091       3160        357          5
   R-235        L-5        253       1047        437          3
   R-236        L-5       2027       2944        213          5
   R-237        L-2        735       1898        413          2
   R-238        L-5       1504       2789        246          4
   R-239        L-5       1097       1987        271          3
   R-240        L-1       2281       2704        408          2
   R-241        L-3       2486       3923        418          1
   R-242        L-3       1070       2443        393          4
   R-243        L-1       1652       3024        312          5
   R-244        L-2       1527       2100        486          4
   R-245        L-5        691       2088        420          1
   R-246        L-4       2297       3526        268          4
   R-247        L-2       1772       2580        315          5
   R-248        L-3       2105       3290        353          5
   R-249        L-4       2302       3393        262          3
   R-250        L-1        329        797        305          3
   R-251        L-2        564       1903        284          5
   R-252        L-5        616       1826        220          2
   R-253        L-1       2460       3927        342          3
   R-254        L-5        217       1373        417          2
   R-255        L-5       2290       3189        205          3
   R-256        L-4        384       1304        215          4
   R-257        L-4       2218       3653        210          4
   R-258        L-2       2339       3451        328          1
   R-259        L-4       2351       3542        424          5
   R-260        L-5       1874       2886        266          3
   R-261        L-5       2296       3708        266          1
   R-262        L-1       1717       2423        486          3
   R-263        L-1       2356       3166        353          5
   R-264        L-3       1348       1656        280          1
   R-265        L-2       2353       2919        496          3
   R-266        L-4       1759       2129        211          3
   R-267        L-2       1225       2514        249          3
   R-268        L-1       2360       3851        437          5
   R-269        L-3       1932       2662        386          4
   R-270        L-5        410        942        455          4
   R-271        L-1       2387       2966        351          3
   R-272        L-3        604       1622        383          1
   R-273        L-3       1396       2861        316          5
   R-274        L-4       1419       2013        414          3
   R-275        L-1       1619       2391        251          5
   R-276        L-1       2347       3021        453          1
   R-277        L-1       1605       2120        439          5
   R-278        L-3       2028       3357        201          2
   R-279        L-2       1555       2114        493          4
   R-280        L-4        850       1984        431          4
   R-281        L-1       1554       2731        288          5
   R-282        L-1        897       1630        256          3
   R-283        L-3       1764       2180        227          4
   R-284        L-3       2003       2548        316          4
   R-285        L-1       1693       2853        333          2
   R-286        L-5       1398       2055        248          5
   R-287        L-2       1242       2344        463          5
   R-288        L-5        993       1822        380          2
   R-289        L-5       1677       2756        226          1
   R-290        L-4        352        924        258          5
   R-291        L-3       2156       3639        329          4
   R-292        L-5       2259       3065        330          3
   R-293        L-2       1175       1576        252          5
   R-294        L-3        965       1772        479          3
   R-295        L-2       1930       2927        202          5
   R-296        L-2        337       1536        454          4
   R-297        L-2       1311       1992        401          5
   R-298        L-5       2166       2978        435          2
   R-299        L-1       1501       2077        358          1
   R-300        L-5       2434       3761        350          1
   R-301        L-1       1636       2942        252          2
   R-302        L-5       1569       2551        379          3
   R-303        L-4       1046       1677        302          3
   R-304        L-4        651       2109        274          2
   R-305        L-2       2295       3769        496          5
   R-306        L-2       1792       3030        432          4
   R-307        L-1        790       1640        207          5
   R-308        L-2        761       1752        225          3
   R-309        L-3       1845       2611        427          3
   R-310        L-3       2287       3688        239          1
   R-311        L-1        204        881        353          3
   R-312        L-1       2438       3457        494          4
   R-313        L-3       1795       2443        358          1
   R-314        L-5       2269       3199        356          2
   R-315        L-3       2030       2335        288          1
   R-316        L-2       1165       2474        299          3
   R-317        L-5        808       2012        225          5
   R-318        L-4       1246       1972        263          2
   R-319        L-2        689       2011        226          2
   R-320        L-1       2243       2606        264          4
   R-321        L-4       1001       1814        432          1
   R-322        L-3        960       1952        273          2
   R-323        L-2        292       1622        235          3
   R-324        L-2       1720       2655        409          2
   R-325        L-4        326       1106        313          2
   R-326        L-5       1338       2300        245          1
   R-327        L-3       2433       2921        464          5
   R-328        L-4       2220       3552        234          2
   R-329        L-3        576       1452        333          4
   R-330        L-1        670       1363        357          3
   R-331        L-1       1454       2190        425          3
   R-332        L-1        639       1996        283          4
   R-333        L-1       2090       2872        415          5
   R-334        L-3        201        950        307          4
   R-335        L-3       1354       2594        469          5
   R-336        L-1       2482       3066        224          5
   R-337        L-5        376       1167        479          4
   R-338        L-2        544       1960        275          1
   R-339        L-3       2292       3416        370          3
   R-340        L-1       1340       2537        400          3
   R-341        L-3       1069       2084        418          5
   R-342        L-4       1173       2638        390          2
   R-343        L-1       1803       2393        226          2
   R-344        L-5        773       2196        236          1
   R-345        L-3        330       1378        203          1
   R-346        L-3       1637       2328        271          3
   R-347        L-1        831       1757        246          5
   R-348        L-2       1440       2246        292          2
   R-349        L-4        333       1543        424          2
   R-350        L-5       1850       2827        491          3
   R-351        L-3        241        921        386          2
   R-352        L-1        370       1366        324          1
   R-353        L-3       1007       2196        471          4
   R-354        L-2        938       1826        326          4
   R-355        L-3       1248       1994        353          5
   R-356        L-3       1350       2289        423          3
   R-357        L-4        852       1421        469          3
   R-358        L-5        970       2122        341          2
   R-359        L-3       1230       2318        225          5
   R-360        L-5       1929       3335        330          2
   R-361        L-5       1945       3034        312          3
   R-362        L-2       2186       3514        218          4
   R-363        L-4        642       1243        461          1
   R-364        L-5        850       1213        305          3
   R-365        L-1       1284       1837        371          2
   R-366        L-1       1177       2401        228          3
   R-367        L-3       1593       2792        459          4
   R-368        L-2        812       1445        370          4
   R-369        L-5        460       1926        234          4
   R-370        L-2       1713       2553        388          2
   R-371        L-2       1859       2382        473          3
   R-372        L-5       1015       2339        408          4
   R-373        L-2        649       1665        270          2
   R-374        L-2        977       1749        403          3
   R-375        L-1       2498       3924        321          2
   R-376        L-1       2210       3502        331          1
   R-377        L-5       1674       2330        260          5
   R-378        L-2       1355       2796        224          2
   R-379        L-1       1040       1470        339          2
   R-380        L-5       1697       2202        388          1
   R-381        L-4       2148       3107        426          3
   R-382        L-5       2448       2735        249          4
   R-383        L-4        863       1945        411          1
   R-384        L-4       1972       3052        486          5
   R-385        L-3       2065       2535        402          5
   R-386        L-5       2479       3895        319          3
   R-387        L-5        607       2098        252          2
   R-388        L-2        287        733        254          5
   R-389        L-1       1177       2335        401          2
   R-390        L-1       1265       1861        405          1
   R-391        L-4       2264       3128        376          5
   R-392        L-1       1857       2394        207          2
   R-393        L-4       1965       2587        308          4
   R-394        L-1        869       2034        272          2
   R-395        L-3        205        558        311          2
   R-396        L-2        557       1725        357          5
   R-397        L-4        791       2250        447          4
   R-398        L-5        932       2258        474          2
   R-399        L-2       1214       1681        262          3
   R-400        L-4        485       1361        357          1
   R-401        L-5        645       1611        430          1
   R-402        L-5        699       1363        371          2
   R-403        L-3       1840       3235        364          5
   R-404        L-1       2195       2749        368          5
   R-405        L-1       2377       3460        350          3
   R-406        L-2       2115       3071        263          4
   R-407        L-2       1103       1694        464          3
   R-408        L-4       1034       2526        365          1
   R-409        L-5       1448       2049        392          2
   R-410        L-1       1845       2455        413          2
   R-411        L-4       1322       2276        363          4
   R-412        L-2       1550       2315        414          2
   R-413        L-5       1582       1972        337          3
   R-414        L-1       1941       2661        283          2
   R-415        L-5        631       1460        306          3
   R-416        L-3       1143       1647        203          4
   R-417        L-4       2262       2835        479          4
   R-418        L-3       1088       1638        462          1
   R-419        L-2       1149       2180        252          4
   R-420        L-5        257       1278        434          5
   R-421        L-3       1472       2782        416          1
   R-422        L-2        246        739        459          1
   R-423        L-2       1356       2621        492          4
   R-424        L-1       1098       1453        254          4
   R-425        L-4       2148       2693        331          1
   R-426        L-4        669       1367        270          3
   R-427        L-3       2427       3632        468          4
   R-428        L-4       1608       2920        317          2
   R-429        L-4       1887       2507        342          3
   R-430        L-5        479        854        282          1
   R-431        L-2        215        839        454          2
   R-432        L-3       2245       2713        445          2
   R-433        L-3       1546       1841        245          1
   R-434        L-5        836       1345        341          2
   R-435        L-1        243       1054        249          1
   R-436        L-1       1428       2017        374          3
   R-437        L-2        989       1376        285          1
   R-438        L-2       1022       1402        322          3
   R-439        L-3       1703       2339        216          3
   R-440        L-1       1134       2297        296          3
   R-441        L-2       2144       2802        402          5
   R-442        L-5       2281       3476        431          4
   R-443        L-1        490       1145        247          1
   R-444        L-5        579       1413        290          2
   R-445        L-5        390       1255        339          1
   R-446        L-5       1932       2626        335          5
   R-447        L-5       1792       2690        472          5
   R-448        L-3        822       1300        333          3
   R-449        L-5       1054       1472        287          5
   R-450        L-1       1504       2421        428          1
   R-451        L-4       1894       2563        404          4
   R-452        L-3        582       1882        214          3
   R-453        L-3       1910       2812        216          4
   R-454        L-3        619       2059        392          2
   R-455        L-2        666       1009        332          3
   R-456        L-2       1827       2466        500          4
   R-457        L-2       1786       2761        289          5
   R-458        L-3       1411       2722        457          1
   R-459        L-3       1562       2560        403          2
   R-460        L-1        584       1532        473          1
   R-461        L-1       1660       3077        308          2
   R-462        L-1       1250       2505        340          4
   R-463        L-1       1662       3000        271          2
   R-464        L-3       1444       2850        372          2
   R-465        L-2       1924       3391        389          2
   R-466        L-4        706       1757        247          1
   R-467        L-5       1366       2460        438          1
   R-468        L-3       2240       3441        364          2
   R-469        L-3       1704       2154        245          3
   R-470        L-1       2273       2871        300          3
   R-471        L-3       1666       2097        391          5
   R-472        L-3       1835       2914        484          3
   R-473        L-3       1414       2035        390          4
   R-474        L-2        460       1832        344          5
   R-475        L-3       2283       2644        256          3
   R-476        L-2       2142       3043        413          3
   R-477        L-5       1487       2242        290          3
   R-478        L-5        883       1726        328          2
   R-479        L-4       1067       2377        347          5
   R-480        L-1       1129       1890        254          3
   R-481        L-4        519       1552        336          3
   R-482        L-3        536       1166        265          1
   R-483        L-2       1324       2027        289          3
   R-484        L-1       1036       2235        404          1
   R-485        L-2       1891       2452        494          3
   R-486        L-3       1662       3125        382          5
   R-487        L-1       1470       2821        281          3
   R-488        L-1       1340       2603        316          5
   R-489        L-5        236       1243        412          2
   R-490        L-5        961       1948        391          1
   R-491        L-3       2320       3276        257          4
   R-492        L-5       1434       2926        255          4
   R-493        L-4        422       1085        441          1
   R-494        L-2       1272       1998        342          1
   R-495        L-3       2315       2961        214          1
   R-496        L-2        757       1280        431          4
   R-497        L-4       1842       2827        274          1
   R-498        L-5       2476       3027        333          5
   R-499        L-1       1406       2654        329          1
   R-500        L-2       1740       3140        338          1
