InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-140        L-3       1779       2144        360          2
   R-141        L-1       1740       2904        397          1
   R-142        L-2       2367       3644        202          1
   R-143        L-3       2418       3522        447          3
   R-144        L-2       2252       3541        384          3
   R-145        L-2       2400       3756        474          5
   R-146        L-4       2381       3116        466          2
   R-147        L-3       2290       3627        454          5
   R-148        L-2       2193       2995        265          4
   R-149        L-5        236        693        406          3
   R-150        L-3       1877       2420        269          5
   R-151        L-2       2204       3452        337          1
   R-152        L-4        499       1320        477          1
   R-153        L-2       1867       2493        297          2
   R-154        L-3       1695       2287        373          5
   R-155        L-4       1108       1965        306          2
   R-156        L-3       1341       2488        354          3
   R-157        L-2       2387       3730        207          1
   R-158        L-4       1752       2657        343          3
   R-159        L-3       2131       3345        390          4
   R-160        L-2       1948       2618        355          4
   R-161        L-2       1616       2380        314          3
   R-162        L-2       1141       2488        229          5
   R-163        L-4       1477       2059        228          4
   R-164        L-5       1513       2672        213          5
   R-165        L-2       1964       2763        239          3
   R-166        L-2        799       1589        357          1
   R-167        L-2       2269       3093        435          3
   R-168        L-2       2090       2772        374          4
   R-169        L-4       1545       2801        365          3
   R-170        L-1        735       1850        495          5
   R-171        L-5       1688       2151        347          3
   R-172        L-2        997       1757        338          4
   R-173        L-5       1790       2204        259          2
   R-174        L-2       1031       1413        326          1
   R-175        L-1       1219       2488        460          3
   R-176        L-1       2397       3708        274          4
   R-177        L-1       2398       3558        316          1
   R-178        L-4       1549       2793        375          5
   R-179        L-1       1316       1869        312          2
   R-180        L-1        371       1418        257          1
   R-181        L-5       1711       2561        475          5
   R-182        L-2       1574       2218        203          1
   R-183        L-3        591       1280        375          5
   R-184        L-3        994       1852        437          2
   R-185        L-5       2352       3133        480          3
   R-186        L-4       1916       2413        284          1
   R-187        L-2        581       1425        477          3
   R-188        L-4       2035       3327        259          2
   R-189        L-5       2271       2754        340          1
   R-190        L-1        985       1966        222          1
   R-191        L-2       2268       3657        389          4
   R-192        L-1       1670       2597        328          4
   R-193        L-4       1755       3137        210          4
   R-194        L-5       1632       2112        282          3
   R-195        L-2       2158       2528        312          5
   R-196        L-4       1884       3185        284          5
   R-197        L-4        444       1126        277          4
   R-198        L-4       1779       2535        458          5
   R-199        L-3        232       1489        446          2
   R-200        L-5       1696       2098        281          2
   R-201        L-1       1106       1622        216          3
   R-202        L-4       1174       1911        305          2
   R-203        L-1       1823       2851        425          4
   R-204        L-1       1934       3111        324          2
   R-205        L-2       1399       1927        347          4
   R-206        L-2       1827       2730        391          2
   R-207        L-1       1036       1861        235          4
   R-208        L-2        776       1692        272          1
   R-209        L-1        305        609        272          3
   R-210        L-1       2137       2709        403          2
   R-211        L-1       1545       2772        278          4
   R-212        L-3       1796       2866        408          5
   R-213        L-3        216       1520        234          2
   R-214        L-5       1823       3076        461          1
   R-215        L-5       1851       2672        316          1
   R-216        L-1       1757       2678        240          4
   R-217        L-1       1313       1825        379          1
   R-218        L-4        903       1545        326          4
   R-219        L-1       2158       2789        411          1
   R-220        L-2        608       1780        288          4
   R-221        L-2       1937       3150        207          5
   R-222        L-2       1739       2930        284          1
   R-223        L-3       2089       2775        437          3
   R-224        L-4       1998       3472        400          4
   R-225        L-5        346        918        473          1
   R-226        L-1        562       1221        272          3
   R-227        L-1       1571       2740        477          3
   R-228        L-4       1006       2394        354          4
   R-229        L-5       1744       2666        475          1
   R-230        L-4        230        620        383          1
   R-231        L-1        769       1560        454          1
   R-232        L-5       2279       2900        398          3
   R-233        L-5       2329       2751        200          5
   R-234        L-1       2124       2553        378          4
   R-235        L-1       2260       2822        490          4
   R-236        L-4       1977       2728        330          4
   R-237        L-5       1470       2409        216          3
   R-238        L-1        910       1453        449          3
   R-239        L-3       1687       2341        310          5
   R-240        L-1       2013       2465        351          2
   R-241        L-3       1470       2181        263          3
   R-242        L-4       1424       2295        360          4
   R-243        L-3       1716       2661        337          3
   R-244        L-1       1157       2172        447          3
   R-245        L-3       1562       2053        360          2
   R-246        L-4       1849       3159        499          1
   R-247        L-3       2482       2937        318          2
   R-248        L-3       1329       2455        493          4
   R-249        L-5       2387       3178        496          1
   R-250        L-2       1190       1791        446          3
   R-251        L-1        630       2066        339          5
   R-252        L-1       2185       3670        428          5
   R-253        L-2        295        993        382          3
   R-254        L-5       1726       3048        246          1
   R-255        L-1        328       1069        487          4
   R-256        L-1        251       1491        280          2
   R-257        L-4       1650       2609        444          4
   R-258        L-3        200       1613        337          2
   R-259        L-1       1163       1553        372          2
   R-260        L-2       1866       2392        412          1
   R-261        L-4       2251       3656        274          2
   R-262        L-2       1308       2749        356          2
   R-263        L-4        825       2261        415          4
   R-264        L-4        816       1781        346          5
   R-265        L-5       2111       3338        272          3
   R-266        L-2       2497       3294        237          3
   R-267        L-4       1148       2067        403          1
   R-268        L-4       1552       1988        238          2
   R-269        L-2       1174       2307        210          2
   R-270        L-4        467       1419        349          5
   R-271        L-4        827       1678        214          2
   R-272        L-4       1297       1757        346          4
   R-273        L-5       2465       2847        245          2
   R-274        L-3       1839       2821        370          3
   R-275        L-3       2290       3101        262          2
   R-276        L-2       1608       2448        325          3
   R-277        L-1        502       1928        230          5
   R-278        L-1       1304       1897        218          5
   R-279        L-3       1122       2186        237          2
   R-280        L-4       1551       2597        291          3
   R-281        L-5        662       1859        352          4
   R-282        L-4       1832       3022        292          4
   R-283        L-2       1726       2976        307          4
   R-284        L-4       1576       2627        285          1
   R-285        L-5       1028       2163        378          1
   R-286        L-5       2343       2829        236          2
   R-287        L-5        433       1010        402          1
   R-288        L-1       1696       3012        345          1
   R-289        L-5       1768       2431        476          5
   R-290        L-4       1900       2531        233          5
   R-291        L-3       1798       2891        318          3
   R-292        L-3       2432       3708        394          5
   R-293        L-2        325       1268        315          5
   R-294        L-5       1275       1986        414          4
   R-295        L-4        431       1326        301          2
   R-296        L-1       1015       1988        435          1
   R-297        L-4       1498       2459        281          1
   R-298        L-5        481       1946        367          4
   R-299        L-5        806       2151        392          5
   R-300        L-5       2136       2969        364          2
   R-301        L-5       1117       2273        492          3
   R-302        L-3        465       1848        357          3
   R-303        L-5       1953       3135        338          2
   R-304        L-4        424       1210        346          1
   R-305        L-5        262        690        326          2
   R-306        L-3       2425       3658        375          1
   R-307        L-3       2193       3311        288          5
   R-308        L-1        323       1141        313          1
   R-309        L-4       1660       2612        208          5
   R-310        L-3       1260       2713        361          4
   R-311        L-2       1409       2142        465          3
   R-312        L-1       1304       2388        393          2
   R-313        L-1       1737       2365        292          1
   R-314        L-1       1509       2873        392          4
   R-315        L-4       1008       1727        320          1
   R-316        L-1       2422       2747        310          3
   R-317        L-2       2399       3720        238          4
   R-318        L-3        753       1789        233          5
   R-319        L-1       1384       1888        366          4
   R-320        L-1       1298       2060        409          3
   R-321        L-4       2444       3860        462          4
   R-322        L-2       2329       3584        485          5
   R-323        L-3       1590       2546        470          2
   R-324        L-3       1121       2300        324          3
   R-325        L-5       1701       2589        307          4
   R-326        L-3       1386       2508        402          4
   R-327        L-4        253        612        273          4
   R-328        L-1       2427       3621        360          3
   R-329        L-2       2136       3589        233          5
   R-330        L-1       2069       2343        270          3
   R-331        L-3       2088       2658        224          1
   R-332        L-2        647       1668        436          1
   R-333        L-1       2354       3371        350          4
   R-334        L-5       1492       2346        340          3
   R-335        L-5       1157       1689        271          1
   R-336        L-1        478       1073        301          3
   R-337        L-3        340       1650        276          2
   R-338        L-1       2474       3153        260          2
   R-339        L-3       1812       3203        283          4
   R-340        L-3        218       1006        386          1
   R-341        L-1        958       1873        453          1
   R-342        L-1       1940       3383        377          1
   R-343        L-2       1769       2379        356          3
   R-344        L-5       2022       2298        262          1
   R-345        L-4       2003       2701        399          3
   R-346        L-2       2165       2634        309          4
   R-347        L-4       1209       1770        386          4
   R-348        L-2       2313       3454        355          2
   R-349        L-1        676       1406        377          2
   R-350        L-5        922       1862        401          1
   R-351        L-3       2135       2464        311          1
   R-352        L-1        200        730        214          4
   R-353        L-4        567       1747        338          3
   R-354        L-2        460       1670        402          2
   R-355        L-4        750       1442        360          2
   R-356        L-4        350       1397        399          2
   R-357        L-4       2069       2554        432          5
   R-358        L-5       1990       3010        356          5
   R-359        L-4       1998       3358        390          4
   R-360        L-1       2101       3562        386          1
   R-361        L-4       1192       1544        274          1
   R-362        L-4       2246       3501        483          1
   R-363        L-3        229        675        404          5
   R-364        L-1        436       1238        203          1
   R-365        L-4        903       2082        214          2
   R-366        L-4        918       1481        399          4
   R-367        L-1       2410       2861        429          2
   R-368        L-5       2022       2784        419          3
   R-369        L-5       1098       1944        441          1
   R-370        L-5       2109       2893        311          4
   R-371        L-2       2093       3287        413          4
   R-372        L-2       2092       2858        261          4
   R-373        L-5       2317       2691        346          4
   R-374        L-1        988       1645        489          2
   R-375        L-5       2323       3063        378          5
   R-376        L-1        248       1183        375          2
   R-377        L-1       1171       2235        496          4
   R-378        L-3        546       1493        351          3
   R-379        L-4       2105       3302        406          1
   R-380        L-5       2403       3318        440          3
   R-381        L-2       1147       2349        384          3
   R-382        L-5        732       1563        340          5
   R-383        L-3       1632       2919        327          2
   R-384        L-3       1680       2855        441          2
   R-385        L-2       1713       3025        436          4
   R-386        L-1        456       1938        489          5
   R-387        L-2        543       1451        426          1
   R-388        L-1        822       1757        494          3
   R-389        L-3       1366       1709        327          5
   R-390        L-1        438       1877        284          4
   R-391        L-4       1101       2515        485          4
   R-392        L-3        345       1027        270          1
   R-393        L-5       1690       2199        413          5
   R-394        L-5        526       1515        312          4
   R-395        L-2       1953       2958        211          4
   R-396        L-2       1013       1694        407          1
   R-397        L-5        223       1687        484          4
   R-398        L-1       1371       2680        418          5
   R-399        L-1        221        776        343          4
   R-400        L-4       2213       3250        344          4
   R-401        L-2        737       1300        458          4
   R-402        L-4        941       1587        370          4
   R-403        L-5        625       1102        209          1
   R-404        L-2       1095       2251        494          2
   R-405        L-3        995       1594        454          4
   R-406        L-1       2478       3269        439          1
   R-407        L-5       1728       2955        250          2
   R-408        L-2       2389       3208        345          5
   R-409        L-1       1925       2748        479          4
   R-410        L-5       1044       1855        401          1
   R-411        L-2        396       1637        462          1
   R-412        L-5        993       1971        236          5
   R-413        L-5       1325       2582        437          1
   R-414        L-1        477       1906        435          5
   R-415        L-4       2329       2993        486          5
   R-416        L-3       1263       2686        219          4
   R-417        L-2       1034       1704        280          1
   R-418        L-1       1616       3104        251          1
   R-419        L-1        282       1400        482          3
   R-420        L-3       2478       2850        359          5
   R-421        L-1       1996       2297        242          4
   R-422        L-4       1856       3111        204          2
   R-423        L-2       1730       2490        355          4
   R-424        L-4        394        753        257          2
   R-425        L-2        801       1685        441          1
   R-426        L-1       1830       2428        494          3
   R-427        L-1       2355       2590        207          4
   R-428        L-5       1079       2421        315          3
   R-429        L-5       1565       2589        215          5
   R-430        L-1       1091       1539        321          3
   R-431        L-3       1910       3260        499          3
   R-432        L-4        589       2078        443          4
   R-433        L-3       1480       2532        409          2
   R-434        L-3       1584       2992        363          2
   R-435        L-1       2004       3133        281          2
   R-436        L-4       1987       2266        228          2
   R-437        L-3       2202       2438        223          3
   R-438        L-3       1318       2640        299          4
   R-439        L-1       1408       2366        444          1
   R-440        L-5       2010       3109        382          5
   R-441        L-3        785       1275        291          4
   R-442        L-1       2143       3278        417          1
   R-443        L-2       2335       3343        374          2
   R-444        L-2       1210       1588        257          4
   R-445        L-4       1994       3385        375          5
   R-446        L-5        881       2223        288          4
   R-447        L-1        242        762        437          2
   R-448        L-4        502       1621        205          1
   R-449        L-2       1047       2037        453          3
   R-450        L-4       1415       2650        234          1
   R-451        L-3       1307       2426        455          4
   R-452        L-2        539       1635        274          3
   R-453        L-3        386       1698        292          1
   R-454        L-5        701       2171        262          2
   R-455        L-4       1721       2581        224          3
   R-456        L-5       1256       1972        364          5
   R-457        L-4        783       1592        402          3
   R-458        L-5       1288       2706        318          3
   R-459        L-5       1141       2480        310          5
   R-460        L-4       1188       2561        211          5
   R-461        L-3       1558       2409        312          3
   R-462        L-5       1802       2194        344          2
   R-463        L-4       1696       2663        244          5
   R-464        L-5       1106       2431        435          5
   R-465        L-2        470       1146        419          2
   R-466        L-2        616       1723        452          4
   R-467        L-1       2398       3101        337          3
   R-468        L-2        914       1396        465          1
   R-469        L-4       2167       2792        391          1
   R-470        L-5       1022       2184        460          2
   R-471        L-3       1819       2739        367          1
   R-472        L-5       1971       2611        215          5
   R-473        L-2       2121       3329        353          3
   R-474        L-1       2180       2551        268          4
   R-475        L-1       2201       3290        405          5
   R-476        L-2       1547       1929        313          2
   R-477        L-2       2036       2715        458          4
   R-478        L-5        252        807        353          3
   R-479        L-5       1038       1756        290          3
   R-480        L-3        705       1361        448          1
   R-481        L-4        423       1200        222          3
   R-482        L-2        468       1206        261          1
   R-483        L-5       1616       2861        255          1
   R-484        L-3       1960       3321        297          4
   R-485        L-4        546        876        207          5
   R-486        L-5       1638       2133        204          5
   R-487        L-2       1353       1861        398          4
   R-488        L-4       1207       2480        276          5
   R-489        L-3        493        760        240          2
   R-490        L-3        223        955        355          4
   R-491        L-1       2460       3353        376          4
   R-492        L-5        566       1778        281          4
   R-493        L-5       2066       3447        383          5
   R-494        L-1       2286       3030        335          3
   R-495        L-2        644       1261        271          1
   R-496        L-4        267        860        235          3
   R-497        L-4        826       2161        242          5
   R-498        L-1       2255       2877        269          3
   R-499        L-2       2343       3571        414          4
   R-500        L-2        795       1274        313          4
   R-501        L-3       1884       2655        497          2
   R-502        L-5       2265       3268        387          3
   R-503        L-3       2068       2926        232          3
   R-504        L-4       1020       2409        330          1
   R-505        L-5        942       1404        285          1
   R-506        L-3       1620       3104        222          4
   R-507        L-1        677       1434        440          2
   R-508        L-3       2315       3425        360          4
   R-509        L-4        629        909        256          3
   R-510        L-3        215       1319        389          3
   R-511        L-4        670       2040        352          5
   R-512        L-1        449        778        309          4
   R-513        L-3       2041       3047        383          5
   R-514        L-4       1481       2822        481          5
   R-515        L-3       2272       3169        467          3
   R-516        L-4        620       2026        461          1
   R-517        L-1        421       1569        306          3
   R-518        L-5       1197       2436        293          3
   R-519        L-4       1000       1343        340          1
   R-520        L-2        325       1686        428          5
   R-521        L-5       1204       2023        270          5
   R-522        L-1       1434       2144        244          1
   R-523        L-5       1334       2444        406          1
   R-524        L-1       1139       1498        356          3
   R-525        L-5       1562       3005        377          4
   R-526        L-5        620       2001        352          2
   R-527        L-5        378       1419        312          3
   R-528        L-5       1995       3239        340          1
   R-529        L-5       1434       2387        386          2
   R-530        L-2       2382       3240        429          3
   R-531        L-2       1721       2859        310          3
   R-532        L-3       1072       1560        353          5
   R-533        L-4        247       1714        414          1
   R-534        L-3       1142       2290        496          1
   R-535        L-1       2044       3216        205          4
   R-536        L-2        878       1373        448          5
   R-537        L-4        351       1830        495          2
   R-538        L-1        444       1143        314          4
   R-539        L-3        636       1761        310          3
   R-540        L-2       1034       2470        236          4
   R-541        L-4       2392       3152        494          4
   R-542        L-3       1478       2097        209          5
   R-543        L-2       1591       2664        249          4
   R-544        L-2       1960       2338        311          4
   R-545        L-5       1611       2479        259          3
   R-546        L-2       1084       1341        246          1
   R-547        L-4       1204       2156        378          5
   R-548        L-1       1808       3184        376          3
   R-549        L-3       2068       3522        321          5
   R-550        L-3       1118       1860        253          2
   R-551        L-2       2290       3774        375          1
   R-552        L-1        670       1799        458          3
   R-553        L-5        834       1767        391          5
   R-554        L-5        749       1232        247          3
   R-555        L-1        692       2087        200          4
   R-556        L-3        327       1778        378          4
   R-557        L-3        330       1805        366          4
   R-558        L-4       2331       3316        325          4
   R-559        L-1       1779       2435        479          4
   R-560        L-1        948       1477        413          4
   R-561        L-1        556        810        209          5
   R-562        L-4       1564       2284        212          3
   R-563        L-3        582       1291        246          3
   R-564        L-1       1025       2040        338          2
   R-565        L-3        433       1061        318          4
   R-566        L-1       1884       2829        433          4
   R-567        L-3        662       1165        443          5
   R-568        L-1       2225       3141        245          3
   R-569        L-3        767       1576        358          2
   R-570        L-1       1054       2147        265          1
   R-571        L-1        471       1595        407          1
   R-572        L-1       2182       3106        456          4
   R-573        L-3       1090       1611        351          4
   R-574        L-5       2126       2430        303          4
   R-575        L-1        985       2205        489          1
   R-576        L-5       1390       1798        363          2
   R-577        L-5       1599       2974        440          4
   R-578        L-3        484       1326        315          3
   R-579        L-1       2300       3683        376          1
   R-580        L-1       1441       2857        431          4
   R-581        L-1        712       2127        266          3
   R-582        L-3       1625       2618        291          5
   R-583        L-5       1236       1806        289          4
   R-584        L-3       1370       2437        379          1
   R-585        L-5        583       1028        255          4
   R-586        L-1        212        550        258          2
   R-587        L-2        695       1131        208          3
   R-588        L-4       1228       1686        251          1
   R-589        L-4       1256       1550        251          3
   R-590        L-5        806       1719        318          1
   R-591        L-4       1265       2328        480          5
   R-592        L-2       2345       3443        244          5
   R-593        L-5       1234       2681        431          5
   R-594        L-1       2351       3738        280          4
   R-595        L-2       1451       2011        202          5
   R-596        L-5       1131       1745        336          3
   R-597        L-4       2170       2819        222          1
   R-598        L-4       1253       1743        471          3
   R-599        L-2       1214       2455        416          4
   R-600        L-4       1173       2399        454          1
   R-601        L-3       1572       1995        403          4
   R-602        L-3        744       1289        289          4
   R-603        L-4       1618       2821        458          5
   R-604        L-2       1659       2369        342          3
   R-605        L-5       1495       2077        497          4
   R-606        L-3        647       1919        358          2
   R-607        L-3        871       1295        402          4
   R-608        L-4       1796       2657        409          2
   R-609        L-2       2307       2855        204          1
   R-610        L-4       1545       2438        454          1
   R-611        L-4       1515       2918        399          2
   R-612        L-2       1679       2712        285          3
   R-613        L-3       2139       3511        365          2
   R-614        L-1        857       1676        253          4
   R-615        L-4       2305       3559        335          2
   R-616        L-4        888       2153        360          4
   R-617        L-3        609       1400        225          2
   R-618        L-2        225       1475        389          2
   R-619        L-1        253       1514        334          2
   R-620        L-2       2415       2695        256          2
   R-621        L-1        800       1598        412          4
   R-622        L-2       2347       2915        202          3
   R-623        L-4        245       1497        463          2
   R-624        L-2       1312       1992        300          1
   R-625        L-4       1157       1636        432          1
   R-626        L-2       2228       3528        407          4
   R-627        L-1       2450       3513        399          4
   R-628        L-3       1364       2782        494          5
   R-629        L-5        664       1574        485          4
   R-630        L-3       2383       3610        488          3
   R-631        L-1       2095       2657        451          2
   R-632        L-2        684        970        267          2
   R-633        L-3       1665       2719        364          5
   R-634        L-5       1718       2793        348          4
   R-635        L-5       1623       2778        435          1
   R-636        L-1       1178       2274        468          5
   R-637        L-3        659       1839        211          4
   R-638        L-5       1379       2316        289          3
   R-639        L-5       2360       3663        279          1
   R-640        L-4        313       1247        435          2
   R-641        L-3       1346       2824        277          3
   R-642        L-1        463        908        237          2
   R-643        L-4        664       1354        419          1
   R-644        L-3       1165       1668        240          4
   R-645        L-1       1677       2375        370          5
   R-646        L-2        449       1583        210          2
   R-647        L-5       1782       3107        220          5
   R-648        L-1       1838       3298        500          4
   R-649        L-4       2427       2911        368          4
   R-650        L-3        823       1619        464          1
   R-651        L-1       1705       2402        374          3
   R-652        L-3       1577       2390        219          2
   R-653        L-4       1486       2781        281          3
   R-654        L-3        278       1214        376          1
   R-655        L-3        860       1676        441          4
   R-656        L-5       1762       2816        478          3
   R-657        L-1       1393       2408        479          4
   R-658        L-1       1498       1844        241          3
   R-659        L-3       1635       2121        246          1
   R-660        L-4       2340       3821        210          2
   R-661        L-1       1477       2089        470          1
   R-662        L-2        750       1467        402          4
   R-663        L-3       1152       2177        284          5
   R-664        L-4       2309       3641        452          3
   R-665        L-4       2334       3287        344          5
   R-666        L-2        848       2259        444          1
   R-667        L-3        945       2173        441          3
   R-668        L-2        215        518        248          2
   R-669        L-4       1583       2981        349          2
   R-670        L-2       1992       3246        429          2
   R-671        L-4       1161       1842        494          2
   R-672        L-5        274       1280        458          1
   R-673        L-3        701       2095        237          4
   R-674        L-2       1150       1832        320          5
   R-675        L-4       1571       2080        414          2
   R-676        L-1        542       2019        418          1
   R-677        L-1       1112       1482        224          4
   R-678        L-3       1610       2532        279          4
   R-679        L-2       1642       2645        221          1
   R-680        L-3        202       1671        420          5
   R-681        L-2        547       1825        240          3
   R-682        L-2       2056       3388        299          1
   R-683        L-3       1793       2671        352          5
   R-684        L-1        531       1276        310          1
   R-685        L-3       1582       2637        345          4
   R-686        L-1        757       1947        310          5
   R-687        L-1       2157       3117        311          3
   R-688        L-2       2031       2541        471          2
   R-689        L-3       1699       2899        204          5
   R-690        L-3       2104       3603        473          2
   R-691        L-5       2108       2673        301          1
   R-692        L-5       2152       3378        414          5
   R-693        L-5       1905       2360        202          3
   R-694        L-2        344       1129        301          4
   R-695        L-1        543       1697        462          1
   R-696        L-1       2467       2889        297          4
   R-697        L-3        704       1162        422          4
   R-698        L-3        641       1391        485          2
   R-699        L-3        840       1805        458          3
   R-700        L-1       1959       3423        222          2
   R-701        L-3       1964       2662        281          1
   R-702        L-3        776       2147        492          4
   R-703        L-1        453       1679        487          5
   R-704        L-1       1690       2810        349          3
   R-705        L-2       1053       1900        402          1
   R-706        L-3        952       2431        400          3
   R-707        L-2       1382       2042        256          1
   R-708        L-3       2409       2774        202          4
   R-709        L-5       2173       3401        260          1
   R-710        L-1       2031       3438        405          3
   R-711        L-2       2415       3652        330          2
   R-712        L-4       1442       2219        500          2
   R-713        L-1        724       1804        273          1
   R-714        L-1       2465       3270        232          1
   R-715        L-2        509       1860        422          3
   R-716        L-1       2360       3218        350          3
   R-717        L-2        442        733        259          1
   R-718        L-5       1080       1856        272          5
   R-719        L-2        708       2176        298          5
   R-720        L-3       1820       2359        450          5
   R-721        L-4       1100       2528        312          4
   R-722        L-3       1043       2397        474          5
   R-723        L-3        357       1673        285          1
   R-724        L-4        237       1088        499          2
   R-725        L-3        605       1039        343          5
   R-726        L-2        459       1443        435          5
   R-727        L-5       1906       2724        299          5
   R-728        L-2       2204       3564        445          5
   R-729        L-1        474       1397        215          3
   R-730        L-5        214       1673        429          2
   R-731        L-4       1536       2926        408          2
   R-732        L-5       1724       2061        253          4
   R-733        L-5       2260       3529        499          5
   R-734        L-5        923       1470        320          3
   R-735        L-1        857       1308        414          3
   R-736        L-3       1442       2828        449          5
   R-737        L-4       1718       2345        253          5
   R-738        L-1       1182       2389        422          5
