InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-67        L-3       1576       2746        450          4
    R-68        L-1        637       1540        476          5
    R-69        L-3        901       2031        339          1
    R-70        L-1       1061       2541        475          1
    R-71        L-2       2188       2866        316          2
    R-72        L-1       1769       3150        287          2
    R-73        L-4       1229       1817        252          5
    R-74        L-5       2270       3106        412          1
    R-75        L-5       2359       3492        423          2
    R-76        L-5       1500       2278        467          2
    R-77        L-3        250       1009        221          4
    R-78        L-1       2117       3510        295          4
    R-79        L-5       2249       3625        212          4
    R-80        L-4       1245       2281        466          4
    R-81        L-2       1491       2727        248          5
    R-82        L-1       2396       3102        402          4
    R-83        L-1       1080       1596        321          3
    R-84        L-3        798       2055        445          1
    R-85        L-2       2311       2844        447          5
    R-86        L-3        295       1067        447          4
    R-87        L-2       1995       2834        277          3
    R-88        L-4       1546       2966        356          4
    R-89        L-1       1392       2589        405          2
    R-90        L-2       2456       3504        303          2
    R-91        L-3        253        590        267          1
    R-92        L-4       1638       2805        468          3
    R-93        L-4       2379       3617        406          4
    R-94        L-3        481       1913        234          3
    R-95        L-2        839       1729        300          3
    R-96        L-4       1319       2553        464          3
    R-97        L-5        943       2033        367          5
    R-98        L-3        337       1700        417          5
    R-99        L-3        541       1128        426          4
   R-100        L-5        340       1079        467          5
   R-101        L-5       1071       1731        387          5
   R-102        L-3       1856       2820        425          2
   R-103        L-4       2466       3439        474          1
   R-104        L-3        902       1769        437          3
   R-105        L-4       1471       2433        203          2
   R-106        L-2       1499       2244        466          5
   R-107        L-3        670       1164        426          3
   R-108        L-3       1240       2043        498          3
   R-109        L-3        772       1328        483          5
   R-110        L-4       2271       2675        387          3
   R-111        L-4       1382       2177        425          4
   R-112        L-3       1128       2523        374          1
   R-113        L-1       2312       3391        322          3
   R-114        L-4       2043       2779        235          4
   R-115        L-4        812       1601        251          4
   R-116        L-1       1978       2493        284          3
   R-117        L-5        667       1676        307          2
   R-118        L-4        787       2273        398          3
   R-119        L-4       1590       2232        323          4
   R-120        L-1       2229       3535        207          5
   R-121        L-5        728       1986        411          1
   R-122        L-1       2372       3666        246          5
   R-123        L-5       1040       2524        361          3
   R-124        L-2       1613       2790        290          2
   R-125        L-2        929       2232        407          5
   R-126        L-4       2156       2739        425          4
   R-127        L-2       2117       3248        498          4
   R-128        L-2        644       1857        213          5
   R-129        L-3        818       1942        388          1
   R-130        L-4       2000       2736        353          5
   R-131        L-3       1480       2300        434          1
   R-132        L-5       1128       2574        428          5
   R-133        L-3       1946       3058        379          5
   R-134        L-5        774       1495        471          4
   R-135        L-1       1110       2307        446          2
   R-136        L-4        991       2034        243          4
   R-137        L-1        221        980        383          1
   R-138        L-4       1684       2990        312          3
   R-139        L-2       2270       3130        252          3
   R-140        L-3        579       1698        212          3
   R-141        L-3        639       1541        253          2
   R-142        L-3        559       1291        329          1
   R-143        L-3        670       1662        482          5
   R-144        L-4       2368       3737        245          1
   R-145        L-5       2205       2444        210          3
   R-146        L-4        653       1577        302          4
   R-147        L-1        596       1211        227          2
   R-148        L-3       2420       3324        273          4
   R-149        L-3       1725       2507        481          3
   R-150        L-4       1055       2063        233          4
   R-151        L-5        779       1450        242          4
   R-152        L-1        996       2383        424          5
   R-153        L-4       1699       2743        200          5
   R-154        L-1        786       1500        354          3
   R-155        L-4        816       1852        456          2
   R-156        L-4        713       1380        267          4
   R-157        L-3       1565       2535        442          3
   R-158        L-4       1158       2075        463          2
   R-159        L-3       1125       1854        370          3
   R-160        L-2       1710       2943        400          5
   R-161        L-3        646       1271        351          3
   R-162        L-1       1577       2337        286          5
   R-163        L-4       1061       2491        327          4
   R-164        L-5       1046       1476        365          1
   R-165        L-3       1527       2768        475          3
   R-166        L-2       1091       1889        455          3
   R-167        L-3        200       1129        433          2
   R-168        L-5       1386       2491        395          2
   R-169        L-1       1795       2761        413          3
   R-170        L-5       2408       3832        339          1
   R-171        L-1        544       1187        243          5
   R-172        L-4       2415       3541        432          2
   R-173        L-2       1075       1731        378          3
   R-174        L-5       1886       2838        254          1
   R-175        L-4       1218       1485        233          4
   R-176        L-4       1094       1906        450          2
   R-177        L-5       2018       2799        461          4
   R-178        L-2       2398       3879        381          4
   R-179        L-2       2035       2726        312          2
   R-180        L-3       1459       1906        429          5
   R-181        L-1        758       1773        442          2
   R-182        L-3       1396       2868        421          4
   R-183        L-4       2336       3772        317          5
   R-184        L-5       1026       2373        313          5
   R-185        L-2       1824       2626        292          2
   R-186        L-3       1074       1686        350          2
   R-187        L-5       1666       2181        354          3
   R-188        L-2       2062       2847        424          5
   R-189        L-4       1256       1735        308          2
   R-190        L-5       1007       1984        476          5
   R-191        L-1       1835       2061        202          4
   R-192        L-3        926       2086        346          1
   R-193        L-1        742       1951        331          2
   R-194        L-5       1895       2988        420          3
   R-195        L-4       2410       2700        260          3
   R-196        L-3        831       1675        343          3
   R-197        L-1       2005       3332        409          4
   R-198        L-5        898       1228        282          2
   R-199        L-4       2363       3131        329          1
   R-200        L-4        256       1623        431          4
   R-201        L-5        476       1257        235          2
   R-202        L-1       2065       3219        232          3
   R-203        L-3       1436       2360        427          2
   R-204        L-1       2061       2751        304          3
   R-205        L-2        762       1463        387          4
   R-206        L-4       2038       3009        348          5
   R-207        L-5       1045       2249        283          5
   R-208        L-5       1740       2548        482          4
   R-209        L-5        684       1522        489          5
   R-210        L-4       1588       2825        426          2
   R-211        L-5        731       1193        450          4
   R-212        L-5        533       1058        460          3
   R-213        L-5        242       1672        390          1
   R-214        L-3       1381       1675        258          3
   R-215        L-2       2096       3292        440          3
   R-216        L-2       2038       3149        433          3
   R-217        L-1       1545       2780        264          3
   R-218        L-1       2263       3069        351          3
   R-219        L-4       2297       3372        208          1
   R-220        L-4       1368       2427        200          3
   R-221        L-5        863       1959        267          5
   R-222        L-5       1183       2163        335          2
   R-223        L-1        358       1447        484          4
   R-224        L-5       2238       3393        203          1
   R-225        L-3        410        899        372          1
   R-226        L-2       1773       2945        495          5
   R-227        L-5       1900       2569        261          2
   R-228        L-5       1358       2077        343          2
   R-229        L-1        713       1840        318          3
   R-230        L-4       2093       2753        325          5
   R-231        L-4       1166       2599        470          3
   R-232        L-2       2058       2680        277          3
   R-233        L-2       1471       2288        475          4
   R-234        L-5       1504       2059        264          2
   R-235        L-4       1778       3220        365          3
   R-236        L-4       1802       2627        375          5
   R-237        L-1       1723       2991        405          4
   R-238        L-1        684       1304        468          2
   R-239        L-1       1705       3090        271          4
   R-240        L-4       1532       1811        253          5
   R-241        L-2       2261       3677        469          4
   R-242        L-2       2350       3569        229          3
   R-243        L-5       1658       2577        388          5
   R-244        L-2       1382       2465        224          3
   R-245        L-3        561       1601        462          1
   R-246        L-5       1913       2820        433          3
   R-247        L-5       1903       2848        331          4
   R-248        L-1       1787       2205        291          5
   R-249        L-2        200       1693        308          3
   R-250        L-4        531       1201        427          2
   R-251        L-5        742       1699        231          3
   R-252        L-3        760       2177        267          4
   R-253        L-5        711       1191        256          4
   R-254        L-3       1303       2168        360          4
   R-255        L-4       2366       3314        410          5
   R-256        L-1        797       1788        400          5
   R-257        L-1       2237       3493        290          4
   R-258        L-4        316       1598        402          2
   R-259        L-3       2291       3776        232          5
   R-260        L-3       2269       3070        468          1
   R-261        L-2       2268       3228        437          2
   R-262        L-5       1132       2536        248          4
   R-263        L-2        313       1342        444          2
   R-264        L-3        312       1687        355          2
   R-265        L-3       1112       2478        323          5
   R-266        L-4       1978       3323        470          2
   R-267        L-5        329       1712        200          3
   R-268        L-5       2038       2803        267          2
   R-269        L-2        658       1562        413          4
   R-270        L-4        263       1390        241          2
   R-271        L-5        770       1662        393          5
   R-272        L-3       2455       3946        223          2
   R-273        L-5        384       1311        358          5
   R-274        L-4       2262       3015        308          4
   R-275        L-3       1973       2670        267          4
   R-276        L-2       2151       3311        419          4
   R-277        L-1       2392       3052        493          1
   R-278        L-5        727       2089        201          5
   R-279        L-3       1521       2820        417          3
   R-280        L-3        278       1006        433          4
   R-281        L-1       1190       1548        298          2
   R-282        L-1       2169       2561        359          3
   R-283        L-3       1181       1766        365          5
   R-284        L-3        515       1619        313          1
   R-285        L-3       1102       1494        355          5
   R-286        L-2       1343       1769        347          4
   R-287        L-1       1965       3387        247          1
   R-288        L-4       1321       2477        293          4
   R-289        L-1       1523       2927        264          3
   R-290        L-3       2053       2944        213          5
   R-291        L-4        911       1701        334          3
   R-292        L-5        248        944        368          5
   R-293        L-1        349       1545        497          4
   R-294        L-2        886       2320        387          4
   R-295        L-4       1872       3040        306          4
   R-296        L-4       1417       2900        442          4
   R-297        L-4       2123       2637        409          4
   R-298        L-3       1379       1703        324          5
   R-299        L-5        517        992        406          2
   R-300        L-2        849       1811        219          3
   R-301        L-3       1621       2157        419          4
   R-302        L-3       1477       2492        427          4
   R-303        L-5       1808       2334        223          4
   R-304        L-5        998       1269        213          1
   R-305        L-5        993       1646        361          1
   R-306        L-1       1261       1835        427          4
   R-307        L-5        417        930        374          3
   R-308        L-1       1968       2952        214          3
   R-309        L-1       1553       2907        433          1
   R-310        L-2       2080       2800        419          1
   R-311        L-4       1384       2012        449          2
   R-312        L-4       2245       3662        420          4
   R-313        L-5        466       1237        298          3
   R-314        L-2        813       2089        500          4
   R-315        L-4        563       1150        264          2
   R-316        L-1       1438       2068        279          4
   R-317        L-3       2170       2761        478          1
   R-318        L-3       2454       3323        380          2
   R-319        L-2        521       1699        356          4
   R-320        L-2       2437       3130        258          4
   R-321        L-3        979       2352        429          1
   R-322        L-2        975       1818        260          4
   R-323        L-2       1820       2267        432          5
   R-324        L-3       2106       2785        434          1
   R-325        L-1        399       1160        459          5
   R-326        L-2       2143       3520        263          5
   R-327        L-2        520       1864        413          5
   R-328        L-1        652       1397        283          1
   R-329        L-1        499       1803        241          1
   R-330        L-4        740       1538        495          2
   R-331        L-4        771       1584        271          3
   R-332        L-2       1221       1736        483          5
   R-333        L-1       2369       2992        293          2
   R-334        L-1       1073       2303        266          4
   R-335        L-2       1674       3124        495          3
   R-336        L-4       1849       2622        452          1
   R-337        L-2       2291       3706        277          3
   R-338        L-2       1900       2339        352          1
   R-339        L-5       1838       2615        455          5
   R-340        L-4       2288       3455        221          3
   R-341        L-2       2472       3222        413          4
   R-342        L-1        815       1534        234          2
   R-343        L-1        860       2030        285          3
   R-344        L-3        320       1397        461          2
   R-345        L-4        528       1782        352          2
   R-346        L-3        572       1963        252          3
   R-347        L-1       1266       1882        234          5
   R-348        L-5       1347       2100        242          2
   R-349        L-1       1214       2320        424          5
   R-350        L-2       1251       2472        296          2
   R-351        L-3       1427       1958        228          4
   R-352        L-3        234        902        250          5
   R-353        L-4       1976       3337        417          1
   R-354        L-5       1842       2806        431          5
   R-355        L-2       1450       2237        281          5
   R-356        L-1       2230       3036        220          1
   R-357        L-4       1131       2407        487          3
   R-358        L-1        792       2195        372          5
   R-359        L-2       2183       3611        388          2
   R-360        L-2        796       1568        417          5
   R-361        L-4        633       1730        430          2
   R-362        L-2       1966       3315        403          4
   R-363        L-5       2382       3129        265          1
   R-364        L-3       1802       2490        295          2
   R-365        L-2       1712       2517        238          2
   R-366        L-2       1245       2134        215          4
   R-367        L-3       1923       2905        361          2
   R-368        L-4       1297       2096        308          5
   R-369        L-5       1466       2695        277          3
   R-370        L-1        971       1371        367          5
   R-371        L-4        902       1900        487          2
   R-372        L-4       1690       2266        355          2
   R-373        L-5        421        679        254          4
   R-374        L-2        475        977        212          4
   R-375        L-5        790       1901        488          4
   R-376        L-4       1557       2571        323          5
   R-377        L-4       1485       2795        280          3
   R-378        L-3        793       1730        302          1
   R-379        L-3        815       1712        296          5
   R-380        L-1        902       1628        302          5
   R-381        L-2       2359       3410        294          2
   R-382        L-3        835       1419        457          1
   R-383        L-3        709       1557        447          1
   R-384        L-1       1246       1981        476          2
   R-385        L-2        705       1640        316          2
   R-386        L-4       1281       2144        329          5
   R-387        L-2       1227       1700        375          3
   R-388        L-3        766       1140        322          4
   R-389        L-3       2280       2976        259          3
   R-390        L-5        232       1228        438          3
   R-391        L-2       1712       2948        387          5
   R-392        L-2       1533       2287        267          5
   R-393        L-2       1592       2186        330          3
   R-394        L-4        847       2048        441          3
   R-395        L-5       1634       2800        278          5
   R-396        L-4       1278       2695        404          1
   R-397        L-3       1657       2878        260          4
   R-398        L-1       2482       2820        274          4
   R-399        L-5        542       1700        291          3
   R-400        L-2       1784       2583        437          5
   R-401        L-5        290       1729        288          4
   R-402        L-5        693       1818        483          4
   R-403        L-3       1902       2730        257          3
   R-404        L-2       1794       3235        241          1
   R-405        L-2       1537       2328        441          2
   R-406        L-3        884       1809        282          4
   R-407        L-3       1360       1779        280          4
   R-408        L-5       1025       2300        344          2
   R-409        L-4        582       1597        487          4
   R-410        L-3       1094       2520        258          3
   R-411        L-2        539       1348        248          2
   R-412        L-3        251       1014        402          1
   R-413        L-1       1976       3169        303          4
   R-414        L-3       1055       2413        462          4
   R-415        L-1       1825       2756        354          2
   R-416        L-4       2471       3352        307          4
   R-417        L-5       2427       3672        221          2
   R-418        L-4        248       1587        444          3
   R-419        L-4       1283       2216        464          5
   R-420        L-3        759       1736        484          1
   R-421        L-1        815       1714        453          1
   R-422        L-1       1876       2416        200          1
   R-423        L-5       1374       2502        377          1
   R-424        L-4       1795       2351        243          4
   R-425        L-2        788       1536        247          5
   R-426        L-4       1176       1658        249          1
   R-427        L-4       2278       3701        326          4
   R-428        L-1        907       1682        445          3
   R-429        L-5       1308       2042        396          3
   R-430        L-1       2146       2620        437          5
   R-431        L-3        707       1615        482          3
   R-432        L-3       2006       3087        248          3
   R-433        L-3        649       1823        289          1
   R-434        L-4       2200       2922        444          5
   R-435        L-2       2321       3138        354          2
   R-436        L-1        772       1911        465          3
   R-437        L-3        824       1676        414          3
   R-438        L-2        206        586        249          5
   R-439        L-3        403       1802        364          4
   R-440        L-5       1200       1885        362          2
   R-441        L-4       1323       2281        260          3
   R-442        L-5       1194       2657        385          4
   R-443        L-1       1829       3205        482          3
   R-444        L-1        648       1160        264          2
   R-445        L-5       1426       2781        353          2
   R-446        L-2       1216       2347        302          1
   R-447        L-5        758       1392        418          3
   R-448        L-5       2412       3399        406          2
   R-449        L-5       1641       2019        367          1
   R-450        L-3        768       1533        462          1
   R-451        L-4        928       1959        452          5
   R-452        L-3       1485       2308        385          1
   R-453        L-4       2259       2772        273          3
   R-454        L-2       1177       1922        270          1
   R-455        L-3        433       1074        325          5
   R-456        L-4       1844       3136        500          1
   R-457        L-3       2355       2919        344          3
   R-458        L-2        565       1430        439          5
   R-459        L-3       2417       3522        407          2
   R-460        L-2       1481       2204        347          1
   R-461        L-3        990       1768        376          2
   R-462        L-3       1341       2720        458          2
   R-463        L-3        878       2261        328          3
   R-464        L-2       1934       2415        337          3
   R-465        L-2        680       1882        407          3
   R-466        L-4        579       1850        476          3
   R-467        L-5       1092       1495        259          2
   R-468        L-2        845       2293        495          3
   R-469        L-3       2021       2945        373          2
   R-470        L-2       1677       2572        323          1
   R-471        L-5       1407       1972        300          3
   R-472        L-2        521       2021        320          5
   R-473        L-3       1747       2235        458          4
   R-474        L-3       2037       3088        267          1
   R-475        L-2       1320       2669        453          4
   R-476        L-2        801       1373        393          2
   R-477        L-2       1011       2460        259          4
   R-478        L-3        528       1268        252          5
   R-479        L-2        331        915        467          4
   R-480        L-3       1828       3184        405          4
   R-481        L-5        616       1371        256          3
   R-482        L-4       1232       1722        258          5
   R-483        L-1        262       1592        485          5
   R-484        L-2        242        708        416          4
   R-485        L-4        947       1774        402          1
   R-486        L-5        341       1825        370          2
   R-487        L-3       1405       1750        271          4
   R-488        L-1       1562       2810        245          4
   R-489        L-4        592       1925        259          1
   R-490        L-1        360       1346        412          1
   R-491        L-1        298        844        280          2
   R-492        L-5       1975       2791        473          3
   R-493        L-3       1568       2189        280          4
   R-494        L-1       1156       2428        294          1
   R-495        L-1       2201       3670        460          2
   R-496        L-3       1993       3451        498          4
   R-497        L-5        400       1688        346          1
   R-498        L-1       1333       2252        242          2
   R-499        L-1       1276       2280        336          2
   R-500        L-4       1788       3163        384          3
   R-501        L-4       1164       1633        419          3
   R-502        L-2        368       1554        238          5
   R-503        L-2        335        956        205          1
   R-504        L-3        462       1300        298          1
   R-505        L-4        623       1557        219          4
   R-506        L-2        876       1425        335          3
   R-507        L-2        380       1050        333          3
   R-508        L-1       1172       2143        478          5
   R-509        L-1        583        965        217          3
   R-510        L-3       1499       2991        294          5
   R-511        L-3        599       1716        214          5
   R-512        L-1       2367       3732        486          5
   R-513        L-3       1951       2903        269          1
   R-514        L-4        252        700        325          4
   R-515        L-5        233       1054        243          1
   R-516        L-4       1361       2086        375          4
   R-517        L-4        271       1332        339          3
   R-518        L-4       1745       2332        359          1
   R-519        L-5       1928       2471        382          1
   R-520        L-1        354       1675        388          4
   R-521        L-1        394        971        264          4
   R-522        L-5       1896       2344        224          1
   R-523        L-2        693       1780        489          2
   R-524        L-4        975       1913        288          5
   R-525        L-1       1291       2508        214          2
   R-526        L-3        461       1705        362          4
   R-527        L-2       1928       3062        459          3
   R-528        L-1       1061       2059        490          1
   R-529        L-3       1855       2624        208          1
   R-530        L-2       1264       1738        442          2
   R-531        L-3       1562       2650        459          3
   R-532        L-4       2289       3538        444          5
   R-533        L-4        835       1277        392          4
   R-534        L-2        714       1030        282          5
   R-535        L-2        700       1165        315          5
   R-536        L-5        275       1425        318          1
   R-537        L-4        879       1807        292          1
   R-538        L-5       1310       2146        366          4
   R-539        L-5       1250       2434        217          3
   R-540        L-3       1587       2221        483          3
   R-541        L-2       1313       2409        475          3
   R-542        L-3        606       2052        437          3
   R-543        L-3       1641       2056        381          5
   R-544        L-4       2334       2779        321          5
   R-545        L-4       1281       2117        476          3
   R-546        L-3        351       1059        455          2
   R-547        L-1        623       1015        288          4
   R-548        L-3       1108       1983        282          1
   R-549        L-4        480        885        306          4
   R-550        L-1        974       2081        204          1
   R-551        L-3        478       1207        451          1
   R-552        L-2       2180       2974        440          3
   R-553        L-1        453       1136        442          3
   R-554        L-5        441       1816        306          3
   R-555        L-1       2191       3559        396          1
   R-556        L-5        683       1498        283          2
   R-557        L-2        833       2001        491          3
   R-558        L-4       2485       3647        447          3
   R-559        L-1       2117       2651        345          4
   R-560        L-5       1693       3006        462          5
   R-561        L-3       1552       1940        381          3
   R-562        L-3       2149       2633        429          3
   R-563        L-4        659       1074        318          5
   R-564        L-3       1471       2693        387          5
   R-565        L-3        676        974        249          5
   R-566        L-4       1388       2155        418          5
   R-567        L-4        856       1706        452          3
   R-568        L-4       1452       2815        494          4
   R-569        L-2       2134       3259        297          4
   R-570        L-2       1532       1824        227          2
   R-571        L-1        262       1146        212          2
   R-572        L-2        439        815        223          2
   R-573        L-1       1036       1500        414          4
   R-574        L-4        685       1170        377          2
   R-575        L-2       1549       2664        360          2
   R-576        L-5        825       2010        490          5
   R-577        L-3       1642       2499        448          4
   R-578        L-3        335       1435        246          3
   R-579        L-5        553       1242        463          5
   R-580        L-3        478       1452        344          5
   R-581        L-2       1288       2223        331          1
   R-582        L-4       2175       3567        441          5
   R-583        L-5        885       1926        486          2
   R-584        L-4        860       2207        420          4
   R-585        L-3       2364       3154        390          5
   R-586        L-4       2281       3046        393          4
   R-587        L-2       1483       2117        231          4
   R-588        L-2       2339       3215        207          1
   R-589        L-5       1431       2096        379          3
   R-590        L-4       1977       2927        276          4
   R-591        L-4       1748       2466        301          2
   R-592        L-5       1164       1539        208          1
   R-593        L-3       2473       3280        499          1
   R-594        L-1       1633       1983        201          4
   R-595        L-2       1443       2750        261          5
   R-596        L-3       1898       2778        380          4
   R-597        L-5       1321       1973        365          3
   R-598        L-5       1109       2394        328          4
   R-599        L-5       1644       2866        246          5
   R-600        L-1       1872       2775        246          1
   R-601        L-5        454       1685        259          3
   R-602        L-1       2394       3088        483          2
   R-603        L-1       1061       1524        272          1
   R-604        L-2        803       1055        237          5
   R-605        L-4       2499       3098        413          3
   R-606        L-1       1755       2405        459          1
   R-607        L-2       1996       2868        353          1
   R-608        L-2       1123       2400        273          3
   R-609        L-4        356       1465        258          5
   R-610        L-5       2433       3514        244          3
   R-611        L-4       1388       1876        250          2
   R-612        L-2        482        826        237          3
   R-613        L-3       1311       1776        209          2
   R-614        L-1       1530       2271        401          3
   R-615        L-2       1076       2224        302          4
   R-616        L-2       1379       2863        394          2
   R-617        L-1       1691       2537        398          4
   R-618        L-1       2324       2746        378          3
   R-619        L-3        873       1525        474          4
   R-620        L-4       1816       2422        368          1
   R-621        L-1        223       1228        486          2
   R-622        L-1       1401       2627        224          1
   R-623        L-1       1779       2186        288          5
   R-624        L-3       1801       2776        429          4
   R-625        L-1       1073       1562        272          1
   R-626        L-4        955       1816        492          5
   R-627        L-5       1487       2369        270          4
   R-628        L-3        488       1926        346          2
   R-629        L-3        729       1253        315          3
   R-630        L-2       1320       2377        239          1
   R-631        L-3       1664       2800        212          5
   R-632        L-4       1437       2129        383          3
   R-633        L-4        932       2220        293          5
   R-634        L-3       1776       2191        209          3
   R-635        L-1        926       1688        422          5
   R-636        L-5        248       1166        303          5
   R-637        L-3       2101       2779        445          5
   R-638        L-3       1008       2381        483          1
   R-639        L-4        541       1515        261          4
   R-640        L-2        863       1780        443          5
   R-641        L-4       1260       1682        246          5
   R-642        L-5        712       1797        289          2
   R-643        L-4       2047       2809        326          1
   R-644        L-2       1104       2553        325          1
   R-645        L-1        542       1950        374          4
   R-646        L-1       1774       2622        378          4
   R-647        L-1       2012       2309        254          3
   R-648        L-5        848       1889        236          2
   R-649        L-4       2365       2803        262          1
   R-650        L-1       1343       2320        296          1
   R-651        L-5       2233       3592        278          1
   R-652        L-2        806       1429        480          3
   R-653        L-2       1708       2369        313          4
   R-654        L-2       1748       3201        439          1
   R-655        L-5       1330       2259        295          2
   R-656        L-2       2186       2505        252          4
   R-657        L-2       1598       2731        285          3
   R-658        L-2       1027       2145        368          2
   R-659        L-2       1684       3180        447          2
   R-660        L-1       1491       1963        303          2
   R-661        L-1       1957       3301        397          4
   R-662        L-4        276       1142        357          1
   R-663        L-2       1408       1832        340          1
   R-664        L-1       1864       2796        372          5
   R-665        L-2       1704       2498        265          3
   R-666        L-5       1264       1953        461          2
   R-667        L-2       1309       2558        375          3
   R-668        L-3       1783       2224        405          4
   R-669        L-4       1030       1715        373          5
   R-670        L-4       1077       1806        223          2
   R-671        L-1       1007       1716        457          1
   R-672        L-3        393       1415        287          2
   R-673        L-3       2272       3062        371          1
   R-674        L-1       1468       2214        321          1
   R-675        L-5        820       1809        284          3
   R-676        L-2        617       2051        214          3
   R-677        L-1        319       1437        449          4
   R-678        L-3       1453       1947        204          3
   R-679        L-3       1832       2995        213          2
   R-680        L-2       1860       3134        320          1
   R-681        L-1       1150       2474        480          3
   R-682        L-4       1674       2597        394          5
   R-683        L-1       1724       3131        292          3
   R-684        L-1       1286       1730        259          5
   R-685        L-1       1447       2717        261          2
   R-686        L-2       2362       3316        377          4
   R-687        L-3        580       1155        488          2
   R-688        L-3       1515       2064        325          4
   R-689        L-5        901       2117        378          1
   R-690        L-3        938       2154        417          2
   R-691        L-1       1818       2960        211          4
   R-692        L-5       1985       3289        495          3
   R-693        L-5       2017       3464        339          4
   R-694        L-4       2028       2614        370          4
   R-695        L-3        985       1386        330          1
   R-696        L-4       1227       2640        218          1
   R-697        L-3        653       1938        233          2
   R-698        L-1        444       1367        347          4
   R-699        L-4        210        773        297          3
   R-700        L-5        889       2310        455          3
   R-701        L-1        800       2195        201          1
   R-702        L-2       1785       2477        343          4
   R-703        L-2       1480       2622        443          5
   R-704        L-2        316        617        284          5
   R-705        L-3       2208       2700        319          5
   R-706        L-5        618       1114        387          3
   R-707        L-3        390        983        425          1
   R-708        L-5       2492       3045        451          2
   R-709        L-5       1815       3297        369          1
   R-710        L-1       1769       2987        484          2
   R-711        L-1       1823       3276        236          3
   R-712        L-3       1672       2875        449          2
   R-713        L-5       1607       2978        475          4
   R-714        L-5       1720       2777        402          4
   R-715        L-1       2041       3299        311          2
   R-716        L-2       1432       2518        315          1
   R-717        L-1       1007       2037        436          1
   R-718        L-5       1090       1569        235          1
   R-719        L-5       1035       2321        239          1
   R-720        L-3       2257       3348        428          3
   R-721        L-3       2122       2612        288          2
   R-722        L-1       1595       2968        235          4
   R-723        L-2       1265       1953        302          4
   R-724        L-1        885       1738        310          3
   R-725        L-1       2004       2607        205          4
   R-726        L-1       1037       2135        252          5
   R-727        L-3       1939       2389        267          4
   R-728        L-1       1623       2393        488          4
   R-729        L-5       1981       2380        239          3
   R-730        L-1       1350       1779        307          5
   R-731        L-2       1441       2870        413          5
   R-732        L-2        563       1345        492          4
   R-733        L-1       1533       2492        224          2
   R-734        L-2       1852       2604        284          5
   R-735        L-1       1140       2560        454          4
   R-736        L-4       1362       2238        480          4
   R-737        L-2       1077       1364        287          4
   R-738        L-5        337       1504        225          2
   R-739        L-5       2027       3357        368          1
