InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-253        L-1       1558       2096        384          5
   R-254        L-2        368       1567        296          3
   R-255        L-1       1704       2731        459          4
   R-256        L-2       1910       2773        406          2
   R-257        L-3       1710       3082        394          5
   R-258        L-5       2156       2978        458          2
   R-259        L-3        759       1652        428          5
   R-260        L-1       2008       2914        316          5
   R-261        L-5        807       1521        268          4
   R-262        L-2        263        791        421          4
   R-263        L-5        805       1564        500          1
   R-264        L-2        947       1582        397          5
   R-265        L-5        298       1289        310          3
   R-266        L-4       1782       2553        493          3
   R-267        L-3       1611       2256        380          2
   R-268        L-3       1170       2084        348          5
   R-269        L-1        680       1278        496          2
   R-270        L-1        763       1463        432          4
   R-271        L-2       1081       1731        438          3
   R-272        L-5        661       1485        467          4
   R-273        L-4        789       1222        331          3
   R-274        L-1       1467       2204        487          2
   R-275        L-4       2400       3248        458          4
   R-276        L-4        771       2168        344          3
   R-277        L-5        611       1016        224          5
   R-278        L-2       1095       2325        319          1
   R-279        L-5        237       1656        335          3
   R-280        L-3       2156       2673        293          5
   R-281        L-5       2095       2609        477          3
   R-282        L-5       1221       2475        417          5
   R-283        L-2       2193       2994        478          5
   R-284        L-1        854       1712        358          5
   R-285        L-3       1514       2398        425          4
   R-286        L-4       1325       2505        307          5
   R-287        L-5       1963       3298        291          2
   R-288        L-3        801       2157        358          5
   R-289        L-2       2147       2580        233          5
   R-290        L-4       1674       2575        441          2
   R-291        L-4       1603       2911        330          1
   R-292        L-1       2500       3135        479          2
   R-293        L-2       1087       2272        482          4
   R-294        L-1       1658       3149        293          1
   R-295        L-5        995       2056        348          3
   R-296        L-5       1496       2157        374          5
   R-297        L-4       2267       3741        473          2
   R-298        L-3       1937       3135        342          2
   R-299        L-3        240       1547        461          1
   R-300        L-3       2031       2390        305          2
   R-301        L-3       1149       2608        257          1
   R-302        L-5       1217       2475        256          4
   R-303        L-3       1203       2611        320          5
   R-304        L-2       1013       2156        379          4
   R-305        L-1       1168       1515        221          3
   R-306        L-5       2266       3337        408          2
   R-307        L-2        853       2037        233          3
   R-308        L-4       2246       3123        350          5
   R-309        L-2       1004       1694        388          5
   R-310        L-2       1898       3394        364          2
   R-311        L-1       2324       2982        303          3
   R-312        L-3       1483       2641        387          2
   R-313        L-5       2236       3111        331          4
   R-314        L-3        842       2219        370          5
   R-315        L-4       2297       3796        469          5
   R-316        L-2        468       1571        236          2
   R-317        L-4        961       1550        309          1
   R-318        L-2       1579       2127        353          5
   R-319        L-2       1318       2801        432          5
   R-320        L-5       1517       2470        401          1
   R-321        L-3       1240       2288        257          2
   R-322        L-3       1701       3076        452          2
   R-323        L-5       1727       3213        403          2
   R-324        L-4        658       1191        354          4
   R-325        L-4       1588       2506        448          2
   R-326        L-5        613       1758        369          1
   R-327        L-1        428       1658        389          5
   R-328        L-4       1912       2713        492          2
   R-329        L-4       2036       2793        395          1
   R-330        L-2        474       1570        225          1
   R-331        L-3       1439       2489        336          3
   R-332        L-1       1012       1789        319          5
   R-333        L-2       1662       3021        288          3
   R-334        L-5       1247       2302        362          5
   R-335        L-5       2384       2752        323          5
   R-336        L-1        206       1689        449          1
   R-337        L-5        781       1496        392          5
   R-338        L-3        753       2038        455          4
   R-339        L-3        874       1861        312          3
   R-340        L-2        409       1845        471          1
   R-341        L-4       1281       2274        419          2
   R-342        L-1        371       1781        384          5
   R-343        L-5        826       1344        268          4
   R-344        L-2       1467       2136        432          1
   R-345        L-1       2431       2968        450          5
   R-346        L-3       1578       2349        255          1
   R-347        L-1        653       1263        441          4
   R-348        L-5       1242       2650        278          3
   R-349        L-4       1825       3078        328          1
   R-350        L-5       1803       2281        253          4
   R-351        L-2       1712       3134        439          3
   R-352        L-1       2241       3705        227          5
   R-353        L-4       1860       2935        210          5
   R-354        L-5       2310       3803        317          4
   R-355        L-1       1242       2072        288          3
   R-356        L-3        426        779        275          4
   R-357        L-3       1185       1973        237          5
   R-358        L-1       1479       2622        414          3
   R-359        L-1        952       1821        363          5
   R-360        L-3       1678       2928        456          5
   R-361        L-5       1818       3294        467          1
   R-362        L-1       1882       2766        288          2
   R-363        L-2       1536       2814        491          3
   R-364        L-3       1884       2684        448          1
   R-365        L-3        927       1939        320          1
   R-366        L-4       1701       2816        326          2
   R-367        L-1       1552       2899        496          5
   R-368        L-1       1404       2203        291          4
   R-369        L-4       1904       2518        441          5
   R-370        L-1       1931       3181        461          5
   R-371        L-2        242       1109        411          2
   R-372        L-5       1781       2517        309          5
   R-373        L-1       1316       2034        440          2
   R-374        L-1       1161       2468        342          5
   R-375        L-4       1824       2184        253          3
   R-376        L-3        615       1647        313          2
   R-377        L-5        419        681        217          5
   R-378        L-1        237       1725        216          3
   R-379        L-1       2345       2923        493          2
   R-380        L-2       1703       2545        253          4
   R-381        L-3        980       2250        234          1
   R-382        L-4       1151       2433        489          1
   R-383        L-1       2032       3107        260          5
   R-384        L-1       1461       2943        255          5
   R-385        L-1        438       1285        471          2
   R-386        L-4        311       1281        459          1
   R-387        L-3       1047       2405        500          2
   R-388        L-1       2289       2564        228          1
   R-389        L-5        516       1785        493          5
   R-390        L-3       2341       3053        459          1
   R-391        L-3        792       1096        279          3
   R-392        L-3       1140       1381        205          5
   R-393        L-5       2238       3186        298          1
   R-394        L-2       2494       3943        288          5
   R-395        L-3       1404       2482        297          1
   R-396        L-1       1880       3231        278          1
   R-397        L-2       2238       2780        397          3
   R-398        L-2        626       2067        435          3
   R-399        L-2        636       1497        307          4
   R-400        L-5       2089       3317        467          4
   R-401        L-4        349       1681        297          2
   R-402        L-1       1987       2850        295          4
   R-403        L-3       1582       2396        271          1
   R-404        L-4       2009       2824        331          1
   R-405        L-1        517        892        286          3
   R-406        L-1        566       1179        365          1
   R-407        L-2       1337       2450        300          3
   R-408        L-1       2127       3312        362          1
   R-409        L-4        500       1263        255          3
   R-410        L-3       1583       2421        316          3
   R-411        L-2        914       1721        321          1
   R-412        L-2       1631       2605        499          3
   R-413        L-3        613       1342        491          2
   R-414        L-4       1691       2273        433          1
   R-415        L-3        835       2006        434          1
   R-416        L-2       1767       3266        451          4
   R-417        L-1       2483       2897        217          1
   R-418        L-5       1694       2970        403          2
   R-419        L-4       2042       3360        337          1
   R-420        L-3       1486       2310        316          2
   R-421        L-3       1895       2237        302          5
   R-422        L-2       1529       2573        462          1
   R-423        L-1        468       1746        387          3
   R-424        L-3       2123       2551        217          5
   R-425        L-4       1228       2094        359          4
   R-426        L-4       1156       2460        346          5
   R-427        L-4        432       1325        280          4
   R-428        L-2       2043       2466        277          1
   R-429        L-2       1019       1368        327          2
   R-430        L-2       1850       2604        405          2
   R-431        L-1       2011       3163        373          5
   R-432        L-2       1336       1974        445          2
   R-433        L-1       1976       2331        278          5
   R-434        L-3        307       1187        460          2
   R-435        L-2        555       1883        388          2
   R-436        L-4       1121       2564        319          5
   R-437        L-1       1066       2507        409          1
   R-438        L-3       1763       2622        453          3
   R-439        L-5       2405       3836        477          5
   R-440        L-3       1971       3154        261          4
   R-441        L-1       1866       2385        232          1
   R-442        L-1       1160       2540        407          4
   R-443        L-4       1600       2861        315          5
   R-444        L-3        285       1558        278          2
   R-445        L-1       2284       3035        335          4
   R-446        L-1       2321       3695        293          3
   R-447        L-4       1865       2472        334          2
   R-448        L-5       2349       3544        293          4
   R-449        L-4        775       1573        335          1
   R-450        L-5       1934       2642        457          5
   R-451        L-4       2406       3598        216          2
   R-452        L-3        361       1781        202          4
   R-453        L-1       1644       2292        456          5
   R-454        L-1       1905       2994        201          1
   R-455        L-2       1989       2396        385          3
   R-456        L-1        244        656        237          2
   R-457        L-2        456       1288        201          2
   R-458        L-3        355        984        291          3
   R-459        L-4        838       1843        301          1
   R-460        L-4       1537       1885        255          1
   R-461        L-4       1572       3002        467          5
   R-462        L-5        281       1562        461          3
   R-463        L-1       2074       3093        432          5
   R-464        L-4       1723       2677        417          1
   R-465        L-5        990       1723        362          2
   R-466        L-5       1188       1473        280          5
   R-467        L-4        863       1546        384          2
   R-468        L-1       1562       2035        429          1
   R-469        L-1        907       1326        387          4
   R-470        L-3        488       1707        305          5
   R-471        L-5       2238       2558        270          5
   R-472        L-4       2489       2840        321          5
   R-473        L-3        810       1896        207          5
   R-474        L-5       1629       2640        337          3
   R-475        L-4       2167       3113        309          3
   R-476        L-1       1314       2548        306          4
   R-477        L-3       2416       2932        333          2
   R-478        L-1       1072       1607        388          1
   R-479        L-4       1366       2559        404          2
   R-480        L-5        456       1915        386          1
   R-481        L-4        837       1367        320          5
   R-482        L-3       2005       3131        336          1
   R-483        L-4       1682       2516        305          2
   R-484        L-4       2082       3465        252          4
   R-485        L-3       1848       2257        373          2
   R-486        L-2        748       1553        213          2
   R-487        L-4       1304       2385        290          1
   R-488        L-1       1041       1310        248          5
   R-489        L-1        444       1576        491          3
   R-490        L-5       1235       2074        453          1
   R-491        L-3       1152       1965        494          3
   R-492        L-5        284        959        381          1
   R-493        L-4        733       2202        256          1
   R-494        L-2        547       1206        268          5
   R-495        L-1        932       1158        226          5
   R-496        L-5       1299       2477        376          2
   R-497        L-2       1230       1897        411          3
   R-498        L-1        919       1800        390          3
   R-499        L-3       1261       2149        463          1
   R-500        L-5       1023       1865        401          5
