InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-58        L-3       2072       3111        272          4
    R-59        L-4       2355       3657        444          3
    R-60        L-4       1816       2454        318          5
    R-61        L-1       1262       2179        480          5
    R-62        L-2        593       1558        236          5
    R-63        L-1        800       1349        413          1
    R-64        L-2        726       1876        351          3
    R-65        L-3       1997       3358        288          1
    R-66        L-1        839       2182        476          3
    R-67        L-3       2315       3695        327          2
    R-68        L-4        845       1761        436          3
    R-69        L-1        792       2133        438          5
    R-70        L-5       1769       2865        292          1
    R-71        L-3       2176       3345        340          4
    R-72        L-1       2135       3196        384          2
    R-73        L-4       2382       3502        296          1
    R-74        L-2       1481       2872        437          1
    R-75        L-5        270       1119        406          5
    R-76        L-4       1780       2295        310          5
    R-77        L-4       1017       1749        340          5
    R-78        L-4        764       2222        204          4
    R-79        L-4       1239       2056        462          2
    R-80        L-4        498        883        379          5
    R-81        L-4        468       1601        448          3
    R-82        L-1       2259       2750        435          5
    R-83        L-3       1623       2739        288          2
    R-84        L-4        421       1726        283          4
    R-85        L-3       1407       1707        279          5
    R-86        L-1       2114       3064        200          5
    R-87        L-2       1766       2707        488          3
    R-88        L-5       2240       3498        268          3
    R-89        L-3        514       1487        332          3
    R-90        L-1       1478       2940        401          5
    R-91        L-2       1062       2548        400          5
    R-92        L-2        565       1005        357          4
    R-93        L-3       2499       3887        318          1
    R-94        L-3        658       1691        257          2
    R-95        L-3       1504       2044        382          4
    R-96        L-4       1685       2989        285          3
    R-97        L-2       2088       3261        268          3
    R-98        L-2       1536       2020        281          4
    R-99        L-3        976       1746        391          2
   R-100        L-5        754       1623        319          4
   R-101        L-5       1839       2788        375          5
   R-102        L-5       1512       2513        404          5
   R-103        L-4        497       1516        388          4
   R-104        L-4        915       1971        332          4
   R-105        L-4        559       1498        295          2
   R-106        L-2        314       1285        253          3
   R-107        L-5        515        955        423          3
   R-108        L-4       1169       2150        399          2
   R-109        L-4       1673       2447        361          1
   R-110        L-3        782       1764        304          2
   R-111        L-1       1921       2817        384          3
   R-112        L-5        968       1785        326          1
   R-113        L-2       1578       2094        390          2
   R-114        L-3        458       1786        420          2
   R-115        L-3       1514       2219        467          5
   R-116        L-4       1816       2242        316          4
   R-117        L-5       2206       3683        362          5
   R-118        L-4        570       2046        461          4
   R-119        L-5        893       2093        410          4
   R-120        L-5        389       1568        255          2
   R-121        L-1        685       1499        456          4
   R-122        L-3       1452       1904        434          1
   R-123        L-1       1636       2302        312          2
   R-124        L-4       1950       2885        247          1
   R-125        L-4       2144       2599        323          2
   R-126        L-5       2488       2986        215          5
   R-127        L-5        447       1079        224          1
   R-128        L-2       2341       3795        372          2
   R-129        L-2       1721       2175        451          5
   R-130        L-4        677       1224        326          2
   R-131        L-3        417       1503        310          5
   R-132        L-5       1813       2614        468          1
   R-133        L-4        820       1482        307          2
   R-134        L-2       1418       2674        374          4
   R-135        L-3        734       1779        403          1
   R-136        L-3        609       1608        442          5
   R-137        L-4       2202       3014        343          2
   R-138        L-5       2440       2755        253          5
   R-139        L-4       1027       1733        308          5
   R-140        L-3        360        678        270          4
   R-141        L-2       2410       3093        224          5
   R-142        L-1       1480       2100        219          2
   R-143        L-4       2429       2912        295          3
   R-144        L-3       1055       1999        280          5
   R-145        L-1        476       1737        411          4
   R-146        L-1       1418       2237        262          2
   R-147        L-5       1914       2819        370          4
   R-148        L-2       2352       3534        302          2
   R-149        L-4       2033       3173        432          4
   R-150        L-4       1242       2728        297          4
   R-151        L-3        986       2117        440          1
   R-152        L-2        898       2252        389          5
   R-153        L-5        724       1505        357          3
   R-154        L-2        601        866        206          3
   R-155        L-3        439       1894        363          3
   R-156        L-4       2004       3098        236          1
   R-157        L-2       1357       2441        496          2
   R-158        L-1        816       1868        283          5
   R-159        L-4       2031       2541        342          4
   R-160        L-3       1173       2606        277          2
   R-161        L-5       1031       2204        371          4
   R-162        L-1       1161       2619        309          3
   R-163        L-4       1221       2292        270          1
   R-164        L-4       2066       3274        400          4
   R-165        L-2       1366       2168        310          1
   R-166        L-5       2381       3034        468          5
   R-167        L-4        214       1234        227          4
   R-168        L-1       1147       2168        463          3
   R-169        L-4       2290       3738        384          5
   R-170        L-3        487       1374        435          1
   R-171        L-2        320        850        445          2
   R-172        L-5       1045       1903        364          1
   R-173        L-5        793       1353        351          5
   R-174        L-2        554       1718        269          1
   R-175        L-4       1471       2481        461          1
   R-176        L-1       2478       3555        381          5
   R-177        L-3       1672       2638        254          3
   R-178        L-5       2158       3545        344          2
   R-179        L-4        304       1223        222          1
   R-180        L-1       1631       2207        473          5
   R-181        L-4       2275       3574        422          2
   R-182        L-1        944       1319        283          5
   R-183        L-1       1646       2541        292          1
   R-184        L-2       1210       2505        489          4
   R-185        L-5        459       1070        384          1
   R-186        L-2       1193       2638        319          1
   R-187        L-5        225        795        407          3
   R-188        L-5       1106       2408        226          5
   R-189        L-2       1851       2528        418          4
   R-190        L-1        730       1928        435          5
   R-191        L-4        948       2313        464          5
   R-192        L-5       2026       3323        283          2
   R-193        L-3       1637       1958        274          2
   R-194        L-4        818       1741        411          4
   R-195        L-4       2102       3264        296          3
   R-196        L-4       1098       1542        380          5
   R-197        L-1        314       1351        418          5
   R-198        L-3       2154       2912        491          2
   R-199        L-5       2110       3290        433          5
   R-200        L-5       2091       3555        326          2
