InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-67        L-3       1576       2746        450          4
    R-68        L-1        637       1540        476          5
    R-69        L-3        901       2031        339          1
    R-70        L-1       1061       2541        475          1
    R-71        L-2       2188       2866        316          2
    R-72        L-1       1769       3150        287          2
    R-73        L-4       1229       1817        252          5
    R-74        L-5       2270       3106        412          1
    R-75        L-5       2359       3492        423          2
    R-76        L-5       1500       2278        467          2
    R-77        L-3        250       1009        221          4
    R-78        L-1       2117       3510        295          4
    R-79        L-5       2249       3625        212          4
    R-80        L-4       1245       2281        466          4
    R-81        L-2       1491       2727        248          5
    R-82        L-1       2396       3102        402          4
    R-83        L-1       1080       1596        321          3
    R-84        L-3        798       2055        445          1
    R-85        L-2       2311       2844        447          5
    R-86        L-3        295       1067        447          4
    R-87        L-2       1995       2834        277          3
    R-88        L-4       1546       2966        356          4
    R-89        L-1       1392       2589        405          2
    R-90        L-2       2456       3504        303          2
    R-91        L-3        253        590        267          1
    R-92        L-4       1638       2805        468          3
    R-93        L-4       2379       3617        406          4
    R-94        L-3        481       1913        234          3
    R-95        L-2        839       1729        300          3
    R-96        L-4       1319       2553        464          3
    R-97        L-5        943       2033        367          5
    R-98        L-3        337       1700        417          5
    R-99        L-3        541       1128        426          4
   R-100        L-5        340       1079        467          5
   R-101        L-5       1071       1731        387          5
   R-102        L-3       1856       2820        425          2
   R-103        L-4       2466       3439        474          1
   R-104        L-3        902       1769        437          3
   R-105        L-4       1471       2433        203          2
   R-106        L-2       1499       2244        466          5
   R-107        L-3        670       1164        426          3
   R-108        L-3       1240       2043        498          3
   R-109        L-3        772       1328        483          5
   R-110        L-4       2271       2675        387          3
   R-111        L-4       1382       2177        425          4
   R-112        L-3       1128       2523        374          1
   R-113        L-1       2312       3391        322          3
   R-114        L-4       2043       2779        235          4
   R-115        L-4        812       1601        251          4
   R-116        L-1       1978       2493        284          3
   R-117        L-5        667       1676        307          2
   R-118        L-4        787       2273        398          3
   R-119        L-4       1590       2232        323          4
   R-120        L-1       2229       3535        207          5
   R-121        L-5        728       1986        411          1
   R-122        L-1       2372       3666        246          5
   R-123        L-5       1040       2524        361          3
   R-124        L-2       1613       2790        290          2
   R-125        L-2        929       2232        407          5
   R-126        L-4       2156       2739        425          4
   R-127        L-2       2117       3248        498          4
   R-128        L-2        644       1857        213          5
   R-129        L-3        818       1942        388          1
   R-130        L-4       2000       2736        353          5
   R-131        L-3       1480       2300        434          1
   R-132        L-5       1128       2574        428          5
   R-133        L-3       1946       3058        379          5
   R-134        L-5        774       1495        471          4
   R-135        L-1       1110       2307        446          2
   R-136        L-4        991       2034        243          4
   R-137        L-1        221        980        383          1
   R-138        L-4       1684       2990        312          3
   R-139        L-2       2270       3130        252          3
   R-140        L-3        579       1698        212          3
   R-141        L-3        639       1541        253          2
   R-142        L-3        559       1291        329          1
   R-143        L-3        670       1662        482          5
   R-144        L-4       2368       3737        245          1
   R-145        L-5       2205       2444        210          3
   R-146        L-4        653       1577        302          4
   R-147        L-1        596       1211        227          2
   R-148        L-3       2420       3324        273          4
   R-149        L-3       1725       2507        481          3
   R-150        L-4       1055       2063        233          4
   R-151        L-5        779       1450        242          4
   R-152        L-1        996       2383        424          5
   R-153        L-4       1699       2743        200          5
   R-154        L-1        786       1500        354          3
   R-155        L-4        816       1852        456          2
   R-156        L-4        713       1380        267          4
   R-157        L-3       1565       2535        442          3
   R-158        L-4       1158       2075        463          2
   R-159        L-3       1125       1854        370          3
   R-160        L-2       1710       2943        400          5
   R-161        L-3        646       1271        351          3
   R-162        L-1       1577       2337        286          5
   R-163        L-4       1061       2491        327          4
   R-164        L-5       1046       1476        365          1
   R-165        L-3       1527       2768        475          3
   R-166        L-2       1091       1889        455          3
   R-167        L-3        200       1129        433          2
   R-168        L-5       1386       2491        395          2
   R-169        L-1       1795       2761        413          3
   R-170        L-5       2408       3832        339          1
   R-171        L-1        544       1187        243          5
   R-172        L-4       2415       3541        432          2
   R-173        L-2       1075       1731        378          3
   R-174        L-5       1886       2838        254          1
   R-175        L-4       1218       1485        233          4
   R-176        L-4       1094       1906        450          2
   R-177        L-5       2018       2799        461          4
   R-178        L-2       2398       3879        381          4
   R-179        L-2       2035       2726        312          2
   R-180        L-3       1459       1906        429          5
   R-181        L-1        758       1773        442          2
   R-182        L-3       1396       2868        421          4
   R-183        L-4       2336       3772        317          5
   R-184        L-5       1026       2373        313          5
   R-185        L-2       1824       2626        292          2
   R-186        L-3       1074       1686        350          2
   R-187        L-5       1666       2181        354          3
   R-188        L-2       2062       2847        424          5
   R-189        L-4       1256       1735        308          2
   R-190        L-5       1007       1984        476          5
   R-191        L-1       1835       2061        202          4
   R-192        L-3        926       2086        346          1
   R-193        L-1        742       1951        331          2
   R-194        L-5       1895       2988        420          3
   R-195        L-4       2410       2700        260          3
   R-196        L-3        831       1675        343          3
   R-197        L-1       2005       3332        409          4
   R-198        L-5        898       1228        282          2
   R-199        L-4       2363       3131        329          1
   R-200        L-4        256       1623        431          4
