InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-164        L-2        635       1994        361          2
   R-165        L-5       1969       2991        474          2
   R-166        L-5        935       2147        405          4
   R-167        L-1       1461       2555        291          4
   R-168        L-1        704       2176        247          1
   R-169        L-4       1417       1753        294          2
   R-170        L-3       2179       3351        375          5
   R-171        L-3       1608       2527        395          2
   R-172        L-3       1809       2947        276          4
   R-173        L-4       1148       1653        267          2
   R-174        L-4       1649       2645        209          5
   R-175        L-4        519        846        282          3
   R-176        L-1        532       2010        321          2
   R-177        L-5       1439       2057        385          2
   R-178        L-4       2148       2726        343          2
   R-179        L-1       1902       3308        450          2
   R-180        L-1       2098       3504        384          1
   R-181        L-1       1131       1836        411          3
   R-182        L-3       2453       2908        222          1
   R-183        L-5       2300       2988        259          3
   R-184        L-3       1004       2110        440          2
   R-185        L-2       1106       1520        391          3
   R-186        L-5       1737       2840        204          2
   R-187        L-5        858       1311        208          5
   R-188        L-5       2025       2763        473          4
   R-189        L-1       1949       3196        351          3
   R-190        L-1       1104       1657        499          5
   R-191        L-5       1671       2706        262          4
   R-192        L-2       1049       1641        302          2
   R-193        L-5       2031       2877        252          3
   R-194        L-1       1287       1862        451          1
   R-195        L-5       2034       3370        334          3
   R-196        L-1       1728       2758        313          2
   R-197        L-1       2451       3769        400          1
   R-198        L-1       1978       2480        410          5
   R-199        L-2       2250       3328        435          5
   R-200        L-1        799       2113        353          1
   R-201        L-1        264       1234        362          4
   R-202        L-1       2121       3213        382          4
   R-203        L-5        213       1033        346          3
   R-204        L-2        494        850        227          2
   R-205        L-4       1218       2236        475          3
   R-206        L-1       2057       2584        435          2
   R-207        L-5        628       1582        276          3
   R-208        L-3       1547       2028        322          3
   R-209        L-4       2051       2546        215          5
   R-210        L-2       1611       2990        493          2
   R-211        L-1       1879       2562        330          2
   R-212        L-2       1866       2721        237          4
   R-213        L-3       2278       2701        342          3
   R-214        L-2       2375       3482        410          3
   R-215        L-1        281       1156        311          5
   R-216        L-1       1149       1946        452          5
   R-217        L-2       2093       2646        260          1
   R-218        L-4        977       2168        347          3
   R-219        L-4       2273       3248        494          5
   R-220        L-3       1755       2870        449          3
   R-221        L-1       2498       3040        403          3
   R-222        L-3        656       1613        382          1
   R-223        L-4       1492       2883        279          4
   R-224        L-5       1316       2243        363          3
   R-225        L-4       2456       2929        283          2
   R-226        L-2        892       2225        345          2
   R-227        L-5       1496       2899        378          4
   R-228        L-3       1823       3230        310          5
   R-229        L-2       2251       2625        292          1
   R-230        L-2        384       1654        343          2
   R-231        L-1       2040       3376        436          5
   R-232        L-1       1836       3235        291          2
   R-233        L-1       1171       2111        259          4
   R-234        L-5        264       1674        207          2
   R-235        L-1       1288       2055        494          3
   R-236        L-5       2210       2803        423          1
   R-237        L-2        727       1559        258          5
   R-238        L-5        869       1981        460          3
   R-239        L-1       1401       2381        241          2
   R-240        L-4       1386       2194        268          1
   R-241        L-3       2159       2709        324          1
   R-242        L-3       1591       2807        440          5
   R-243        L-3       1374       2414        363          3
   R-244        L-2       1145       2465        269          5
   R-245        L-4        981       1531        376          1
   R-246        L-2       1034       1544        309          4
   R-247        L-3       1148       2483        473          1
   R-248        L-3        648       1564        275          1
   R-249        L-4       1508       1793        283          3
   R-250        L-2       1779       2270        479          4
   R-251        L-2        241       1081        477          4
   R-252        L-4        899       1839        443          1
   R-253        L-2        515       1478        422          4
   R-254        L-4       1981       2938        453          3
   R-255        L-5       1446       1969        345          1
   R-256        L-2        613       1623        202          5
   R-257        L-3        859       2288        458          3
   R-258        L-1       1582       2440        366          2
   R-259        L-5       2368       2757        243          1
   R-260        L-5        719       1519        497          5
   R-261        L-2       2070       2655        275          2
   R-262        L-1        676       1250        438          1
   R-263        L-5        336       1047        300          5
   R-264        L-1        329        832        221          3
   R-265        L-5        818       1573        396          3
   R-266        L-2       1241       1614        309          2
   R-267        L-4       1552       2580        465          5
   R-268        L-3       2138       2607        418          2
   R-269        L-5       2224       3718        441          4
   R-270        L-4       1382       2648        275          5
   R-271        L-3       1562       2339        473          5
   R-272        L-3       1402       2404        200          4
   R-273        L-3       1968       2875        415          1
   R-274        L-1       2119       2523        201          1
   R-275        L-5        256       1460        244          3
   R-276        L-5        888       2034        437          1
   R-277        L-1       1270       1763        454          5
   R-278        L-1       2426       3316        475          2
   R-279        L-1        621       1316        215          1
   R-280        L-5       1398       1858        428          5
   R-281        L-5       2147       2630        362          3
   R-282        L-1        890       1807        404          5
   R-283        L-1       2331       2793        235          1
   R-284        L-4       2268       3052        457          5
   R-285        L-5       1678       3000        339          5
   R-286        L-1       1954       3118        442          3
   R-287        L-4        885       2384        311          4
   R-288        L-2       2308       2867        201          2
   R-289        L-4        549       1126        311          2
   R-290        L-3       1519       2980        457          4
   R-291        L-3       2413       3311        422          5
   R-292        L-3       2235       3174        228          4
   R-293        L-3        989       1578        327          3
   R-294        L-4       1927       3421        208          4
   R-295        L-5       1563       2820        412          5
   R-296        L-3        212       1211        498          5
   R-297        L-5       1798       3131        419          5
   R-298        L-5       1896       3062        430          4
   R-299        L-4       2094       3470        460          4
   R-300        L-4       1515       1995        348          1
   R-301        L-2       2000       2457        279          3
   R-302        L-4        812       1372        405          5
   R-303        L-1        760       2214        240          3
   R-304        L-2       1224       1969        467          5
   R-305        L-1       1546       2055        452          4
   R-306        L-4        590        830        201          2
   R-307        L-4       1417       2446        475          1
   R-308        L-5       1940       3376        457          2
   R-309        L-4       1090       2149        299          4
   R-310        L-5       2461       2986        209          1
   R-311        L-3        464       1838        229          1
   R-312        L-4       1554       2361        294          3
   R-313        L-3       1119       2273        263          5
   R-314        L-4       2439       2815        350          4
   R-315        L-2       1898       2328        320          3
   R-316        L-1       1524       2265        225          4
   R-317        L-3       2241       3106        359          1
   R-318        L-4        213       1611        293          1
   R-319        L-5       2459       3886        248          3
   R-320        L-1       1473       2907        289          1
   R-321        L-3       1434       2351        316          1
   R-322        L-3        814       1556        373          2
   R-323        L-3       2230       3386        336          3
   R-324        L-4       1783       2258        460          2
   R-325        L-4       1069       2158        384          3
   R-326        L-5       2114       2773        314          2
   R-327        L-2       2302       2865        369          4
   R-328        L-1       1294       2314        433          1
   R-329        L-5       2308       3667        327          3
   R-330        L-2       2084       2725        404          2
   R-331        L-2       1677       2762        348          5
   R-332        L-1       2241       3007        413          1
   R-333        L-4       1269       1738        270          1
   R-334        L-2       1014       2080        206          1
   R-335        L-4       1904       2377        237          3
   R-336        L-4       1181       1859        457          4
   R-337        L-5        340        990        306          4
   R-338        L-5       2319       2854        373          3
   R-339        L-3       1042       2157        290          2
   R-340        L-3       1797       3028        458          5
   R-341        L-3       1603       2854        497          4
   R-342        L-4       2288       2863        469          4
   R-343        L-3       1062       2505        493          4
   R-344        L-3        867       1418        391          1
   R-345        L-3        427       1598        464          3
   R-346        L-4        652       1781        393          1
   R-347        L-2       2320       3663        435          1
   R-348        L-1       1090       2074        469          2
   R-349        L-3        252       1345        338          3
   R-350        L-2       1605       2178        467          1
   R-351        L-3        955       2063        205          1
   R-352        L-5       1638       2441        222          2
   R-353        L-2       1418       1886        433          2
   R-354        L-5        834       1398        458          5
   R-355        L-5       1713       2327        381          5
   R-356        L-4       1611       2326        458          3
   R-357        L-2        953       1523        281          3
   R-358        L-4        564        883        317          3
   R-359        L-5       1450       2782        409          4
   R-360        L-3       1634       2495        208          2
   R-361        L-4       1442       2434        406          3
   R-362        L-2       1975       3432        378          5
   R-363        L-4       2461       3196        204          5
   R-364        L-4       2380       3035        205          2
   R-365        L-2       1965       3205        461          3
   R-366        L-4       1206       2525        205          3
   R-367        L-4       2094       2746        229          5
   R-368        L-3       1689       2462        385          4
   R-369        L-2        945       1325        286          4
   R-370        L-2        835       1810        404          5
   R-371        L-1       1880       3061        427          5
   R-372        L-4        612       1208        323          4
   R-373        L-1        793       1986        294          1
   R-374        L-4       1753       2925        304          5
   R-375        L-2        960       1727        391          5
   R-376        L-1       2488       2787        286          2
   R-377        L-4       1656       2033        229          5
   R-378        L-4       2393       3874        236          5
   R-379        L-2       2173       3105        323          1
   R-380        L-1       1411       2763        417          4
   R-381        L-4       1786       2277        421          1
   R-382        L-1       1640       2920        447          1
   R-383        L-4        204       1381        456          4
   R-384        L-4       1723       2478        375          2
   R-385        L-3       1260       2094        499          4
   R-386        L-2        677       1109        279          3
   R-387        L-1       1077       1516        432          2
   R-388        L-4        551       1775        499          5
   R-389        L-5       1133       2146        289          3
   R-390        L-4       2403       2953        408          1
   R-391        L-5       2110       3288        370          2
   R-392        L-1       1114       2355        258          3
   R-393        L-2       1302       2618        493          5
   R-394        L-2       1616       2729        240          1
   R-395        L-1       1925       2478        419          4
   R-396        L-5       1003       1903        342          5
   R-397        L-5        473       1098        368          1
   R-398        L-1        894       1959        398          4
   R-399        L-1        212       1206        488          4
   R-400        L-4       1306       1925        364          3
