InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-65        L-2        297       1467        262          3
    R-66        L-1        363       1435        269          4
    R-67        L-2       2381       3147        486          4
    R-68        L-3        350       1678        325          2
    R-69        L-5       1370       2728        350          4
    R-70        L-2       2322       2615        260          3
    R-71        L-5       1356       2517        473          3
    R-72        L-3       2370       3533        213          3
    R-73        L-3        742        965        218          5
    R-74        L-2       2066       3438        255          1
    R-75        L-4       1959       3363        418          4
    R-76        L-4       1805       2712        300          1
    R-77        L-5       1443       2530        201          3
    R-78        L-2       2135       2786        359          4
    R-79        L-5       2449       3580        454          2
    R-80        L-1       1943       2996        499          1
    R-81        L-1       1142       1652        336          1
    R-82        L-4       1564       2123        419          4
    R-83        L-2        400        913        263          5
    R-84        L-4        655       1522        268          2
    R-85        L-2        949       2090        294          1
    R-86        L-1       1073       2432        222          4
    R-87        L-5        494        954        343          5
    R-88        L-1        684       1363        404          4
    R-89        L-4        574       1937        361          3
    R-90        L-3       1732       2243        228          2
    R-91        L-5       2271       3755        348          5
    R-92        L-5       1103       1566        334          2
    R-93        L-2       1241       2644        345          2
    R-94        L-2       1720       2948        432          2
    R-95        L-5        276        824        374          1
    R-96        L-5        573       1873        263          4
    R-97        L-4       1177       2523        399          3
    R-98        L-5        640       1171        471          4
    R-99        L-2        419       1575        277          1
   R-100        L-2        543       1427        451          5
   R-101        L-3       1739       2601        381          3
   R-102        L-2       1628       2799        397          3
   R-103        L-5       1412       2574        421          1
   R-104        L-1       1080       2182        292          1
   R-105        L-2        351        948        216          2
   R-106        L-3        361       1796        450          1
   R-107        L-5       1948       3003        440          4
   R-108        L-1       1524       2907        438          2
   R-109        L-3        833       1259        281          4
   R-110        L-3       2123       3530        277          1
   R-111        L-2       1336       2205        282          1
   R-112        L-3       2174       3095        216          3
   R-113        L-4        441       1587        211          2
   R-114        L-4        682       1644        366          2
   R-115        L-1        868       1496        217          5
   R-116        L-3       1144       2205        240          3
   R-117        L-3        955       2134        439          1
   R-118        L-2       2117       2892        283          2
   R-119        L-1        379       1353        420          4
   R-120        L-2        449       1720        431          1
   R-121        L-5        336       1671        480          5
   R-122        L-2       1633       2026        248          4
   R-123        L-2        576       1127        441          1
   R-124        L-1       2237       2763        403          3
   R-125        L-1       1869       2923        428          1
   R-126        L-4        996       2328        291          2
   R-127        L-3       2376       2867        319          1
   R-128        L-5        555       1363        477          1
   R-129        L-5       1078       2189        208          3
   R-130        L-5       2192       3379        416          2
   R-131        L-2        250       1526        357          5
   R-132        L-4        673       1582        271          1
   R-133        L-2       1279       2325        406          2
   R-134        L-2       2398       3604        241          1
   R-135        L-2       1955       3132        495          3
   R-136        L-1        451       1412        452          2
   R-137        L-1       1371       1963        391          4
   R-138        L-3       1485       1879        394          2
   R-139        L-1        315       1034        426          1
   R-140        L-4       1951       2506        337          5
   R-141        L-3        733       1232        364          2
   R-142        L-3        762       2115        334          3
   R-143        L-5        339       1681        232          1
   R-144        L-2        312        677        262          3
   R-145        L-2       1985       2351        332          5
   R-146        L-2       1956       2962        264          3
   R-147        L-5       1667       2207        206          5
   R-148        L-5        868       1665        248          5
   R-149        L-4        901       2087        273          4
   R-150        L-4        684       1703        370          2
   R-151        L-4       2088       2861        422          1
   R-152        L-4        857       2298        472          5
   R-153        L-4        206        718        253          1
   R-154        L-5       1050       1317        200          2
   R-155        L-4       2174       3359        381          2
   R-156        L-3       1024       1776        341          5
   R-157        L-3       2312       3188        382          3
   R-158        L-4       1216       2712        231          4
   R-159        L-2       1630       2195        273          4
   R-160        L-2       1762       2173        219          4
   R-161        L-3        604       1356        344          4
   R-162        L-2       2125       2784        473          4
   R-163        L-5        241       1542        253          5
   R-164        L-3        956       1400        399          1
   R-165        L-5       1478       2724        462          4
   R-166        L-5       2435       3760        404          5
   R-167        L-4        450       1224        474          3
   R-168        L-3        282       1172        467          3
   R-169        L-3        518        909        213          5
   R-170        L-3       1892       2278        357          2
   R-171        L-3        495        894        219          3
   R-172        L-1       1055       1690        447          2
   R-173        L-4       1600       2511        478          1
   R-174        L-5       1798       2555        393          2
   R-175        L-1       1516       2576        397          5
   R-176        L-2       1731       2262        327          3
   R-177        L-2       1451       1947        337          1
   R-178        L-1       1891       2645        294          5
   R-179        L-2       2436       3697        408          4
   R-180        L-3       2179       3149        470          4
   R-181        L-3       1349       2831        243          2
   R-182        L-1       1927       2447        215          3
   R-183        L-4       2473       3149        488          2
   R-184        L-1       1535       2463        252          1
   R-185        L-1       2185       3518        270          3
   R-186        L-2        975       2200        439          5
   R-187        L-2       2152       2406        251          2
   R-188        L-2        657       1591        247          3
   R-189        L-4        629       1899        494          3
   R-190        L-5        949       2409        481          1
   R-191        L-2       1696       2080        252          2
   R-192        L-4       1527       2272        391          1
   R-193        L-4       1207       2567        406          1
   R-194        L-1        681       1343        391          4
   R-195        L-4       1760       2282        375          3
   R-196        L-3        264       1504        259          2
   R-197        L-3       1607       2292        395          4
   R-198        L-3        562       1168        494          4
   R-199        L-4       1580       2875        232          1
   R-200        L-3       1102       2004        415          1
   R-201        L-5        797       1331        338          4
   R-202        L-4       1971       3371        292          2
   R-203        L-2        576       1735        431          1
   R-204        L-1        220       1231        272          1
   R-205        L-4       1227       2183        487          5
   R-206        L-2        521       1195        227          4
   R-207        L-3        249        864        441          5
   R-208        L-1       2126       2632        460          2
   R-209        L-5       1808       3154        456          5
   R-210        L-4        347        705        310          4
   R-211        L-2       1970       2393        393          3
   R-212        L-4        807       1552        355          1
   R-213        L-4       1713       2829        310          2
   R-214        L-3       1309       2542        271          3
   R-215        L-4        209        818        263          1
   R-216        L-4        502        970        395          2
   R-217        L-3       1004       2224        209          5
   R-218        L-2       2076       3303        269          1
   R-219        L-2       1694       1938        215          4
   R-220        L-3        550       1155        336          3
   R-221        L-5       1079       1957        277          5
   R-222        L-1        568       1140        345          4
   R-223        L-4       1735       2845        355          5
   R-224        L-2       2016       3503        323          3
   R-225        L-4        271        762        479          2
   R-226        L-1       1172       1732        446          1
   R-227        L-5       1065       1955        414          5
   R-228        L-5       1166       1637        357          2
   R-229        L-1        356       1461        397          5
   R-230        L-1       1419       2765        425          1
   R-231        L-3       1717       2750        491          5
   R-232        L-2       1799       2810        393          5
   R-233        L-2        516       1058        429          5
   R-234        L-3       1792       3093        250          5
   R-235        L-4       1728       2419        409          3
   R-236        L-5        458        918        453          5
   R-237        L-1       1049       2003        490          1
   R-238        L-2        560       1519        259          3
   R-239        L-4       1595       2493        334          2
   R-240        L-1        709       1557        334          3
   R-241        L-3       1791       2579        285          5
   R-242        L-5       1996       2567        290          1
   R-243        L-1       1654       2267        487          4
   R-244        L-1        377        911        453          5
   R-245        L-5       1885       2990        260          5
   R-246        L-5       2013       2734        495          1
   R-247        L-1        462        796        247          4
   R-248        L-3       1444       2054        468          1
   R-249        L-4       1859       2744        356          3
   R-250        L-5       1424       2285        200          4
   R-251        L-2       2106       2818        394          3
   R-252        L-1       1488       2730        305          2
   R-253        L-4       1644       2754        240          5
   R-254        L-2       2322       3082        402          2
   R-255        L-4       2211       3525        286          5
   R-256        L-4       1609       2114        208          3
   R-257        L-5       2222       3122        457          2
   R-258        L-3        888       1816        414          3
   R-259        L-4        641       1471        300          3
   R-260        L-1       2314       3645        335          1
   R-261        L-1        652       1220        372          3
   R-262        L-4        932       2269        225          2
   R-263        L-4       1570       2107        333          3
   R-264        L-3        592       1082        359          3
   R-265        L-1       1881       2418        409          3
   R-266        L-1        482        854        292          5
   R-267        L-4       1865       3063        253          1
   R-268        L-5       1126       1596        415          5
   R-269        L-3       1387       2689        255          3
   R-270        L-1        510       1726        438          2
   R-271        L-1       1207       2565        258          1
   R-272        L-1       2423       3712        394          3
   R-273        L-4       1455       2401        482          1
   R-274        L-4       1057       1793        463          2
   R-275        L-1        986       2435        366          2
   R-276        L-3       1453       2634        227          4
   R-277        L-5       2464       3607        493          3
   R-278        L-4       1363       2172        285          4
   R-279        L-5       1854       2378        250          2
   R-280        L-2       2072       3235        252          2
   R-281        L-4       1222       1690        285          3
   R-282        L-1       2100       3369        283          3
   R-283        L-5       1231       1720        382          5
   R-284        L-3        700       1053        305          5
   R-285        L-5       2171       3198        450          3
   R-286        L-5        437       1056        347          4
   R-287        L-2       1405       2575        412          3
   R-288        L-4        997       1215        216          2
   R-289        L-4       1479       2469        413          5
   R-290        L-5       2088       3535        374          3
   R-291        L-4        258       1720        281          1
   R-292        L-3       2407       3807        447          1
   R-293        L-4       1131       1609        474          1
   R-294        L-5       1029       1664        286          2
   R-295        L-4       1835       2875        252          2
   R-296        L-2       1321       1945        205          5
   R-297        L-4        474       1695        457          5
   R-298        L-3       1455       1961        314          5
   R-299        L-3       2456       3009        427          5
   R-300        L-1        210       1356        275          4
   R-301        L-1        259        944        297          2
   R-302        L-4       2076       3461        424          3
   R-303        L-5       2337       2625        238          5
   R-304        L-4       2105       2450        304          5
   R-305        L-2       1024       1953        233          1
   R-306        L-2       2387       2958        389          2
   R-307        L-4       1820       2089        201          1
   R-308        L-4       1428       2520        296          2
   R-309        L-2        668       1448        396          2
   R-310        L-4       1849       2580        430          1
   R-311        L-3       1321       2166        433          1
   R-312        L-5       1153       2421        416          4
   R-313        L-5        981       1954        303          3
   R-314        L-2        389       1779        298          3
   R-315        L-2        587       1750        421          3
   R-316        L-2        945       2262        203          4
   R-317        L-4        629       1958        203          3
   R-318        L-3        526       1283        449          1
   R-319        L-3        439       1806        389          5
   R-320        L-4       2048       3515        368          2
   R-321        L-1       1810       3129        418          2
   R-322        L-5       2167       2740        350          1
   R-323        L-1       2399       3295        447          5
   R-324        L-3       1485       1898        248          4
   R-325        L-1        913       1994        364          3
   R-326        L-1        705       1338        465          1
   R-327        L-2       2195       3618        462          4
   R-328        L-3       1444       2589        277          5
   R-329        L-5       2041       2606        493          2
   R-330        L-3       1388       2842        246          1
   R-331        L-1       1742       2938        349          2
   R-332        L-3       1616       2213        417          2
   R-333        L-3       1658       2856        253          1
   R-334        L-4       2233       2672        367          1
   R-335        L-3       1134       2113        346          4
   R-336        L-5       2257       3436        469          5
   R-337        L-4        583       1968        461          2
   R-338        L-2       1860       2531        418          1
   R-339        L-3       1998       2440        365          3
   R-340        L-1       1924       2538        255          4
   R-341        L-5        786       1226        356          1
   R-342        L-3        395        795        234          3
   R-343        L-1       1365       2261        421          4
   R-344        L-3       2070       2752        351          5
   R-345        L-4       2289       3650        488          4
   R-346        L-3       2094       2676        219          4
   R-347        L-4       1508       1980        245          3
   R-348        L-4       1717       2327        374          4
   R-349        L-2       2040       2641        335          5
   R-350        L-2       2074       3025        382          2
   R-351        L-3       1886       2913        204          3
   R-352        L-5        997       2171        279          5
   R-353        L-4       2061       2907        260          1
   R-354        L-2        994       2124        299          4
   R-355        L-5       2262       2707        213          3
   R-356        L-5        606       1668        373          3
   R-357        L-2        864       1163        206          4
   R-358        L-5        335       1647        339          2
   R-359        L-3        386       1376        314          2
   R-360        L-1       1707       2174        433          1
   R-361        L-1        985       1878        255          2
   R-362        L-3        467       1920        256          3
   R-363        L-3       1244       2000        410          3
   R-364        L-2        467       1226        400          4
   R-365        L-2        242       1560        356          1
   R-366        L-5       2482       3578        311          1
   R-367        L-3       1356       1878        448          1
   R-368        L-1       2074       2595        275          2
   R-369        L-5       1509       2390        388          4
   R-370        L-3        227       1640        200          5
   R-371        L-3       1808       2837        380          2
   R-372        L-1       1409       2146        431          5
   R-373        L-5       1013       1340        316          3
   R-374        L-2        565       1366        316          4
   R-375        L-2       1091       1718        344          2
   R-376        L-4        686       1589        449          3
   R-377        L-2       1240       2702        240          5
   R-378        L-1       2107       3251        479          3
   R-379        L-3       2146       2642        467          1
   R-380        L-3       2492       3102        284          4
   R-381        L-2       1343       2473        440          2
   R-382        L-2       2027       3080        480          1
   R-383        L-3        285       1110        455          5
   R-384        L-2        327       1180        301          3
   R-385        L-3       1839       2339        338          3
   R-386        L-5        661       1027        324          2
   R-387        L-3       1351       2649        393          1
   R-388        L-2       2166       3561        402          4
   R-389        L-4       2154       2755        475          5
   R-390        L-3        381       1718        303          3
   R-391        L-4       2260       3302        289          5
   R-392        L-5        866       1734        396          5
   R-393        L-4        449       1257        344          4
   R-394        L-4       2164       2992        468          4
   R-395        L-2       2209       3123        426          3
   R-396        L-1       1102       1549        275          4
   R-397        L-2       2117       2616        476          1
   R-398        L-1       2192       2692        271          1
   R-399        L-1       1946       2747        425          1
   R-400        L-3       1566       3053        423          2
   R-401        L-5        870       2332        452          3
   R-402        L-1        401       1227        500          4
   R-403        L-5        373       1066        304          3
   R-404        L-2       1336       2159        352          4
   R-405        L-4        472       1471        491          2
   R-406        L-2       1546       2488        412          3
   R-407        L-1       1986       2830        200          2
   R-408        L-2       1172       2120        361          3
   R-409        L-5       1223       1786        350          4
   R-410        L-5       1236       2584        260          3
   R-411        L-1        378        866        273          4
   R-412        L-2       1431       2816        274          3
   R-413        L-4       1535       1918        294          4
   R-414        L-3       1768       2203        201          5
   R-415        L-1       1802       2243        244          3
   R-416        L-2       1457       2419        486          2
   R-417        L-3       1688       3057        483          3
   R-418        L-5        538       1834        423          1
   R-419        L-4       2057       3137        445          1
   R-420        L-2       1460       2078        466          4
   R-421        L-2        649       2096        253          5
   R-422        L-4       1795       2656        468          5
   R-423        L-2       2334       3134        387          1
   R-424        L-4        298       1389        261          1
   R-425        L-3       2118       2968        372          4
   R-426        L-4       1259       2030        307          4
   R-427        L-1       1236       2016        235          5
   R-428        L-1       2444       3678        349          4
   R-429        L-2        419        810        288          4
   R-430        L-3       2319       3022        276          2
   R-431        L-2        460       1805        467          2
   R-432        L-4       2024       2749        451          2
   R-433        L-4       1686       2368        447          3
   R-434        L-3        494       1591        436          5
   R-435        L-3       1199       2491        237          3
   R-436        L-3       1456       2000        465          3
   R-437        L-4       1613       2360        287          5
   R-438        L-4       1883       2819        390          4
   R-439        L-3       1101       1456        292          1
   R-440        L-5        589       1764        300          5
   R-441        L-2       2149       3283        258          3
   R-442        L-5       1098       1730        402          1
   R-443        L-3       1748       2574        361          2
   R-444        L-3       1889       2830        370          4
   R-445        L-1       1541       2300        287          4
   R-446        L-4       1543       2034        313          3
   R-447        L-2       1420       2284        245          5
   R-448        L-2       1545       3000        457          4
   R-449        L-3       1009       2308        401          5
   R-450        L-4        306        821        299          2
   R-451        L-3       2303       3688        210          3
   R-452        L-3        306       1662        211          4
   R-453        L-2        668       1586        469          5
   R-454        L-5       1505       2268        347          4
   R-455        L-3        859       2120        270          5
   R-456        L-3       1828       2919        432          3
   R-457        L-4       1553       2353        217          4
   R-458        L-1       1168       1657        334          1
   R-459        L-3        626       1252        408          2
   R-460        L-4       2233       2723        415          5
   R-461        L-1       1722       2612        364          5
   R-462        L-1       2442       3920        299          4
   R-463        L-3        735       1684        234          2
   R-464        L-1       1159       2177        226          2
   R-465        L-4       2034       2714        239          1
   R-466        L-5       1319       1724        201          5
   R-467        L-5       1058       2265        316          5
   R-468        L-2       2234       2812        354          2
   R-469        L-5       2446       3646        448          4
   R-470        L-3        273       1379        271          2
   R-471        L-4        335        809        398          2
   R-472        L-4       1670       3086        434          4
   R-473        L-4       1128       2213        367          4
   R-474        L-1        691       2002        213          2
   R-475        L-3       2383       3095        428          3
   R-476        L-3       1885       2819        240          4
   R-477        L-1        505        925        263          1
   R-478        L-2       2310       2733        274          4
   R-479        L-2       1990       3148        376          5
   R-480        L-1       1709       2399        297          3
   R-481        L-5       1288       2352        217          4
   R-482        L-5       1101       1724        364          5
   R-483        L-4        811       1431        206          2
   R-484        L-3        396       1362        200          4
   R-485        L-4       2221       2823        452          5
   R-486        L-5        519       1236        362          5
   R-487        L-1        371        930        495          5
   R-488        L-4       1535       2017        249          1
   R-489        L-1       2400       3666        321          2
   R-490        L-1       1740       2352        379          1
   R-491        L-3       1000       2094        440          2
   R-492        L-5       1691       2654        489          2
   R-493        L-2       1166       1826        298          1
   R-494        L-3       1784       2258        442          5
   R-495        L-2       2166       2500        304          1
   R-496        L-2       2434       3171        418          4
   R-497        L-5       1272       2262        288          1
   R-498        L-3       1494       2239        334          5
   R-499        L-2       1723       2900        294          4
   R-500        L-2       1222       1705        371          5
