InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-58        L-3       2072       3111        272          4
    R-59        L-4       2355       3657        444          3
    R-60        L-4       1816       2454        318          5
    R-61        L-1       1262       2179        480          5
    R-62        L-2        593       1558        236          5
    R-63        L-1        800       1349        413          1
    R-64        L-2        726       1876        351          3
    R-65        L-3       1997       3358        288          1
    R-66        L-1        839       2182        476          3
    R-67        L-3       2315       3695        327          2
    R-68        L-4        845       1761        436          3
    R-69        L-1        792       2133        438          5
    R-70        L-5       1769       2865        292          1
    R-71        L-3       2176       3345        340          4
    R-72        L-1       2135       3196        384          2
    R-73        L-4       2382       3502        296          1
    R-74        L-2       1481       2872        437          1
    R-75        L-5        270       1119        406          5
    R-76        L-4       1780       2295        310          5
    R-77        L-4       1017       1749        340          5
    R-78        L-4        764       2222        204          4
    R-79        L-4       1239       2056        462          2
    R-80        L-4        498        883        379          5
    R-81        L-4        468       1601        448          3
    R-82        L-1       2259       2750        435          5
    R-83        L-3       1623       2739        288          2
    R-84        L-4        421       1726        283          4
    R-85        L-3       1407       1707        279          5
    R-86        L-1       2114       3064        200          5
    R-87        L-2       1766       2707        488          3
    R-88        L-5       2240       3498        268          3
    R-89        L-3        514       1487        332          3
    R-90        L-1       1478       2940        401          5
    R-91        L-2       1062       2548        400          5
    R-92        L-2        565       1005        357          4
    R-93        L-3       2499       3887        318          1
    R-94        L-3        658       1691        257          2
    R-95        L-3       1504       2044        382          4
    R-96        L-4       1685       2989        285          3
    R-97        L-2       2088       3261        268          3
    R-98        L-2       1536       2020        281          4
    R-99        L-3        976       1746        391          2
   R-100        L-5        754       1623        319          4
   R-101        L-5       1839       2788        375          5
   R-102        L-5       1512       2513        404          5
   R-103        L-4        497       1516        388          4
   R-104        L-4        915       1971        332          4
   R-105        L-4        559       1498        295          2
   R-106        L-2        314       1285        253          3
   R-107        L-5        515        955        423          3
   R-108        L-4       1169       2150        399          2
   R-109        L-4       1673       2447        361          1
   R-110        L-3        782       1764        304          2
   R-111        L-1       1921       2817        384          3
   R-112        L-5        968       1785        326          1
   R-113        L-2       1578       2094        390          2
   R-114        L-3        458       1786        420          2
   R-115        L-3       1514       2219        467          5
   R-116        L-4       1816       2242        316          4
   R-117        L-5       2206       3683        362          5
   R-118        L-4        570       2046        461          4
   R-119        L-5        893       2093        410          4
   R-120        L-5        389       1568        255          2
   R-121        L-1        685       1499        456          4
   R-122        L-3       1452       1904        434          1
   R-123        L-1       1636       2302        312          2
   R-124        L-4       1950       2885        247          1
   R-125        L-4       2144       2599        323          2
   R-126        L-5       2488       2986        215          5
   R-127        L-5        447       1079        224          1
   R-128        L-2       2341       3795        372          2
   R-129        L-2       1721       2175        451          5
   R-130        L-4        677       1224        326          2
   R-131        L-3        417       1503        310          5
   R-132        L-5       1813       2614        468          1
   R-133        L-4        820       1482        307          2
   R-134        L-2       1418       2674        374          4
   R-135        L-3        734       1779        403          1
   R-136        L-3        609       1608        442          5
   R-137        L-4       2202       3014        343          2
   R-138        L-5       2440       2755        253          5
   R-139        L-4       1027       1733        308          5
   R-140        L-3        360        678        270          4
   R-141        L-2       2410       3093        224          5
   R-142        L-1       1480       2100        219          2
   R-143        L-4       2429       2912        295          3
   R-144        L-3       1055       1999        280          5
   R-145        L-1        476       1737        411          4
   R-146        L-1       1418       2237        262          2
   R-147        L-5       1914       2819        370          4
   R-148        L-2       2352       3534        302          2
   R-149        L-4       2033       3173        432          4
   R-150        L-4       1242       2728        297          4
   R-151        L-3        986       2117        440          1
   R-152        L-2        898       2252        389          5
   R-153        L-5        724       1505        357          3
   R-154        L-2        601        866        206          3
   R-155        L-3        439       1894        363          3
   R-156        L-4       2004       3098        236          1
   R-157        L-2       1357       2441        496          2
   R-158        L-1        816       1868        283          5
   R-159        L-4       2031       2541        342          4
   R-160        L-3       1173       2606        277          2
   R-161        L-5       1031       2204        371          4
   R-162        L-1       1161       2619        309          3
   R-163        L-4       1221       2292        270          1
   R-164        L-4       2066       3274        400          4
   R-165        L-2       1366       2168        310          1
   R-166        L-5       2381       3034        468          5
   R-167        L-4        214       1234        227          4
   R-168        L-1       1147       2168        463          3
   R-169        L-4       2290       3738        384          5
   R-170        L-3        487       1374        435          1
   R-171        L-2        320        850        445          2
   R-172        L-5       1045       1903        364          1
   R-173        L-5        793       1353        351          5
   R-174        L-2        554       1718        269          1
   R-175        L-4       1471       2481        461          1
   R-176        L-1       2478       3555        381          5
   R-177        L-3       1672       2638        254          3
   R-178        L-5       2158       3545        344          2
   R-179        L-4        304       1223        222          1
   R-180        L-1       1631       2207        473          5
   R-181        L-4       2275       3574        422          2
   R-182        L-1        944       1319        283          5
   R-183        L-1       1646       2541        292          1
   R-184        L-2       1210       2505        489          4
   R-185        L-5        459       1070        384          1
   R-186        L-2       1193       2638        319          1
   R-187        L-5        225        795        407          3
   R-188        L-5       1106       2408        226          5
   R-189        L-2       1851       2528        418          4
   R-190        L-1        730       1928        435          5
   R-191        L-4        948       2313        464          5
   R-192        L-5       2026       3323        283          2
   R-193        L-3       1637       1958        274          2
   R-194        L-4        818       1741        411          4
   R-195        L-4       2102       3264        296          3
   R-196        L-4       1098       1542        380          5
   R-197        L-1        314       1351        418          5
   R-198        L-3       2154       2912        491          2
   R-199        L-5       2110       3290        433          5
   R-200        L-5       2091       3555        326          2
   R-201        L-4       2087       3174        347          1
   R-202        L-1       2270       3387        325          4
   R-203        L-1       2090       3487        466          4
   R-204        L-2       2053       3152        385          2
   R-205        L-4       1156       2281        289          4
   R-206        L-3        907       1855        408          5
   R-207        L-3       1858       2752        353          1
   R-208        L-4       1841       2483        220          1
   R-209        L-3        668       1615        205          5
   R-210        L-3       1497       2269        407          1
   R-211        L-5       2358       3626        445          2
   R-212        L-1       2021       3504        248          3
   R-213        L-2        324       1689        355          1
   R-214        L-4        238       1437        368          5
   R-215        L-2        220       1082        446          5
   R-216        L-3       1541       2508        284          4
   R-217        L-1       2189       3199        438          5
   R-218        L-2       1074       1942        493          3
   R-219        L-5       1722       2509        292          5
   R-220        L-2       1121       2387        307          4
   R-221        L-5       1288       1996        500          2
   R-222        L-3        206       1581        407          2
   R-223        L-5       1011       2296        293          1
   R-224        L-1        747       1499        307          5
   R-225        L-2        543       1379        433          3
   R-226        L-3       1819       2051        211          1
   R-227        L-3       1448       2835        218          4
   R-228        L-4       1758       2175        262          2
   R-229        L-3        785       1345        432          2
   R-230        L-5       2181       2809        475          3
   R-231        L-5       1373       2706        213          2
   R-232        L-2        518       1188        413          5
   R-233        L-1       1462       2304        437          3
   R-234        L-2       2081       2627        231          5
   R-235        L-2       1637       2215        357          2
   R-236        L-1       1110       1985        214          3
   R-237        L-5        624       1160        390          5
   R-238        L-4        755       1402        379          2
   R-239        L-1       1470       2732        483          1
   R-240        L-5       1594       2020        276          1
   R-241        L-3        760       2066        452          4
   R-242        L-2       1408       1890        352          1
   R-243        L-3        228        766        246          2
   R-244        L-5       1431       2615        490          2
   R-245        L-2        565       2052        317          3
   R-246        L-2        569       1759        295          4
   R-247        L-4        353       1602        371          5
   R-248        L-1       1612       2985        294          1
   R-249        L-4        713       1402        393          2
   R-250        L-1       1298       2027        476          5
   R-251        L-5        926       1375        301          3
   R-252        L-2        729       1671        457          4
   R-253        L-3       1863       2514        433          2
   R-254        L-4        395        990        376          1
   R-255        L-5        679       1734        332          2
   R-256        L-1       1583       2463        416          2
   R-257        L-4        885       1502        266          2
   R-258        L-4        627       1852        353          1
   R-259        L-1        652       1071        416          1
   R-260        L-2        977       1402        422          4
   R-261        L-3       1484       2120        279          3
   R-262        L-5       1252       1981        491          3
   R-263        L-4       1465       2379        488          4
   R-264        L-2       1782       2937        350          4
   R-265        L-5       1406       2372        495          4
   R-266        L-5       1518       2141        476          1
   R-267        L-1       1246       2599        411          5
   R-268        L-2       2416       3426        440          2
   R-269        L-2       1715       2423        254          4
   R-270        L-5        716       1568        461          4
   R-271        L-4        865       1731        236          2
   R-272        L-2       2311       3323        247          2
   R-273        L-5       2464       3577        221          1
   R-274        L-3       1803       3064        479          2
   R-275        L-2        861       1718        404          5
   R-276        L-5       1137       2115        456          3
   R-277        L-5       1272       1605        281          4
   R-278        L-4       2297       2637        226          2
   R-279        L-1       2470       3434        365          4
   R-280        L-1       1573       2782        294          2
   R-281        L-3       1704       2945        331          5
   R-282        L-1       1224       2105        224          4
   R-283        L-4       1126       2203        293          2
   R-284        L-2       1928       2430        351          1
   R-285        L-5       1917       3238        233          2
   R-286        L-2        287       1251        215          5
   R-287        L-5       2406       3731        443          5
   R-288        L-1       1550       1816        252          2
   R-289        L-2        294        827        471          1
   R-290        L-1       1409       1984        330          5
   R-291        L-1        281       1223        379          4
   R-292        L-2        967       1395        410          2
   R-293        L-5        867       1357        423          3
   R-294        L-1        618       1437        322          2
   R-295        L-2       1168       1459        290          1
   R-296        L-3       1019       1918        323          1
   R-297        L-2       1040       2474        267          1
   R-298        L-2       1673       2506        451          2
   R-299        L-1       1784       2135        345          2
   R-300        L-5       1453       2441        390          3
   R-301        L-4        373        914        358          5
   R-302        L-3        773       1626        490          5
   R-303        L-5       1929       2549        417          2
   R-304        L-4       1153       1552        267          1
   R-305        L-2        786       1291        445          4
   R-306        L-5        979       2191        445          2
   R-307        L-3       1973       2488        302          3
   R-308        L-2       1463       2167        423          5
   R-309        L-1       1260       2367        441          1
   R-310        L-3        230        912        258          1
   R-311        L-2       2011       2924        457          2
   R-312        L-1        515        786        216          4
   R-313        L-5        657       1937        412          1
   R-314        L-2        309        851        288          2
   R-315        L-5        530       1935        342          3
   R-316        L-2        664       1575        293          5
   R-317        L-1        553        905        290          1
   R-318        L-5       2084       2559        439          1
   R-319        L-2       1130       1646        369          3
   R-320        L-1        675       1358        286          4
   R-321        L-3       1334       2026        453          5
   R-322        L-2        799       1935        365          5
   R-323        L-4       1119       2424        301          1
   R-324        L-1       2191       3245        401          4
   R-325        L-2        371       1730        419          5
   R-326        L-1       1869       3011        483          5
   R-327        L-4       1851       2431        337          3
   R-328        L-2       1441       2346        415          2
   R-329        L-5        684       1464        214          2
   R-330        L-2       1796       2282        421          1
   R-331        L-3        444        825        305          5
   R-332        L-3        947       2246        280          1
   R-333        L-2       1974       3080        482          1
   R-334        L-1       1911       2759        347          2
   R-335        L-2       1291       1981        229          4
   R-336        L-1       2345       3721        451          1
   R-337        L-5       1468       2957        408          5
   R-338        L-4       1087       1705        417          4
   R-339        L-2       2358       3787        287          3
   R-340        L-1        794       2144        479          5
   R-341        L-1        965       1863        214          5
   R-342        L-5       1319       2385        403          5
   R-343        L-2        730       2129        234          2
   R-344        L-2       1593       2068        364          5
   R-345        L-1        401       1438        297          1
   R-346        L-1       2190       2899        403          5
   R-347        L-2       1906       2799        234          5
   R-348        L-3       2312       2851        325          3
   R-349        L-4       1601       2622        454          2
   R-350        L-5       1553       2037        481          1
   R-351        L-4        611       1891        408          5
   R-352        L-4       2078       2853        488          1
   R-353        L-2       1241       1490        214          5
   R-354        L-1       1630       2382        310          5
   R-355        L-1       1649       2693        350          1
   R-356        L-2       1606       2328        353          3
   R-357        L-5       1276       2775        450          5
   R-358        L-5       1281       2297        350          5
   R-359        L-4       2475       3798        438          1
   R-360        L-2       1818       3127        240          1
   R-361        L-5       1514       2905        401          1
   R-362        L-5       1892       3222        405          3
   R-363        L-4       2178       3508        210          5
   R-364        L-5       1675       2503        415          1
   R-365        L-1        236       1060        288          3
   R-366        L-4        336       1392        417          2
   R-367        L-5       1964       2972        459          4
   R-368        L-3       1807       2146        338          2
   R-369        L-1       1378       1988        203          2
   R-370        L-5        953       1887        366          2
   R-371        L-1       1579       2236        399          1
   R-372        L-1        619       1789        327          4
   R-373        L-2       1470       2302        270          4
   R-374        L-3        329       1589        415          1
   R-375        L-5       1061       1785        431          4
   R-376        L-5       1841       2838        445          2
   R-377        L-4       1948       2868        435          3
   R-378        L-1       1054       2267        442          3
   R-379        L-3       2369       3307        328          2
   R-380        L-1       1909       2304        225          2
   R-381        L-5        901       1863        375          2
   R-382        L-5       1001       1449        238          3
   R-383        L-5       2368       3490        431          2
   R-384        L-3        974       1533        317          5
   R-385        L-5       2191       3564        445          3
   R-386        L-4       1352       2562        276          1
   R-387        L-2       1928       3215        471          2
   R-388        L-3       1517       2832        466          4
   R-389        L-4        744       1833        341          1
   R-390        L-5        855       2314        389          2
   R-391        L-2       1970       3451        373          3
   R-392        L-5        771       1612        358          1
   R-393        L-1        261       1727        473          5
   R-394        L-5       1020       1364        205          3
   R-395        L-5        895       1665        402          5
   R-396        L-2       1429       2503        412          5
   R-397        L-1        237       1656        467          4
   R-398        L-1        884       1681        293          4
   R-399        L-1       1064       1895        375          3
   R-400        L-4        410       1207        249          1
   R-401        L-2        584       1665        302          4
   R-402        L-1       1207       2097        446          2
   R-403        L-2       2491       3481        241          2
   R-404        L-3       1661       2837        443          2
   R-405        L-5       2030       3054        458          5
   R-406        L-5        567       1856        213          2
   R-407        L-2       1546       2279        484          2
   R-408        L-3       1194       2491        409          2
   R-409        L-5       1469       2564        201          4
   R-410        L-5        775       1812        358          5
   R-411        L-4        626       1987        276          5
   R-412        L-4       1726       2779        218          4
   R-413        L-4        572       1836        244          4
   R-414        L-3        391       1189        288          4
   R-415        L-5       1520       2397        364          5
   R-416        L-4       2077       3383        500          4
   R-417        L-2        738       1512        471          2
   R-418        L-1       1064       1410        253          4
   R-419        L-2        504       1853        405          3
   R-420        L-1       1745       2019        266          4
   R-421        L-5       1891       2548        276          3
   R-422        L-2        777       1258        252          2
   R-423        L-3       1076       1613        300          1
   R-424        L-5       1180       1638        372          5
   R-425        L-5        810       1259        370          3
   R-426        L-2       1193       2584        267          2
   R-427        L-5       1993       3311        225          4
   R-428        L-2       1441       1956        449          5
   R-429        L-1       1177       2136        241          4
   R-430        L-2        278        942        421          4
   R-431        L-2       1562       2213        440          4
   R-432        L-2        490       1416        463          1
   R-433        L-5       2161       3231        424          4
   R-434        L-2       2156       3218        429          5
   R-435        L-4       1413       2854        498          3
   R-436        L-4        472        767        248          1
   R-437        L-1       1509       2360        224          2
   R-438        L-2        817       1909        382          1
   R-439        L-2       1295       1686        262          5
   R-440        L-5       1199       1990        203          2
   R-441        L-1        328       1440        396          3
   R-442        L-5       2228       3004        434          1
   R-443        L-3       1184       2106        405          2
   R-444        L-3       2068       2607        375          3
   R-445        L-3       1050       1435        237          5
   R-446        L-2       2152       2644        480          3
   R-447        L-5       1681       3002        348          1
   R-448        L-5        792       1651        499          5
   R-449        L-3        848       1703        338          2
   R-450        L-4        296        967        413          4
   R-451        L-4        703       1883        463          3
   R-452        L-1       1240       2615        362          3
   R-453        L-1       1818       2302        344          4
   R-454        L-4        768       1308        293          5
   R-455        L-1       1277       2516        467          4
   R-456        L-1        330       1009        270          2
   R-457        L-2       2044       2529        450          5
   R-458        L-3       1198       1794        468          5
   R-459        L-4        811       2206        305          2
   R-460        L-2       1377       1983        447          4
   R-461        L-3        409       1250        327          5
   R-462        L-3        271       1652        225          5
   R-463        L-5       1270       2564        394          1
   R-464        L-3       1618       2446        377          1
   R-465        L-1        425       1629        376          5
   R-466        L-1       2285       3524        322          4
   R-467        L-4        269       1590        484          3
   R-468        L-5        847       1921        426          3
   R-469        L-5       1528       2180        338          5
   R-470        L-3       1849       2309        356          3
   R-471        L-5       2264       3178        485          3
   R-472        L-3        892       1412        240          5
   R-473        L-1       1863       3262        387          5
   R-474        L-1       1272       2298        438          5
   R-475        L-5       1302       1869        353          5
   R-476        L-1        627       1129        410          5
   R-477        L-2       1904       2868        305          4
   R-478        L-3       2479       3777        346          3
   R-479        L-5       1860       2247        370          5
   R-480        L-2       2139       3445        323          5
   R-481        L-4       2026       2556        305          5
   R-482        L-2        813       1986        403          5
   R-483        L-4       1812       2202        365          4
   R-484        L-1       1456       2302        230          2
   R-485        L-1       2474       3411        335          1
   R-486        L-3       1551       2526        213          4
   R-487        L-5       1948       2565        313          1
   R-488        L-2       2363       3732        453          2
   R-489        L-1       1972       2539        440          1
   R-490        L-3       1977       3210        354          3
   R-491        L-4       2381       3774        299          1
   R-492        L-4        704       1031        299          1
   R-493        L-1       1868       3360        294          3
   R-494        L-5       1902       2869        479          5
   R-495        L-2       1793       2154        341          1
   R-496        L-2       2140       2675        482          5
   R-497        L-4       2315       3689        403          3
   R-498        L-4        899       1789        303          4
   R-499        L-2        449       1714        413          4
   R-500        L-4       2304       2950        384          5
   R-501        L-5       2342       3343        298          1
   R-502        L-2       1721       2178        223          5
   R-503        L-4        849       1831        437          1
   R-504        L-4        667       1030        363          5
   R-505        L-2       1461       2869        335          2
   R-506        L-2       1409       2217        429          4
   R-507        L-3       1244       1829        472          1
   R-508        L-3       1718       2924        356          4
   R-509        L-5       1633       2409        338          4
   R-510        L-3        880       2141        350          1
   R-511        L-3       2097       2786        407          5
   R-512        L-3       2231       2856        214          5
   R-513        L-5        345        685        200          2
   R-514        L-2        576        819        201          2
   R-515        L-5       2282       3207        205          3
   R-516        L-2        543       1754        242          4
   R-517        L-1       1329       2493        320          2
   R-518        L-4       1621       2563        320          4
   R-519        L-4       1981       2656        297          4
   R-520        L-4       1346       2446        288          2
   R-521        L-4       1045       2396        253          4
   R-522        L-2        671       1081        217          4
   R-523        L-3        952       1580        327          1
   R-524        L-3       1616       2923        203          2
   R-525        L-1       1012       1724        347          3
   R-526        L-2       2147       3604        469          4
   R-527        L-2        854       1168        246          4
   R-528        L-2       2005       2935        241          1
   R-529        L-2       1462       2425        406          5
   R-530        L-4       2340       3695        256          2
   R-531        L-3       1643       2994        277          4
   R-532        L-3        522       1048        281          4
   R-533        L-3       1211       2336        320          2
   R-534        L-3       1039       2491        394          1
   R-535        L-1       1428       2420        450          4
   R-536        L-1       1372       2274        344          3
   R-537        L-1       1306       2277        488          5
   R-538        L-5       1830       2311        296          4
   R-539        L-5       1492       2287        263          3
   R-540        L-3       2324       3255        262          2
   R-541        L-5        763       2221        246          1
   R-542        L-2       1935       2534        278          4
   R-543        L-5       2138       3015        495          1
   R-544        L-5       1960       2466        370          1
   R-545        L-2       2077       3205        283          5
   R-546        L-2       1580       3014        418          3
   R-547        L-5       2199       2965        206          2
   R-548        L-5        393       1366        363          2
   R-549        L-3       1683       2804        225          1
   R-550        L-2       1700       2481        416          1
   R-551        L-5       2348       3138        309          5
   R-552        L-5       1103       2148        427          5
   R-553        L-1       1610       3084        298          2
   R-554        L-3       1543       2407        485          4
   R-555        L-5       1661       2488        451          2
   R-556        L-2       1442       2568        419          5
   R-557        L-4       1297       2693        309          5
   R-558        L-5       2104       3414        312          3
   R-559        L-5       1377       2846        372          3
   R-560        L-3        212       1514        429          1
   R-561        L-1       1283       2408        305          5
   R-562        L-2       1090       2319        218          3
   R-563        L-5       2117       3495        396          1
   R-564        L-1       1065       2077        327          2
   R-565        L-3        857       1682        316          1
   R-566        L-5       2379       3874        267          1
   R-567        L-5        834       1975        203          1
   R-568        L-5       1173       2293        380          5
   R-569        L-5        440       1185        330          5
   R-570        L-3       2175       2873        320          4
   R-571        L-2       2462       3064        314          3
   R-572        L-3       1126       2104        436          2
   R-573        L-4       1869       2702        391          1
   R-574        L-3        507       1101        263          4
   R-575        L-1       1873       2641        425          4
   R-576        L-1        824       2152        453          4
   R-577        L-2       2494       3391        291          1
   R-578        L-5        567       1525        465          4
   R-579        L-5       1318       2585        325          3
   R-580        L-2       1515       2816        411          2
   R-581        L-3        634       1097        433          3
   R-582        L-4       1850       3110        246          2
   R-583        L-4        813       1564        357          2
   R-584        L-2       1867       2625        366          2
   R-585        L-4       2373       3592        332          5
   R-586        L-1       2224       2805        316          2
   R-587        L-4       1239       2643        221          4
   R-588        L-3       1683       2514        365          4
   R-589        L-3       2452       3552        456          2
   R-590        L-1       2051       2897        402          4
   R-591        L-4       1440       2188        367          1
   R-592        L-3       2314       2758        203          3
   R-593        L-2       1874       2758        370          5
   R-594        L-5        593       1567        291          2
   R-595        L-4       1424       2856        344          5
   R-596        L-1       1536       2433        436          5
   R-597        L-5       2295       3320        376          1
   R-598        L-5        556       1551        310          3
   R-599        L-3        528       1486        434          1
   R-600        L-5        675       1012        294          1
   R-601        L-1       1994       3261        326          3
   R-602        L-1       2134       3149        457          3
   R-603        L-4        814       2017        366          2
   R-604        L-4       2120       3619        346          1
   R-605        L-1       1886       2433        406          4
   R-606        L-1       1357       1731        304          3
   R-607        L-3        896       2396        476          2
   R-608        L-5       2169       2993        381          3
   R-609        L-5        238       1545        494          5
   R-610        L-4       1633       2872        369          4
   R-611        L-2       1455       1914        422          1
   R-612        L-4       1364       2163        200          4
   R-613        L-3       2227       2904        440          3
   R-614        L-1       2280       3322        314          2
   R-615        L-1       1855       3197        381          5
   R-616        L-3       1380       1948        242          5
   R-617        L-2        954       1319        264          1
   R-618        L-5       1052       1773        203          3
   R-619        L-1        381        890        359          3
   R-620        L-4       1913       2727        375          1
   R-621        L-4        849       1191        256          2
   R-622        L-4       2124       2914        493          4
   R-623        L-3        631       1714        315          1
   R-624        L-1       1614       2914        346          1
   R-625        L-4       2187       2801        250          4
   R-626        L-2       2482       2933        422          1
   R-627        L-3        534       1033        452          5
   R-628        L-4       2134       2970        339          1
   R-629        L-5       1214       2627        324          5
   R-630        L-1        656       1086        299          5
   R-631        L-3       1356       2724        262          5
   R-632        L-1       2472       3766        489          1
   R-633        L-2       1226       2497        237          4
   R-634        L-4       1245       1840        311          4
   R-635        L-2        364        956        411          3
   R-636        L-2        706       1657        346          2
   R-637        L-2        859       1323        216          4
   R-638        L-1       2245       3704        266          2
   R-639        L-2       1058       1916        412          2
   R-640        L-3       1484       2600        366          1
   R-641        L-3       1762       2280        248          1
   R-642        L-4       1530       2955        402          3
   R-643        L-1        501       1614        383          4
   R-644        L-4        665       2151        384          4
   R-645        L-5       1830       3283        247          4
   R-646        L-1       1058       1821        238          2
   R-647        L-2       2194       3129        458          3
   R-648        L-3       1694       2745        484          5
   R-649        L-2        231        933        374          1
   R-650        L-4       1603       1928        302          5
   R-651        L-5        474       1496        459          4
   R-652        L-5       1879       2948        349          3
   R-653        L-4       1474       2768        442          4
   R-654        L-1        505       1459        262          5
   R-655        L-1        454       1594        479          4
   R-656        L-2        897       1899        266          1
   R-657        L-2        524        939        209          2
   R-658        L-2       2198       3470        218          5
   R-659        L-4       2254       3290        484          4
   R-660        L-5       2293       3355        263          2
   R-661        L-4       2042       3149        492          1
   R-662        L-2       1690       2229        478          4
   R-663        L-5       1915       2194        240          2
   R-664        L-3       2021       2591        498          5
   R-665        L-3       2023       2994        339          1
   R-666        L-1        763       1344        218          4
   R-667        L-4        985       1725        214          3
   R-668        L-2        316       1133        474          1
   R-669        L-1       1985       2281        260          4
   R-670        L-1       1369       2306        252          3
   R-671        L-2       2076       3536        390          3
   R-672        L-2        835       1208        344          3
   R-673        L-1       1960       3162        213          1
   R-674        L-4       1188       2310        228          4
   R-675        L-1       1306       1789        326          3
   R-676        L-4       2384       3418        442          4
   R-677        L-1       2237       2705        301          2
   R-678        L-2       1810       2210        387          5
   R-679        L-4       1913       3039        496          4
   R-680        L-5        267        741        311          5
   R-681        L-4        828       1919        362          2
   R-682        L-3       1758       3167        449          3
   R-683        L-1       1513       2770        286          3
   R-684        L-2       2264       2991        207          1
   R-685        L-1        291       1465        353          5
   R-686        L-1       1108       2004        319          1
   R-687        L-5       1748       2323        267          1
   R-688        L-1       1476       2230        482          5
   R-689        L-4       1150       1634        436          5
   R-690        L-2       2119       3511        281          1
   R-691        L-3       1767       2686        290          2
   R-692        L-5       2170       3088        389          3
   R-693        L-5        614       1549        282          3
   R-694        L-3       1757       2758        246          1
   R-695        L-1       1168       1879        245          2
   R-696        L-3        640       1790        340          1
   R-697        L-2        971       1537        248          2
   R-698        L-5       1119       1479        359          5
   R-699        L-3       2297       3586        456          5
   R-700        L-3       2260       3161        267          4
   R-701        L-5       1753       3092        411          4
   R-702        L-4        686       1844        438          1
   R-703        L-2       2164       2711        487          5
   R-704        L-3       1132       2623        458          5
   R-705        L-3        449       1804        276          1
   R-706        L-4        469       1517        431          4
   R-707        L-3       1272       1851        484          2
   R-708        L-2       1974       3338        396          5
   R-709        L-1        854       2076        495          2
   R-710        L-3       1882       2844        416          1
   R-711        L-2       1377       2838        458          2
   R-712        L-3        763       2261        299          3
   R-713        L-5       2386       3488        369          3
   R-714        L-4        479       1605        436          5
   R-715        L-1       1333       1916        438          5
   R-716        L-4        825       1304        325          2
   R-717        L-3        925       1746        378          5
   R-718        L-2        402       1009        372          2
   R-719        L-5       2148       3430        459          1
   R-720        L-3       1762       2809        436          2
   R-721        L-1       1460       1882        420          4
   R-722        L-1        677       1240        459          1
   R-723        L-2        847       2070        379          2
   R-724        L-2       1028       1341        287          5
   R-725        L-5       2316       3611        389          3
   R-726        L-3        736       1935        472          2
   R-727        L-1       1684       3069        209          2
   R-728        L-3        490       1985        322          5
   R-729        L-1       1529       2853        401          1
   R-730        L-1       2074       3430        383          5
   R-731        L-5       2157       3182        452          4
   R-732        L-2       2446       3063        291          2
   R-733        L-3       1255       2053        247          3
   R-734        L-3       1070       2029        426          4
   R-735        L-1       1075       2029        401          5
   R-736        L-5        870       2091        249          1
   R-737        L-1       1817       3174        362          5
   R-738        L-5       1064       2429        357          1
   R-739        L-5        387       1114        330          5
