InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-253        L-1       1558       2096        384          5
   R-254        L-2        368       1567        296          3
   R-255        L-1       1704       2731        459          4
   R-256        L-2       1910       2773        406          2
   R-257        L-3       1710       3082        394          5
   R-258        L-5       2156       2978        458          2
   R-259        L-3        759       1652        428          5
   R-260        L-1       2008       2914        316          5
   R-261        L-5        807       1521        268          4
   R-262        L-2        263        791        421          4
   R-263        L-5        805       1564        500          1
   R-264        L-2        947       1582        397          5
   R-265        L-5        298       1289        310          3
   R-266        L-4       1782       2553        493          3
   R-267        L-3       1611       2256        380          2
   R-268        L-3       1170       2084        348          5
   R-269        L-1        680       1278        496          2
   R-270        L-1        763       1463        432          4
   R-271        L-2       1081       1731        438          3
   R-272        L-5        661       1485        467          4
   R-273        L-4        789       1222        331          3
   R-274        L-1       1467       2204        487          2
   R-275        L-4       2400       3248        458          4
   R-276        L-4        771       2168        344          3
   R-277        L-5        611       1016        224          5
   R-278        L-2       1095       2325        319          1
   R-279        L-5        237       1656        335          3
   R-280        L-3       2156       2673        293          5
   R-281        L-5       2095       2609        477          3
   R-282        L-5       1221       2475        417          5
   R-283        L-2       2193       2994        478          5
   R-284        L-1        854       1712        358          5
   R-285        L-3       1514       2398        425          4
   R-286        L-4       1325       2505        307          5
   R-287        L-5       1963       3298        291          2
   R-288        L-3        801       2157        358          5
   R-289        L-2       2147       2580        233          5
   R-290        L-4       1674       2575        441          2
   R-291        L-4       1603       2911        330          1
   R-292        L-1       2500       3135        479          2
   R-293        L-2       1087       2272        482          4
   R-294        L-1       1658       3149        293          1
   R-295        L-5        995       2056        348          3
   R-296        L-5       1496       2157        374          5
   R-297        L-4       2267       3741        473          2
   R-298        L-3       1937       3135        342          2
   R-299        L-3        240       1547        461          1
   R-300        L-3       2031       2390        305          2
   R-301        L-3       1149       2608        257          1
   R-302        L-5       1217       2475        256          4
   R-303        L-3       1203       2611        320          5
   R-304        L-2       1013       2156        379          4
   R-305        L-1       1168       1515        221          3
   R-306        L-5       2266       3337        408          2
   R-307        L-2        853       2037        233          3
   R-308        L-4       2246       3123        350          5
   R-309        L-2       1004       1694        388          5
   R-310        L-2       1898       3394        364          2
   R-311        L-1       2324       2982        303          3
   R-312        L-3       1483       2641        387          2
   R-313        L-5       2236       3111        331          4
   R-314        L-3        842       2219        370          5
   R-315        L-4       2297       3796        469          5
   R-316        L-2        468       1571        236          2
   R-317        L-4        961       1550        309          1
   R-318        L-2       1579       2127        353          5
   R-319        L-2       1318       2801        432          5
   R-320        L-5       1517       2470        401          1
   R-321        L-3       1240       2288        257          2
   R-322        L-3       1701       3076        452          2
   R-323        L-5       1727       3213        403          2
   R-324        L-4        658       1191        354          4
   R-325        L-4       1588       2506        448          2
   R-326        L-5        613       1758        369          1
   R-327        L-1        428       1658        389          5
   R-328        L-4       1912       2713        492          2
   R-329        L-4       2036       2793        395          1
   R-330        L-2        474       1570        225          1
   R-331        L-3       1439       2489        336          3
   R-332        L-1       1012       1789        319          5
   R-333        L-2       1662       3021        288          3
   R-334        L-5       1247       2302        362          5
   R-335        L-5       2384       2752        323          5
   R-336        L-1        206       1689        449          1
   R-337        L-5        781       1496        392          5
   R-338        L-3        753       2038        455          4
   R-339        L-3        874       1861        312          3
   R-340        L-2        409       1845        471          1
   R-341        L-4       1281       2274        419          2
   R-342        L-1        371       1781        384          5
   R-343        L-5        826       1344        268          4
   R-344        L-2       1467       2136        432          1
   R-345        L-1       2431       2968        450          5
   R-346        L-3       1578       2349        255          1
   R-347        L-1        653       1263        441          4
   R-348        L-5       1242       2650        278          3
   R-349        L-4       1825       3078        328          1
   R-350        L-5       1803       2281        253          4
   R-351        L-2       1712       3134        439          3
   R-352        L-1       2241       3705        227          5
   R-353        L-4       1860       2935        210          5
   R-354        L-5       2310       3803        317          4
   R-355        L-1       1242       2072        288          3
   R-356        L-3        426        779        275          4
   R-357        L-3       1185       1973        237          5
   R-358        L-1       1479       2622        414          3
   R-359        L-1        952       1821        363          5
   R-360        L-3       1678       2928        456          5
   R-361        L-5       1818       3294        467          1
   R-362        L-1       1882       2766        288          2
   R-363        L-2       1536       2814        491          3
   R-364        L-3       1884       2684        448          1
   R-365        L-3        927       1939        320          1
   R-366        L-4       1701       2816        326          2
   R-367        L-1       1552       2899        496          5
   R-368        L-1       1404       2203        291          4
   R-369        L-4       1904       2518        441          5
   R-370        L-1       1931       3181        461          5
   R-371        L-2        242       1109        411          2
   R-372        L-5       1781       2517        309          5
   R-373        L-1       1316       2034        440          2
   R-374        L-1       1161       2468        342          5
   R-375        L-4       1824       2184        253          3
   R-376        L-3        615       1647        313          2
   R-377        L-5        419        681        217          5
   R-378        L-1        237       1725        216          3
   R-379        L-1       2345       2923        493          2
   R-380        L-2       1703       2545        253          4
   R-381        L-3        980       2250        234          1
   R-382        L-4       1151       2433        489          1
   R-383        L-1       2032       3107        260          5
   R-384        L-1       1461       2943        255          5
   R-385        L-1        438       1285        471          2
   R-386        L-4        311       1281        459          1
   R-387        L-3       1047       2405        500          2
   R-388        L-1       2289       2564        228          1
   R-389        L-5        516       1785        493          5
   R-390        L-3       2341       3053        459          1
   R-391        L-3        792       1096        279          3
   R-392        L-3       1140       1381        205          5
   R-393        L-5       2238       3186        298          1
   R-394        L-2       2494       3943        288          5
   R-395        L-3       1404       2482        297          1
   R-396        L-1       1880       3231        278          1
   R-397        L-2       2238       2780        397          3
   R-398        L-2        626       2067        435          3
   R-399        L-2        636       1497        307          4
   R-400        L-5       2089       3317        467          4
   R-401        L-4        349       1681        297          2
   R-402        L-1       1987       2850        295          4
   R-403        L-3       1582       2396        271          1
   R-404        L-4       2009       2824        331          1
   R-405        L-1        517        892        286          3
   R-406        L-1        566       1179        365          1
   R-407        L-2       1337       2450        300          3
   R-408        L-1       2127       3312        362          1
   R-409        L-4        500       1263        255          3
   R-410        L-3       1583       2421        316          3
   R-411        L-2        914       1721        321          1
   R-412        L-2       1631       2605        499          3
   R-413        L-3        613       1342        491          2
   R-414        L-4       1691       2273        433          1
   R-415        L-3        835       2006        434          1
   R-416        L-2       1767       3266        451          4
   R-417        L-1       2483       2897        217          1
   R-418        L-5       1694       2970        403          2
   R-419        L-4       2042       3360        337          1
   R-420        L-3       1486       2310        316          2
   R-421        L-3       1895       2237        302          5
   R-422        L-2       1529       2573        462          1
   R-423        L-1        468       1746        387          3
   R-424        L-3       2123       2551        217          5
   R-425        L-4       1228       2094        359          4
   R-426        L-4       1156       2460        346          5
   R-427        L-4        432       1325        280          4
   R-428        L-2       2043       2466        277          1
   R-429        L-2       1019       1368        327          2
   R-430        L-2       1850       2604        405          2
   R-431        L-1       2011       3163        373          5
   R-432        L-2       1336       1974        445          2
   R-433        L-1       1976       2331        278          5
   R-434        L-3        307       1187        460          2
   R-435        L-2        555       1883        388          2
   R-436        L-4       1121       2564        319          5
   R-437        L-1       1066       2507        409          1
   R-438        L-3       1763       2622        453          3
   R-439        L-5       2405       3836        477          5
   R-440        L-3       1971       3154        261          4
   R-441        L-1       1866       2385        232          1
   R-442        L-1       1160       2540        407          4
   R-443        L-4       1600       2861        315          5
   R-444        L-3        285       1558        278          2
   R-445        L-1       2284       3035        335          4
   R-446        L-1       2321       3695        293          3
   R-447        L-4       1865       2472        334          2
   R-448        L-5       2349       3544        293          4
   R-449        L-4        775       1573        335          1
   R-450        L-5       1934       2642        457          5
   R-451        L-4       2406       3598        216          2
   R-452        L-3        361       1781        202          4
   R-453        L-1       1644       2292        456          5
   R-454        L-1       1905       2994        201          1
   R-455        L-2       1989       2396        385          3
   R-456        L-1        244        656        237          2
   R-457        L-2        456       1288        201          2
   R-458        L-3        355        984        291          3
   R-459        L-4        838       1843        301          1
   R-460        L-4       1537       1885        255          1
   R-461        L-4       1572       3002        467          5
   R-462        L-5        281       1562        461          3
   R-463        L-1       2074       3093        432          5
   R-464        L-4       1723       2677        417          1
   R-465        L-5        990       1723        362          2
   R-466        L-5       1188       1473        280          5
   R-467        L-4        863       1546        384          2
   R-468        L-1       1562       2035        429          1
   R-469        L-1        907       1326        387          4
   R-470        L-3        488       1707        305          5
   R-471        L-5       2238       2558        270          5
   R-472        L-4       2489       2840        321          5
   R-473        L-3        810       1896        207          5
   R-474        L-5       1629       2640        337          3
   R-475        L-4       2167       3113        309          3
   R-476        L-1       1314       2548        306          4
   R-477        L-3       2416       2932        333          2
   R-478        L-1       1072       1607        388          1
   R-479        L-4       1366       2559        404          2
   R-480        L-5        456       1915        386          1
   R-481        L-4        837       1367        320          5
   R-482        L-3       2005       3131        336          1
   R-483        L-4       1682       2516        305          2
   R-484        L-4       2082       3465        252          4
   R-485        L-3       1848       2257        373          2
   R-486        L-2        748       1553        213          2
   R-487        L-4       1304       2385        290          1
   R-488        L-1       1041       1310        248          5
   R-489        L-1        444       1576        491          3
   R-490        L-5       1235       2074        453          1
   R-491        L-3       1152       1965        494          3
   R-492        L-5        284        959        381          1
   R-493        L-4        733       2202        256          1
   R-494        L-2        547       1206        268          5
   R-495        L-1        932       1158        226          5
   R-496        L-5       1299       2477        376          2
   R-497        L-2       1230       1897        411          3
   R-498        L-1        919       1800        390          3
   R-499        L-3       1261       2149        463          1
   R-500        L-5       1023       1865        401          5
   R-501        L-5        815       1883        488          2
   R-502        L-5        438       1741        492          5
   R-503        L-2        607       1873        395          1
   R-504        L-2        565       1989        325          1
   R-505        L-1       2070       3104        314          1
   R-506        L-5        787       1912        369          4
   R-507        L-5       1748       3171        259          5
   R-508        L-4       1943       2908        397          3
   R-509        L-2       1252       1906        473          5
   R-510        L-5       1074       2019        370          5
   R-511        L-4       1418       2170        309          5
   R-512        L-4       1717       2333        322          5
   R-513        L-5       1478       1981        238          1
   R-514        L-4       2257       2764        427          2
   R-515        L-4       1186       1954        477          4
   R-516        L-5       2170       3120        268          4
   R-517        L-3       2309       3616        305          1
   R-518        L-2       1907       2874        334          3
   R-519        L-4        701       1886        214          1
   R-520        L-1       1267       2523        491          3
   R-521        L-5       1334       2225        318          5
   R-522        L-4       1821       3011        232          3
   R-523        L-1       2189       3658        393          4
   R-524        L-3       1841       2467        329          3
   R-525        L-1       2255       3036        498          3
   R-526        L-2        741       1388        220          2
   R-527        L-5        707       1344        388          1
   R-528        L-4        360       1022        385          1
   R-529        L-5        303        676        339          4
   R-530        L-4       1201       2215        359          3
   R-531        L-4       1728       2072        250          4
   R-532        L-3        769       1837        335          3
   R-533        L-3       1230       1696        219          3
   R-534        L-5       1236       1596        325          1
   R-535        L-3       2000       2995        338          2
   R-536        L-5       1783       2689        280          5
   R-537        L-4       1656       2854        371          3
   R-538        L-4       2040       3508        478          1
   R-539        L-5        522       1003        462          2
   R-540        L-4       1426       2018        272          5
   R-541        L-3       2346       3224        391          3
   R-542        L-4       1186       2217        369          3
   R-543        L-3       1886       2427        398          3
   R-544        L-5       1279       2087        279          2
   R-545        L-3       1184       2166        461          3
   R-546        L-1        645       1508        413          3
   R-547        L-1        768       2257        246          3
   R-548        L-4       2144       2488        253          3
   R-549        L-1       2131       2688        309          4
   R-550        L-1       2302       2599        294          4
   R-551        L-2       1530       2266        210          2
   R-552        L-3       1386       2710        478          4
   R-553        L-4       1937       2511        250          1
   R-554        L-2       1800       2946        361          1
   R-555        L-3       1297       2169        481          3
   R-556        L-3       1014       2494        269          2
   R-557        L-1       2467       3654        202          3
   R-558        L-3        523       1706        420          4
   R-559        L-1       1018       1541        357          4
   R-560        L-5       2379       3244        481          1
   R-561        L-5       1041       1413        201          5
   R-562        L-1       1604       2700        407          4
   R-563        L-3       2327       3517        485          2
   R-564        L-5       1284       1714        273          3
   R-565        L-1        270       1243        270          1
   R-566        L-2       1356       2610        367          4
   R-567        L-4       1719       2824        310          1
   R-568        L-3       1386       2598        358          1
   R-569        L-4       1208       2568        386          1
   R-570        L-1       2013       2683        304          5
   R-571        L-3       2156       3367        329          5
   R-572        L-2       2485       2998        284          4
   R-573        L-3        795       1565        431          2
   R-574        L-3        956       1961        398          2
   R-575        L-4       2416       3743        253          3
   R-576        L-1        672       1843        212          3
   R-577        L-4       1973       2804        203          3
   R-578        L-4        404       1341        437          4
   R-579        L-1       1873       2289        352          1
   R-580        L-4        242       1569        422          3
   R-581        L-5       1919       2810        266          1
   R-582        L-3        506        895        266          3
   R-583        L-2        543       1354        464          1
   R-584        L-3       2162       3257        417          1
   R-585        L-1        908       1607        324          4
   R-586        L-2        882       1917        309          3
   R-587        L-3       1435       1779        239          4
   R-588        L-2       1238       2383        265          5
   R-589        L-4        937       1351        262          1
   R-590        L-5       2155       2950        421          1
   R-591        L-3       1791       2424        384          4
   R-592        L-5       2153       3166        474          2
   R-593        L-1       2083       2712        262          2
   R-594        L-3       2161       3139        220          3
   R-595        L-5       2339       3118        211          3
   R-596        L-5       1319       1754        258          1
   R-597        L-5        930       2344        246          1
   R-598        L-5        404        969        461          2
   R-599        L-2       1468       2131        480          4
   R-600        L-5       1672       3006        366          3
   R-601        L-2       1094       2534        406          4
   R-602        L-3       1973       2519        287          5
   R-603        L-4       1070       1976        242          1
   R-604        L-3       1698       2161        335          4
   R-605        L-4       1101       2073        228          3
   R-606        L-3       1009       2442        429          4
   R-607        L-1       1950       3212        463          3
   R-608        L-1       1772       2892        458          3
   R-609        L-3       1202       2171        279          2
   R-610        L-4       1543       2527        483          2
   R-611        L-4       2318       3447        468          2
   R-612        L-5       1797       3040        356          3
   R-613        L-3       2172       2476        257          3
   R-614        L-3       1472       2622        498          4
   R-615        L-2        227        838        300          2
   R-616        L-2       1600       2199        226          5
   R-617        L-2       1107       2192        484          5
   R-618        L-1       2079       2999        357          3
   R-619        L-5        521       1661        253          2
   R-620        L-4        466       1304        381          4
   R-621        L-2       1610       2557        350          3
   R-622        L-4       1117       2595        499          3
   R-623        L-5        421       1114        427          3
   R-624        L-3        518       1205        490          4
   R-625        L-2       1729       2318        209          4
   R-626        L-2       1450       2219        461          3
   R-627        L-1        374        930        200          1
   R-628        L-2       2027       3428        460          1
   R-629        L-2       1567       2543        231          3
   R-630        L-2       1893       2246        284          1
   R-631        L-1       2057       2981        252          1
   R-632        L-2       2366       3217        343          5
   R-633        L-2        420        867        394          2
   R-634        L-5        705       2201        375          5
   R-635        L-4       1606       2826        353          3
   R-636        L-4        651       1804        299          1
   R-637        L-5        606       1483        489          2
   R-638        L-5       2188       2548        263          2
   R-639        L-1        390       1111        459          4
   R-640        L-5       1312       2664        341          3
   R-641        L-5       2141       3025        441          2
   R-642        L-2       1046       2391        412          5
   R-643        L-2       1861       2251        262          2
   R-644        L-3        334       1119        290          5
   R-645        L-1        485       1632        424          5
   R-646        L-2       1970       3276        241          3
   R-647        L-3        871       1893        393          3
   R-648        L-1        733       1866        268          1
   R-649        L-4        938       2100        200          2
   R-650        L-5        518       1556        323          3
   R-651        L-2       2182       2940        500          3
   R-652        L-3        504        898        342          3
   R-653        L-4       1073       2540        283          2
   R-654        L-4       1345       2027        406          5
   R-655        L-4        825       1921        318          4
   R-656        L-5       2132       2825        229          2
   R-657        L-3       1323       2642        435          1
   R-658        L-4       1755       2485        326          3
   R-659        L-3       1496       2645        397          2
   R-660        L-2       2345       3069        270          4
   R-661        L-1        833       2008        434          3
   R-662        L-3       2330       2836        325          5
   R-663        L-3        271        659        321          5
   R-664        L-5       1749       2509        496          5
   R-665        L-1       2020       2766        479          2
   R-666        L-2       2398       3237        254          5
   R-667        L-5        753       1106        255          3
   R-668        L-5        432       1634        355          3
   R-669        L-4       1449       2660        318          1
   R-670        L-3       1451       2526        367          5
   R-671        L-3       1766       2813        337          4
   R-672        L-5       2015       2873        482          1
   R-673        L-2       1834       2737        348          2
   R-674        L-3       2099       2942        266          5
   R-675        L-2       1173       2636        480          3
   R-676        L-4       2383       3281        362          4
   R-677        L-4       1567       2883        233          3
   R-678        L-1        376        876        429          5
   R-679        L-3       1554       3026        358          3
   R-680        L-3       1565       2067        470          3
   R-681        L-4       1178       2594        200          1
   R-682        L-2       1330       2477        415          4
   R-683        L-4       1403       2393        471          2
   R-684        L-5        390       1453        464          4
   R-685        L-2       1704       2889        347          1
   R-686        L-4       1720       2190        233          3
   R-687        L-4       1858       2616        462          4
   R-688        L-2        674       2012        280          2
   R-689        L-5       2237       3335        247          3
   R-690        L-1        909       1733        236          1
   R-691        L-1       1423       2068        299          4
   R-692        L-1       1850       2172        322          5
   R-693        L-5        334       1405        270          3
   R-694        L-5        219       1269        389          1
   R-695        L-1       2134       3592        418          5
   R-696        L-2       1611       2752        255          5
   R-697        L-1        896       2122        373          5
   R-698        L-2       2071       2901        290          5
   R-699        L-2        701       1817        276          3
   R-700        L-2        714       1713        498          5
   R-701        L-3       1296       2689        491          3
   R-702        L-4        387        716        277          1
   R-703        L-5       1238       2221        285          4
   R-704        L-5       1193       2635        443          1
   R-705        L-2        308       1191        381          4
   R-706        L-4       1327       2346        231          5
   R-707        L-2        347       1264        324          5
   R-708        L-1       2103       2701        203          3
   R-709        L-4       2142       3360        401          1
   R-710        L-5        658       1965        484          5
   R-711        L-1       2023       2954        226          4
   R-712        L-4       2066       3397        401          4
   R-713        L-4        864       1404        419          1
   R-714        L-4       1727       2574        317          4
   R-715        L-2        231       1433        474          5
   R-716        L-2        619       1246        294          4
   R-717        L-4        981       2182        226          2
   R-718        L-3       1789       2169        240          4
   R-719        L-5       1226       1884        397          3
   R-720        L-1        837       2256        352          1
   R-721        L-1       1597       2823        274          5
   R-722        L-1        896       1383        485          3
   R-723        L-4        222       1562        479          3
   R-724        L-4        579       1168        442          4
   R-725        L-4       2465       3803        427          3
   R-726        L-4       1353       1696        206          4
   R-727        L-3       1340       2112        483          3
   R-728        L-4       2371       3857        467          5
   R-729        L-5       2235       2775        391          1
   R-730        L-3       1205       1668        303          3
   R-731        L-3       1198       1756        333          2
   R-732        L-1       1569       2849        495          3
   R-733        L-1       2397       3028        491          1
   R-734        L-2       1567       2062        207          2
   R-735        L-1        359       1049        492          2
   R-736        L-5        352       1814        458          5
   R-737        L-1       1945       3231        289          1
   R-738        L-2       2210       3143        397          1
