InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-121        L-3       2055       2759        254          3
   R-122        L-4       2091       2898        464          3
   R-123        L-5       2467       3755        241          1
   R-124        L-3       1530       2409        313          5
   R-125        L-2        884       2139        389          3
   R-126        L-3        728       1576        253          3
   R-127        L-4       1835       2719        314          1
   R-128        L-2        395       1129        452          2
   R-129        L-5       1767       2341        459          3
   R-130        L-1        295        903        214          1
   R-131        L-1       1370       1702        301          4
   R-132        L-2       2440       3221        261          4
   R-133        L-2       1190       2611        222          2
   R-134        L-3       1743       2228        343          1
   R-135        L-2       1754       3140        410          4
   R-136        L-4        878       1591        376          2
   R-137        L-1       1085       2186        302          4
   R-138        L-3       1245       2650        324          5
   R-139        L-4       1474       2415        339          4
   R-140        L-4       1964       2948        335          2
   R-141        L-4       1237       1953        400          2
   R-142        L-4       1097       2256        268          4
   R-143        L-4        931       2411        378          3
   R-144        L-1        844       2249        251          3
   R-145        L-1       1656       2418        308          4
   R-146        L-2       1149       1857        237          2
   R-147        L-4       2135       3311        436          3
   R-148        L-3        379        955        377          4
   R-149        L-1        893       1757        213          3
   R-150        L-1       1533       2127        388          3
   R-151        L-4       2321       3247        438          5
   R-152        L-2        833       2189        416          4
   R-153        L-1        571       2010        397          2
   R-154        L-2       2002       2590        293          4
   R-155        L-5       2455       3859        471          3
   R-156        L-1       1169       2091        357          4
   R-157        L-4       1497       2755        487          1
   R-158        L-3        988       1588        245          4
   R-159        L-2        242        775        474          5
   R-160        L-1       1376       2611        406          1
   R-161        L-4        202        794        313          2
   R-162        L-4       1058       1541        210          4
   R-163        L-1        512       1411        223          1
   R-164        L-2        617       1738        490          2
   R-165        L-5        793       2165        220          5
   R-166        L-4       1426       2925        441          3
   R-167        L-2        577       1613        365          5
   R-168        L-4        253       1209        343          4
   R-169        L-3       1608       3009        491          5
   R-170        L-4       1337       2568        251          1
   R-171        L-3        686       2110        483          3
   R-172        L-3       1394       2516        301          1
   R-173        L-1        649        994        337          2
   R-174        L-2       1941       2476        479          3
   R-175        L-4        861       1528        332          1
   R-176        L-2       2213       3477        392          2
   R-177        L-3       2051       3287        214          5
   R-178        L-5       2010       2752        240          4
   R-179        L-3       2480       2989        457          4
   R-180        L-3       1041       2155        225          1
   R-181        L-4       1765       2259        445          5
   R-182        L-1        753       2242        418          4
   R-183        L-1        472       1316        318          5
   R-184        L-4       1532       2285        338          3
   R-185        L-3        222        812        223          5
   R-186        L-3        739       1919        321          5
   R-187        L-5       1690       2272        454          5
   R-188        L-5       2346       2642        203          5
   R-189        L-4       2420       3569        432          3
   R-190        L-5       1614       2793        200          2
   R-191        L-1       2408       2884        239          3
   R-192        L-2       1243       2124        316          5
   R-193        L-1        280       1691        387          4
   R-194        L-2        806       2036        478          5
   R-195        L-1       1199       1844        264          2
   R-196        L-2       1680       3012        313          1
   R-197        L-5       1162       1617        204          3
   R-198        L-2       1963       3242        393          4
   R-199        L-1       2348       2774        278          5
   R-200        L-4       1108       1885        286          5
   R-201        L-2        622       1818        264          3
   R-202        L-4       1873       2291        312          5
   R-203        L-5       2474       2887        239          2
   R-204        L-3       2441       3127        335          2
   R-205        L-1        246        918        346          5
   R-206        L-2        996       1809        293          4
   R-207        L-5       1915       2558        493          3
   R-208        L-4       1011       1933        385          4
   R-209        L-5       1906       3199        468          5
   R-210        L-3       1498       2164        358          4
   R-211        L-1       1698       2804        371          4
   R-212        L-3       2234       3222        273          3
   R-213        L-3        732       1424        365          1
   R-214        L-1       1281       1774        371          1
   R-215        L-5       2089       3092        266          2
   R-216        L-5       1332       2216        469          5
   R-217        L-3       2013       2880        229          3
   R-218        L-2        745       2110        453          4
   R-219        L-2       2360       3713        497          3
   R-220        L-4       1751       2236        408          1
   R-221        L-4       1563       2961        389          1
   R-222        L-5       2008       3406        249          3
   R-223        L-1       1448       1997        396          5
   R-224        L-1       1343       2556        356          4
   R-225        L-2        265       1717        433          5
   R-226        L-2       2293       3224        276          1
   R-227        L-1        615       1926        432          2
   R-228        L-2       1574       2871        275          2
   R-229        L-3        467       1906        241          5
   R-230        L-3        313       1312        497          5
   R-231        L-2        818       1574        216          1
   R-232        L-2        226       1676        262          4
   R-233        L-2        738       2068        239          5
   R-234        L-5        968       1613        447          1
   R-235        L-5       1036       2201        344          5
   R-236        L-4       2329       3648        226          3
   R-237        L-5       2141       3317        434          2
   R-238        L-1       2458       3672        467          2
   R-239        L-5       1937       3135        229          2
   R-240        L-2       1829       2726        369          2
   R-241        L-5        414       1746        371          3
   R-242        L-1       2246       2916        433          5
   R-243        L-2       1285       2574        475          2
   R-244        L-3       1990       2575        466          2
   R-245        L-3        668       1197        373          4
   R-246        L-5       1815       2619        400          1
   R-247        L-4        254       1707        410          2
   R-248        L-5        960       2438        341          2
   R-249        L-2        943       2110        495          2
   R-250        L-5       1440       2289        486          3
   R-251        L-4        450       1668        459          5
   R-252        L-4       1964       3450        297          1
   R-253        L-3       1372       2153        305          1
   R-254        L-5       2351       2894        255          4
   R-255        L-2       2124       2692        358          2
   R-256        L-2       1545       2332        433          4
   R-257        L-5       2206       2963        369          2
   R-258        L-3        488       1608        359          3
   R-259        L-3       1296       2069        477          1
   R-260        L-4        681       1516        468          1
   R-261        L-3       2000       3120        467          1
   R-262        L-3       1219       2016        365          5
   R-263        L-5       1188       1942        247          5
   R-264        L-3       1592       2262        450          1
   R-265        L-1       2301       3136        307          2
   R-266        L-3        953       1687        475          2
   R-267        L-5        405        896        204          1
   R-268        L-5       1032       2078        244          2
   R-269        L-1        902       1938        324          2
   R-270        L-5       2218       2692        266          4
   R-271        L-3       1796       2591        239          2
   R-272        L-1        912       1724        392          2
   R-273        L-5        513       1373        430          3
   R-274        L-2       1393       2182        459          1
   R-275        L-5       2214       2565        209          3
   R-276        L-3       1218       2692        342          2
   R-277        L-5       2250       2998        201          3
   R-278        L-1       1447       2437        485          3
   R-279        L-3       1822       2637        262          2
   R-280        L-3       1052       1532        206          1
   R-281        L-2        539       1502        231          2
   R-282        L-1       1303       1926        384          5
   R-283        L-4       1048       2108        355          4
   R-284        L-2       1824       2178        315          1
   R-285        L-5        287       1337        480          3
   R-286        L-2       1837       2552        256          5
   R-287        L-4        602       1370        293          5
   R-288        L-1        437       1336        265          1
   R-289        L-5       1057       1740        253          3
   R-290        L-1        844       2243        495          5
   R-291        L-3       1495       2512        205          1
   R-292        L-4        838       1671        393          1
   R-293        L-5       1122       1633        358          2
   R-294        L-4       1624       1941        295          5
   R-295        L-5       1783       2982        421          1
   R-296        L-1       1912       2543        345          5
   R-297        L-3       1225       2174        418          3
   R-298        L-5        933       1378        347          5
   R-299        L-2       1579       2001        418          1
   R-300        L-4        996       1907        478          2
   R-301        L-2       2394       2931        239          3
   R-302        L-5        448       1896        489          5
   R-303        L-5       1763       2760        253          5
   R-304        L-2        537       1433        321          4
   R-305        L-3       1929       3331        215          4
   R-306        L-2       1759       2310        235          4
   R-307        L-4       1253       1756        248          4
   R-308        L-3       1202       2476        434          3
   R-309        L-4       1190       2302        293          1
   R-310        L-5       1876       2460        444          2
   R-311        L-5       1509       2005        405          4
   R-312        L-4        418       1456        365          4
   R-313        L-2       1507       2957        420          4
   R-314        L-2       1562       2573        446          1
   R-315        L-3       2349       2987        478          5
   R-316        L-3       1549       2490        425          3
   R-317        L-2       1683       3087        329          2
   R-318        L-4       2337       3248        428          3
   R-319        L-3       2361       3063        450          5
   R-320        L-5       1125       1533        256          2
   R-321        L-1        448       1481        307          1
   R-322        L-3       1577       2277        303          2
   R-323        L-3       2364       2709        332          1
   R-324        L-2        703       2079        252          4
   R-325        L-3       2021       3150        267          4
   R-326        L-3        786       2144        320          5
   R-327        L-4        321       1575        473          1
   R-328        L-2       1405       1871        237          1
   R-329        L-3        511       1083        406          1
   R-330        L-4       1025       1708        487          5
   R-331        L-3       2143       3316        452          2
   R-332        L-5       1410       2534        326          5
   R-333        L-4        868       2249        465          3
   R-334        L-5        421       1213        450          3
   R-335        L-1        790       1796        233          5
   R-336        L-5       1290       2503        241          1
   R-337        L-4        619       1272        266          1
   R-338        L-4       2381       3141        324          1
   R-339        L-1        851       2289        306          2
   R-340        L-5        401       1325        403          4
   R-341        L-5       1392       2610        345          5
   R-342        L-4       1471       2523        306          3
   R-343        L-3        571       1656        302          4
   R-344        L-5       1697       2901        444          3
   R-345        L-5       1418       2757        410          1
   R-346        L-4       1258       2247        415          2
   R-347        L-1       1500       2731        236          4
   R-348        L-4       1480       1961        283          1
   R-349        L-5        295       1778        408          1
   R-350        L-5       1061       2174        405          1
   R-351        L-2        776       2124        267          2
   R-352        L-1       1105       1837        294          1
   R-353        L-5       2066       3011        464          5
   R-354        L-2        817       1102        209          4
   R-355        L-4       1828       2587        254          4
   R-356        L-4       1322       2059        309          1
   R-357        L-2       2318       3268        364          5
   R-358        L-4        313        831        473          5
   R-359        L-3       1021       2015        360          1
   R-360        L-3       2449       3526        206          1
   R-361        L-3       1665       2025        324          1
   R-362        L-5       2141       3278        236          2
   R-363        L-5       2186       3622        465          3
   R-364        L-5        665       1272        236          5
   R-365        L-4       2436       2861        323          3
   R-366        L-4       1909       2709        282          2
   R-367        L-3       1056       2149        307          5
   R-368        L-5        457        945        241          1
   R-369        L-1        869       1752        436          5
   R-370        L-3       1299       2748        447          2
   R-371        L-4        372       1478        292          4
   R-372        L-5        734       1360        246          2
   R-373        L-4       2343       3519        239          1
   R-374        L-2       1296       1828        442          3
   R-375        L-4       1158       1756        377          2
   R-376        L-3       1357       2276        396          5
   R-377        L-4        263       1461        388          2
   R-378        L-1       1506       2865        474          5
   R-379        L-2       2450       3883        425          3
   R-380        L-3        822       1678        231          4
   R-381        L-3        338       1814        431          1
   R-382        L-5       1683       2732        465          4
   R-383        L-3       1624       2370        244          5
   R-384        L-1       1192       1816        337          4
   R-385        L-4       2438       3571        384          2
   R-386        L-4        485       1582        369          1
   R-387        L-3       2192       3341        417          1
   R-388        L-4        849       1496        443          1
   R-389        L-3        693       1881        329          3
   R-390        L-1       1625       2638        224          5
   R-391        L-4        337       1552        357          2
   R-392        L-5        901       2390        248          1
   R-393        L-1       1372       2611        471          3
   R-394        L-1       1068       1606        432          2
   R-395        L-3        520       1787        438          4
   R-396        L-1       1472       2495        286          5
   R-397        L-5       1010       2088        209          5
   R-398        L-2       1776       2009        214          4
   R-399        L-1       1636       2147        214          1
   R-400        L-2       2379       3087        418          1
