InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-147        L-3        811       1469        478          5
   R-148        L-3        434       1758        351          2
   R-149        L-1       2135       3563        344          2
   R-150        L-1       1379       1884        413          3
   R-151        L-2       2368       2899        384          4
   R-152        L-3        527       1010        417          2
   R-153        L-1       1002       1703        288          1
   R-154        L-5        243       1040        201          5
   R-155        L-1       2350       2899        417          5
   R-156        L-5       1586       2281        286          5
   R-157        L-2        453        816        231          4
   R-158        L-3        754       2066        253          5
   R-159        L-5       1590       2203        341          5
   R-160        L-5        684       1836        496          1
   R-161        L-3        221        589        280          5
   R-162        L-2       1940       3030        355          5
   R-163        L-2       1684       3093        474          5
   R-164        L-5       2053       3328        287          5
   R-165        L-5        306       1374        497          2
   R-166        L-5       1271       2471        500          5
   R-167        L-3       2050       2751        370          2
   R-168        L-2       1495       2495        353          5
   R-169        L-3       2182       3082        349          2
   R-170        L-3       1491       2217        249          2
   R-171        L-3        922       1543        425          1
   R-172        L-1       2334       2631        202          5
   R-173        L-3        931       1747        314          4
   R-174        L-4       1782       3009        323          3
   R-175        L-1       2279       3227        245          1
   R-176        L-1        956       2016        228          4
   R-177        L-5        871       1383        422          2
   R-178        L-3       1731       3147        375          2
   R-179        L-1        202       1323        377          4
   R-180        L-5       1078       2248        450          4
   R-181        L-2       2464       3513        246          1
   R-182        L-2       2038       3511        398          1
   R-183        L-2        577       1128        346          2
   R-184        L-4       2070       3209        424          3
   R-185        L-1       1843       3011        358          3
   R-186        L-4       1738       2355        460          4
   R-187        L-5       1707       3202        316          2
   R-188        L-3       1952       2550        345          5
   R-189        L-5        345       1298        466          2
   R-190        L-3       2160       3538        318          4
   R-191        L-4       2000       2666        413          1
   R-192        L-3       1965       3309        383          2
   R-193        L-2        777       1884        370          3
   R-194        L-4       2416       3841        488          5
   R-195        L-4        756       1994        450          3
   R-196        L-3       2282       3388        216          5
   R-197        L-1        965       1799        474          4
   R-198        L-1       1448       1807        267          2
   R-199        L-3       1592       2516        279          4
   R-200        L-1       1144       1599        340          1
   R-201        L-2       2006       2759        256          4
   R-202        L-5       2393       3739        232          2
   R-203        L-2        912       1223        300          5
   R-204        L-5        980       1320        312          4
   R-205        L-5       1539       2460        378          4
   R-206        L-5        739       1354        373          3
   R-207        L-3       1281       1647        249          1
   R-208        L-2       1775       2433        235          1
   R-209        L-1       2204       3353        398          1
   R-210        L-5        801       2105        428          4
   R-211        L-1        640       1222        287          2
   R-212        L-4       2066       3504        472          3
   R-213        L-3       1972       2810        326          5
   R-214        L-5        230       1381        336          3
   R-215        L-5       1372       1955        261          2
   R-216        L-2        863       1526        399          5
   R-217        L-1        974       2366        487          5
   R-218        L-1        492        911        356          5
   R-219        L-1       2087       3419        248          3
   R-220        L-1       1283       1967        300          3
   R-221        L-3       1833       3252        338          1
   R-222        L-5        617       1763        404          2
   R-223        L-4       2212       2976        375          2
   R-224        L-1        875       1844        286          2
   R-225        L-5        973       2400        475          3
   R-226        L-5        723       1757        287          5
   R-227        L-3       1960       3136        430          1
   R-228        L-3       2081       3087        448          2
   R-229        L-5        658       1886        330          5
   R-230        L-3       2202       2811        434          3
   R-231        L-3       2434       3916        250          5
   R-232        L-5        237       1302        281          2
   R-233        L-1       1772       2584        446          3
   R-234        L-5       1100       2240        324          2
   R-235        L-3        983       2361        440          4
   R-236        L-2       1314       2577        370          1
   R-237        L-1        425       1102        482          5
   R-238        L-1       2220       3116        370          2
   R-239        L-4       1733       2782        226          3
   R-240        L-3       1219       2494        378          4
   R-241        L-2        310        971        398          4
   R-242        L-4       1867       2541        328          5
   R-243        L-2       1683       2281        388          2
   R-244        L-1       1447       2223        463          4
   R-245        L-5       2494       3286        219          2
   R-246        L-3        211       1464        420          4
   R-247        L-2        883       1320        214          4
   R-248        L-1       1320       2266        484          3
   R-249        L-2       1261       2636        477          1
   R-250        L-3       1597       2449        329          4
   R-251        L-5       1601       3000        230          2
   R-252        L-1       1950       3438        335          2
   R-253        L-5        623       1887        250          3
   R-254        L-4       1876       2936        263          4
   R-255        L-4       2336       3100        429          5
   R-256        L-3        912       1974        346          1
   R-257        L-3       2005       2862        465          5
   R-258        L-4       1781       3203        333          5
   R-259        L-5       1570       2468        231          4
   R-260        L-3       1730       3077        480          2
   R-261        L-5       1102       2174        319          1
   R-262        L-3       1257       2590        415          4
   R-263        L-4       2267       3757        287          2
   R-264        L-2       1799       2783        344          3
   R-265        L-4       2001       2723        309          1
   R-266        L-3       2227       2635        280          5
   R-267        L-4        270       1197        276          3
   R-268        L-5       1701       2132        271          5
   R-269        L-2        450       1647        439          3
   R-270        L-5       1688       2665        244          5
   R-271        L-4        647       2073        484          4
   R-272        L-2       2249       3077        448          3
   R-273        L-3       1875       3259        267          4
   R-274        L-4        881       1632        288          2
   R-275        L-1       1869       3254        266          3
   R-276        L-2        851       2144        478          5
   R-277        L-2       1574       2885        279          3
   R-278        L-3       1954       2286        251          5
   R-279        L-1       1425       2610        287          3
   R-280        L-5       1036       1466        287          3
   R-281        L-2        577       1071        215          5
   R-282        L-3        492       1961        290          2
   R-283        L-3        396       1415        373          4
   R-284        L-5       2138       2641        276          3
   R-285        L-1       1389       2351        329          5
   R-286        L-3        218       1600        473          1
   R-287        L-3       2347       2866        384          5
   R-288        L-1        446       1825        475          4
   R-289        L-4       1901       3375        439          5
   R-290        L-5       2208       2661        365          2
   R-291        L-5        884       1870        402          3
   R-292        L-2       2207       2979        216          4
   R-293        L-3       1085       2420        475          1
   R-294        L-2       1073       2025        415          5
   R-295        L-1       2029       2657        260          1
   R-296        L-5       2167       3267        274          1
   R-297        L-5       1140       2614        317          2
   R-298        L-3        893       1314        285          2
   R-299        L-1       1280       2200        309          5
   R-300        L-4        554       1775        417          3
   R-301        L-1       2334       3170        401          4
   R-302        L-4       2019       3503        433          3
   R-303        L-3       1416       2192        382          2
   R-304        L-2       2191       3637        313          4
   R-305        L-3       1519       2232        421          4
   R-306        L-4       1096       1909        333          1
   R-307        L-2       2452       3952        277          5
   R-308        L-4       2358       3298        228          4
   R-309        L-5       2337       2863        499          3
   R-310        L-2       1140       1545        277          4
   R-311        L-1       1011       1638        283          4
   R-312        L-2       1392       1720        264          5
   R-313        L-3       1058       2216        376          1
   R-314        L-4       1558       2398        394          3
   R-315        L-3        753       1492        418          1
   R-316        L-3        642       1159        321          4
   R-317        L-2       1805       2542        339          3
   R-318        L-5        473       1970        331          5
   R-319        L-4        325       1604        344          3
   R-320        L-3       2301       3416        314          4
   R-321        L-4       2189       2700        372          4
   R-322        L-4        305        607        265          5
   R-323        L-5       1642       2273        367          5
   R-324        L-3       1926       2830        312          4
   R-325        L-4       2437       3219        307          1
   R-326        L-5        785       1572        378          2
   R-327        L-3       1293       1817        248          5
   R-328        L-1       1925       2752        444          1
   R-329        L-1        629       1924        259          4
   R-330        L-3        538       1231        266          4
   R-331        L-2        608       1633        266          5
   R-332        L-4       2087       3453        214          5
   R-333        L-4       1383       2242        409          2
   R-334        L-2       1792       2258        440          3
   R-335        L-1       1311       2114        450          1
   R-336        L-5        468       1330        375          5
   R-337        L-5       2364       3519        281          2
   R-338        L-5       2144       3405        427          3
   R-339        L-4        614       1244        365          4
   R-340        L-1        745       1484        294          4
   R-341        L-3       1116       2034        394          1
   R-342        L-1        434       1720        389          1
   R-343        L-5       1577       3033        443          4
   R-344        L-2        912       2152        489          4
   R-345        L-5        838       2248        378          3
   R-346        L-4       1389       2884        452          4
   R-347        L-1       1910       2544        283          2
   R-348        L-5       2035       3030        279          3
   R-349        L-1        401       1802        462          5
   R-350        L-2       1683       3025        469          5
   R-351        L-5       1751       2842        470          2
   R-352        L-2        214       1687        397          2
   R-353        L-3        586       1815        500          3
   R-354        L-5        411        989        453          3
   R-355        L-4       2164       3244        469          5
   R-356        L-1       2016       2562        302          2
   R-357        L-2       1175       1971        363          4
   R-358        L-3       2335       3190        232          3
   R-359        L-5       1070       2489        227          2
   R-360        L-1       2498       3837        312          1
   R-361        L-5       1198       2027        364          1
   R-362        L-5        926       1562        375          2
   R-363        L-1       1753       2700        370          4
   R-364        L-4       2066       2780        333          3
   R-365        L-2       1704       2345        211          5
   R-366        L-5        925       1457        375          2
   R-367        L-2        301        628        241          4
   R-368        L-5       1391       2143        380          5
   R-369        L-4        775       1300        450          2
   R-370        L-1       1523       2507        330          2
   R-371        L-5       1843       2123        259          2
   R-372        L-1       1503       2195        306          2
   R-373        L-3        383        858        445          4
   R-374        L-1       1349       2779        411          4
   R-375        L-3       1736       2307        459          2
   R-376        L-4        723       1761        265          1
   R-377        L-4       2314       3681        423          2
   R-378        L-2       1973       2938        469          3
   R-379        L-4        522       1043        387          2
   R-380        L-1       2328       3049        464          3
   R-381        L-2       1723       3148        361          3
   R-382        L-5       1280       2126        331          3
   R-383        L-1        283       1463        491          5
   R-384        L-4       1064       1795        495          2
   R-385        L-2        785       1550        497          4
   R-386        L-2        930       1743        233          2
   R-387        L-1        810       1871        260          5
   R-388        L-1       1046       1721        243          4
   R-389        L-5       1543       2350        279          3
   R-390        L-2        685       1117        333          3
   R-391        L-5        490       1815        488          4
   R-392        L-5        399       1831        496          3
   R-393        L-4        582       1559        445          2
   R-394        L-3        943       2436        323          4
   R-395        L-5       1770       2458        447          2
   R-396        L-1       1922       3145        404          2
   R-397        L-3       1942       3374        443          2
   R-398        L-4       2401       3033        278          2
   R-399        L-2       1285       1641        202          2
   R-400        L-3       2261       3619        359          2
