InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-166        L-3        754       1872        437          1
   R-167        L-5       1266       2328        349          1
   R-168        L-4       1235       2268        392          4
   R-169        L-1       1858       2705        285          2
   R-170        L-4       2474       2767        286          3
   R-171        L-3       1961       2623        336          2
   R-172        L-5        727       1061        225          2
   R-173        L-1       2394       3029        481          5
   R-174        L-3       1409       2733        380          3
   R-175        L-3       1248       1891        236          1
   R-176        L-4        491       1231        488          5
   R-177        L-3       1173       2303        493          5
   R-178        L-4       1385       2638        225          3
   R-179        L-3       2114       3107        228          4
   R-180        L-4       2210       3653        344          1
   R-181        L-2       1728       3019        328          2
   R-182        L-3       1787       2867        423          1
   R-183        L-1       1593       2036        257          3
   R-184        L-5       1986       2669        320          2
   R-185        L-2        217       1262        457          3
   R-186        L-3        991       1593        262          1
   R-187        L-4       1598       2426        443          1
   R-188        L-1       2162       2789        490          5
   R-189        L-5       1407       2231        460          5
   R-190        L-3        630       1926        277          5
   R-191        L-2       1430       2453        224          2
   R-192        L-4       1738       2924        204          4
   R-193        L-2        266       1675        215          3
   R-194        L-5       1861       3205        298          4
   R-195        L-5       1759       2778        321          2
   R-196        L-5       1673       3037        494          1
   R-197        L-2        233        534        275          2
   R-198        L-4       1314       1792        324          4
   R-199        L-1        444       1632        431          2
   R-200        L-2        924       2251        493          3
   R-201        L-5        318        985        351          5
   R-202        L-2       2203       2781        396          4
   R-203        L-4        517       1246        354          4
   R-204        L-3       1397       2601        228          1
   R-205        L-3       1674       2068        234          5
   R-206        L-5       1951       2397        219          2
   R-207        L-4        725       1414        222          1
   R-208        L-4        513        959        353          3
   R-209        L-4       1565       2634        463          3
   R-210        L-5       1789       3135        207          1
   R-211        L-1       2107       3562        316          4
   R-212        L-5       2414       3344        381          1
   R-213        L-3        401       1723        367          3
   R-214        L-4        896       1881        280          1
   R-215        L-1       1678       2638        313          3
   R-216        L-1        229       1275        463          3
   R-217        L-1        417       1859        267          3
   R-218        L-1       1131       2608        381          5
   R-219        L-4       1424       2852        478          5
   R-220        L-1       1801       2880        429          2
   R-221        L-3       1403       2420        297          5
   R-222        L-4       1363       1971        412          2
   R-223        L-3       1123       2614        395          3
   R-224        L-4       1215       2416        500          1
   R-225        L-2        465       1559        317          2
   R-226        L-3        403       1389        243          1
   R-227        L-1        964       1352        230          4
   R-228        L-4       1161       2538        234          4
   R-229        L-5       1270       1561        257          1
   R-230        L-5       1005       2311        491          1
   R-231        L-3       1748       2236        335          5
   R-232        L-2        664       1495        353          4
   R-233        L-3        726       1836        447          2
   R-234        L-2       1972       3088        227          4
   R-235        L-2       1240       2258        272          5
   R-236        L-5       1370       2513        491          5
   R-237        L-4       1857       3168        304          1
   R-238        L-4       1262       1814        225          5
   R-239        L-2        607       1940        273          3
   R-240        L-1       1109       1490        257          4
   R-241        L-1       1833       2354        456          2
   R-242        L-2       1937       2393        356          4
   R-243        L-5       1484       2724        344          5
   R-244        L-2       1960       3415        210          2
   R-245        L-5       1048       1350        236          2
   R-246        L-5       1313       2189        364          5
   R-247        L-2       1611       2952        225          5
   R-248        L-4       1051       1966        402          4
   R-249        L-4       1813       2970        425          3
   R-250        L-5       2499       3464        316          4
   R-251        L-4        368       1571        211          2
   R-252        L-1        352       1276        429          4
   R-253        L-1        898       1629        239          5
   R-254        L-5        851       1763        475          3
   R-255        L-4        858       2139        224          2
   R-256        L-2        778       1363        438          4
   R-257        L-2        611       1194        229          2
   R-258        L-1       1164       2352        239          1
   R-259        L-1        585        946        237          4
   R-260        L-5       2007       3464        239          5
   R-261        L-1       1060       1724        254          5
   R-262        L-3       1727       3096        284          3
   R-263        L-4        974       1857        456          2
   R-264        L-5       2385       3769        428          5
   R-265        L-3       1427       1856        428          1
   R-266        L-1       1271       2262        469          5
   R-267        L-4       1869       2895        410          1
   R-268        L-2       1418       2404        282          1
   R-269        L-2        470       1411        392          2
   R-270        L-4        380       1275        375          4
   R-271        L-3       2325       3095        232          4
   R-272        L-2       1219       2020        204          3
   R-273        L-2       1191       1821        209          2
   R-274        L-3        235       1032        261          4
   R-275        L-5        658       1206        379          5
   R-276        L-4       1851       2428        365          4
   R-277        L-3       1938       2450        415          3
   R-278        L-4        210        881        457          5
   R-279        L-4       2296       3756        225          1
   R-280        L-4       2247       2900        492          1
   R-281        L-3       1278       1822        258          3
   R-282        L-1       1446       2415        472          4
   R-283        L-4       1947       2755        371          1
   R-284        L-4       1974       2480        260          4
   R-285        L-5       1538       2201        371          1
   R-286        L-3        270       1724        471          4
   R-287        L-4       1267       1814        276          3
   R-288        L-5        448       1315        492          4
   R-289        L-1       2427       3790        391          5
   R-290        L-3       1413       2730        278          2
   R-291        L-1       1033       1762        459          2
   R-292        L-3        579       1692        440          4
   R-293        L-2       1605       2616        262          1
   R-294        L-5       2407       3695        217          3
   R-295        L-5        561       1574        386          3
   R-296        L-3        756       1363        434          3
   R-297        L-1       2087       2642        421          5
   R-298        L-3       1671       3025        450          4
   R-299        L-1        841       1702        390          2
   R-300        L-1       1759       3132        218          1
   R-301        L-4       1043       2423        373          1
   R-302        L-1       2087       2522        415          3
   R-303        L-4       1742       2420        214          4
   R-304        L-5        967       1500        467          2
   R-305        L-5       1602       2831        411          4
   R-306        L-1        946       1567        465          1
   R-307        L-1        365       1864        314          1
   R-308        L-4       1887       2810        362          5
   R-309        L-5       2302       2800        370          2
   R-310        L-4       1499       2868        447          4
   R-311        L-4       1786       2693        426          3
   R-312        L-2       2471       3036        278          1
   R-313        L-1       1646       2053        324          2
   R-314        L-4        571       1195        404          2
   R-315        L-1        366        886        450          1
   R-316        L-4       2433       3221        285          3
   R-317        L-1        510       1419        479          2
   R-318        L-3       2155       3571        392          4
   R-319        L-4       2307       3412        421          5
   R-320        L-3       1563       3060        373          5
   R-321        L-3        468       1064        311          2
   R-322        L-1        517       1546        359          4
   R-323        L-5        760       1970        432          5
   R-324        L-4       2488       3571        232          2
   R-325        L-2        841       1378        478          2
   R-326        L-3       1922       3137        404          2
   R-327        L-4       2051       3322        357          5
   R-328        L-4        398        890        400          1
   R-329        L-4        555       1593        212          5
   R-330        L-1        539       1634        294          4
   R-331        L-2       2305       3492        285          3
   R-332        L-1       2005       3249        256          4
   R-333        L-4       1706       3085        442          1
   R-334        L-4       1211       1869        471          2
   R-335        L-2       1012       2364        440          3
   R-336        L-4       1462       2468        450          3
   R-337        L-4        872       1323        338          3
   R-338        L-1        502       1707        357          4
   R-339        L-2        652       1682        323          5
   R-340        L-4        474       1523        487          1
   R-341        L-3       1507       2847        300          2
   R-342        L-3       1346       1973        233          3
   R-343        L-3       2328       3162        413          1
   R-344        L-5       1939       3237        492          5
   R-345        L-5       1036       1472        400          1
   R-346        L-5        960       1879        368          1
   R-347        L-4        580       1050        461          4
   R-348        L-1        299        643        219          1
   R-349        L-4       1560       2602        477          5
   R-350        L-4       2399       3181        234          4
   R-351        L-2        705       1532        472          5
   R-352        L-2        898       2339        280          5
   R-353        L-3       1797       3061        255          3
   R-354        L-4        579       1692        495          2
   R-355        L-2       1696       2189        364          1
   R-356        L-5       2329       3528        463          4
   R-357        L-5        250       1197        455          2
   R-358        L-4       1953       2794        378          5
   R-359        L-4       2297       3667        299          4
   R-360        L-5        440       1890        477          5
   R-361        L-3       2102       3274        498          3
   R-362        L-4        628       1691        466          4
   R-363        L-4       2170       3543        446          1
   R-364        L-2       1212       1905        339          4
   R-365        L-4        701       2168        408          3
   R-366        L-3       1659       2195        426          1
   R-367        L-5       1846       2684        240          2
   R-368        L-2       2182       3204        303          2
   R-369        L-2        256        623        336          4
   R-370        L-4       1508       2442        369          1
   R-371        L-4        240       1163        364          3
   R-372        L-1       1525       2711        337          4
   R-373        L-5       1668       2226        437          5
   R-374        L-4        862       1745        358          1
   R-375        L-5       1384       1793        356          5
   R-376        L-4       2028       2673        466          3
   R-377        L-1       1770       2850        341          1
   R-378        L-2       1767       3221        431          2
   R-379        L-2        862       2105        277          5
   R-380        L-3       1539       2411        424          1
   R-381        L-1        550       1975        485          4
   R-382        L-4       1011       2175        337          1
   R-383        L-4        936       2062        286          3
   R-384        L-3       1569       3043        294          3
   R-385        L-5        628       1270        494          4
   R-386        L-3       1406       1926        357          2
   R-387        L-4        906       1454        446          5
   R-388        L-3        366       1145        460          3
   R-389        L-2        310       1679        401          4
   R-390        L-3       1336       1980        386          1
   R-391        L-3        572       2043        220          2
   R-392        L-1       1291       1751        369          4
   R-393        L-5       1681       2605        493          5
   R-394        L-5       2342       3055        333          2
   R-395        L-5       1724       2562        367          5
   R-396        L-5       1336       1975        444          2
   R-397        L-4       1608       2390        492          4
   R-398        L-3       1325       2320        208          4
   R-399        L-1       1580       2752        499          5
   R-400        L-1       1771       2488        372          2
   R-401        L-4       1033       2070        366          3
   R-402        L-1       1997       2406        257          5
   R-403        L-5       1682       3107        299          5
   R-404        L-2       2278       2792        474          2
   R-405        L-5       2324       3563        371          3
   R-406        L-4       1896       2441        330          2
   R-407        L-3       1682       2664        250          4
   R-408        L-2       1273       2741        362          1
   R-409        L-1       1977       2773        288          3
   R-410        L-4       2035       2492        417          3
   R-411        L-5       1968       3176        473          5
   R-412        L-5       2482       3643        464          3
   R-413        L-1       1070       1592        413          2
   R-414        L-4        350        927        266          5
   R-415        L-3        706       2143        247          4
   R-416        L-1       2116       3529        288          2
   R-417        L-1        229       1025        313          5
   R-418        L-5       1858       3064        467          1
   R-419        L-1        486       1315        330          3
   R-420        L-4        846       2104        320          1
   R-421        L-3        645       1506        224          5
   R-422        L-5       2421       2794        226          3
   R-423        L-3       1802       2693        437          4
   R-424        L-2       2333       2954        434          3
   R-425        L-1        384        649        218          3
   R-426        L-5       2008       2988        482          2
   R-427        L-2        519       1226        407          3
   R-428        L-1       1871       3113        235          4
   R-429        L-5       1829       2382        212          5
   R-430        L-2       1954       3271        294          5
   R-431        L-2       1235       2236        437          3
   R-432        L-2       1677       2902        479          3
   R-433        L-2       2388       2896        242          4
   R-434        L-5        303       1156        412          4
   R-435        L-2        888       1997        247          4
   R-436        L-4        525       1256        327          4
   R-437        L-5       1144       2398        226          4
   R-438        L-4        914       1413        289          2
   R-439        L-1        904       1927        474          2
   R-440        L-5       2344       3418        352          1
   R-441        L-2        849       2310        226          2
   R-442        L-2        766       1769        460          4
   R-443        L-2       1904       3007        441          4
   R-444        L-1       1672       2157        389          5
   R-445        L-5       1123       1466        261          5
   R-446        L-3       1122       2517        394          5
   R-447        L-3       1929       2380        209          2
   R-448        L-1       1995       2659        240          3
   R-449        L-4        239       1371        229          2
   R-450        L-1       1027       1350        303          2
   R-451        L-3       2199       3278        458          1
   R-452        L-1       1167       1682        229          1
   R-453        L-3       1751       2982        455          3
   R-454        L-2       2454       2855        234          1
   R-455        L-5       1804       2994        466          1
   R-456        L-4       1648       2902        471          4
   R-457        L-5        968       1677        270          2
   R-458        L-5        635       1752        424          5
   R-459        L-4       1721       1958        237          4
   R-460        L-2       1887       3311        330          5
   R-461        L-3        406        879        471          5
   R-462        L-1       1602       2564        491          4
   R-463        L-1       1795       3258        230          3
   R-464        L-2       1831       2138        284          5
   R-465        L-4       1045       1753        359          1
   R-466        L-4       1658       2986        238          3
   R-467        L-4       1693       2188        302          4
   R-468        L-3       2003       3104        290          5
   R-469        L-4       2422       3344        407          2
   R-470        L-1       1360       1937        362          2
   R-471        L-2       2249       2908        307          2
   R-472        L-3        840       1984        240          4
   R-473        L-4       1459       2873        454          5
   R-474        L-5        771       1440        385          1
   R-475        L-3       2014       3477        463          4
   R-476        L-5       1393       2223        275          5
   R-477        L-3        336        875        203          1
   R-478        L-1       1826       2247        270          3
   R-479        L-3       1006       2446        298          2
   R-480        L-4       2435       3263        406          3
   R-481        L-4       1194       2314        225          2
   R-482        L-2       1616       2544        375          2
   R-483        L-3       2053       2635        378          2
   R-484        L-1       1301       1934        357          5
   R-485        L-3       2269       3685        419          4
   R-486        L-2       1783       3254        386          4
   R-487        L-3        486       1180        210          1
   R-488        L-2       1294       1840        331          1
   R-489        L-1        988       2136        293          3
   R-490        L-2        917       1739        366          3
   R-491        L-2       1832       2986        458          5
   R-492        L-1        881       2328        340          3
   R-493        L-5        557        960        387          4
   R-494        L-3        630       1965        238          4
   R-495        L-5       1161       2031        353          2
   R-496        L-3        363       1600        369          4
   R-497        L-4        480       1759        289          4
   R-498        L-2       1686       2924        497          4
   R-499        L-1       2260       3299        264          2
   R-500        L-5        849       1700        317          3
   R-501        L-5        294       1714        479          3
   R-502        L-1       1936       2178        219          2
   R-503        L-2       1557       2301        416          1
   R-504        L-4        405        715        265          3
   R-505        L-4        239       1674        366          3
   R-506        L-3       1700       2231        256          4
   R-507        L-2       1795       2576        452          1
   R-508        L-2       1322       2776        464          2
   R-509        L-1       1927       2831        405          1
   R-510        L-1       2373       3301        295          2
   R-511        L-5       2363       3623        280          1
   R-512        L-4       1605       2131        440          4
   R-513        L-2        997       1771        202          3
   R-514        L-4       2280       3452        445          2
   R-515        L-2       1922       2399        313          5
   R-516        L-5        963       2316        497          5
   R-517        L-1       2162       3269        284          1
   R-518        L-1        507       1472        402          3
   R-519        L-2        791       1943        470          2
   R-520        L-5       2296       3698        288          5
   R-521        L-2       1819       3258        453          4
   R-522        L-3       1581       2060        202          2
   R-523        L-2       1722       2363        338          1
   R-524        L-4       2363       3425        255          5
   R-525        L-1       1633       2687        212          5
   R-526        L-4       2116       3082        206          4
   R-527        L-1        885       2373        403          3
   R-528        L-4       1204       1895        221          5
   R-529        L-4        290        893        485          2
   R-530        L-5       2254       3232        305          3
   R-531        L-5       1524       2503        313          1
   R-532        L-3        656       1196        425          3
   R-533        L-2       1695       2789        480          4
   R-534        L-2       1601       1994        231          2
   R-535        L-5       1724       2562        475          3
   R-536        L-1        798       1625        410          2
   R-537        L-4       1435       1917        231          1
   R-538        L-4       2016       2407        219          4
   R-539        L-2        902       1259        271          2
   R-540        L-5        723       2172        320          5
   R-541        L-3       1620       2759        257          3
   R-542        L-3       1673       2892        266          1
   R-543        L-2       1960       2711        480          4
   R-544        L-2       2380       3113        487          3
   R-545        L-5       1468       2608        265          2
   R-546        L-1        717       1424        415          1
   R-547        L-4        365       1788        437          3
   R-548        L-3       1688       2696        365          1
   R-549        L-4       1244       2483        365          2
   R-550        L-2       2196       2569        299          3
   R-551        L-1       1111       1762        433          5
   R-552        L-4       1871       2928        365          1
   R-553        L-2        751       1849        216          1
   R-554        L-2       1708       2308        236          1
   R-555        L-4       1110       1434        241          5
   R-556        L-4        330       1736        438          4
   R-557        L-1       2175       3530        345          2
   R-558        L-5       2382       3029        475          2
   R-559        L-4       1395       1628        214          1
   R-560        L-1       1115       2309        482          2
   R-561        L-1        604       1362        450          4
   R-562        L-4       1445       2870        353          3
   R-563        L-2       1420       2386        415          2
   R-564        L-5        524       1461        408          3
   R-565        L-5        551       1719        251          1
   R-566        L-4        306       1719        318          1
   R-567        L-5       1042       1499        363          5
   R-568        L-5        657       1428        223          2
   R-569        L-5       2383       3201        382          3
   R-570        L-2       1350       2667        272          2
   R-571        L-2        745       1854        366          5
   R-572        L-4        362       1596        332          2
   R-573        L-2       1772       2351        479          5
   R-574        L-3        428       1918        233          4
   R-575        L-1       1066       2298        338          4
   R-576        L-3        527       1315        244          3
   R-577        L-5       1457       2427        481          4
   R-578        L-2       2209       3408        337          4
   R-579        L-5        764       1652        412          4
   R-580        L-5       2185       3386        355          2
   R-581        L-4       1967       3407        387          5
   R-582        L-4       2224       3428        209          5
   R-583        L-2       1148       1979        374          4
   R-584        L-2       1256       2236        347          4
   R-585        L-3       1056       2189        423          5
   R-586        L-4        706       1392        253          2
   R-587        L-2       1977       3195        213          2
   R-588        L-2       2373       3094        376          2
   R-589        L-5        774       1323        211          4
   R-590        L-5       2407       3423        262          2
   R-591        L-5       1399       2798        441          5
   R-592        L-3       2266       3252        461          5
   R-593        L-3       1474       2221        250          4
   R-594        L-5       1797       3212        229          5
   R-595        L-4        460       1160        408          3
   R-596        L-1        320       1065        375          3
   R-597        L-5       1527       2059        225          4
   R-598        L-2       1259       2157        306          5
   R-599        L-1       1147       1671        364          2
   R-600        L-3       2232       3271        218          3
   R-601        L-4       2149       3376        298          4
   R-602        L-4       1868       3076        492          2
   R-603        L-2        994       1629        324          4
   R-604        L-5        970       2231        403          2
   R-605        L-1       2135       3111        292          3
   R-606        L-2       1568       1828        247          5
   R-607        L-1       2247       2569        235          5
   R-608        L-1        411       1063        482          4
   R-609        L-4       1572       2762        384          1
   R-610        L-1       2056       3027        474          2
   R-611        L-5        368       1772        256          5
   R-612        L-4       1050       2266        368          2
   R-613        L-1       2182       2604        397          1
   R-614        L-5       1407       2077        379          2
   R-615        L-5       1838       3094        480          2
   R-616        L-4       2164       2633        354          3
   R-617        L-3       1542       2322        333          1
   R-618        L-4        737       1827        438          3
   R-619        L-3       1925       3079        495          5
   R-620        L-1       1703       2912        392          3
   R-621        L-1       2098       2903        401          2
   R-622        L-5        570       1025        265          5
   R-623        L-1       2373       3000        436          2
   R-624        L-3       2410       3412        444          2
   R-625        L-5       2479       3504        274          1
   R-626        L-5       1781       2503        427          1
   R-627        L-5       1791       2908        237          1
   R-628        L-1        677       1124        410          5
   R-629        L-5       1530       2221        419          2
   R-630        L-1       1327       1879        284          1
   R-631        L-5       1973       2494        410          1
   R-632        L-5        255        935        316          3
   R-633        L-5       1053       2346        247          2
   R-634        L-5        631        996        265          5
   R-635        L-2       1425       1999        362          2
   R-636        L-5       1746       2360        367          2
   R-637        L-5       1526       2241        466          1
   R-638        L-2       2233       3284        265          3
   R-639        L-2        890       2318        280          2
   R-640        L-3       1129       2026        207          2
   R-641        L-5       1361       2684        404          3
   R-642        L-1        968       1453        367          2
   R-643        L-2       1019       2180        442          3
   R-644        L-2        746       1935        298          5
   R-645        L-1       1897       2874        380          4
   R-646        L-5       2323       3096        429          1
   R-647        L-5       1317       2337        313          2
   R-648        L-1        701       1741        479          2
   R-649        L-4       1384       2226        215          3
   R-650        L-5        700       1688        209          5
   R-651        L-1       2023       2762        367          1
   R-652        L-1        788       1656        408          5
   R-653        L-5       2037       2791        418          3
   R-654        L-1       1404       2548        201          5
   R-655        L-3       2176       2549        334          3
   R-656        L-3       1693       2213        332          2
   R-657        L-5        962       1623        247          2
   R-658        L-1       1359       2464        362          3
   R-659        L-2        669       1011        333          3
   R-660        L-5       1191       1899        237          2
   R-661        L-4       2232       3056        421          3
   R-662        L-1       2135       3070        307          2
   R-663        L-4        838       1376        326          5
   R-664        L-3       1231       2025        330          1
   R-665        L-3       2065       2739        479          5
   R-666        L-1       1031       1439        355          2
   R-667        L-3        752       2007        436          1
   R-668        L-3       1909       3102        347          1
   R-669        L-3       1398       2800        331          3
   R-670        L-4        879       2146        273          4
   R-671        L-4       1467       2163        410          5
   R-672        L-3        208       1288        366          5
   R-673        L-4       1287       1756        331          4
   R-674        L-2        370       1259        287          3
   R-675        L-5       2312       3287        246          5
   R-676        L-3       1435       2808        274          4
   R-677        L-3       2446       3514        317          3
   R-678        L-4        707       2132        387          4
   R-679        L-3       2319       3759        474          3
   R-680        L-1       2333       3293        443          3
   R-681        L-1       1202       2069        306          1
   R-682        L-5       1374       2811        446          1
   R-683        L-3       2393       3136        490          3
   R-684        L-3       1727       2350        243          3
   R-685        L-2        523       1007        337          3
   R-686        L-3       2435       3589        306          2
   R-687        L-1       2389       3714        380          5
   R-688        L-4       1218       1720        407          3
   R-689        L-1        432       1469        386          2
   R-690        L-1       1157       2426        411          3
   R-691        L-4       1446       2904        216          2
   R-692        L-1       2064       2786        315          5
   R-693        L-5       1055       2127        436          5
   R-694        L-4       2417       3641        495          1
   R-695        L-2       2138       2840        333          4
   R-696        L-5       2469       3385        409          5
   R-697        L-4       2055       2987        407          1
   R-698        L-3        237       1178        346          5
   R-699        L-3       1821       2468        441          5
   R-700        L-2        772       2107        373          4
   R-701        L-3        931       1276        249          3
   R-702        L-3       2279       2742        380          5
   R-703        L-3        400       1869        391          3
   R-704        L-2       2158       3364        490          5
   R-705        L-4        740       1870        217          3
   R-706        L-1       1596       1959        230          4
   R-707        L-5       1792       3224        216          2
   R-708        L-5       1874       2874        480          5
   R-709        L-1       1295       2097        296          1
   R-710        L-4        832       1939        313          5
   R-711        L-1       1891       3251        388          3
   R-712        L-2       1617       2523        459          5
   R-713        L-2       1745       3177        484          1
   R-714        L-1        552       1686        249          3
   R-715        L-3       2485       3629        468          4
   R-716        L-5        753       2032        210          4
   R-717        L-5        960       1497        274          5
   R-718        L-2       1649       2677        225          1
   R-719        L-2        970       2276        470          1
   R-720        L-5       2002       2845        469          4
   R-721        L-2       1869       2892        477          3
   R-722        L-5        700        994        219          1
   R-723        L-1       1076       2127        430          4
   R-724        L-1       1331       2443        369          4
   R-725        L-4        442       1719        214          3
   R-726        L-4       2337       3457        367          5
   R-727        L-3       1768       2959        418          3
   R-728        L-4       2180       2924        288          1
   R-729        L-3       2346       3195        414          1
   R-730        L-1        394        809        393          4
   R-731        L-2        309       1127        310          1
   R-732        L-4        530       2030        462          4
   R-733        L-2       1913       2913        397          4
   R-734        L-1       1012       2030        446          2
   R-735        L-3        447       1556        253          5
   R-736        L-3       2305       3630        441          3
   R-737        L-2       1266       2743        310          5
   R-738        L-4       1521       2228        445          4
