InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-62        L-1        982       2227        368          2
    R-63        L-1       2475       3454        201          5
    R-64        L-4        931       1916        221          5
    R-65        L-5       2417       2899        394          4
    R-66        L-3        417       1823        390          4
    R-67        L-2       1913       2384        435          2
    R-68        L-4       2394       2878        338          2
    R-69        L-3       1944       2267        266          3
    R-70        L-4       2489       3071        334          1
    R-71        L-3       2371       2985        392          5
    R-72        L-1       2378       3833        252          4
    R-73        L-1        787       1903        320          5
    R-74        L-4        576       1165        488          2
    R-75        L-1        296        918        374          1
    R-76        L-1       2173       3131        345          1
    R-77        L-1       2294       3252        470          5
    R-78        L-5        609       1154        483          3
    R-79        L-2        939       1673        239          2
    R-80        L-3       2060       2978        401          5
    R-81        L-1       1824       3059        379          4
    R-82        L-2       2249       3414        320          4
    R-83        L-4       2318       3084        447          2
    R-84        L-4        865       2133        249          5
    R-85        L-2       2014       3250        500          2
    R-86        L-5       1295       1896        301          5
    R-87        L-3       1489       2908        318          4
    R-88        L-1       1294       2234        311          3
    R-89        L-2       2163       2968        395          5
    R-90        L-4       1676       2657        322          2
    R-91        L-4       1913       2779        445          5
    R-92        L-1       2481       3680        214          4
    R-93        L-2        387       1296        439          1
    R-94        L-2       1090       1915        330          3
    R-95        L-3        763       1133        295          2
    R-96        L-4        384       1119        360          1
    R-97        L-3        551       1000        260          3
    R-98        L-5        347       1655        382          3
    R-99        L-3        228       1128        215          4
   R-100        L-2       1755       2362        448          5
   R-101        L-5       2206       2862        400          3
   R-102        L-4        688       1184        340          1
   R-103        L-1       1995       2978        470          5
   R-104        L-3       1732       3042        388          3
   R-105        L-5        638       2109        373          1
   R-106        L-1       2222       3403        460          3
   R-107        L-3        945       1587        276          4
   R-108        L-2        704       2105        255          3
   R-109        L-2       1920       2711        484          4
   R-110        L-1       2175       2895        359          1
   R-111        L-5        942       1981        483          4
   R-112        L-3       1671       2466        251          4
   R-113        L-4        419        774        269          5
   R-114        L-3       1311       2691        326          3
   R-115        L-3       1852       2422        429          4
   R-116        L-5        659       1489        277          1
   R-117        L-1        661       1946        488          2
   R-118        L-4        974       1890        490          2
   R-119        L-5        799       1598        403          5
   R-120        L-2        897       1571        491          3
   R-121        L-4       1713       2124        350          4
   R-122        L-5       1769       3261        361          3
   R-123        L-4       2239       3322        470          1
   R-124        L-2        980       1401        201          4
   R-125        L-2        909       2320        468          2
   R-126        L-5       2369       2752        308          4
   R-127        L-2        657       1436        489          2
   R-128        L-1       2113       2461        245          3
   R-129        L-4       1156       1774        459          5
   R-130        L-3        277       1311        373          3
   R-131        L-1        750       2222        241          1
   R-132        L-2       1607       2041        305          4
   R-133        L-1       1104       2198        448          1
   R-134        L-2       1873       2522        239          4
   R-135        L-5       2236       2817        442          4
   R-136        L-1       1053       2126        450          4
   R-137        L-2       2074       3376        405          4
   R-138        L-3        352       1434        331          4
   R-139        L-2       2368       3575        385          1
   R-140        L-2       1056       2145        332          4
   R-141        L-2       2386       3010        299          1
   R-142        L-5        899       1811        499          2
   R-143        L-5        312        808        271          2
   R-144        L-1       2013       2842        451          1
   R-145        L-4       1851       2930        429          1
   R-146        L-1        409       1556        322          4
   R-147        L-2       2220       2881        213          1
   R-148        L-2       1793       2625        442          3
   R-149        L-5        675       1305        377          1
   R-150        L-3       1391       2684        340          4
   R-151        L-1       1223       1982        487          3
   R-152        L-1       1612       2165        362          4
   R-153        L-1        566        981        201          1
   R-154        L-1        278       1595        287          4
   R-155        L-3        420       1759        296          2
   R-156        L-3       2153       3507        374          1
   R-157        L-1       1765       2928        356          3
   R-158        L-5        954       1599        411          4
   R-159        L-4       2441       3910        371          2
   R-160        L-2       1780       2630        483          3
   R-161        L-4       1898       2791        424          4
   R-162        L-5       1613       2297        337          5
   R-163        L-2       1784       2320        449          2
   R-164        L-1        294        921        439          3
   R-165        L-1       1171       2652        228          4
   R-166        L-1       2110       3237        370          1
   R-167        L-3        998       1617        404          5
   R-168        L-1       1475       2653        256          2
   R-169        L-2       1185       1721        224          5
   R-170        L-3        247        974        257          2
   R-171        L-4       1101       2115        487          5
   R-172        L-4       1506       2365        474          2
   R-173        L-5        524        975        221          1
   R-174        L-1        615       1439        302          1
   R-175        L-5       2105       2965        404          1
   R-176        L-5       2188       3390        377          4
   R-177        L-4        654       1911        349          2
   R-178        L-4        678       1169        476          3
   R-179        L-2        516       1598        374          4
   R-180        L-3        492       1676        482          4
   R-181        L-2        474       1377        465          3
   R-182        L-4        455       1309        371          4
   R-183        L-3        544       1318        328          2
   R-184        L-5       1047       2307        311          4
   R-185        L-4       1706       2841        297          4
   R-186        L-1       2122       3564        500          3
   R-187        L-1        274        764        294          2
   R-188        L-4       1405       1987        457          1
   R-189        L-4        997       1868        306          4
   R-190        L-2        354       1688        376          3
   R-191        L-3        785       1946        252          4
   R-192        L-2       2017       2677        239          4
   R-193        L-2       1364       2519        392          4
   R-194        L-5       1477       2884        437          5
   R-195        L-3       1111       2085        384          1
   R-196        L-3       2097       3223        391          2
   R-197        L-2       2328       2562        205          5
   R-198        L-2        810       1326        474          1
   R-199        L-3        207       1464        304          3
   R-200        L-2       2463       3683        217          2
