InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-114        L-5        379       1720        462          2
   R-115        L-5       2345       2835        458          2
   R-116        L-2        548        848        215          3
   R-117        L-5        629       1945        392          1
   R-118        L-4        277       1249        472          3
   R-119        L-5        213        789        433          5
   R-120        L-4        576       1180        469          3
   R-121        L-2        504       1319        335          2
   R-122        L-1       2085       3320        452          4
   R-123        L-2       1376       2862        223          1
   R-124        L-3        803       1692        369          5
   R-125        L-1        746       1939        206          4
   R-126        L-4       1300       1995        250          3
   R-127        L-4       2315       3612        346          4
   R-128        L-3        685       1370        481          1
   R-129        L-4       2137       2938        208          1
   R-130        L-4       2275       3255        430          2
   R-131        L-1       1063       2491        238          2
   R-132        L-2       2346       3416        334          5
   R-133        L-3       2283       2856        343          2
   R-134        L-1       2239       3494        448          2
   R-135        L-4        214       1588        451          3
   R-136        L-4        776       1893        413          3
   R-137        L-3        695       1067        369          3
   R-138        L-1       1831       2492        261          3
   R-139        L-4       1237       1760        390          4
   R-140        L-3        512       1772        384          1
   R-141        L-3       1349       1706        252          2
   R-142        L-5       1221       2450        336          3
   R-143        L-1        977       2244        391          4
   R-144        L-1       2469       3158        481          1
   R-145        L-3       1882       2595        430          4
   R-146        L-2        400       1011        481          4
   R-147        L-3       1899       2851        375          3
   R-148        L-3       1265       2160        407          4
   R-149        L-2       2482       3128        401          2
   R-150        L-4        507       1838        306          5
   R-151        L-4       1101       2213        431          4
   R-152        L-2        771       1448        480          1
   R-153        L-3        915       1476        375          2
   R-154        L-2       1708       3206        332          1
   R-155        L-5       1890       3133        396          2
   R-156        L-1       1743       2773        338          4
   R-157        L-3       1336       2820        494          2
   R-158        L-1       2261       3173        470          3
   R-159        L-4       1217       2431        396          4
   R-160        L-1       1478       1949        211          4
   R-161        L-1       2138       3139        500          1
   R-162        L-4       1803       3231        470          2
   R-163        L-2        646       1276        314          5
   R-164        L-5        646       1254        434          1
   R-165        L-5        205        945        264          1
   R-166        L-5       1444       2224        265          4
   R-167        L-3        659       1053        250          5
   R-168        L-2        985       1917        398          5
   R-169        L-3        204       1509        205          4
   R-170        L-4       1341       2198        361          5
   R-171        L-1       1161       1893        480          4
   R-172        L-2       1459       1731        228          4
   R-173        L-2       1920       2687        241          4
   R-174        L-1       1716       3041        316          3
   R-175        L-2       1922       3118        385          1
   R-176        L-2       1396       1992        458          4
   R-177        L-2       1020       1776        359          4
   R-178        L-1       1107       2046        335          5
   R-179        L-4       2230       2982        295          4
   R-180        L-1        431       1510        274          2
   R-181        L-1        296       1418        272          1
   R-182        L-3        954       2275        401          1
   R-183        L-2        525       1483        284          2
   R-184        L-3       2349       2853        439          4
   R-185        L-2       1731       3006        369          1
   R-186        L-1        211       1024        240          3
   R-187        L-2       1921       3333        263          4
   R-188        L-1       1660       2903        358          1
   R-189        L-5       2139       3202        300          4
   R-190        L-4        990       2100        365          1
   R-191        L-1       1882       3036        326          4
   R-192        L-1        342        907        437          3
   R-193        L-3        998       2470        232          3
   R-194        L-3       1315       1775        371          3
   R-195        L-5       1328       1687        352          1
   R-196        L-4        299        837        319          4
   R-197        L-4       1783       2991        328          2
   R-198        L-3       2233       2543        293          2
   R-199        L-4       1167       2188        367          3
   R-200        L-4        523       1389        462          2
   R-201        L-1       1212       1752        408          4
   R-202        L-2       2463       3274        478          4
   R-203        L-5        630       1408        236          1
   R-204        L-4       1053       2164        249          4
   R-205        L-4        909       1500        319          4
   R-206        L-3       1162       1885        475          3
   R-207        L-3       1344       2108        490          3
   R-208        L-2       1266       2466        301          2
   R-209        L-3       1204       1838        320          5
   R-210        L-4        971       1470        367          3
   R-211        L-1       1207       2139        459          4
   R-212        L-4        351        612        252          2
   R-213        L-3       2036       2509        391          2
   R-214        L-5        688       1301        225          5
   R-215        L-5        995       1995        238          2
   R-216        L-1       2039       2384        333          5
   R-217        L-3       1632       2019        311          3
   R-218        L-3        779       1418        222          1
   R-219        L-4       1033       1908        205          3
   R-220        L-2        958       1476        359          1
   R-221        L-1       2230       3205        480          4
   R-222        L-5        615       1333        402          1
   R-223        L-4        870       1828        403          3
   R-224        L-3       1459       1977        413          5
   R-225        L-1       1663       2927        412          3
   R-226        L-2       1007       2236        400          1
   R-227        L-1       1978       3125        280          1
   R-228        L-3       1863       3262        495          4
   R-229        L-1        865       1161        266          5
   R-230        L-5        783       1368        403          5
   R-231        L-2       1718       2527        458          3
   R-232        L-2       1360       2709        282          1
   R-233        L-2        645       2045        396          3
   R-234        L-3        718       1928        222          1
   R-235        L-2       1788       2360        244          5
   R-236        L-2       1856       3124        300          5
   R-237        L-5       1093       2132        221          2
   R-238        L-2       1771       2406        383          2
   R-239        L-1        988       2360        221          3
   R-240        L-5        682       2014        399          3
   R-241        L-4       1920       2787        357          4
   R-242        L-4       1705       3164        428          2
   R-243        L-4        295       1763        201          4
   R-244        L-2       1163       2529        428          4
   R-245        L-2       1839       2230        254          3
   R-246        L-4       1963       2537        387          5
   R-247        L-2       2289       2592        220          1
   R-248        L-1       1485       2109        461          5
   R-249        L-1       1747       2068        269          5
   R-250        L-4        648       1216        299          3
   R-251        L-3        876       1323        313          5
   R-252        L-5       1233       2177        281          3
   R-253        L-5       2069       2862        273          4
   R-254        L-2       1053       2423        334          3
   R-255        L-2       1724       2349        218          4
   R-256        L-4        860       1873        342          2
   R-257        L-1       1282       2626        258          3
   R-258        L-5       2055       3072        484          1
   R-259        L-3       1232       2513        474          3
   R-260        L-3       1739       2426        388          3
   R-261        L-2        533       1430        426          5
   R-262        L-3        397       1804        351          3
   R-263        L-2       1480       1749        200          2
   R-264        L-5       1391       2667        421          3
   R-265        L-2        395       1662        267          5
   R-266        L-1        386        708        211          5
   R-267        L-5       1653       2225        355          3
   R-268        L-5       2387       3547        314          3
   R-269        L-5        747       1801        304          4
   R-270        L-2        849       1145        268          2
   R-271        L-2       2046       2425        249          3
   R-272        L-1       1846       2204        335          5
   R-273        L-5       1634       2584        496          5
   R-274        L-1       2218       2883        327          1
   R-275        L-4        452        975        472          2
   R-276        L-1       1173       1573        281          1
   R-277        L-4       2456       3047        300          2
   R-278        L-5       2322       3631        459          2
   R-279        L-3       2283       2771        358          1
   R-280        L-4       2157       2645        475          4
   R-281        L-2       2105       3272        241          2
   R-282        L-1        631       1439        333          1
   R-283        L-3       1574       2015        334          5
   R-284        L-3       1986       2996        467          2
   R-285        L-2        549       1039        459          3
   R-286        L-3       1167       1796        303          2
   R-287        L-4       1792       2649        368          5
   R-288        L-1       2123       2577        441          4
   R-289        L-3       1157       2554        492          2
   R-290        L-5       1803       2381        499          2
   R-291        L-1        792       1063        216          1
   R-292        L-1        862       1528        376          1
   R-293        L-1        370        727        270          1
   R-294        L-5        469       1263        386          1
   R-295        L-2       1772       2530        254          2
   R-296        L-1        658        945        217          3
   R-297        L-1       2154       2676        251          2
   R-298        L-4       1406       2458        363          3
   R-299        L-3        285       1189        379          1
   R-300        L-4       1707       3102        364          3
   R-301        L-4        326        800        411          5
   R-302        L-1        602       1939        377          5
   R-303        L-3       1087       2509        246          2
   R-304        L-2       1986       3258        200          3
   R-305        L-4        421       1335        202          1
   R-306        L-5       2213       3519        294          3
   R-307        L-3       2310       2968        333          2
   R-308        L-1       1148       1942        455          1
   R-309        L-1       2208       3500        487          3
   R-310        L-4       1656       2725        248          1
   R-311        L-2       1929       2902        212          3
   R-312        L-2       1278       2723        419          4
   R-313        L-5       1156       1850        435          5
   R-314        L-5        338       1385        378          2
   R-315        L-3       2044       3286        483          2
   R-316        L-5       2097       3047        424          2
   R-317        L-2        716       2033        371          5
   R-318        L-5        984       1937        336          2
   R-319        L-5        838       1832        326          5
   R-320        L-3       1627       2392        282          2
   R-321        L-1       1259       1848        252          2
   R-322        L-3       1773       2353        277          3
   R-323        L-1       1981       2722        340          1
   R-324        L-4       1350       2450        305          1
   R-325        L-2        251       1549        404          5
   R-326        L-2       1413       1895        437          3
   R-327        L-4       1857       2555        202          5
   R-328        L-2       1925       2710        317          1
   R-329        L-3       2059       3121        421          1
   R-330        L-2       1918       3061        324          3
   R-331        L-1       1934       3313        447          5
   R-332        L-3       1876       2715        465          1
   R-333        L-1       1792       2459        450          3
   R-334        L-2       2425       3065        311          5
   R-335        L-4       1626       3053        251          5
   R-336        L-1       1039       2530        443          3
   R-337        L-4       2336       3551        375          2
   R-338        L-1        952       2404        400          5
   R-339        L-3       1656       2401        228          4
   R-340        L-1       1837       2095        231          4
   R-341        L-1       1922       2845        380          2
   R-342        L-2       1443       2927        405          4
   R-343        L-2       2092       2736        308          1
   R-344        L-2        991       1893        440          3
   R-345        L-5       1892       2933        439          2
   R-346        L-3       2122       2974        381          4
   R-347        L-4       1238       2036        418          1
   R-348        L-3       1351       2235        383          3
   R-349        L-5       2164       3489        448          1
   R-350        L-4       1684       2582        278          1
   R-351        L-3        549       1965        489          2
   R-352        L-1       2373       2779        376          2
   R-353        L-5        494       1356        350          1
   R-354        L-4        784       1483        319          3
   R-355        L-5        825       1955        306          2
   R-356        L-3        570       1856        480          2
   R-357        L-1       2225       3621        309          4
   R-358        L-3        679       1284        484          4
   R-359        L-4       1159       2399        271          5
   R-360        L-2        439       1842        447          4
   R-361        L-5       1209       2001        455          5
   R-362        L-4        227       1165        282          5
   R-363        L-3       2238       3542        351          4
   R-364        L-3       1915       2522        238          1
   R-365        L-1        284       1183        223          5
   R-366        L-1       2183       2926        448          2
   R-367        L-1       1902       2859        264          3
   R-368        L-3       1598       2471        442          4
   R-369        L-5       1600       2531        416          1
   R-370        L-4       1384       2460        349          4
   R-371        L-5       1566       2579        457          3
   R-372        L-3       1033       1726        452          2
   R-373        L-5       1498       2112        353          1
   R-374        L-5        364       1599        404          5
   R-375        L-1        403       1422        404          1
   R-376        L-5        390       1659        297          1
   R-377        L-4       2251       3355        478          5
   R-378        L-1        802       1479        242          4
   R-379        L-1        912       1534        251          4
   R-380        L-2        612       1573        206          3
   R-381        L-4       1256       1988        354          1
   R-382        L-5       1504       2596        210          5
   R-383        L-1        423        957        454          4
   R-384        L-1       1857       2422        428          4
   R-385        L-5        836       2123        443          1
   R-386        L-2        539       1414        441          1
   R-387        L-1       1948       2169        202          1
   R-388        L-4       1093       1619        262          1
   R-389        L-4       1328       2067        491          2
   R-390        L-1        405       1088        387          3
   R-391        L-3       2483       3881        455          1
   R-392        L-1        330        659        205          5
   R-393        L-3        526       1562        399          5
   R-394        L-3        879       1450        449          3
   R-395        L-2       1997       2777        440          1
   R-396        L-4       1687       2825        283          4
   R-397        L-3       2054       3553        339          3
   R-398        L-3       1346       2805        231          5
   R-399        L-5        263       1172        277          4
   R-400        L-4       1208       2393        392          5
   R-401        L-1       1159       2170        431          3
   R-402        L-2       1277       2479        337          5
   R-403        L-5        373       1008        347          2
   R-404        L-4       1321       2502        480          3
   R-405        L-5       2389       3737        243          4
   R-406        L-3       1763       2544        302          5
   R-407        L-2        435       1789        402          3
   R-408        L-5        238       1576        397          1
   R-409        L-2       2396       2905        381          4
   R-410        L-3       2334       3734        332          4
   R-411        L-2       2273       2963        303          2
   R-412        L-3        577       1462        292          5
   R-413        L-2       1670       3135        406          2
   R-414        L-1        382       1600        452          3
   R-415        L-3       2098       2658        241          5
   R-416        L-5        324       1274        376          5
   R-417        L-2        284        600        248          5
   R-418        L-2       2191       3271        500          3
   R-419        L-4       1346       1962        418          5
   R-420        L-3        736       1143        330          2
   R-421        L-1        940       1504        393          1
   R-422        L-4        342       1205        485          4
   R-423        L-1        462       1110        403          3
   R-424        L-1       1505       2232        489          5
   R-425        L-2       1810       3021        293          3
   R-426        L-1       1163       1828        313          3
   R-427        L-1       1641       3003        230          1
   R-428        L-1       1256       2708        462          1
   R-429        L-2        793       1166        362          3
   R-430        L-3       2007       3224        253          3
   R-431        L-3       1252       1905        399          4
   R-432        L-2       1755       2944        286          2
   R-433        L-1        251       1089        439          2
   R-434        L-2       1103       2106        239          4
   R-435        L-1        597       1038        397          4
   R-436        L-4       1591       2434        365          1
   R-437        L-2       1699       2651        273          1
   R-438        L-4        938       1665        431          2
   R-439        L-2       1291       2548        414          2
   R-440        L-3        304       1249        338          2
   R-441        L-3       1267       1941        451          4
   R-442        L-5       2176       2748        258          1
   R-443        L-3       1064       2038        486          1
   R-444        L-4       1255       2304        303          3
   R-445        L-4       1177       1697        321          3
   R-446        L-3       1902       2302        283          2
   R-447        L-3        265       1730        426          5
   R-448        L-5        774       1203        426          3
   R-449        L-1        961       2236        384          4
   R-450        L-2       1094       1805        341          2
   R-451        L-2       2336       3012        317          5
   R-452        L-4        524       2014        244          3
   R-453        L-5        918       1503        305          2
   R-454        L-1       1461       1784        303          5
   R-455        L-3       1871       3160        228          3
   R-456        L-1       1354       1990        452          4
   R-457        L-2       2152       2965        268          2
   R-458        L-3       1703       2255        218          5
   R-459        L-4        219       1665        382          5
   R-460        L-2        492       1483        261          3
   R-461        L-1       1762       3026        495          3
   R-462        L-5        641       2008        453          1
   R-463        L-1       2372       3122        475          2
   R-464        L-2        562       1249        314          1
   R-465        L-1       1477       2942        328          1
   R-466        L-1        595       1429        299          5
   R-467        L-4       2100       3055        467          1
   R-468        L-1       1636       2250        248          3
   R-469        L-5        704       2152        438          5
   R-470        L-1       1345       1850        256          4
   R-471        L-2        760       1702        477          2
   R-472        L-1       2092       2831        403          4
   R-473        L-4       1922       2465        469          1
   R-474        L-2       1687       2880        373          3
   R-475        L-3       1984       3295        488          4
   R-476        L-5       2498       3390        227          2
   R-477        L-1       1647       2838        327          3
   R-478        L-1        646       1500        471          3
   R-479        L-1       1973       3308        302          2
   R-480        L-4        771       1999        415          1
   R-481        L-3        364       1852        217          5
   R-482        L-5       1319       1869        477          1
   R-483        L-1       1226       2553        262          4
   R-484        L-1       1169       1977        220          3
   R-485        L-1       1623       2154        285          5
   R-486        L-4       2304       2814        337          5
   R-487        L-1       2386       3562        275          5
   R-488        L-5        738       1920        350          3
   R-489        L-5       1322       1825        324          3
   R-490        L-4       2060       2777        491          2
   R-491        L-5       2446       3776        387          3
   R-492        L-1       2157       3232        440          2
   R-493        L-5       1566       2265        313          5
   R-494        L-1       1769       2673        499          3
   R-495        L-5        864       1849        322          3
   R-496        L-2       2212       3133        338          3
   R-497        L-5        433        968        211          1
   R-498        L-5       1625       2177        425          4
   R-499        L-5       2001       2605        381          2
   R-500        L-3        832       1935        413          2
   R-501        L-1       1029       2430        341          4
   R-502        L-1       1300       2410        265          1
   R-503        L-1       1881       2961        481          4
   R-504        L-4       1828       2473        492          3
   R-505        L-4        654       1974        394          3
   R-506        L-4       1644       2715        349          5
   R-507        L-1       2474       3529        396          4
   R-508        L-2       1759       2800        427          5
   R-509        L-5       1445       2611        274          4
   R-510        L-3       1150       2071        245          5
   R-511        L-4       1193       1977        366          1
   R-512        L-5        304       1053        224          4
   R-513        L-5       1428       2541        474          5
   R-514        L-4       1990       3334        464          4
   R-515        L-3       1665       3102        220          4
   R-516        L-2        242       1551        234          1
   R-517        L-4       1877       3293        391          5
   R-518        L-4        831       1989        296          4
   R-519        L-5       2002       2853        500          1
   R-520        L-3        899       1935        385          1
   R-521        L-1       1472       2293        462          3
   R-522        L-2       1606       2927        460          5
   R-523        L-5       1387       2273        461          2
   R-524        L-5       1888       2304        293          5
   R-525        L-4        636       1102        380          1
   R-526        L-1        211       1700        357          3
   R-527        L-1       1828       3278        250          1
   R-528        L-5       1005       2313        289          5
   R-529        L-5       1289       2055        472          2
   R-530        L-2       1883       2442        262          5
   R-531        L-1       2286       2599        254          1
   R-532        L-4        898       2369        467          5
   R-533        L-5       1963       2219        231          3
   R-534        L-3        789       1834        321          2
   R-535        L-5        334        873        336          1
   R-536        L-5       1629       2848        298          4
   R-537        L-4        280        957        227          5
   R-538        L-5        379        915        425          2
   R-539        L-2       1221       1625        314          5
   R-540        L-4        910       1283        361          3
   R-541        L-1       1913       3256        329          2
   R-542        L-4       1796       2521        499          3
   R-543        L-2       1832       2325        448          1
   R-544        L-4        910       1930        287          2
   R-545        L-5        231       1390        348          3
   R-546        L-4        670       2134        371          3
   R-547        L-4       1851       2336        233          3
   R-548        L-2       2468       3586        325          4
   R-549        L-4       1361       2222        376          1
   R-550        L-2       1343       2254        212          2
   R-551        L-3        731       1380        247          5
   R-552        L-4        723       1660        484          2
   R-553        L-2        852       1962        388          4
   R-554        L-3       1743       2453        497          4
   R-555        L-4       2267       3036        304          2
   R-556        L-5       1268       2446        425          2
   R-557        L-2       1855       2751        461          1
   R-558        L-3       2301       3658        246          4
   R-559        L-3        317        955        490          1
   R-560        L-2       1797       2403        244          3
   R-561        L-5        971       1365        255          3
   R-562        L-1       2249       2995        352          3
   R-563        L-2        560       1465        315          4
   R-564        L-4       1356       2564        382          2
   R-565        L-3       1332       1682        290          3
   R-566        L-2       1889       3048        212          4
   R-567        L-3       1642       2264        250          1
   R-568        L-4       1309       1703        312          1
   R-569        L-3        863       1688        420          2
   R-570        L-3       1759       3110        220          2
   R-571        L-5       1132       2132        491          3
   R-572        L-1       1981       2832        494          1
   R-573        L-5       1372       2791        221          1
   R-574        L-3       1201       1533        256          2
   R-575        L-4       1615       2713        244          5
   R-576        L-1       1104       2526        343          3
   R-577        L-5       1936       3058        426          4
   R-578        L-4       2283       2931        227          5
   R-579        L-1        722       1559        450          5
   R-580        L-2       1269       2677        289          2
   R-581        L-1       2427       3271        333          2
   R-582        L-1       1665       2885        377          2
   R-583        L-4       1472       2021        270          4
   R-584        L-5       1174       1509        323          4
   R-585        L-2        745       1737        379          2
   R-586        L-5       1186       1797        370          4
   R-587        L-4        893       2116        279          2
   R-588        L-3        668       1041        348          4
   R-589        L-3       1045       1390        222          3
   R-590        L-4       1007       1895        256          1
   R-591        L-4        860       2137        366          5
   R-592        L-5       1686       2378        348          1
   R-593        L-4        386       1550        205          1
   R-594        L-1       1558       2316        488          4
   R-595        L-5       1978       2816        450          3
   R-596        L-3        234        803        383          5
   R-597        L-2       1229       1714        325          1
   R-598        L-3        303       1002        402          3
   R-599        L-1        960       1774        469          3
   R-600        L-3       1538       2309        394          3
   R-601        L-5       1143       1810        388          3
   R-602        L-1       1238       1678        322          1
   R-603        L-4       1851       2519        225          4
   R-604        L-5       2246       3139        280          5
   R-605        L-2        528       1265        272          2
   R-606        L-1       2015       2603        405          4
   R-607        L-3       2163       2907        297          1
   R-608        L-2        331       1663        461          3
   R-609        L-4        494       1775        228          3
   R-610        L-2        456        898        424          2
   R-611        L-4       1751       2110        351          5
   R-612        L-4       1625       2315        490          1
   R-613        L-4       2422       3845        365          4
   R-614        L-5       2390       3490        279          5
   R-615        L-5        533       1441        230          3
   R-616        L-2       1924       3296        388          3
   R-617        L-2       1606       2134        471          2
   R-618        L-5       2032       2575        243          3
   R-619        L-4       2472       3934        497          3
   R-620        L-4       2370       3849        323          4
   R-621        L-2       1269       1992        258          2
   R-622        L-3       2445       3155        257          1
   R-623        L-4        968       1954        471          2
   R-624        L-5       2469       3366        434          5
   R-625        L-4        662       1288        462          1
   R-626        L-5       2000       3298        268          5
   R-627        L-4        669       1341        463          4
   R-628        L-5       2429       3108        287          4
   R-629        L-5        581       1615        270          1
   R-630        L-3       1856       2273        321          1
   R-631        L-3        262       1512        309          1
   R-632        L-5        755       1352        418          2
   R-633        L-3        669       1394        381          3
   R-634        L-2        247        828        330          3
   R-635        L-4       2301       3500        468          1
   R-636        L-5       1647       2626        251          3
   R-637        L-3        662       1375        217          3
   R-638        L-5        991       1462        428          4
   R-639        L-1        665       1874        210          1
   R-640        L-5       1258       1859        294          3
   R-641        L-3       1759       3236        273          5
   R-642        L-1       1300       1755        427          3
   R-643        L-4        818       2294        449          1
   R-644        L-5        345        956        238          5
   R-645        L-4       1807       2574        443          4
   R-646        L-3       1138       1757        464          3
   R-647        L-2       2363       3310        310          5
   R-648        L-3        378       1033        308          4
   R-649        L-4       1557       2531        495          3
   R-650        L-5       1487       2377        203          4
   R-651        L-2       1567       1925        316          4
   R-652        L-3        385        953        274          4
   R-653        L-3       1319       2575        232          3
   R-654        L-2       2363       3841        499          1
   R-655        L-4       2496       3152        248          5
   R-656        L-2        605       1566        385          2
   R-657        L-3        495       1549        355          5
   R-658        L-3       1204       2414        379          1
   R-659        L-5       1581       2932        365          3
   R-660        L-2       1197       2232        320          2
   R-661        L-4       1041       2172        203          4
   R-662        L-3       1822       3103        491          2
   R-663        L-3        471       1361        273          3
   R-664        L-2       2458       2982        374          5
   R-665        L-3        527       1209        499          5
   R-666        L-4       1647       2817        439          1
   R-667        L-3       2184       2905        363          3
   R-668        L-3       2438       2986        211          2
   R-669        L-4        282        690        311          4
   R-670        L-1       1020       2391        344          2
   R-671        L-5       1190       1683        229          1
   R-672        L-3        524       1939        237          2
   R-673        L-5        220       1070        296          1
   R-674        L-3       1522       2170        214          3
   R-675        L-5        310       1588        448          3
   R-676        L-1        914       1991        229          1
   R-677        L-3       1570       2841        453          4
   R-678        L-5        255       1116        213          3
   R-679        L-2        429       1515        412          1
   R-680        L-2        276        986        279          5
   R-681        L-4        568       1691        383          3
   R-682        L-5       2406       3047        484          5
   R-683        L-4       1555       2400        317          1
   R-684        L-4       1466       2947        481          5
   R-685        L-5       1339       2795        385          3
   R-686        L-5        740       1087        329          4
   R-687        L-2        608       1301        385          4
   R-688        L-2        568       2061        214          1
   R-689        L-2        446       1437        478          5
   R-690        L-2        944       2024        332          2
   R-691        L-3        863       1392        470          2
   R-692        L-3       2008       2899        455          4
   R-693        L-1       2084       3055        308          1
   R-694        L-3        263       1318        233          1
   R-695        L-4       1134       2007        488          4
   R-696        L-1       1117       1847        215          3
   R-697        L-3       1976       2772        323          2
   R-698        L-3       1535       2522        417          4
   R-699        L-2       1087       2387        491          4
   R-700        L-3       1294       2177        269          1
   R-701        L-2       1557       2753        202          2
   R-702        L-5       1509       2374        431          1
   R-703        L-4       1059       1537        384          2
   R-704        L-1       1980       2860        271          1
   R-705        L-3        822       1299        204          2
   R-706        L-2       2258       2837        380          4
   R-707        L-3       1826       2920        246          4
   R-708        L-2       1574       2988        216          2
   R-709        L-5        262        757        219          5
   R-710        L-1       1148       2082        494          1
   R-711        L-1        397        891        362          1
   R-712        L-4       2196       3541        269          1
   R-713        L-2        933       2353        314          5
   R-714        L-3       2250       3592        257          4
   R-715        L-2        516       1334        378          1
   R-716        L-3       1318       1639        290          3
   R-717        L-5        482       1106        222          1
   R-718        L-3       1871       3329        484          3
   R-719        L-4        243        693        366          5
   R-720        L-4       1355       2173        480          3
   R-721        L-5       1835       2902        416          4
   R-722        L-4       1768       2837        277          4
   R-723        L-5        785       1476        202          5
   R-724        L-2       1243       2129        393          1
   R-725        L-4        555        873        217          5
   R-726        L-4       1528       2600        426          5
   R-727        L-5        203       1608        442          3
   R-728        L-4       2437       3311        394          3
   R-729        L-3        462       1940        401          5
   R-730        L-2       1519       2867        236          5
   R-731        L-3       1285       2588        334          5
   R-732        L-2       2152       2870        492          1
   R-733        L-2       2365       3824        386          5
   R-734        L-2        892       1767        387          2
   R-735        L-3       2085       2463        290          4
   R-736        L-4       1681       2351        419          2
   R-737        L-3       1230       1832        392          3
   R-738        L-4       2340       3425        466          1
   R-739        L-4       1326       2322        402          1
   R-740        L-5       2040       2841        444          2
