InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-60        L-3       1163       2003        235          4
    R-61        L-1        242       1354        329          4
    R-62        L-2       1336       1754        295          3
    R-63        L-2       2128       2545        317          1
    R-64        L-3        786       1480        265          4
    R-65        L-5       1238       1726        252          2
    R-66        L-1        684       2135        296          3
    R-67        L-3       1906       2227        204          3
    R-68        L-5       2331       3661        333          4
    R-69        L-2       1350       2729        382          3
    R-70        L-1        527       1434        374          1
    R-71        L-4        637       1164        232          5
    R-72        L-3        885       2001        200          2
    R-73        L-2        261       1375        397          3
    R-74        L-3       1793       2880        475          2
    R-75        L-5        629       1644        360          1
    R-76        L-1       2384       2593        209          5
    R-77        L-2       2305       3717        487          4
    R-78        L-1       2375       2948        487          3
    R-79        L-5       2002       3222        393          5
    R-80        L-4       1102       1550        257          1
    R-81        L-3       1613       2645        264          1
    R-82        L-1        515        896        254          2
    R-83        L-2       1367       2656        262          4
    R-84        L-3       2237       2875        416          2
    R-85        L-3       1281       1987        273          4
    R-86        L-3        817       1433        206          1
    R-87        L-1       1551       2579        472          3
    R-88        L-1       1374       1812        255          2
    R-89        L-1       2344       3809        267          4
    R-90        L-3        285       1449        500          3
    R-91        L-2        239       1122        467          4
    R-92        L-5        902       2123        256          3
    R-93        L-4       1558       1914        263          5
    R-94        L-1        570        907        282          3
    R-95        L-3        307        866        468          3
    R-96        L-1        631        895        246          4
    R-97        L-2        950       2402        396          5
    R-98        L-1       1842       2714        268          1
    R-99        L-2        223       1183        234          5
   R-100        L-5        832       1218        263          4
   R-101        L-3       1890       3343        342          2
   R-102        L-4        982       1878        211          3
   R-103        L-2       1567       2189        328          1
   R-104        L-2       1408       2383        233          2
   R-105        L-1       1135       2339        292          2
   R-106        L-3       1667       2128        201          3
   R-107        L-3       1414       2257        459          1
   R-108        L-5       1479       2822        450          5
   R-109        L-2        318       1331        376          5
   R-110        L-5       1721       3125        233          2
   R-111        L-1        466       1509        388          3
   R-112        L-1       1539       2168        451          1
   R-113        L-2       1539       2251        370          4
   R-114        L-1       1046       1396        278          3
   R-115        L-1        665       1942        285          5
   R-116        L-4       1180       2314        228          4
   R-117        L-5       1998       2784        392          2
   R-118        L-5        501       1611        390          5
   R-119        L-5       2173       3105        499          4
   R-120        L-2       2158       3513        315          2
   R-121        L-3       1612       2583        291          2
   R-122        L-1       2038       2857        398          2
   R-123        L-4       1375       2570        484          2
   R-124        L-5       1103       2049        333          1
   R-125        L-2       1755       2749        366          5
   R-126        L-3       1824       3316        432          2
   R-127        L-3        612       1404        376          4
   R-128        L-1        349       1495        331          2
   R-129        L-5       1174       2595        428          2
   R-130        L-4       1576       2381        206          5
   R-131        L-4        298       1522        371          2
   R-132        L-4        915       1687        367          4
   R-133        L-5       1290       2029        415          3
   R-134        L-5       1700       2610        468          4
   R-135        L-3        527       1368        451          5
   R-136        L-4       1531       2925        435          1
   R-137        L-5        717       1969        480          3
   R-138        L-4       1396       2873        256          3
   R-139        L-2       2012       2997        290          1
   R-140        L-1       2232       3686        337          3
   R-141        L-5        819       1267        439          2
   R-142        L-2       1202       2535        448          3
   R-143        L-4       2140       2609        369          2
   R-144        L-2       2327       2683        332          2
   R-145        L-4        438        817        308          3
   R-146        L-4       1738       2323        421          2
   R-147        L-1       2245       2936        433          3
   R-148        L-3       1850       2254        203          3
   R-149        L-2       1603       2479        219          5
   R-150        L-2       2497       2853        279          2
   R-151        L-2        352        803        376          3
   R-152        L-2        772       1662        287          5
   R-153        L-2       1217       2509        315          2
   R-154        L-1       1889       3124        260          2
   R-155        L-3       2439       3772        270          3
   R-156        L-1       1232       1712        280          2
   R-157        L-2       2133       2408        249          3
   R-158        L-4       1658       3030        476          4
   R-159        L-2        550       1775        350          3
   R-160        L-1        290       1143        405          3
   R-161        L-2       2093       2952        317          1
   R-162        L-1       2228       3048        345          3
   R-163        L-2       1267       2441        253          2
   R-164        L-4       2241       2488        226          1
   R-165        L-3       1475       2638        343          2
   R-166        L-3       2116       3330        316          2
   R-167        L-1        845       1772        451          5
   R-168        L-5        796       2265        426          3
   R-169        L-3       2479       3598        498          2
   R-170        L-5       1771       3128        295          3
   R-171        L-2       1452       2847        369          5
   R-172        L-1       1531       2392        429          5
   R-173        L-2       1637       2648        281          3
   R-174        L-2       2044       3280        256          1
   R-175        L-4        284        882        477          3
   R-176        L-4        321       1558        460          3
   R-177        L-5       1582       2233        409          4
   R-178        L-5       1538       2713        287          5
   R-179        L-4        656       1943        338          4
   R-180        L-2       2480       3506        370          2
   R-181        L-2       1228       2621        442          5
   R-182        L-5       2281       3317        306          2
   R-183        L-3       1658       2582        443          5
   R-184        L-5        385       1864        482          2
   R-185        L-4       2490       3097        440          2
   R-186        L-2       1862       2444        247          2
   R-187        L-2       1211       1715        393          1
   R-188        L-4       1976       2615        396          2
   R-189        L-1        591       1698        277          5
   R-190        L-3        967       1602        454          1
   R-191        L-4       2147       2918        446          1
   R-192        L-2        314       1493        300          1
   R-193        L-2       1578       3043        370          3
   R-194        L-1       2172       3445        278          2
   R-195        L-1        609       1649        328          3
   R-196        L-5       2283       3162        438          2
   R-197        L-2       1966       2454        434          5
   R-198        L-5        691       1992        292          5
   R-199        L-3       1733       2701        271          2
   R-200        L-1       2416       3491        248          1
   R-201        L-5        683       1483        306          5
   R-202        L-1       1742       2679        333          3
   R-203        L-5       1970       2388        367          4
   R-204        L-4       2003       2686        392          3
   R-205        L-2       2161       3137        213          2
   R-206        L-5        744       1879        384          2
   R-207        L-3       2319       3520        463          2
   R-208        L-5       2189       3587        489          4
   R-209        L-3       2014       2491        399          1
   R-210        L-5       1624       2046        410          3
   R-211        L-4       1274       2179        436          4
   R-212        L-3       1902       3159        277          5
   R-213        L-5       1986       3040        389          5
   R-214        L-5       1658       2225        261          3
   R-215        L-5       1014       2097        427          3
   R-216        L-1       1333       2331        329          5
   R-217        L-2        911       2025        239          3
   R-218        L-4        854       1691        227          3
   R-219        L-5       1863       2883        436          5
   R-220        L-3       2369       3772        320          3
   R-221        L-2       1268       2625        236          3
   R-222        L-2       1765       3099        219          4
   R-223        L-5       1401       2570        274          3
   R-224        L-3       1052       1539        342          2
   R-225        L-2        203        992        500          3
   R-226        L-1       2009       3066        212          3
   R-227        L-5        278       1777        462          5
   R-228        L-1        456       1264        237          5
   R-229        L-1       1513       2573        397          3
   R-230        L-5       1564       2095        377          5
   R-231        L-2       2290       3372        430          1
   R-232        L-1        914       2059        391          5
   R-233        L-3       2193       3463        362          3
   R-234        L-3       1716       2865        284          1
   R-235        L-3       1014       2263        206          3
   R-236        L-2       1533       2252        407          2
   R-237        L-1        592       1469        475          2
   R-238        L-2       2145       2910        387          5
   R-239        L-4        427       1623        453          4
   R-240        L-5       1065       1798        452          4
   R-241        L-3       1731       2966        460          2
   R-242        L-4       1308       1571        237          1
   R-243        L-5        786       2002        260          5
   R-244        L-2       1521       2923        399          2
   R-245        L-2       1110       2215        463          3
   R-246        L-3       1626       1968        327          2
   R-247        L-3       1017       2396        425          2
   R-248        L-2       2467       3784        500          1
   R-249        L-3        586       1819        287          2
   R-250        L-3       1065       2014        349          3
   R-251        L-4       1189       2579        378          3
   R-252        L-4        673       1832        470          5
   R-253        L-5        865       1953        255          3
   R-254        L-5       1272       2661        253          4
   R-255        L-2       2371       3125        256          1
   R-256        L-1       1866       2885        309          4
   R-257        L-5        484       1438        418          1
   R-258        L-5        407       1089        274          2
   R-259        L-3        270       1099        280          3
   R-260        L-4        718       1436        474          3
   R-261        L-1        769       1024        208          4
   R-262        L-5       2157       3331        231          4
   R-263        L-2        683       1205        488          5
   R-264        L-2       1683       2304        424          5
   R-265        L-3        649       1194        372          4
   R-266        L-3       2172       2588        324          4
   R-267        L-2        469       1263        472          2
   R-268        L-2       2431       2965        443          3
   R-269        L-1       1714       2552        493          3
   R-270        L-4       2002       2404        364          1
   R-271        L-1       1783       2782        293          3
   R-272        L-3        809       2273        374          5
   R-273        L-4        794       1999        458          5
   R-274        L-2       1234       2411        256          5
   R-275        L-5        455        851        237          5
   R-276        L-2        332        986        201          2
   R-277        L-1       1219       1631        227          4
   R-278        L-1       1626       2302        314          1
   R-279        L-1       2210       3020        487          4
   R-280        L-2       2435       3444        283          5
   R-281        L-3       2126       2898        477          4
   R-282        L-4        745       1216        358          5
   R-283        L-5        842       2272        394          4
   R-284        L-5       2019       3072        229          5
   R-285        L-3       2052       2868        254          5
   R-286        L-3       2467       3109        330          3
   R-287        L-2        340       1803        382          4
   R-288        L-4       2259       3436        339          3
   R-289        L-3       1404       2113        459          5
   R-290        L-1       2231       3163        396          2
   R-291        L-3        513       1313        202          4
   R-292        L-2       2159       2767        408          4
   R-293        L-2       1704       2599        468          1
   R-294        L-1       1772       2255        449          1
   R-295        L-4       1642       2132        445          1
   R-296        L-3       2319       3594        281          2
   R-297        L-1        859       1596        280          1
   R-298        L-2       2481       3815        461          4
   R-299        L-2        237        677        403          3
   R-300        L-3       1123       1948        481          4
   R-301        L-5       1874       3085        492          1
   R-302        L-2       1660       2265        460          5
   R-303        L-5       1076       2296        310          1
   R-304        L-4       1206       1913        213          4
   R-305        L-3        813       2289        354          2
   R-306        L-4        661       1162        214          2
   R-307        L-2        458        693        233          1
   R-308        L-1        962       1420        243          5
   R-309        L-3        704       2176        244          1
   R-310        L-2       1042       1495        396          2
   R-311        L-2       1063       1686        379          3
   R-312        L-3       2487       3785        240          4
   R-313        L-5       1129       2158        280          5
   R-314        L-4       1479       2958        473          4
   R-315        L-3       1414       2715        215          4
   R-316        L-1       1748       3233        458          5
   R-317        L-4       1009       1784        279          3
   R-318        L-2       2491       2994        359          2
   R-319        L-2        497       1239        276          5
   R-320        L-5        410        841        390          2
   R-321        L-3        247        551        271          3
   R-322        L-2       1216       1651        286          2
   R-323        L-1       2136       2534        226          5
   R-324        L-1        657       2057        370          1
   R-325        L-2        371        780        205          1
   R-326        L-5        836       1600        285          5
   R-327        L-4        453       1419        433          1
   R-328        L-2       1139       1563        341          2
   R-329        L-3       1455       2741        334          1
   R-330        L-3        601       2014        277          1
   R-331        L-1       2261       2885        227          4
   R-332        L-5       1828       3002        282          3
   R-333        L-1       1512       2782        476          3
   R-334        L-3       1257       2150        370          5
   R-335        L-4       1466       2936        325          4
   R-336        L-3        691       1166        288          2
   R-337        L-1        965       1671        481          5
   R-338        L-3       2245       3596        500          2
   R-339        L-1        549       1479        442          5
   R-340        L-1       1872       2722        453          4
   R-341        L-1       1478       2319        302          2
   R-342        L-3       1691       2994        425          1
   R-343        L-1       2410       2863        394          2
   R-344        L-1       1186       1803        407          1
   R-345        L-3       1856       2747        374          1
   R-346        L-3       1142       1637        449          2
   R-347        L-4       1017       2474        478          4
   R-348        L-3       1595       2215        406          4
   R-349        L-5       2100       3217        312          1
   R-350        L-1       2349       2986        408          4
   R-351        L-1       2207       2690        460          4
   R-352        L-3        798       1727        270          2
   R-353        L-3       1722       2808        307          3
   R-354        L-5       2133       2738        360          2
   R-355        L-2       1833       2273        207          5
   R-356        L-5        232       1058        469          4
   R-357        L-2        394       1200        256          5
   R-358        L-1        981       2084        500          5
   R-359        L-2       1071       2067        464          3
   R-360        L-2        279       1713        467          4
   R-361        L-4        543       1435        456          4
   R-362        L-2       1397       2824        236          4
   R-363        L-4       2211       3598        237          3
   R-364        L-4        421        917        235          2
   R-365        L-1        395       1803        386          2
   R-366        L-3        733       1678        214          2
   R-367        L-4        567       1266        277          3
   R-368        L-4        274       1507        350          1
   R-369        L-4        214       1083        422          4
   R-370        L-1       1861       3360        272          3
   R-371        L-2       2164       3605        399          4
   R-372        L-3        852       1536        310          4
   R-373        L-5       2285       2857        493          3
   R-374        L-4        875       1451        317          4
   R-375        L-1       1660       2960        415          1
   R-376        L-1       2092       2884        430          1
   R-377        L-3       1697       2271        495          1
   R-378        L-3       2368       3188        207          2
   R-379        L-4       1092       2188        210          5
   R-380        L-5        540       1677        418          4
   R-381        L-5       2198       3614        303          2
   R-382        L-5       2332       3655        349          2
   R-383        L-2       1879       2914        292          1
   R-384        L-5       2369       2796        316          4
   R-385        L-1       1938       3217        466          3
   R-386        L-4       1008       1895        410          2
   R-387        L-1        675       1340        346          1
   R-388        L-4        417       1104        284          5
   R-389        L-2        288       1196        214          2
   R-390        L-5       1878       2246        219          5
   R-391        L-2       1690       2495        273          1
   R-392        L-2       1781       2563        281          1
   R-393        L-2        391       1571        415          2
   R-394        L-2        742       2184        400          1
   R-395        L-4       1351       2116        369          2
   R-396        L-4       1821       2479        326          2
   R-397        L-4       1772       2419        379          1
   R-398        L-1        738       1620        413          5
   R-399        L-4       1667       2220        499          1
   R-400        L-1       2044       2861        456          4
   R-401        L-4       1638       2662        441          3
   R-402        L-4       2498       2979        385          3
   R-403        L-1       1532       2585        299          2
   R-404        L-2       1223       2536        491          5
   R-405        L-3        939       1497        412          3
   R-406        L-2       2250       2657        354          3
   R-407        L-5        475       1817        228          2
   R-408        L-2        359       1282        500          4
   R-409        L-4       1351       2694        329          4
   R-410        L-3       1347       2453        302          1
   R-411        L-2       1265       2107        243          4
   R-412        L-3       1192       2082        338          1
   R-413        L-3       1536       2205        335          2
   R-414        L-1        350       1160        207          1
   R-415        L-5       1720       2655        290          2
   R-416        L-1       1753       2282        288          2
   R-417        L-5        963       2244        354          3
   R-418        L-4        264       1410        228          2
   R-419        L-1       1117       1470        307          4
   R-420        L-4        364       1456        210          3
   R-421        L-1        681       1721        392          5
   R-422        L-4       1152       1728        208          5
   R-423        L-1       2187       2522        287          2
   R-424        L-4       1970       3094        248          3
   R-425        L-5        854       1865        310          2
   R-426        L-1       2274       3026        318          1
   R-427        L-3       2075       3457        489          4
   R-428        L-2       2448       3349        346          5
   R-429        L-5       2423       3164        443          1
   R-430        L-5        871       1449        221          3
   R-431        L-1       2374       3005        349          2
   R-432        L-4       2419       3689        398          3
   R-433        L-5        300        895        201          2
   R-434        L-5        240        876        456          4
   R-435        L-4        924       2162        347          3
   R-436        L-2        890       1933        465          3
   R-437        L-1       1703       2331        416          2
   R-438        L-5       2050       2477        363          5
   R-439        L-4        815       1820        438          5
   R-440        L-1        481       1049        201          5
   R-441        L-1       1539       2632        365          2
   R-442        L-2       1494       2864        352          2
   R-443        L-4       2123       3292        325          5
   R-444        L-2       1286       2777        243          3
   R-445        L-4       1281       2197        446          4
   R-446        L-3        656       1852        288          5
   R-447        L-4       1804       2523        454          1
   R-448        L-3        287       1779        479          1
   R-449        L-5       1412       2463        236          3
   R-450        L-3       1026       2199        421          1
   R-451        L-3       1001       1771        345          3
   R-452        L-1        841       1510        235          5
   R-453        L-2       1127       1709        290          2
   R-454        L-5       1639       2992        390          3
   R-455        L-3       1189       1692        240          1
   R-456        L-4       2438       2940        392          4
   R-457        L-2       2383       3623        366          5
   R-458        L-5        753       1928        461          2
   R-459        L-5       2008       2355        302          5
   R-460        L-1       2160       3331        236          2
   R-461        L-5       1389       2785        282          1
   R-462        L-2       1579       2336        332          4
   R-463        L-2        379       1762        338          4
   R-464        L-1       1864       2686        237          5
   R-465        L-5       1331       2721        353          2
   R-466        L-1       2027       2868        313          4
   R-467        L-5        857       1804        337          4
   R-468        L-4       1766       2949        436          2
   R-469        L-5       2244       2937        419          1
   R-470        L-3       2471       2760        245          5
   R-471        L-4       1667       2825        471          4
   R-472        L-2       1385       2319        276          3
   R-473        L-4       1603       2338        298          2
   R-474        L-1       1614       2863        400          1
   R-475        L-1       2233       3212        413          1
   R-476        L-1       1541       3015        353          1
   R-477        L-2       1855       2980        396          3
   R-478        L-3        915       1983        455          5
   R-479        L-4       1158       2315        234          4
   R-480        L-1        285       1259        372          4
   R-481        L-3       1133       2009        219          2
   R-482        L-3       1370       2246        318          3
   R-483        L-5       1245       1569        269          3
   R-484        L-3       1626       2669        341          1
   R-485        L-2       1548       2539        341          4
   R-486        L-3       2380       2812        280          5
   R-487        L-3       2081       2815        457          3
   R-488        L-3       1455       2159        281          5
   R-489        L-2       1864       3333        429          5
   R-490        L-4        413       1514        301          4
   R-491        L-4        554       1288        353          3
   R-492        L-2        811       2187        445          4
   R-493        L-2       1978       3186        222          2
   R-494        L-3        355       1170        389          5
   R-495        L-2       1444       2583        382          3
   R-496        L-2       1916       3021        243          4
   R-497        L-5       1000       1625        457          3
   R-498        L-5       2496       3029        236          1
   R-499        L-4       1409       1810        388          2
   R-500        L-1       1472       2344        473          3
