InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-70        L-5        242       1241        264          4
    R-71        L-3        781       1253        468          2
    R-72        L-2       1882       2947        472          3
    R-73        L-4        500       1010        306          3
    R-74        L-2        801       1365        365          4
    R-75        L-1       1178       2478        282          1
    R-76        L-4        589       1784        341          5
    R-77        L-3       2126       2955        250          5
    R-78        L-2       1977       3174        400          2
    R-79        L-1       1417       2627        248          2
    R-80        L-4        267       1567        495          1
    R-81        L-5       1240       1847        236          3
    R-82        L-1       1834       2885        287          5
    R-83        L-5       1231       2220        261          3
    R-84        L-5       1238       2455        490          3
    R-85        L-2       1573       2993        274          2
    R-86        L-4        791       1969        317          4
    R-87        L-4        631       1575        418          1
    R-88        L-4       1459       2283        403          1
    R-89        L-4       1331       1987        266          3
    R-90        L-2        842       1357        489          2
    R-91        L-1       1498       2084        242          5
    R-92        L-2       2451       3235        318          3
    R-93        L-2       2301       3243        491          4
    R-94        L-5       1185       2233        447          2
    R-95        L-1       2378       2785        406          3
    R-96        L-4        762       1413        265          2
    R-97        L-3       1057       1628        345          3
    R-98        L-1       2132       3114        328          2
    R-99        L-4       1550       2620        230          5
   R-100        L-2       1966       3041        432          5
   R-101        L-4        785       1231        351          1
   R-102        L-1       1808       3073        396          2
   R-103        L-3       1168       1913        213          2
   R-104        L-2        642       1054        279          3
   R-105        L-4        292        758        303          5
   R-106        L-2        546       1697        318          3
   R-107        L-1       1942       3036        341          1
   R-108        L-3        417       1459        276          2
   R-109        L-1       2106       2847        444          3
   R-110        L-2       1279       2168        216          3
   R-111        L-5       1480       2254        438          4
   R-112        L-1       1825       2663        248          1
   R-113        L-2       1265       2460        238          2
   R-114        L-1        581       1181        319          2
   R-115        L-5        284        895        429          5
   R-116        L-2       1721       2256        500          2
   R-117        L-1        660       2150        206          5
   R-118        L-3        228       1259        211          3
   R-119        L-4        654       1366        389          1
   R-120        L-1        638       1824        321          1
   R-121        L-5       1280       2314        369          2
   R-122        L-2        574       1752        291          2
   R-123        L-3       1034       2168        343          1
   R-124        L-5       1784       2925        320          4
   R-125        L-4       1649       3124        394          4
   R-126        L-4        736       1643        379          5
   R-127        L-2        909       1589        340          4
   R-128        L-3        688       1749        458          1
   R-129        L-2       2409       3522        426          4
   R-130        L-1        676       1569        500          3
   R-131        L-4        573       1909        448          2
   R-132        L-3       1688       2777        240          5
   R-133        L-3       1394       1922        391          5
   R-134        L-1       2325       3133        466          5
   R-135        L-1       1932       2422        410          2
   R-136        L-5       1262       2345        362          5
   R-137        L-3       1038       1406        282          1
   R-138        L-4       1493       2583        474          2
   R-139        L-2        355        743        373          5
   R-140        L-2       1259       2350        477          4
   R-141        L-4       1841       2353        337          2
   R-142        L-5       1174       2193        353          5
   R-143        L-1       1231       2485        484          4
   R-144        L-2        992       2192        384          1
   R-145        L-4        650       1219        319          5
   R-146        L-2       1274       2081        318          1
   R-147        L-2       1115       2532        335          1
   R-148        L-3        716       1972        403          5
   R-149        L-4       1948       2863        262          5
   R-150        L-5       2036       2537        339          3
   R-151        L-3        456       1141        455          2
   R-152        L-5       1397       2380        397          5
   R-153        L-3       1654       2124        353          4
   R-154        L-2        270       1083        264          4
   R-155        L-3        366        971        224          4
   R-156        L-5        790       1877        273          1
   R-157        L-5        398       1833        424          5
   R-158        L-1       2148       2791        360          4
   R-159        L-4        397       1397        259          4
   R-160        L-4       1808       3115        279          2
   R-161        L-4        281        758        259          3
   R-162        L-2       1227       1814        332          1
   R-163        L-3       1402       1738        294          4
   R-164        L-2       1509       2080        474          4
   R-165        L-1       2076       2777        357          1
   R-166        L-5       1735       2910        494          3
   R-167        L-3       1408       2647        331          1
   R-168        L-3       2210       3612        486          4
   R-169        L-4        944       2161        413          1
   R-170        L-1       2200       3573        301          1
   R-171        L-4       1487       2852        337          4
   R-172        L-4       1254       2470        475          2
   R-173        L-5        990       1860        339          4
   R-174        L-3       1177       2518        447          2
   R-175        L-4        578       1744        278          2
   R-176        L-4        375       1639        484          3
   R-177        L-5       1398       2548        379          1
   R-178        L-5       1354       2851        372          1
   R-179        L-1        236        712        375          1
   R-180        L-5       2184       3231        335          4
   R-181        L-3        504       1772        320          2
   R-182        L-4       1088       2301        238          1
   R-183        L-2       1136       2311        222          1
   R-184        L-3       2156       3439        341          1
   R-185        L-4        275       1182        294          2
   R-186        L-1       2228       3722        384          2
   R-187        L-3        997       2340        208          2
   R-188        L-4       1106       1866        437          1
   R-189        L-5       2346       3549        382          2
   R-190        L-1       1758       3115        405          3
   R-191        L-3       2105       3605        336          2
   R-192        L-3       2227       3229        439          3
   R-193        L-3       2059       2606        492          5
   R-194        L-5       1401       1811        403          5
   R-195        L-4       2338       2919        334          4
   R-196        L-3       1969       2442        240          3
   R-197        L-4        685       1207        243          1
   R-198        L-2       2346       3492        387          3
   R-199        L-2        893       2357        433          4
   R-200        L-2       2030       3106        446          2
   R-201        L-4       1350       2154        206          5
   R-202        L-2       1328       1796        426          5
   R-203        L-5        247       1563        240          2
   R-204        L-3       1620       2045        368          5
   R-205        L-3       1488       2660        456          4
   R-206        L-5       1056       1779        204          5
   R-207        L-2       1093       2579        476          1
   R-208        L-4       1925       2651        446          3
   R-209        L-2       1661       2872        330          1
   R-210        L-1       1209       1810        393          5
   R-211        L-3        919       2221        395          1
   R-212        L-4        410       1183        424          5
   R-213        L-1       1119       2308        297          2
   R-214        L-3       1528       2351        452          4
   R-215        L-3       1761       2405        406          1
   R-216        L-1       1394       2827        486          2
   R-217        L-3       1283       2382        297          5
   R-218        L-5       1415       1872        348          1
   R-219        L-4        691       1391        334          2
   R-220        L-4        393       1488        317          5
   R-221        L-4        897       1499        424          3
   R-222        L-3        531       1935        349          3
   R-223        L-2       2298       3463        421          4
   R-224        L-1       1148       2541        341          3
   R-225        L-5        868       1634        241          4
   R-226        L-4       2311       3055        500          4
   R-227        L-2        546        978        213          2
   R-228        L-1        549       1562        493          4
   R-229        L-3       2003       2562        382          5
   R-230        L-5       2055       2950        421          5
   R-231        L-4       1900       2615        246          3
   R-232        L-3       2481       3032        299          4
   R-233        L-5        564       1524        382          5
   R-234        L-1       2323       3771        241          2
   R-235        L-4        755       1267        449          4
   R-236        L-1       1924       3041        206          3
   R-237        L-1       1299       1962        406          3
   R-238        L-2       1137       1895        359          5
   R-239        L-4        796       2127        388          2
   R-240        L-5       1792       2559        293          3
   R-241        L-5        386        919        359          1
   R-242        L-3        234       1004        441          5
   R-243        L-3       2247       3151        268          5
   R-244        L-5       1350       2202        339          5
   R-245        L-1       2273       3059        493          4
   R-246        L-4        735       1592        264          1
   R-247        L-1       1832       2614        235          2
   R-248        L-5        982       2471        273          2
   R-249        L-4       2306       2857        274          4
   R-250        L-4       2042       2543        240          1
   R-251        L-3        736       1993        329          2
   R-252        L-1        820       1604        424          2
   R-253        L-4       1562       1932        205          2
   R-254        L-5       2451       3522        482          3
   R-255        L-4        565       1605        223          2
   R-256        L-4       1630       2991        495          5
   R-257        L-3       2346       3126        393          5
   R-258        L-4       1211       2198        419          3
   R-259        L-2        445       1679        263          5
   R-260        L-4       1462       2659        469          4
   R-261        L-4       1489       1962        450          3
   R-262        L-1       1099       2433        479          1
   R-263        L-1       2346       3487        366          4
   R-264        L-2       2331       2892        500          3
   R-265        L-4       2346       3517        212          5
   R-266        L-4        551       2035        317          1
   R-267        L-1        549       1383        332          4
   R-268        L-2        766       1716        439          3
   R-269        L-2       1018       2381        202          4
   R-270        L-1       1979       2862        334          2
   R-271        L-2        935       1686        379          1
   R-272        L-5        244        843        418          5
   R-273        L-4        915       2044        209          3
   R-274        L-1        668       1210        393          5
   R-275        L-2       1037       2171        491          1
   R-276        L-3        539       1745        492          2
   R-277        L-5        469       1897        394          4
   R-278        L-4       1333       1819        343          1
   R-279        L-1       2492       3062        398          4
   R-280        L-5        261        722        240          5
   R-281        L-5       2496       3303        444          5
   R-282        L-3       1611       2477        333          4
   R-283        L-2       2009       3159        245          1
   R-284        L-4        266       1006        210          5
   R-285        L-5       2382       2846        460          5
   R-286        L-4       2444       3044        300          1
   R-287        L-5       2222       3135        320          3
   R-288        L-1       2123       2433        214          4
   R-289        L-4       2444       2949        410          3
   R-290        L-3       1708       2702        417          2
   R-291        L-5        419       1003        386          3
   R-292        L-4       2281       3531        253          5
   R-293        L-5       1660       2364        300          2
   R-294        L-2       2452       3117        204          5
   R-295        L-1       1750       2248        328          4
   R-296        L-3        204        812        399          3
   R-297        L-5       2205       3664        446          3
   R-298        L-3        829       1731        231          3
   R-299        L-3       1956       2893        382          1
   R-300        L-2        997       1949        477          2
   R-301        L-1       1458       2867        480          2
   R-302        L-5       2072       2753        447          5
   R-303        L-1        989       2079        452          3
   R-304        L-3        405       1247        419          4
   R-305        L-4       1064       2327        444          4
   R-306        L-1       1557       3035        364          2
   R-307        L-3       1902       2749        210          4
   R-308        L-2        492       1172        328          3
   R-309        L-1       1731       2198        279          2
   R-310        L-2       1115       2018        208          4
   R-311        L-4        842       1854        226          4
   R-312        L-3       2236       3359        461          5
   R-313        L-5       2085       2780        492          5
   R-314        L-5        812       1342        401          5
   R-315        L-4       1456       2465        255          1
   R-316        L-2       1870       3077        344          5
   R-317        L-1       1423       2105        428          4
   R-318        L-3       2453       2827        345          5
   R-319        L-1        450        843        283          4
   R-320        L-1       2362       2655        222          5
   R-321        L-2       2467       3476        416          5
   R-322        L-3       1839       3050        300          2
   R-323        L-4       2500       3943        435          1
   R-324        L-5       1009       2193        331          1
   R-325        L-3       1982       3210        318          1
   R-326        L-4       1938       2780        421          2
   R-327        L-4       2106       2897        327          3
   R-328        L-4       2078       3051        327          3
   R-329        L-5        929       2383        253          3
   R-330        L-1        336        601        249          5
   R-331        L-5        870       1433        206          3
   R-332        L-5        290       1256        408          5
   R-333        L-4       1690       1969        235          5
   R-334        L-3        614        908        234          4
   R-335        L-4       1392       2824        250          3
   R-336        L-2       2420       3048        488          4
   R-337        L-3       2096       3178        425          1
   R-338        L-4       2086       3520        369          4
   R-339        L-4        821       1738        330          5
   R-340        L-1        410       1082        412          2
   R-341        L-3       1844       3286        397          3
   R-342        L-3       1870       3203        441          3
   R-343        L-4        598       1847        478          3
   R-344        L-2       1122       2350        499          2
   R-345        L-1       2426       3601        458          2
   R-346        L-4       1093       1717        453          3
   R-347        L-5        458       1489        464          5
   R-348        L-5       1492       2795        214          4
   R-349        L-2       1850       3256        394          5
   R-350        L-3       1210       2479        408          3
   R-351        L-1        864       2361        287          1
   R-352        L-5        226       1164        450          3
   R-353        L-2       1135       2013        497          1
   R-354        L-1       1674       3055        271          2
   R-355        L-1        850       1903        381          1
   R-356        L-5       1776       2247        411          3
   R-357        L-5        590       1869        451          5
   R-358        L-1       1826       3252        231          2
   R-359        L-1        888       1874        217          5
   R-360        L-5       2182       3242        240          5
   R-361        L-5       2095       3519        460          1
   R-362        L-4       1980       2403        381          3
   R-363        L-1       1989       3361        369          4
   R-364        L-5       1841       2813        453          4
   R-365        L-2       2406       2852        213          3
   R-366        L-4        461       1028        492          3
   R-367        L-1       2209       2877        297          5
   R-368        L-4       1854       2448        452          5
   R-369        L-1       1152       2360        248          1
   R-370        L-3       2248       2916        408          5
   R-371        L-1        559       1940        472          4
   R-372        L-2       1201       2086        370          2
   R-373        L-1       1915       3121        465          1
   R-374        L-5        638       1262        415          5
   R-375        L-3        526       1631        424          2
   R-376        L-5       2075       2495        320          3
   R-377        L-4       2084       3342        374          2
   R-378        L-3       1610       2624        288          2
   R-379        L-5       1143       2546        484          4
   R-380        L-4       1705       3094        251          1
   R-381        L-2        880       1691        495          3
   R-382        L-3       1599       2197        473          2
   R-383        L-5       1480       2905        316          5
   R-384        L-2        547       1889        448          2
   R-385        L-3       2373       3839        270          5
   R-386        L-4        276       1675        309          4
   R-387        L-4        351       1831        466          1
   R-388        L-5       1390       2446        417          5
   R-389        L-2       2236       3523        351          3
   R-390        L-1        755       1951        225          2
   R-391        L-2       1340       2830        259          4
   R-392        L-5       2142       3465        208          4
   R-393        L-5       1407       2793        291          4
   R-394        L-3       1530       2847        327          2
   R-395        L-5       1506       2795        464          3
   R-396        L-1       1260       1862        449          1
   R-397        L-3        459       1062        443          5
   R-398        L-4        774       1519        336          4
   R-399        L-5       1528       2223        350          3
   R-400        L-3       1428       2802        415          2
   R-401        L-2       1363       2812        471          4
   R-402        L-5       1870       2679        223          4
   R-403        L-3        773       2195        473          1
   R-404        L-2        762       2232        417          2
   R-405        L-2        536       1426        438          5
   R-406        L-1       2223       3569        324          4
   R-407        L-5       2114       2384        214          3
   R-408        L-2       1578       2379        279          5
   R-409        L-5       2070       2386        215          5
   R-410        L-2       1481       1988        269          2
   R-411        L-1       2359       3617        482          5
   R-412        L-3       2001       2993        331          2
   R-413        L-4       2037       2929        289          5
   R-414        L-4       1061       2498        359          4
   R-415        L-1       1227       1879        477          2
   R-416        L-3        723       1861        372          5
   R-417        L-3       1526       2338        244          1
   R-418        L-1       1870       2352        273          4
   R-419        L-5        902       1357        449          1
   R-420        L-5       1062       1534        456          2
   R-421        L-5        975       1962        435          1
   R-422        L-2       1417       2569        339          1
   R-423        L-1        333       1812        481          3
   R-424        L-2       1351       2525        399          4
   R-425        L-4        750       1481        289          4
   R-426        L-3       1540       2128        204          4
   R-427        L-5       2130       2378        214          1
   R-428        L-2       1225       2637        430          5
   R-429        L-3       2480       3238        465          3
   R-430        L-2       1566       2884        476          3
   R-431        L-5        897       2155        354          5
   R-432        L-3       1715       2489        412          5
   R-433        L-1       1803       2985        336          4
   R-434        L-3       1856       2991        238          3
   R-435        L-4       1560       2205        474          2
   R-436        L-1       2401       2884        479          4
   R-437        L-2       1933       2465        476          2
   R-438        L-1       2072       3131        220          4
   R-439        L-5        648       1675        397          3
   R-440        L-3        476       1935        232          3
   R-441        L-2       2448       3945        250          1
   R-442        L-5       2464       3163        373          2
   R-443        L-2        209       1333        322          2
   R-444        L-3       2343       3292        448          5
   R-445        L-1        385       1435        376          3
   R-446        L-1       2374       3638        479          5
   R-447        L-4       2486       3860        278          3
   R-448        L-3       1007       1614        241          3
   R-449        L-4        427        896        319          2
   R-450        L-2        433       1568        419          4
   R-451        L-3        417       1389        407          2
   R-452        L-5       2202       2905        473          2
   R-453        L-5       1068       2144        497          1
   R-454        L-2        692       1474        222          3
   R-455        L-2        936       2048        234          5
   R-456        L-1       1542       1874        329          5
   R-457        L-4       2273       2627        237          5
   R-458        L-4       2474       3076        315          5
   R-459        L-4        278       1538        452          4
   R-460        L-4       2065       2756        453          2
   R-461        L-2       1646       2451        279          4
   R-462        L-5       2044       2575        436          1
   R-463        L-1        700       1542        333          2
   R-464        L-1        474       1653        265          5
   R-465        L-5        547       1095        418          1
   R-466        L-3       1256       1757        389          4
   R-467        L-2        921       1783        450          5
   R-468        L-4       2408       2739        231          3
   R-469        L-5       2175       3160        275          2
   R-470        L-1       1566       2204        339          1
   R-471        L-4       1650       3076        417          5
   R-472        L-4       1231       1712        299          1
   R-473        L-2       2431       3116        305          4
   R-474        L-4       1337       2116        469          5
   R-475        L-1       2297       3197        239          5
   R-476        L-3       1846       2300        419          3
   R-477        L-3       2064       3189        436          3
   R-478        L-1        552       2002        353          5
   R-479        L-1       2357       3078        402          5
   R-480        L-2        588       1344        460          4
   R-481        L-3        740       1735        447          5
   R-482        L-3       1789       3126        351          2
   R-483        L-4        520       1534        323          4
   R-484        L-4        309       1141        446          5
   R-485        L-1        862       1829        465          3
   R-486        L-3       1287       2547        425          5
   R-487        L-1        538       1849        307          4
   R-488        L-5        247        752        249          2
   R-489        L-1       2100       3252        482          2
   R-490        L-3        524       1067        240          5
   R-491        L-2       1653       3094        448          3
   R-492        L-5       2185       2479        277          2
   R-493        L-4       2219       3690        366          3
   R-494        L-4        765       1099        328          5
   R-495        L-5        772       1572        417          4
   R-496        L-2       2101       2842        430          5
   R-497        L-4        522       1730        241          2
   R-498        L-4        344       1735        418          3
   R-499        L-3       1909       2686        271          1
   R-500        L-1       2326       3220        241          3
