InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
    R-75        L-4       1570       2561        322          2
    R-76        L-4        910       1385        452          1
    R-77        L-2       1865       2514        446          4
    R-78        L-2        324       1625        335          2
    R-79        L-1        842       1473        331          1
    R-80        L-1       1392       1927        425          3
    R-81        L-4       1264       2373        472          5
    R-82        L-1       1278       1800        488          5
    R-83        L-1       1367       1986        473          3
    R-84        L-2       1406       2771        379          5
    R-85        L-3        640       1623        222          4
    R-86        L-3       2028       3405        368          2
    R-87        L-5        232       1203        258          2
    R-88        L-1       1765       3165        258          1
    R-89        L-2       1804       3004        256          2
    R-90        L-3       2443       2965        426          1
    R-91        L-4        635       1171        249          2
    R-92        L-5       1465       2438        353          3
    R-93        L-1       2463       3566        208          4
    R-94        L-3        212        860        436          5
    R-95        L-4       1524       2076        435          1
    R-96        L-5       2388       3435        439          1
    R-97        L-1        830       1725        236          2
    R-98        L-1       1020       2229        351          1
    R-99        L-5       1760       2990        228          4
   R-100        L-5       1894       2716        334          5
   R-101        L-3       1858       2578        266          2
   R-102        L-2       1500       2585        441          5
   R-103        L-4        605       1995        304          2
   R-104        L-4       2001       3172        423          5
   R-105        L-2        414        964        301          1
   R-106        L-3       1261       2022        226          4
   R-107        L-5       1782       3099        223          5
   R-108        L-5        262       1761        212          3
   R-109        L-5       1516       2537        288          5
   R-110        L-5       1498       2364        322          4
   R-111        L-1       2028       2546        256          2
   R-112        L-4       2059       2831        459          5
   R-113        L-4        229        786        203          4
   R-114        L-2       1833       2656        250          2
   R-115        L-4        776       2227        209          3
   R-116        L-4        814       1709        443          3
   R-117        L-1       1270       2659        428          2
   R-118        L-2        630       1976        326          3
   R-119        L-5        618       2009        332          3
   R-120        L-5       1523       2487        430          4
   R-121        L-2        232       1211        431          5
   R-122        L-1       1069       1591        309          3
   R-123        L-3        665       1270        220          3
   R-124        L-2       1131       2474        307          2
   R-125        L-4        239        755        450          4
   R-126        L-5       1899       3334        371          4
   R-127        L-1        432        827        213          5
   R-128        L-1        887       2015        345          2
   R-129        L-2       1372       2350        295          3
   R-130        L-5       1508       2436        450          4
   R-131        L-2       1400       2254        412          5
   R-132        L-5       1950       3259        358          3
   R-133        L-2        455       1601        470          3
   R-134        L-1        353       1177        202          1
   R-135        L-5       1684       2300        500          2
   R-136        L-4        557       1267        389          5
   R-137        L-4       2146       2784        362          4
   R-138        L-1       1091       2263        315          2
   R-139        L-1       2464       3836        298          4
   R-140        L-5       1216       2218        442          3
   R-141        L-4       2379       3370        289          2
   R-142        L-1       1515       2415        335          4
   R-143        L-1       1280       2504        431          5
   R-144        L-1        862       1958        408          2
   R-145        L-1        434       1462        447          5
   R-146        L-3       1681       3059        332          3
   R-147        L-1       1132       1854        216          4
   R-148        L-4        488        973        419          3
   R-149        L-5       1102       1996        335          3
   R-150        L-3       2383       2623        230          3
   R-151        L-2        249       1497        498          5
   R-152        L-3        743       1246        428          1
   R-153        L-3       1704       2329        217          5
   R-154        L-2       1253       2491        487          5
   R-155        L-1        235       1488        389          3
   R-156        L-5       1347       2345        482          4
   R-157        L-5       2416       3135        497          2
   R-158        L-2       1427       2821        228          4
   R-159        L-1       1455       2049        257          1
   R-160        L-3       1030       1810        303          5
   R-161        L-1       1368       1820        452          4
   R-162        L-1       2406       3176        431          3
   R-163        L-1       2214       3702        401          5
   R-164        L-5       1874       2710        433          1
   R-165        L-3        675       1438        212          5
   R-166        L-5        990       2458        292          2
   R-167        L-2       1783       2592        261          2
   R-168        L-5       1256       2266        269          2
   R-169        L-1       2303       2833        356          4
   R-170        L-4       1428       2325        481          3
   R-171        L-2       1027       1997        462          3
   R-172        L-2       1315       2321        398          2
   R-173        L-2       1844       3015        477          3
   R-174        L-5        271       1268        299          3
   R-175        L-4       1406       2604        438          5
   R-176        L-2       1857       2527        340          1
   R-177        L-4       1286       2360        492          3
   R-178        L-5       1168       2119        283          4
   R-179        L-2        405       1085        326          2
   R-180        L-4        593       1911        262          3
   R-181        L-5        451       1037        325          2
   R-182        L-2       1617       1990        328          3
   R-183        L-1       1901       3120        496          3
   R-184        L-3       1526       2627        240          3
   R-185        L-2       1177       2145        309          4
   R-186        L-2       1967       2297        217          4
   R-187        L-1        418       1825        230          3
   R-188        L-5       2359       3116        411          5
   R-189        L-1       1711       2662        381          1
   R-190        L-2       1980       3475        451          1
   R-191        L-5       1529       2117        315          1
   R-192        L-4        902       1485        457          4
   R-193        L-1       1215       2113        226          2
   R-194        L-1        302       1793        211          5
   R-195        L-3        784       1371        495          2
   R-196        L-1       1543       2081        476          4
   R-197        L-4        726       1309        289          1
   R-198        L-2       2302       3218        228          3
   R-199        L-5       1019       2362        342          2
   R-200        L-4       2449       3262        308          2
