InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-245        L-2       1517       2673        317          3
   R-246        L-2       2000       2867        321          1
   R-247        L-3        485       1938        230          5
   R-248        L-5       1713       2814        308          3
   R-249        L-5       1217       2191        334          1
   R-250        L-5        613       1077        446          2
   R-251        L-3       1253       1876        300          1
   R-252        L-2       2149       3403        365          4
   R-253        L-1        485       1043        230          2
   R-254        L-4        290       1376        217          5
   R-255        L-5       2020       2505        384          4
   R-256        L-4       1624       2085        440          1
   R-257        L-3       2130       3501        330          3
   R-258        L-3       1198       2627        380          1
   R-259        L-3       1180       1736        235          3
   R-260        L-5        992       2156        358          5
   R-261        L-1       1251       2037        314          3
   R-262        L-3        291        848        413          3
   R-263        L-3        385       1406        309          5
   R-264        L-2        548       1338        222          4
   R-265        L-3       1842       2794        488          4
   R-266        L-5        375       1328        417          3
   R-267        L-5        610       1708        436          2
   R-268        L-4        562       1332        420          1
   R-269        L-3       2041       2788        253          4
   R-270        L-5        450        911        203          4
   R-271        L-3       2077       2515        358          1
   R-272        L-4        798       2260        436          3
   R-273        L-1       1583       2651        377          1
   R-274        L-4       2062       2552        231          2
   R-275        L-5       1992       3349        377          4
   R-276        L-1       1474       2410        205          5
   R-277        L-4       1518       2597        201          3
   R-278        L-1        456        863        388          1
   R-279        L-5       1847       2551        387          3
   R-280        L-4        415       1225        204          2
   R-281        L-2        904       1967        235          1
   R-282        L-5        916       1735        335          1
   R-283        L-4       1796       2776        390          1
   R-284        L-5       2252       3412        339          3
   R-285        L-2       2033       2614        327          3
   R-286        L-5       1875       2284        201          5
   R-287        L-2        434        927        291          3
   R-288        L-1       2041       2994        265          3
   R-289        L-4        833       2142        401          1
   R-290        L-4       2209       2910        418          5
   R-291        L-4       1497       2668        238          4
   R-292        L-3        649       1423        284          3
   R-293        L-1       2136       3390        410          2
   R-294        L-5        581       1615        312          4
   R-295        L-2       1893       2676        200          3
   R-296        L-5       2172       3419        318          1
   R-297        L-2        874       2308        394          1
   R-298        L-5       1571       2233        296          2
   R-299        L-3        801       2245        490          5
   R-300        L-5       1185       1791        398          5
   R-301        L-4        793       2053        417          5
   R-302        L-3        547       2012        435          1
   R-303        L-4        920       2107        410          2
   R-304        L-4       1582       2639        313          5
   R-305        L-3       2220       2881        487          4
   R-306        L-4        938       1882        316          2
   R-307        L-5        246        808        356          2
   R-308        L-1       1746       2440        338          4
   R-309        L-2       2315       3476        268          1
   R-310        L-4       1406       2898        322          2
   R-311        L-2       2133       2753        254          1
   R-312        L-2        579       1363        233          2
   R-313        L-1       1782       3138        477          5
   R-314        L-4       1030       2251        225          3
   R-315        L-1       1812       2443        413          5
   R-316        L-5       1773       2758        273          2
   R-317        L-1        723       2042        318          4
   R-318        L-5        419       1644        409          2
   R-319        L-5        915       2326        466          4
   R-320        L-3       1356       1749        304          4
   R-321        L-5       1958       2387        427          4
   R-322        L-2       1151       1863        350          5
   R-323        L-3        312       1735        397          5
   R-324        L-5       1966       3157        424          5
   R-325        L-3       1491       1763        235          4
   R-326        L-3        382        848        442          5
   R-327        L-1       1071       1496        421          4
   R-328        L-3       2134       3252        360          4
   R-329        L-4       1385       2628        270          1
   R-330        L-5        807       1199        247          5
   R-331        L-2        791       1843        369          5
   R-332        L-3       2419       3659        280          3
   R-333        L-3       1422       2426        227          2
   R-334        L-1       1518       2923        375          1
   R-335        L-4        216        974        336          5
   R-336        L-1        202       1185        486          3
   R-337        L-4       1112       1603        288          3
   R-338        L-1       1015       1903        347          3
   R-339        L-4       1562       2734        257          2
   R-340        L-4       1092       1607        245          4
   R-341        L-2        777       1110        284          5
   R-342        L-2       2317       3694        365          3
   R-343        L-4       1950       2212        202          5
   R-344        L-4       1255       1869        239          2
   R-345        L-2        436       1071        476          4
   R-346        L-5       1799       3094        252          5
   R-347        L-2       2231       3238        452          2
   R-348        L-2        914       1724        481          5
   R-349        L-2       1626       2283        321          2
   R-350        L-1        914       2124        475          5
   R-351        L-5        353       1844        457          3
   R-352        L-1       2461       3563        397          1
   R-353        L-4        927       1624        263          5
   R-354        L-3        855       1696        421          3
   R-355        L-3       2071       2742        438          4
   R-356        L-5       1611       2991        230          1
   R-357        L-2       2247       2973        317          2
   R-358        L-4       1742       2394        403          2
   R-359        L-2       2310       3809        340          5
   R-360        L-1       1065       2292        342          2
   R-361        L-2       1003       1712        208          4
   R-362        L-3       1201       2686        224          2
   R-363        L-2        845       1994        328          1
   R-364        L-2       1573       2209        350          3
   R-365        L-4        436       1886        334          5
   R-366        L-5       2293       3664        486          3
   R-367        L-2       2394       3463        393          2
   R-368        L-1       1553       3040        456          2
   R-369        L-2       1298       2115        388          3
   R-370        L-4       2086       3219        397          5
   R-371        L-3        801       2148        336          1
   R-372        L-4        455       1444        410          3
   R-373        L-3       1832       2963        220          2
   R-374        L-2        208        509        259          1
   R-375        L-5       1591       2655        315          5
   R-376        L-4        458       1122        366          4
   R-377        L-5        405       1438        429          4
   R-378        L-1       1666       2863        428          3
   R-379        L-5        569       1248        302          4
   R-380        L-5       1058       1669        261          2
   R-381        L-5       1029       1900        272          1
   R-382        L-1        856       2185        449          4
   R-383        L-4       1646       2018        285          2
   R-384        L-3       1029       1924        287          3
   R-385        L-4       1142       2310        269          2
   R-386        L-1       1797       2640        499          5
   R-387        L-5       1358       2681        203          3
   R-388        L-2       1253       2444        229          2
   R-389        L-5        937       2098        240          5
   R-390        L-5       2203       2868        296          3
   R-391        L-4        735       1332        408          1
   R-392        L-2       2084       2443        237          3
   R-393        L-4       2485       2959        233          4
   R-394        L-5        765       1826        408          2
   R-395        L-4       1695       2778        465          1
   R-396        L-3       1147       1763        256          5
   R-397        L-1       1212       2698        405          1
   R-398        L-3       1178       2243        372          5
   R-399        L-4        493       1369        217          4
   R-400        L-4        871       1852        397          5
