InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-203        L-3       2462       3005        379          3
   R-204        L-5       2267       3574        357          2
   R-205        L-2       1187       1563        231          4
   R-206        L-4       1469       1928        224          5
   R-207        L-2       1276       1918        408          3
   R-208        L-4       1912       3291        378          4
   R-209        L-4       2185       2797        461          3
   R-210        L-3       1756       2981        366          3
   R-211        L-2       2131       2560        429          1
   R-212        L-5       1281       2614        238          1
   R-213        L-1        764        999        216          5
   R-214        L-4       1082       2561        468          3
   R-215        L-5       1041       1876        244          3
   R-216        L-5       1444       2212        449          4
   R-217        L-2       1638       2571        334          4
   R-218        L-1       1419       1880        214          2
   R-219        L-5       1872       2574        481          2
   R-220        L-3        769       1380        250          4
   R-221        L-2       2037       3523        291          4
   R-222        L-1       1454       2715        409          2
   R-223        L-2        207        860        432          3
   R-224        L-3       2049       3195        261          1
   R-225        L-2        350       1169        236          4
   R-226        L-3       1535       2622        231          1
   R-227        L-2       2248       3630        203          4
   R-228        L-3        731       1427        430          4
   R-229        L-3       2318       3267        398          3
   R-230        L-2       1390       1797        375          2
   R-231        L-1       1804       2541        354          3
   R-232        L-4       1421       1978        221          3
   R-233        L-2        757       2062        427          2
   R-234        L-3       2499       3554        411          1
   R-235        L-5       1345       2218        463          4
   R-236        L-1       2296       3530        282          5
   R-237        L-1       1051       1323        245          2
   R-238        L-2       1295       2462        484          1
   R-239        L-3       1917       3219        279          5
   R-240        L-1       1438       2267        408          4
   R-241        L-3       1981       3461        414          1
   R-242        L-4       1871       2950        317          3
   R-243        L-1        522       1198        425          5
   R-244        L-3       2111       2962        470          2
   R-245        L-3       1561       2095        264          3
   R-246        L-5        862       1140        242          3
   R-247        L-5       2114       3433        238          1
   R-248        L-4       1635       2167        222          2
   R-249        L-5        717       1441        395          3
   R-250        L-1        715       1844        378          5
   R-251        L-5       1576       2228        234          4
   R-252        L-2       2215       3646        369          2
   R-253        L-5       1780       2689        453          4
   R-254        L-2        211       1308        364          1
   R-255        L-4       2303       2915        487          1
   R-256        L-2       1078       1667        220          4
   R-257        L-5        911       1509        351          3
   R-258        L-4        224        784        475          2
   R-259        L-1       1364       2668        493          1
   R-260        L-3       2061       3199        289          3
   R-261        L-3       2183       3237        411          1
   R-262        L-3       2463       3222        443          4
   R-263        L-1       1878       2636        475          1
   R-264        L-4       1996       2880        405          5
   R-265        L-1       1527       2372        469          2
   R-266        L-3        803       1482        475          1
   R-267        L-2       1716       3001        234          5
   R-268        L-1       2095       3148        303          5
   R-269        L-5       1218       1988        322          5
   R-270        L-2       1450       2341        381          4
   R-271        L-5        467       1203        378          3
   R-272        L-1        595       1444        404          5
   R-273        L-3       1891       2575        233          2
   R-274        L-4       1622       2674        281          1
   R-275        L-4        632       2063        330          4
   R-276        L-5       1168       2536        277          3
   R-277        L-3        859       1694        202          1
   R-278        L-1       2131       3352        444          3
   R-279        L-2       2013       3362        275          5
   R-280        L-2       1837       2571        206          2
   R-281        L-1        817       1625        495          1
   R-282        L-3       2493       3718        212          4
   R-283        L-4       2289       3015        395          3
   R-284        L-4       1074       2430        469          3
   R-285        L-3       2181       2684        202          3
   R-286        L-5       1388       2170        468          3
   R-287        L-2       1389       2060        473          2
   R-288        L-5        959       2154        358          5
   R-289        L-2       1263       1688        263          5
   R-290        L-2       2139       2672        406          4
   R-291        L-2        606       1063        320          5
   R-292        L-4       1900       2456        280          2
   R-293        L-3       1321       2233        214          1
   R-294        L-5       1553       2566        440          3
   R-295        L-1       1699       2088        294          5
   R-296        L-2       1422       2318        296          3
   R-297        L-3        503       1981        309          2
   R-298        L-4        283        881        456          2
   R-299        L-3       1074       1654        322          4
   R-300        L-4       1604       1885        245          5
   R-301        L-3        487        983        407          1
   R-302        L-4       1867       3335        212          5
   R-303        L-4       1710       2522        494          5
   R-304        L-1       1116       1665        341          5
   R-305        L-1       1110       1844        357          3
   R-306        L-4        986       2322        458          4
   R-307        L-2        793       1236        256          2
   R-308        L-2       2268       2905        493          1
   R-309        L-1       2420       3399        444          5
   R-310        L-4       1441       2154        485          5
   R-311        L-4       1725       3183        369          4
   R-312        L-1       1605       2173        339          1
   R-313        L-2       1075       1642        233          1
   R-314        L-2       2269       2769        458          2
   R-315        L-4       2362       2971        300          4
   R-316        L-5        516       1720        463          1
   R-317        L-1       1475       2684        480          5
   R-318        L-3       2473       3104        420          3
   R-319        L-3       1941       3251        268          3
   R-320        L-3       2096       3504        230          2
   R-321        L-4       2454       3022        398          1
   R-322        L-1       1215       1839        448          4
   R-323        L-1       2077       3354        244          2
   R-324        L-1       2258       2924        217          3
   R-325        L-2       2367       3417        315          2
   R-326        L-3       1471       2426        272          5
   R-327        L-1       1995       2999        245          3
   R-328        L-2       1870       2702        293          4
   R-329        L-1       1078       1648        292          1
   R-330        L-3        897       1319        367          5
   R-331        L-3        268       1476        254          2
   R-332        L-3        792       1468        205          3
   R-333        L-4       1611       2635        417          5
   R-334        L-3       1303       1727        243          2
   R-335        L-3       1168       1671        417          5
   R-336        L-1       1187       1584        394          1
   R-337        L-2       1803       2657        416          1
   R-338        L-2       2241       2976        375          1
   R-339        L-2        203       1304        437          3
   R-340        L-1        543       1944        274          5
   R-341        L-1       2299       3052        412          4
   R-342        L-2       1484       2422        328          3
   R-343        L-1       1106       2049        260          5
   R-344        L-4       2050       3405        494          4
   R-345        L-3       1703       2139        241          3
   R-346        L-1       1534       2564        358          5
   R-347        L-4       2500       3545        411          2
   R-348        L-2       1352       2293        449          5
   R-349        L-5       1172       2177        254          5
   R-350        L-5       1251       2086        405          4
   R-351        L-4       1115       1487        307          5
   R-352        L-5       2413       3869        485          5
   R-353        L-5       1635       2431        301          5
   R-354        L-3        977       1775        326          4
   R-355        L-1       2031       2674        313          4
   R-356        L-2       2270       2741        249          1
   R-357        L-1       1422       2262        389          3
   R-358        L-3       1051       2403        337          1
   R-359        L-1       1383       2236        459          1
   R-360        L-5       1050       2277        451          3
   R-361        L-5       1922       3338        240          5
   R-362        L-5        227       1575        285          1
   R-363        L-3       1174       2136        415          5
   R-364        L-4        708       1729        260          2
   R-365        L-2        281       1062        403          5
   R-366        L-1        514       1896        221          1
   R-367        L-1       1523       2515        446          2
   R-368        L-3        705       1335        434          5
   R-369        L-1       1480       2893        448          2
   R-370        L-1        943       2322        471          2
   R-371        L-4        820       1979        482          3
   R-372        L-2        462       1337        268          2
   R-373        L-2       1842       3217        339          1
   R-374        L-4       1541       2035        409          1
   R-375        L-3       2265       3138        496          5
   R-376        L-4       2312       3218        339          5
   R-377        L-1       2192       2639        415          2
   R-378        L-1       1433       2408        207          5
   R-379        L-4       2243       3260        242          5
   R-380        L-3        709       1721        488          1
   R-381        L-5       2290       2850        344          1
   R-382        L-4       1589       2339        465          1
   R-383        L-2       1907       3126        312          5
   R-384        L-4       2348       3753        349          4
   R-385        L-4        240        657        219          2
   R-386        L-2       1576       3011        336          5
   R-387        L-2        705       1639        348          3
   R-388        L-4       1244       2250        333          1
   R-389        L-5        217        795        276          3
   R-390        L-1        262       1631        268          3
   R-391        L-2       2066       3031        200          4
   R-392        L-1       1739       2092        263          1
   R-393        L-4       1338       1960        392          3
   R-394        L-2       1960       3307        343          5
   R-395        L-2        304       1341        261          4
   R-396        L-3       1447       1823        336          3
   R-397        L-1       1048       2462        436          2
   R-398        L-4       1670       3161        235          5
   R-399        L-1       1247       2547        365          5
   R-400        L-5       1604       3086        268          2
   R-401        L-1        444       1345        481          1
   R-402        L-3       2321       3511        258          4
   R-403        L-5       2188       3119        296          3
   R-404        L-3       1443       2698        445          2
   R-405        L-3       1299       2342        471          5
   R-406        L-1       2288       2735        393          2
   R-407        L-1       1272       2109        223          3
   R-408        L-2        692       1684        398          4
   R-409        L-2       1996       3467        258          4
   R-410        L-3       1291       2270        440          1
   R-411        L-4       1268       2358        346          5
   R-412        L-4       2207       2601        295          2
   R-413        L-2       1643       2216        384          2
   R-414        L-1        508       1178        332          3
   R-415        L-3       2017       2978        238          3
   R-416        L-5       1030       1538        405          2
   R-417        L-5       1301       1814        207          2
   R-418        L-4       1993       2552        432          4
   R-419        L-4        492       1042        450          4
   R-420        L-2       2060       2832        411          1
   R-421        L-3       1672       1946        245          5
   R-422        L-4        748       1755        489          3
   R-423        L-4        571       1697        488          4
   R-424        L-3       1980       3377        382          1
   R-425        L-3        481       1365        420          5
   R-426        L-4       1923       2519        244          2
   R-427        L-3       1549       1967        323          3
   R-428        L-5       1203       1969        383          2
   R-429        L-1       1717       2981        322          1
   R-430        L-5       2216       3385        427          4
   R-431        L-4       2173       3106        419          2
   R-432        L-4        223        702        308          1
   R-433        L-5        825       2005        493          2
   R-434        L-2        262       1431        384          3
   R-435        L-1       1372       2786        240          1
   R-436        L-4       1636       2488        476          2
   R-437        L-2       1604       2767        209          2
   R-438        L-4       2352       3852        473          2
   R-439        L-2       1604       2937        355          5
   R-440        L-2       2430       3195        369          3
   R-441        L-3       2461       3430        312          1
   R-442        L-3       1849       3242        247          4
   R-443        L-4       2190       2690        240          4
   R-444        L-2       2398       3245        476          3
   R-445        L-1       2400       2685        210          3
   R-446        L-3       1306       2102        306          1
   R-447        L-3       2211       3217        439          4
   R-448        L-4       1683       2593        425          5
   R-449        L-1       1839       3206        368          2
   R-450        L-5       2348       2916        338          2
   R-451        L-5        271        911        269          3
   R-452        L-4       1443       1954        230          2
   R-453        L-1       1378       2827        421          2
   R-454        L-5       1217       2214        499          2
   R-455        L-5       1200       2319        369          2
   R-456        L-3       1702       2446        257          1
   R-457        L-1       2169       3221        478          5
   R-458        L-2        840       1314        414          4
   R-459        L-4       1317       2215        312          2
   R-460        L-2       1412       1902        226          1
   R-461        L-2        578       1851        387          3
   R-462        L-1       2449       3888        355          3
   R-463        L-4       2032       2592        322          4
   R-464        L-4        203        861        444          2
   R-465        L-3       1753       2440        312          2
   R-466        L-4       2481       3411        242          1
   R-467        L-1       2326       3298        409          2
   R-468        L-3        650       1452        425          1
   R-469        L-3       2461       3031        434          3
   R-470        L-5        736       2146        403          4
   R-471        L-4       1632       2074        377          2
   R-472        L-3       1525       2195        383          5
   R-473        L-3       1876       2987        238          3
   R-474        L-4        364       1054        317          4
   R-475        L-2       1729       2787        295          3
   R-476        L-2        215       1242        409          4
   R-477        L-1       2246       2852        321          4
   R-478        L-3       1899       3291        310          4
   R-479        L-1        592       1391        463          1
   R-480        L-2       1388       1854        377          2
   R-481        L-3       1979       2753        297          5
   R-482        L-4       1984       2997        480          2
   R-483        L-2       1831       2574        368          3
   R-484        L-4       2445       3628        401          1
   R-485        L-1       1735       2384        287          3
   R-486        L-4       1485       2274        357          1
   R-487        L-5       1156       1838        377          5
   R-488        L-3       1512       2644        243          2
   R-489        L-1       1459       1918        456          4
   R-490        L-5        489       1791        323          2
   R-491        L-4       1157       1926        498          1
   R-492        L-5       1780       2652        339          3
   R-493        L-2        510       1857        488          4
   R-494        L-5       1350       2077        494          5
   R-495        L-5        731       1419        380          1
   R-496        L-5        366       1222        255          2
   R-497        L-3        385       1412        335          1
   R-498        L-4        712       2179        490          5
   R-499        L-2       1743       2789        289          4
   R-500        L-3       1005       1669        274          1
   R-501        L-2       1841       2490        315          4
   R-502        L-4        220        904        317          1
   R-503        L-5        263       1748        407          2
   R-504        L-5       1143       1906        277          2
   R-505        L-1       2216       3162        413          3
   R-506        L-5        733       1420        257          5
   R-507        L-5        570       1058        327          2
   R-508        L-4       1639       2749        472          4
   R-509        L-1        927       2126        465          5
   R-510        L-2       1026       1608        305          3
   R-511        L-3       1805       2332        476          2
   R-512        L-1        533       1305        278          3
   R-513        L-3       2102       3423        378          4
   R-514        L-1        812       1258        422          4
   R-515        L-3       1039       1967        373          5
   R-516        L-3       1023       2476        328          2
   R-517        L-3       1451       2135        306          4
   R-518        L-1       1710       2811        473          4
   R-519        L-2       1614       2176        448          3
   R-520        L-2        543       1443        236          4
   R-521        L-1        520        861        300          5
   R-522        L-2       1822       3273        302          3
   R-523        L-2        803       1496        429          2
   R-524        L-5       1322       2743        395          2
   R-525        L-5       1210       2510        422          2
   R-526        L-4       1444       1967        211          2
   R-527        L-2       1738       2487        327          4
   R-528        L-3        850       1935        461          4
   R-529        L-5       2180       2721        352          1
   R-530        L-2       1263       2575        229          5
   R-531        L-2        873       1641        314          3
   R-532        L-3       2058       2920        473          3
   R-533        L-3       1162       2377        489          3
   R-534        L-3       1029       1976        350          1
   R-535        L-2       1650       1887        236          4
   R-536        L-3        898       2302        404          5
   R-537        L-2       2468       2947        316          5
   R-538        L-3        766       2120        392          5
   R-539        L-1       1737       2403        298          1
   R-540        L-2        595       1782        434          4
   R-541        L-2       1356       2722        369          1
   R-542        L-5        316       1633        475          4
   R-543        L-5       1752       3138        452          3
   R-544        L-1       1678       2497        428          2
   R-545        L-4       1792       2908        422          2
   R-546        L-4        464       1101        418          2
   R-547        L-3        597       1055        401          5
   R-548        L-5       1232       1918        215          4
   R-549        L-4       1282       2162        276          3
   R-550        L-2        648       1223        335          3
   R-551        L-3       1789       2556        432          2
   R-552        L-1       2240       3584        394          1
   R-553        L-4        388       1666        408          4
   R-554        L-1        573       1271        368          2
   R-555        L-5       1745       2777        316          4
   R-556        L-5        706       1138        359          4
   R-557        L-5        866       1901        379          2
   R-558        L-2        305       1128        286          1
   R-559        L-1       1741       2288        326          2
   R-560        L-3       1992       2931        487          3
   R-561        L-2        971       1470        492          3
   R-562        L-4        204        779        451          5
   R-563        L-1       2447       3343        331          1
   R-564        L-3       1863       3021        369          5
   R-565        L-2        367       1597        359          1
   R-566        L-3        887       2263        313          3
   R-567        L-2       1792       2295        345          2
   R-568        L-2       1615       2360        385          3
   R-569        L-2        612       1384        351          1
   R-570        L-1       2024       3426        211          4
   R-571        L-3        986       2299        276          3
   R-572        L-4       2077       3098        356          5
   R-573        L-2       1455       2256        491          1
   R-574        L-3       1992       3442        291          5
   R-575        L-5       2303       2911        424          4
   R-576        L-1        942       1711        467          5
   R-577        L-1        225        632        334          2
   R-578        L-4       1169       2017        380          5
   R-579        L-2        608       1158        445          5
   R-580        L-4       1746       2615        458          5
   R-581        L-4       1678       2478        235          4
   R-582        L-3        408       1252        353          2
   R-583        L-2       1104       2152        202          4
   R-584        L-1       1607       2955        267          5
   R-585        L-5       2056       2822        388          5
   R-586        L-5        228       1015        378          4
   R-587        L-5       2467       3092        263          3
   R-588        L-5        370       1193        452          4
   R-589        L-3       1917       2234        268          2
   R-590        L-5       1707       2377        439          3
   R-591        L-2       1068       2560        397          1
   R-592        L-2       1824       2311        417          5
   R-593        L-2       2025       2440        403          2
   R-594        L-5        865       1266        334          1
   R-595        L-5       2166       3254        409          4
   R-596        L-1        231       1395        422          4
   R-597        L-4       2188       2819        334          2
   R-598        L-4       1158       2215        442          4
   R-599        L-1        567       1850        387          1
   R-600        L-2        614       1119        331          4
   R-601        L-5        972       2387        310          4
   R-602        L-5        339        679        222          1
   R-603        L-2       1648       2802        307          2
   R-604        L-2        698       2084        331          5
   R-605        L-2       2306       2931        301          2
   R-606        L-1       1822       3322        266          4
   R-607        L-2        952       1787        200          1
   R-608        L-3        692        981        267          1
   R-609        L-5       2398       3328        315          4
   R-610        L-5       2495       2835        201          3
   R-611        L-4       1356       2775        390          4
   R-612        L-2       2111       2824        468          2
   R-613        L-4        573       1366        417          5
   R-614        L-5        547       1298        386          4
   R-615        L-1       1194       2055        491          2
   R-616        L-1        570       1596        298          4
   R-617        L-2        514       1937        246          2
   R-618        L-2       1524       2838        350          5
   R-619        L-3        538       1451        389          2
   R-620        L-3       2208       2903        362          3
   R-621        L-2       1612       2393        374          5
   R-622        L-1        541        926        381          3
   R-623        L-5       1879       2968        271          1
   R-624        L-1       1829       3294        203          5
   R-625        L-3       2080       2805        493          5
   R-626        L-1       1200       1934        453          3
   R-627        L-1       2212       3529        287          4
   R-628        L-5        282       1392        283          1
   R-629        L-2        856       1151        255          1
   R-630        L-4       1558       2752        269          3
   R-631        L-1        722       1498        419          2
   R-632        L-1       1708       2994        477          2
   R-633        L-5       2459       2976        252          4
   R-634        L-2       1145       2237        200          2
   R-635        L-1        980       2226        355          4
   R-636        L-4        603       2006        274          2
   R-637        L-1       1030       1747        375          1
   R-638        L-2        441       1078        304          5
   R-639        L-4       1581       2971        342          4
   R-640        L-1       1954       3124        207          5
   R-641        L-3       1878       2554        257          5
   R-642        L-1       2461       3883        331          2
   R-643        L-5       2378       3296        402          5
   R-644        L-2        434       1252        430          3
   R-645        L-1       1567       2806        233          3
   R-646        L-3        942       1689        215          2
   R-647        L-1       1383       2340        299          3
   R-648        L-1        560       1758        254          1
   R-649        L-3        224       1062        472          2
   R-650        L-5        892       1394        414          2
   R-651        L-3       1122       2290        345          2
   R-652        L-3       2023       2640        355          2
   R-653        L-2        387        727        256          3
   R-654        L-5       2015       2867        266          2
   R-655        L-2       2149       2894        423          5
   R-656        L-5       1975       2959        408          1
   R-657        L-5       2002       3453        412          2
   R-658        L-3        547       1793        468          2
   R-659        L-1       1504       1949        347          2
   R-660        L-2       1922       3175        465          5
   R-661        L-5        984       2075        401          1
   R-662        L-5       1979       3069        380          5
   R-663        L-5       2021       3367        337          4
   R-664        L-1       2116       3158        470          5
   R-665        L-2        373       1175        316          2
   R-666        L-4        614       1533        373          4
   R-667        L-5       2221       3608        447          2
   R-668        L-2       2254       2552        229          5
   R-669        L-2        798       1095        286          2
   R-670        L-1       1385       2591        347          1
   R-671        L-3        377       1573        403          2
   R-672        L-3       1529       2290        278          2
   R-673        L-1        537       1679        246          1
   R-674        L-3        903       1454        367          4
   R-675        L-4        410       1267        319          3
   R-676        L-5       2468       3172        358          1
   R-677        L-2       1860       2583        478          3
   R-678        L-2        705       1145        263          4
   R-679        L-5        605       1605        220          4
   R-680        L-5        624       1846        307          5
   R-681        L-5       2137       2951        447          5
   R-682        L-1        225       1526        309          2
   R-683        L-5       1022       1965        486          2
   R-684        L-1       1954       2786        229          4
   R-685        L-4        304       1760        376          1
   R-686        L-3       1924       2852        303          1
   R-687        L-1        260        992        351          2
   R-688        L-3       1200       2447        249          3
   R-689        L-3       2342       3759        326          1
   R-690        L-4        725       1289        481          2
   R-691        L-1       1003       1536        450          4
   R-692        L-2       1426       2920        381          2
   R-693        L-2        805       1207        273          4
   R-694        L-4       2142       2882        295          1
   R-695        L-3       1714       2906        213          3
   R-696        L-1       2119       3301        284          4
   R-697        L-1       2087       3363        201          3
   R-698        L-4       1928       3232        362          5
   R-699        L-1       2247       2662        392          3
   R-700        L-3        715       1805        342          2
   R-701        L-3       1025       1901        477          2
   R-702        L-3        376        844        285          3
   R-703        L-2        927       2141        216          3
   R-704        L-5        983       1556        478          4
   R-705        L-2        220       1503        492          5
   R-706        L-1       1836       2562        264          3
   R-707        L-1        314       1051        232          3
   R-708        L-4       1393       1830        240          1
   R-709        L-5       2275       2984        478          5
   R-710        L-3       2166       3354        470          4
   R-711        L-1       2236       2786        252          4
   R-712        L-4       1790       3151        230          3
   R-713        L-5       1738       2119        263          5
   R-714        L-4       1101       2462        244          1
   R-715        L-4        651       1298        411          1
   R-716        L-2       1796       2614        486          4
   R-717        L-4       2321       3609        296          2
   R-718        L-2       1751       2370        463          3
   R-719        L-4        372       1599        309          4
   R-720        L-5       1483       2316        388          2
   R-721        L-5        538       1003        448          3
   R-722        L-4        246        735        469          4
   R-723        L-2       1615       2212        414          2
   R-724        L-4        515       1787        368          4
   R-725        L-1       1225       1879        462          1
   R-726        L-1        922       1617        429          3
   R-727        L-2        950       1389        317          2
   R-728        L-2        431       1605        416          3
   R-729        L-2       1079       2040        228          3
   R-730        L-4       2131       3214        436          4
   R-731        L-3        820       2161        488          5
   R-732        L-1       1379       2373        254          4
   R-733        L-5       1398       2322        476          1
   R-734        L-3       1782       3065        361          1
   R-735        L-4       2395       3350        274          1
   R-736        L-1       2178       2676        391          5
   R-737        L-3       1741       2830        282          2
