InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-422        L-1       1872       2473        302          3
   R-423        L-3       1939       3167        391          4
   R-424        L-1        747       1459        459          3
   R-425        L-4       2304       3198        413          5
   R-426        L-3        681       1278        345          1
   R-427        L-4       2063       3355        315          2
   R-428        L-1       1895       3125        312          3
   R-429        L-5       1916       2862        370          4
   R-430        L-5       1296       1670        349          2
   R-431        L-2        261       1438        410          5
   R-432        L-3       1230       2489        398          3
   R-433        L-1        618       1989        253          4
   R-434        L-1       1057       2046        245          3
   R-435        L-2        323        746        376          4
   R-436        L-4        497       1231        385          5
   R-437        L-2       1494       2063        445          1
   R-438        L-5       1818       2709        421          1
   R-439        L-4        435       1615        234          2
   R-440        L-4       2321       3034        499          3
   R-441        L-1        785       2056        463          1
   R-442        L-4        214       1017        285          1
   R-443        L-1       1974       2732        439          3
   R-444        L-3       1699       2134        212          4
   R-445        L-1       2394       3427        487          1
   R-446        L-1       1435       2149        459          5
   R-447        L-5       1174       1620        266          5
   R-448        L-2       1463       2535        350          2
   R-449        L-2       1895       2444        438          5
   R-450        L-1       2050       3480        287          4
   R-451        L-2        763       2047        253          2
   R-452        L-5       2350       3470        288          5
   R-453        L-2        687       1119        411          2
   R-454        L-3        648       1360        392          5
   R-455        L-4        316        948        407          3
   R-456        L-4       2424       3445        223          3
   R-457        L-5        520       1363        309          1
   R-458        L-2       1917       3286        368          5
   R-459        L-5        764       2259        490          1
   R-460        L-5       1815       2715        353          3
   R-461        L-4       1101       1661        388          4
   R-462        L-3       1775       3039        383          4
   R-463        L-5        678       1540        225          1
   R-464        L-5        868       2120        470          3
   R-465        L-3       1837       2354        314          1
   R-466        L-2       1487       2862        384          5
   R-467        L-3       2358       2825        449          4
   R-468        L-3        629       2047        203          2
   R-469        L-2       1697       2701        388          5
   R-470        L-4        429       1166        361          1
   R-471        L-1       2314       2798        376          2
   R-472        L-3       1232       2441        338          4
   R-473        L-1        567       1112        346          4
   R-474        L-1       1122       2122        328          3
   R-475        L-3        811       1674        279          1
   R-476        L-5       2208       3241        224          1
   R-477        L-1       2461       3427        270          5
   R-478        L-1       1066       2121        496          4
   R-479        L-2       1913       2437        371          1
   R-480        L-4       2004       3048        271          4
   R-481        L-1        683       1765        427          1
   R-482        L-1       1657       2866        480          1
   R-483        L-2       1826       2417        358          1
   R-484        L-2       1899       3362        365          1
   R-485        L-4        835       2142        340          1
   R-486        L-4       1969       2772        393          4
   R-487        L-4       1988       3433        398          1
   R-488        L-3       2450       3934        285          2
   R-489        L-3        260        972        377          4
   R-490        L-5       2329       3654        398          5
   R-491        L-4       2093       2778        383          4
   R-492        L-2       1543       2791        246          3
   R-493        L-3       1637       2139        410          1
   R-494        L-2       1243       2134        393          4
   R-495        L-4        467       1137        486          5
   R-496        L-1       2066       3460        398          2
   R-497        L-5        962       1841        252          2
   R-498        L-5        343       1049        380          4
   R-499        L-4       1564       2324        450          3
   R-500        L-2       1438       2193        250          2
