InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-166        L-3        754       1872        437          1
   R-167        L-5       1266       2328        349          1
   R-168        L-4       1235       2268        392          4
   R-169        L-1       1858       2705        285          2
   R-170        L-4       2474       2767        286          3
   R-171        L-3       1961       2623        336          2
   R-172        L-5        727       1061        225          2
   R-173        L-1       2394       3029        481          5
   R-174        L-3       1409       2733        380          3
   R-175        L-3       1248       1891        236          1
   R-176        L-4        491       1231        488          5
   R-177        L-3       1173       2303        493          5
   R-178        L-4       1385       2638        225          3
   R-179        L-3       2114       3107        228          4
   R-180        L-4       2210       3653        344          1
   R-181        L-2       1728       3019        328          2
   R-182        L-3       1787       2867        423          1
   R-183        L-1       1593       2036        257          3
   R-184        L-5       1986       2669        320          2
   R-185        L-2        217       1262        457          3
   R-186        L-3        991       1593        262          1
   R-187        L-4       1598       2426        443          1
   R-188        L-1       2162       2789        490          5
   R-189        L-5       1407       2231        460          5
   R-190        L-3        630       1926        277          5
   R-191        L-2       1430       2453        224          2
   R-192        L-4       1738       2924        204          4
   R-193        L-2        266       1675        215          3
   R-194        L-5       1861       3205        298          4
   R-195        L-5       1759       2778        321          2
   R-196        L-5       1673       3037        494          1
   R-197        L-2        233        534        275          2
   R-198        L-4       1314       1792        324          4
   R-199        L-1        444       1632        431          2
   R-200        L-2        924       2251        493          3
   R-201        L-5        318        985        351          5
   R-202        L-2       2203       2781        396          4
   R-203        L-4        517       1246        354          4
   R-204        L-3       1397       2601        228          1
   R-205        L-3       1674       2068        234          5
   R-206        L-5       1951       2397        219          2
   R-207        L-4        725       1414        222          1
   R-208        L-4        513        959        353          3
   R-209        L-4       1565       2634        463          3
   R-210        L-5       1789       3135        207          1
   R-211        L-1       2107       3562        316          4
   R-212        L-5       2414       3344        381          1
   R-213        L-3        401       1723        367          3
   R-214        L-4        896       1881        280          1
   R-215        L-1       1678       2638        313          3
   R-216        L-1        229       1275        463          3
   R-217        L-1        417       1859        267          3
   R-218        L-1       1131       2608        381          5
   R-219        L-4       1424       2852        478          5
   R-220        L-1       1801       2880        429          2
   R-221        L-3       1403       2420        297          5
   R-222        L-4       1363       1971        412          2
   R-223        L-3       1123       2614        395          3
   R-224        L-4       1215       2416        500          1
   R-225        L-2        465       1559        317          2
   R-226        L-3        403       1389        243          1
   R-227        L-1        964       1352        230          4
   R-228        L-4       1161       2538        234          4
   R-229        L-5       1270       1561        257          1
   R-230        L-5       1005       2311        491          1
   R-231        L-3       1748       2236        335          5
   R-232        L-2        664       1495        353          4
   R-233        L-3        726       1836        447          2
   R-234        L-2       1972       3088        227          4
   R-235        L-2       1240       2258        272          5
   R-236        L-5       1370       2513        491          5
   R-237        L-4       1857       3168        304          1
   R-238        L-4       1262       1814        225          5
   R-239        L-2        607       1940        273          3
   R-240        L-1       1109       1490        257          4
   R-241        L-1       1833       2354        456          2
   R-242        L-2       1937       2393        356          4
   R-243        L-5       1484       2724        344          5
   R-244        L-2       1960       3415        210          2
   R-245        L-5       1048       1350        236          2
   R-246        L-5       1313       2189        364          5
   R-247        L-2       1611       2952        225          5
   R-248        L-4       1051       1966        402          4
   R-249        L-4       1813       2970        425          3
   R-250        L-5       2499       3464        316          4
   R-251        L-4        368       1571        211          2
   R-252        L-1        352       1276        429          4
   R-253        L-1        898       1629        239          5
   R-254        L-5        851       1763        475          3
   R-255        L-4        858       2139        224          2
   R-256        L-2        778       1363        438          4
   R-257        L-2        611       1194        229          2
   R-258        L-1       1164       2352        239          1
   R-259        L-1        585        946        237          4
   R-260        L-5       2007       3464        239          5
   R-261        L-1       1060       1724        254          5
   R-262        L-3       1727       3096        284          3
   R-263        L-4        974       1857        456          2
   R-264        L-5       2385       3769        428          5
   R-265        L-3       1427       1856        428          1
   R-266        L-1       1271       2262        469          5
   R-267        L-4       1869       2895        410          1
   R-268        L-2       1418       2404        282          1
   R-269        L-2        470       1411        392          2
   R-270        L-4        380       1275        375          4
   R-271        L-3       2325       3095        232          4
   R-272        L-2       1219       2020        204          3
   R-273        L-2       1191       1821        209          2
   R-274        L-3        235       1032        261          4
   R-275        L-5        658       1206        379          5
   R-276        L-4       1851       2428        365          4
   R-277        L-3       1938       2450        415          3
   R-278        L-4        210        881        457          5
   R-279        L-4       2296       3756        225          1
   R-280        L-4       2247       2900        492          1
   R-281        L-3       1278       1822        258          3
   R-282        L-1       1446       2415        472          4
   R-283        L-4       1947       2755        371          1
   R-284        L-4       1974       2480        260          4
   R-285        L-5       1538       2201        371          1
   R-286        L-3        270       1724        471          4
   R-287        L-4       1267       1814        276          3
   R-288        L-5        448       1315        492          4
   R-289        L-1       2427       3790        391          5
   R-290        L-3       1413       2730        278          2
   R-291        L-1       1033       1762        459          2
   R-292        L-3        579       1692        440          4
   R-293        L-2       1605       2616        262          1
   R-294        L-5       2407       3695        217          3
   R-295        L-5        561       1574        386          3
   R-296        L-3        756       1363        434          3
   R-297        L-1       2087       2642        421          5
   R-298        L-3       1671       3025        450          4
   R-299        L-1        841       1702        390          2
   R-300        L-1       1759       3132        218          1
   R-301        L-4       1043       2423        373          1
   R-302        L-1       2087       2522        415          3
   R-303        L-4       1742       2420        214          4
   R-304        L-5        967       1500        467          2
   R-305        L-5       1602       2831        411          4
   R-306        L-1        946       1567        465          1
   R-307        L-1        365       1864        314          1
   R-308        L-4       1887       2810        362          5
   R-309        L-5       2302       2800        370          2
   R-310        L-4       1499       2868        447          4
   R-311        L-4       1786       2693        426          3
   R-312        L-2       2471       3036        278          1
   R-313        L-1       1646       2053        324          2
   R-314        L-4        571       1195        404          2
   R-315        L-1        366        886        450          1
   R-316        L-4       2433       3221        285          3
   R-317        L-1        510       1419        479          2
   R-318        L-3       2155       3571        392          4
   R-319        L-4       2307       3412        421          5
   R-320        L-3       1563       3060        373          5
   R-321        L-3        468       1064        311          2
   R-322        L-1        517       1546        359          4
   R-323        L-5        760       1970        432          5
   R-324        L-4       2488       3571        232          2
   R-325        L-2        841       1378        478          2
   R-326        L-3       1922       3137        404          2
   R-327        L-4       2051       3322        357          5
   R-328        L-4        398        890        400          1
   R-329        L-4        555       1593        212          5
   R-330        L-1        539       1634        294          4
   R-331        L-2       2305       3492        285          3
   R-332        L-1       2005       3249        256          4
   R-333        L-4       1706       3085        442          1
   R-334        L-4       1211       1869        471          2
   R-335        L-2       1012       2364        440          3
   R-336        L-4       1462       2468        450          3
   R-337        L-4        872       1323        338          3
   R-338        L-1        502       1707        357          4
   R-339        L-2        652       1682        323          5
   R-340        L-4        474       1523        487          1
   R-341        L-3       1507       2847        300          2
   R-342        L-3       1346       1973        233          3
   R-343        L-3       2328       3162        413          1
   R-344        L-5       1939       3237        492          5
   R-345        L-5       1036       1472        400          1
   R-346        L-5        960       1879        368          1
   R-347        L-4        580       1050        461          4
   R-348        L-1        299        643        219          1
   R-349        L-4       1560       2602        477          5
   R-350        L-4       2399       3181        234          4
   R-351        L-2        705       1532        472          5
   R-352        L-2        898       2339        280          5
   R-353        L-3       1797       3061        255          3
   R-354        L-4        579       1692        495          2
   R-355        L-2       1696       2189        364          1
   R-356        L-5       2329       3528        463          4
   R-357        L-5        250       1197        455          2
   R-358        L-4       1953       2794        378          5
   R-359        L-4       2297       3667        299          4
   R-360        L-5        440       1890        477          5
   R-361        L-3       2102       3274        498          3
   R-362        L-4        628       1691        466          4
   R-363        L-4       2170       3543        446          1
   R-364        L-2       1212       1905        339          4
   R-365        L-4        701       2168        408          3
   R-366        L-3       1659       2195        426          1
   R-367        L-5       1846       2684        240          2
   R-368        L-2       2182       3204        303          2
   R-369        L-2        256        623        336          4
   R-370        L-4       1508       2442        369          1
   R-371        L-4        240       1163        364          3
   R-372        L-1       1525       2711        337          4
   R-373        L-5       1668       2226        437          5
   R-374        L-4        862       1745        358          1
   R-375        L-5       1384       1793        356          5
   R-376        L-4       2028       2673        466          3
   R-377        L-1       1770       2850        341          1
   R-378        L-2       1767       3221        431          2
   R-379        L-2        862       2105        277          5
   R-380        L-3       1539       2411        424          1
   R-381        L-1        550       1975        485          4
   R-382        L-4       1011       2175        337          1
   R-383        L-4        936       2062        286          3
   R-384        L-3       1569       3043        294          3
   R-385        L-5        628       1270        494          4
   R-386        L-3       1406       1926        357          2
   R-387        L-4        906       1454        446          5
   R-388        L-3        366       1145        460          3
   R-389        L-2        310       1679        401          4
   R-390        L-3       1336       1980        386          1
   R-391        L-3        572       2043        220          2
   R-392        L-1       1291       1751        369          4
   R-393        L-5       1681       2605        493          5
   R-394        L-5       2342       3055        333          2
   R-395        L-5       1724       2562        367          5
   R-396        L-5       1336       1975        444          2
   R-397        L-4       1608       2390        492          4
   R-398        L-3       1325       2320        208          4
   R-399        L-1       1580       2752        499          5
   R-400        L-1       1771       2488        372          2
