InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-245        L-2       1517       2673        317          3
   R-246        L-2       2000       2867        321          1
   R-247        L-3        485       1938        230          5
   R-248        L-5       1713       2814        308          3
   R-249        L-5       1217       2191        334          1
   R-250        L-5        613       1077        446          2
   R-251        L-3       1253       1876        300          1
   R-252        L-2       2149       3403        365          4
   R-253        L-1        485       1043        230          2
   R-254        L-4        290       1376        217          5
   R-255        L-5       2020       2505        384          4
   R-256        L-4       1624       2085        440          1
   R-257        L-3       2130       3501        330          3
   R-258        L-3       1198       2627        380          1
   R-259        L-3       1180       1736        235          3
   R-260        L-5        992       2156        358          5
   R-261        L-1       1251       2037        314          3
   R-262        L-3        291        848        413          3
   R-263        L-3        385       1406        309          5
   R-264        L-2        548       1338        222          4
   R-265        L-3       1842       2794        488          4
   R-266        L-5        375       1328        417          3
   R-267        L-5        610       1708        436          2
   R-268        L-4        562       1332        420          1
   R-269        L-3       2041       2788        253          4
   R-270        L-5        450        911        203          4
   R-271        L-3       2077       2515        358          1
   R-272        L-4        798       2260        436          3
   R-273        L-1       1583       2651        377          1
   R-274        L-4       2062       2552        231          2
   R-275        L-5       1992       3349        377          4
   R-276        L-1       1474       2410        205          5
   R-277        L-4       1518       2597        201          3
   R-278        L-1        456        863        388          1
   R-279        L-5       1847       2551        387          3
   R-280        L-4        415       1225        204          2
   R-281        L-2        904       1967        235          1
   R-282        L-5        916       1735        335          1
   R-283        L-4       1796       2776        390          1
   R-284        L-5       2252       3412        339          3
   R-285        L-2       2033       2614        327          3
   R-286        L-5       1875       2284        201          5
   R-287        L-2        434        927        291          3
   R-288        L-1       2041       2994        265          3
   R-289        L-4        833       2142        401          1
   R-290        L-4       2209       2910        418          5
   R-291        L-4       1497       2668        238          4
   R-292        L-3        649       1423        284          3
   R-293        L-1       2136       3390        410          2
   R-294        L-5        581       1615        312          4
   R-295        L-2       1893       2676        200          3
   R-296        L-5       2172       3419        318          1
   R-297        L-2        874       2308        394          1
   R-298        L-5       1571       2233        296          2
   R-299        L-3        801       2245        490          5
   R-300        L-5       1185       1791        398          5
   R-301        L-4        793       2053        417          5
   R-302        L-3        547       2012        435          1
   R-303        L-4        920       2107        410          2
   R-304        L-4       1582       2639        313          5
   R-305        L-3       2220       2881        487          4
   R-306        L-4        938       1882        316          2
   R-307        L-5        246        808        356          2
   R-308        L-1       1746       2440        338          4
   R-309        L-2       2315       3476        268          1
   R-310        L-4       1406       2898        322          2
   R-311        L-2       2133       2753        254          1
   R-312        L-2        579       1363        233          2
   R-313        L-1       1782       3138        477          5
   R-314        L-4       1030       2251        225          3
   R-315        L-1       1812       2443        413          5
   R-316        L-5       1773       2758        273          2
   R-317        L-1        723       2042        318          4
   R-318        L-5        419       1644        409          2
   R-319        L-5        915       2326        466          4
   R-320        L-3       1356       1749        304          4
   R-321        L-5       1958       2387        427          4
   R-322        L-2       1151       1863        350          5
   R-323        L-3        312       1735        397          5
   R-324        L-5       1966       3157        424          5
   R-325        L-3       1491       1763        235          4
   R-326        L-3        382        848        442          5
   R-327        L-1       1071       1496        421          4
   R-328        L-3       2134       3252        360          4
   R-329        L-4       1385       2628        270          1
   R-330        L-5        807       1199        247          5
   R-331        L-2        791       1843        369          5
   R-332        L-3       2419       3659        280          3
   R-333        L-3       1422       2426        227          2
   R-334        L-1       1518       2923        375          1
   R-335        L-4        216        974        336          5
   R-336        L-1        202       1185        486          3
   R-337        L-4       1112       1603        288          3
   R-338        L-1       1015       1903        347          3
   R-339        L-4       1562       2734        257          2
   R-340        L-4       1092       1607        245          4
   R-341        L-2        777       1110        284          5
   R-342        L-2       2317       3694        365          3
   R-343        L-4       1950       2212        202          5
   R-344        L-4       1255       1869        239          2
   R-345        L-2        436       1071        476          4
   R-346        L-5       1799       3094        252          5
   R-347        L-2       2231       3238        452          2
   R-348        L-2        914       1724        481          5
   R-349        L-2       1626       2283        321          2
   R-350        L-1        914       2124        475          5
   R-351        L-5        353       1844        457          3
   R-352        L-1       2461       3563        397          1
   R-353        L-4        927       1624        263          5
   R-354        L-3        855       1696        421          3
   R-355        L-3       2071       2742        438          4
   R-356        L-5       1611       2991        230          1
   R-357        L-2       2247       2973        317          2
   R-358        L-4       1742       2394        403          2
   R-359        L-2       2310       3809        340          5
   R-360        L-1       1065       2292        342          2
   R-361        L-2       1003       1712        208          4
   R-362        L-3       1201       2686        224          2
   R-363        L-2        845       1994        328          1
   R-364        L-2       1573       2209        350          3
   R-365        L-4        436       1886        334          5
   R-366        L-5       2293       3664        486          3
   R-367        L-2       2394       3463        393          2
   R-368        L-1       1553       3040        456          2
   R-369        L-2       1298       2115        388          3
   R-370        L-4       2086       3219        397          5
   R-371        L-3        801       2148        336          1
   R-372        L-4        455       1444        410          3
   R-373        L-3       1832       2963        220          2
   R-374        L-2        208        509        259          1
   R-375        L-5       1591       2655        315          5
   R-376        L-4        458       1122        366          4
   R-377        L-5        405       1438        429          4
   R-378        L-1       1666       2863        428          3
   R-379        L-5        569       1248        302          4
   R-380        L-5       1058       1669        261          2
   R-381        L-5       1029       1900        272          1
   R-382        L-1        856       2185        449          4
   R-383        L-4       1646       2018        285          2
   R-384        L-3       1029       1924        287          3
   R-385        L-4       1142       2310        269          2
   R-386        L-1       1797       2640        499          5
   R-387        L-5       1358       2681        203          3
   R-388        L-2       1253       2444        229          2
   R-389        L-5        937       2098        240          5
   R-390        L-5       2203       2868        296          3
   R-391        L-4        735       1332        408          1
   R-392        L-2       2084       2443        237          3
   R-393        L-4       2485       2959        233          4
   R-394        L-5        765       1826        408          2
   R-395        L-4       1695       2778        465          1
   R-396        L-3       1147       1763        256          5
   R-397        L-1       1212       2698        405          1
   R-398        L-3       1178       2243        372          5
   R-399        L-4        493       1369        217          4
   R-400        L-4        871       1852        397          5
   R-401        L-5        269       1309        341          3
   R-402        L-4       1287       1694        288          1
   R-403        L-4        320       1213        498          2
   R-404        L-5       1051       1585        460          2
   R-405        L-1        885       2058        308          3
   R-406        L-3       1163       2204        457          5
   R-407        L-3       1487       2260        340          1
   R-408        L-4        752       1707        423          3
   R-409        L-1       1493       2190        386          2
   R-410        L-3       1421       2322        221          1
   R-411        L-2        924       2198        432          2
   R-412        L-3        357       1583        231          4
   R-413        L-4       1353       2359        233          5
   R-414        L-4        624       1285        201          3
   R-415        L-3        890       2143        360          5
   R-416        L-2        767       1871        436          2
   R-417        L-1       2279       3542        402          5
   R-418        L-3       1758       2596        311          4
   R-419        L-4       1606       2557        447          2
   R-420        L-4       2314       3063        324          4
   R-421        L-4       2422       3422        381          3
   R-422        L-1        623       2087        352          1
   R-423        L-2       2094       3222        378          3
   R-424        L-4       2104       3160        486          5
   R-425        L-3       1676       2328        491          2
   R-426        L-2       1940       3426        383          4
   R-427        L-1        342       1294        460          2
   R-428        L-5       1072       2497        488          5
   R-429        L-2        562       1860        316          5
   R-430        L-5       1305       1866        292          3
   R-431        L-2        715       1361        432          2
   R-432        L-3       1519       2206        458          2
   R-433        L-3        890       1672        302          1
   R-434        L-5        889       2220        205          4
   R-435        L-1       1560       2855        281          1
   R-436        L-3       2310       3284        329          5
   R-437        L-5        450       1672        407          5
   R-438        L-1        844       1537        207          2
   R-439        L-2        592       1019        259          4
   R-440        L-2       1049       1923        380          5
   R-441        L-4       2447       3472        496          3
   R-442        L-5       1104       2439        321          3
   R-443        L-2       1667       1957        273          1
   R-444        L-3       1455       2565        496          5
   R-445        L-3       1670       2825        302          3
   R-446        L-3       1331       2559        398          3
   R-447        L-1       1899       2992        296          4
   R-448        L-1       2219       2990        284          3
   R-449        L-5       1804       3092        400          1
   R-450        L-4        520       1663        466          5
   R-451        L-2       2205       2596        200          3
   R-452        L-2       1948       3143        345          4
   R-453        L-2       1674       2374        414          2
   R-454        L-3        699       1064        276          4
   R-455        L-2        923       2069        417          2
   R-456        L-2       1389       1789        292          5
   R-457        L-2       2061       3331        202          4
   R-458        L-4        301        827        224          4
   R-459        L-1       1803       3227        395          2
   R-460        L-4        752       1889        412          4
   R-461        L-5       1768       2135        224          5
   R-462        L-2       1537       2538        403          1
   R-463        L-3        507       1516        326          2
   R-464        L-3       1138       2132        364          5
   R-465        L-5       2423       3681        430          3
   R-466        L-3       1750       2978        291          4
   R-467        L-4       2455       3350        289          1
   R-468        L-2       1046       2144        389          4
   R-469        L-1       1075       2098        216          2
   R-470        L-2        954       1494        465          4
   R-471        L-2       2007       2606        273          2
   R-472        L-4        837       1803        470          3
   R-473        L-4        441       1834        234          1
   R-474        L-3        515       1284        326          3
   R-475        L-3       2093       3277        488          1
   R-476        L-2       1277       2197        230          4
   R-477        L-2        246       1465        218          5
   R-478        L-5       1744       2627        465          2
   R-479        L-4       2238       3550        461          2
   R-480        L-1       1650       2281        379          5
   R-481        L-1       1064       2113        398          1
   R-482        L-4       2117       3125        218          5
   R-483        L-4       1315       2439        358          4
   R-484        L-3       1113       2167        450          1
   R-485        L-3       2357       3056        282          2
   R-486        L-5        475       1715        249          1
   R-487        L-1        565       1261        474          4
   R-488        L-3       1294       2008        310          2
   R-489        L-4       1230       1781        275          3
   R-490        L-1       1757       2876        317          5
   R-491        L-3       1202       1809        278          2
   R-492        L-4       1075       2300        318          4
   R-493        L-4       1749       2833        316          3
   R-494        L-3       2239       3606        321          1
   R-495        L-5       1069       2049        247          1
   R-496        L-1        721       2016        497          1
   R-497        L-2        761       1282        356          4
   R-498        L-1       1346       1842        211          4
   R-499        L-3       2141       2971        407          2
   R-500        L-2        668       2017        431          1
   R-501        L-2       1947       3093        411          5
   R-502        L-1        801       1075        243          3
   R-503        L-3       2077       3523        487          4
   R-504        L-5       1778       2920        363          1
   R-505        L-2       1078       1752        321          1
   R-506        L-5       1810       2980        364          4
   R-507        L-2       1021       2219        448          5
   R-508        L-2       1073       1613        240          1
   R-509        L-2       2334       3656        429          2
   R-510        L-2       1991       2320        217          5
   R-511        L-4        330        681        293          5
   R-512        L-4       1784       3258        292          5
   R-513        L-4       1968       2794        325          4
   R-514        L-4       2272       3321        380          5
   R-515        L-3       1805       2558        255          5
   R-516        L-5       1605       2650        207          3
   R-517        L-4       1796       2117        223          5
   R-518        L-2        246       1231        490          1
   R-519        L-4       1844       3041        414          2
   R-520        L-5        658       2051        238          1
   R-521        L-1        667       1962        252          3
   R-522        L-2       1604       2549        322          4
   R-523        L-5       1948       2427        210          4
   R-524        L-3        590       1957        268          4
   R-525        L-1        711       1377        487          5
   R-526        L-4       1458       1886        230          3
   R-527        L-1       2173       3149        247          4
   R-528        L-2        817       1620        219          4
   R-529        L-4       1898       2849        403          1
   R-530        L-3        829       1466        426          3
   R-531        L-5       2241       3334        482          2
   R-532        L-1       1504       2368        393          4
   R-533        L-3       2464       3242        308          1
   R-534        L-5        376       1230        335          4
   R-535        L-2        610       1594        332          5
   R-536        L-5       2437       2849        349          3
   R-537        L-2       1511       2410        446          4
   R-538        L-1        235        982        484          5
   R-539        L-3       1822       2096        263          2
   R-540        L-2       2085       2894        257          2
   R-541        L-3        743       1612        306          2
   R-542        L-2       1951       3176        351          3
   R-543        L-2       1350       2048        461          4
   R-544        L-4       1082       1314        217          2
   R-545        L-3        680       2158        401          5
   R-546        L-4       2498       3435        355          4
   R-547        L-2       2199       2555        255          1
   R-548        L-2       1969       3155        355          3
   R-549        L-1       1188       2412        213          1
   R-550        L-5        574       1663        357          3
   R-551        L-1        938       1551        433          2
   R-552        L-4        945       2140        467          4
   R-553        L-5       1413       2616        367          2
   R-554        L-4       2456       3900        367          2
   R-555        L-4       1600       2953        346          3
   R-556        L-2        406       1503        365          1
   R-557        L-4        866       1311        210          5
   R-558        L-2       2309       3601        453          1
   R-559        L-3       1919       3075        386          2
   R-560        L-4       1337       2192        207          2
   R-561        L-1       2064       3079        464          4
   R-562        L-4       1083       1802        447          1
   R-563        L-3       2499       3690        480          4
   R-564        L-2       2096       3161        365          1
   R-565        L-1       1405       2506        314          3
   R-566        L-1       1753       2947        453          1
   R-567        L-2        516       1574        369          1
   R-568        L-5        884       1732        441          3
   R-569        L-1       1628       2698        369          3
   R-570        L-3        850       1733        226          3
   R-571        L-5        507       1126        415          5
   R-572        L-3       1728       2768        423          1
   R-573        L-2       1816       2526        364          3
   R-574        L-1       1471       2676        297          3
   R-575        L-5        561       1336        377          4
   R-576        L-3        526       1125        246          4
   R-577        L-2       1901       2553        333          1
   R-578        L-5        943       1671        315          5
   R-579        L-1        968       2142        265          4
   R-580        L-3        523       1447        258          3
   R-581        L-3        893       1806        241          5
   R-582        L-4       1291       2052        417          5
   R-583        L-3        914       1268        287          2
   R-584        L-3       2067       3550        354          4
   R-585        L-3       1551       2334        314          3
   R-586        L-2        217        783        326          2
   R-587        L-1        916       2252        444          5
   R-588        L-4       1146       1769        430          2
   R-589        L-4       1627       2628        341          5
   R-590        L-3       1737       2423        285          5
   R-591        L-4       2462       3774        364          3
   R-592        L-1        535       1379        487          2
   R-593        L-1       1578       2928        477          4
   R-594        L-1       1455       2029        316          2
   R-595        L-2        556       1568        342          5
   R-596        L-4       2184       2760        425          4
   R-597        L-3       1846       2129        274          2
   R-598        L-2       1661       2515        334          2
   R-599        L-4       2255       3037        260          5
   R-600        L-1       1964       3124        364          3
   R-601        L-5       2350       3012        420          1
   R-602        L-5       2442       3634        437          2
   R-603        L-2        352       1032        323          4
   R-604        L-4        228        888        245          3
   R-605        L-4       2488       3970        485          5
   R-606        L-5       1745       2651        372          1
   R-607        L-2        533       1374        291          2
   R-608        L-3       2281       3594        391          4
   R-609        L-1       2335       3176        492          1
   R-610        L-4        834       1826        385          2
   R-611        L-1       2068       2782        366          3
   R-612        L-4       1428       2285        378          4
   R-613        L-4       2135       3452        357          1
   R-614        L-3       1497       1898        252          4
   R-615        L-5       1220       2483        281          4
   R-616        L-2       2043       2785        363          3
   R-617        L-2        596       1124        328          1
   R-618        L-4       1611       2298        496          4
   R-619        L-4        809       2127        430          2
   R-620        L-3        529       1758        440          2
   R-621        L-1       1944       2657        467          1
   R-622        L-1       1900       3218        278          3
   R-623        L-5        703       1276        423          4
   R-624        L-5       1898       2265        251          5
   R-625        L-2        406       1215        264          4
   R-626        L-2        252       1729        342          1
   R-627        L-3       1687       3006        440          2
   R-628        L-4       2126       2348        216          5
   R-629        L-1        976       2129        258          3
   R-630        L-3       1577       3031        364          2
   R-631        L-4       1156       1924        364          4
   R-632        L-2       1767       2788        366          4
   R-633        L-2       1516       2177        242          4
   R-634        L-3        295       1497        487          3
   R-635        L-1       1902       2618        482          3
   R-636        L-2       1861       2992        345          2
   R-637        L-2        620       1510        209          4
   R-638        L-5       1938       2699        275          2
   R-639        L-4       1487       2624        226          5
   R-640        L-5       2208       3211        372          3
   R-641        L-4        689       1890        390          5
   R-642        L-1       1052       2007        301          2
   R-643        L-5        995       1808        220          5
   R-644        L-2       1818       2554        411          1
   R-645        L-1       1957       3032        213          2
   R-646        L-4        304       1507        407          3
   R-647        L-3       1096       1820        264          2
   R-648        L-1        847       1375        221          4
   R-649        L-1       1927       3034        489          2
   R-650        L-5        618       1266        212          1
   R-651        L-3        640       2021        491          3
   R-652        L-3       2447       3749        349          1
   R-653        L-2       1980       2855        204          2
   R-654        L-4       1655       2844        314          2
   R-655        L-1        693       1426        235          3
   R-656        L-5       1484       2869        320          2
   R-657        L-1       1211       2242        307          5
   R-658        L-2       1517       2272        400          1
   R-659        L-3       1926       2272        275          2
   R-660        L-1        925       1888        200          1
   R-661        L-2       2050       2708        339          5
   R-662        L-4       1180       2082        389          5
   R-663        L-1        638       1053        322          3
   R-664        L-3       1641       2271        282          4
   R-665        L-3       1532       2201        476          5
   R-666        L-5       1781       2627        465          4
   R-667        L-3        448       1218        238          4
   R-668        L-2       1108       1716        490          4
   R-669        L-2       2363       3416        289          2
   R-670        L-3        557       1421        351          5
   R-671        L-3       1742       3222        359          3
   R-672        L-2       2495       3945        493          5
   R-673        L-2        594       1414        365          5
   R-674        L-3        869       1953        288          4
   R-675        L-2       1896       2591        428          1
   R-676        L-2       1042       2139        408          5
   R-677        L-4       2353       2685        249          5
   R-678        L-4        446       1054        330          2
   R-679        L-3       1964       3254        236          1
   R-680        L-1       1017       1691        270          1
   R-681        L-3       1538       2926        448          3
   R-682        L-2       2232       3614        377          2
   R-683        L-1       2366       3142        205          1
   R-684        L-5       1364       1986        470          1
   R-685        L-4       2093       3285        490          4
   R-686        L-3       1379       2422        490          1
   R-687        L-3       1871       2548        363          4
   R-688        L-4        594       1334        224          3
   R-689        L-2       1307       2492        361          3
   R-690        L-3       1699       2788        343          5
   R-691        L-3        368       1541        350          4
   R-692        L-3       2471       3781        345          2
   R-693        L-1       1079       2511        326          4
   R-694        L-5        964       1432        314          1
   R-695        L-2        280       1039        431          2
   R-696        L-4        379        771        230          5
   R-697        L-2       1874       2928        366          3
   R-698        L-5       2452       3246        340          4
   R-699        L-1        943       2286        448          3
   R-700        L-4        473       1219        321          2
   R-701        L-2        892       1858        391          4
   R-702        L-5       2308       3613        442          5
   R-703        L-2       2248       2881        216          1
   R-704        L-3       1017       1796        341          4
   R-705        L-5       1655       2617        325          3
   R-706        L-5        296       1577        419          4
   R-707        L-5       1808       2194        239          4
   R-708        L-4        613       1532        410          5
   R-709        L-4       1205       2228        462          1
   R-710        L-5       1367       2066        372          2
   R-711        L-3        629       1895        477          1
   R-712        L-4       1333       2432        491          2
   R-713        L-5       1201       1833        345          5
   R-714        L-3       2323       3300        217          5
   R-715        L-4       1343       1800        253          5
   R-716        L-1       2282       2970        289          4
   R-717        L-2       1179       1965        358          1
   R-718        L-5       1834       2746        277          1
   R-719        L-3        606       1555        328          1
   R-720        L-2        942       1518        200          5
   R-721        L-1       1747       2116        350          2
   R-722        L-1       1670       2065        343          5
   R-723        L-4        394       1124        372          2
   R-724        L-4       2040       2460        360          3
   R-725        L-5       1199       2296        273          5
   R-726        L-3        529       1294        464          3
   R-727        L-2        922       1428        481          2
   R-728        L-5        591       1894        257          2
   R-729        L-5        330       1668        317          3
   R-730        L-5        256       1418        349          2
   R-731        L-2       1502       2643        411          4
   R-732        L-3        572       2059        491          1
   R-733        L-4        269       1520        207          5
   R-734        L-2       1786       2675        246          1
   R-735        L-5       2022       2613        368          2
   R-736        L-2        845       2277        367          3
   R-737        L-1        268       1258        492          5
   R-738        L-2       1373       2365        488          4
