InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-195        L-1       1908       3022        358          2
   R-196        L-3       1999       3407        269          3
   R-197        L-2        200       1425        367          5
   R-198        L-5        499       1591        228          4
   R-199        L-4       2435       3663        434          2
   R-200        L-4        862       1592        427          2
   R-201        L-4        480       1298        460          4
   R-202        L-5        754       1273        337          4
   R-203        L-1        790       1823        433          4
   R-204        L-1       1712       2462        372          4
   R-205        L-2        423       1694        430          2
   R-206        L-5       1595       2656        271          2
   R-207        L-2        955       2307        269          1
   R-208        L-5       1623       2770        202          3
   R-209        L-1       1849       3279        354          2
   R-210        L-5        715       1241        227          4
   R-211        L-2       2269       3136        422          1
   R-212        L-3        418       1439        284          3
   R-213        L-4        528       1626        300          2
   R-214        L-4       1403       2126        428          1
   R-215        L-2        406        898        383          4
   R-216        L-3       1718       2333        305          2
   R-217        L-5        575       2062        437          3
   R-218        L-3       1903       3178        429          3
   R-219        L-4       1539       2339        398          3
   R-220        L-3       2237       3435        323          4
   R-221        L-4        260        898        335          2
   R-222        L-2       2468       3066        243          4
   R-223        L-2        786       1122        327          5
   R-224        L-2        898       2131        269          5
   R-225        L-2        271       1338        420          3
   R-226        L-3       1474       2003        298          1
   R-227        L-4        452       1898        274          5
   R-228        L-5        569       1503        315          2
   R-229        L-4       1783       2394        494          5
   R-230        L-5       1321       2402        333          4
   R-231        L-4       1975       2498        490          3
   R-232        L-4       1950       2902        446          4
   R-233        L-3        339       1228        248          2
   R-234        L-4       2402       3812        444          4
   R-235        L-3       2086       3148        285          3
   R-236        L-4       1129       1642        302          2
   R-237        L-3       1349       2345        407          4
   R-238        L-3       2482       3592        439          4
   R-239        L-2        218       1435        351          4
   R-240        L-2       1408       2133        206          4
   R-241        L-3       1917       3194        285          4
   R-242        L-1       1123       2589        288          1
   R-243        L-4       2391       3003        356          1
   R-244        L-5       2226       2973        352          5
   R-245        L-3       1617       2166        246          1
   R-246        L-3       1849       2256        233          3
   R-247        L-3       1157       1850        205          1
   R-248        L-2       1492       2828        440          5
   R-249        L-1       1717       2805        474          1
   R-250        L-3       1026       1405        331          3
   R-251        L-4       1919       3373        310          2
   R-252        L-3        386       1099        215          1
   R-253        L-2       2246       3672        393          2
   R-254        L-5       1504       2397        387          1
   R-255        L-5        979       2012        300          3
   R-256        L-4        307       1032        423          4
   R-257        L-5        801       1525        324          3
   R-258        L-3       2208       3263        390          1
   R-259        L-5        471       1700        414          1
   R-260        L-3       1121       1834        241          5
   R-261        L-1       2067       3310        497          2
   R-262        L-5       2413       2905        404          3
   R-263        L-4       2282       2839        206          2
   R-264        L-4       1770       3074        208          5
   R-265        L-5        403       1317        331          3
   R-266        L-4       2103       3453        486          5
   R-267        L-1       1534       3031        287          2
   R-268        L-2       1533       2622        420          3
   R-269        L-3        803       1427        423          1
   R-270        L-5        442       1455        276          5
   R-271        L-4       1151       2474        414          3
   R-272        L-4       1980       2444        260          4
   R-273        L-1        241       1352        270          1
   R-274        L-4       1517       2303        500          3
   R-275        L-3       2196       2837        313          1
   R-276        L-2       2287       3214        496          4
   R-277        L-2       1390       2793        207          3
   R-278        L-4        507       1669        339          4
   R-279        L-4       2186       3213        500          1
   R-280        L-1        701       2111        296          5
   R-281        L-3       1333       2744        404          5
   R-282        L-2       1164       1543        239          1
   R-283        L-5       1451       2618        424          5
   R-284        L-5        653       1207        249          4
   R-285        L-1       1963       2969        449          2
   R-286        L-3       1295       2357        414          2
   R-287        L-2       2313       2954        453          1
   R-288        L-5       1061       1629        468          2
   R-289        L-5       1611       3001        326          1
   R-290        L-4        260       1208        437          2
   R-291        L-1       1683       2234        403          4
   R-292        L-5        903       2202        369          5
   R-293        L-1       2246       3361        334          5
   R-294        L-1       2405       2793        315          3
   R-295        L-4       2408       2979        402          2
   R-296        L-4       1651       3059        472          5
   R-297        L-2        469       1654        408          1
   R-298        L-2       2149       3179        342          5
   R-299        L-2        247        845        340          5
   R-300        L-4       2266       2823        305          5
   R-301        L-3       1258       2662        329          2
   R-302        L-1       1189       1799        410          2
   R-303        L-5       2273       3569        387          5
   R-304        L-5        577       1791        456          1
   R-305        L-4       1859       3234        248          3
   R-306        L-2        774       1382        212          3
   R-307        L-1        698       2088        433          1
   R-308        L-5       2055       3324        375          5
   R-309        L-4        683       1453        439          1
   R-310        L-3       1504       2543        240          1
   R-311        L-4       1885       2857        265          3
   R-312        L-5       1249       1630        317          1
   R-313        L-5        811       1600        255          1
   R-314        L-2       1529       2330        226          2
   R-315        L-2        295       1086        242          1
   R-316        L-4       1661       2404        296          2
   R-317        L-1       2216       3077        244          3
   R-318        L-3       1518       2506        204          3
   R-319        L-3        286       1632        423          4
   R-320        L-4       1117       2042        423          2
   R-321        L-4        983       1846        223          3
   R-322        L-3        533        946        360          1
   R-323        L-3        516       1216        277          4
   R-324        L-3       1053       2159        485          5
   R-325        L-1       2432       2910        428          3
   R-326        L-3        874       1279        349          1
   R-327        L-5       1730       2590        485          4
   R-328        L-5        544       1337        446          2
   R-329        L-5       1678       3151        466          1
   R-330        L-3        385       1535        245          4
   R-331        L-2        285       1306        420          1
   R-332        L-4       1862       2426        303          4
   R-333        L-2       1150       1807        464          4
   R-334        L-1       2495       3153        322          4
   R-335        L-4       2228       3624        466          2
   R-336        L-1       1901       3332        454          3
   R-337        L-1       2469       3441        432          5
   R-338        L-5        830       1751        457          5
   R-339        L-1       1247       1781        413          1
   R-340        L-2       1315       2812        489          5
   R-341        L-2        957       1682        429          3
   R-342        L-1       2173       2657        431          3
   R-343        L-5       1942       2704        308          5
   R-344        L-4        276       1513        225          5
   R-345        L-2       2009       2691        201          4
   R-346        L-5        963       1507        238          1
   R-347        L-3        649       1226        329          2
   R-348        L-4        555       1189        386          2
   R-349        L-1       1919       3192        466          2
   R-350        L-1        708       1552        435          5
   R-351        L-5       1709       2227        399          1
   R-352        L-1       1263       1963        263          4
   R-353        L-2       1027       1481        426          3
   R-354        L-1       1390       2888        235          3
   R-355        L-2        517       1352        405          2
   R-356        L-2       2305       2997        238          3
   R-357        L-5       1162       2360        474          3
   R-358        L-4       1654       3067        377          5
   R-359        L-3        596       1159        404          2
   R-360        L-5        510       1158        324          4
   R-361        L-3       2087       2997        397          3
   R-362        L-1       1855       3265        230          3
   R-363        L-5        495       1330        340          2
   R-364        L-5       1256       2031        251          5
   R-365        L-4       1239       2613        452          4
   R-366        L-4       1982       3233        362          3
   R-367        L-4       2133       2750        235          3
   R-368        L-2       2045       2601        210          4
   R-369        L-4        217        769        201          2
   R-370        L-5        384       1636        358          2
   R-371        L-5        779       1276        352          4
   R-372        L-1        545       1616        400          5
   R-373        L-1       1380       1943        327          3
   R-374        L-4       1264       2337        354          4
   R-375        L-4       1361       2602        404          2
   R-376        L-4       1119       2485        391          4
   R-377        L-2        555       1010        270          5
   R-378        L-1       1254       1811        307          5
   R-379        L-2       1574       2230        228          5
   R-380        L-5       1052       1822        457          3
   R-381        L-4       1652       2505        249          4
   R-382        L-5       1647       2241        296          3
   R-383        L-4        659       1354        322          2
   R-384        L-2       1648       3105        365          5
   R-385        L-2       1924       3403        441          3
   R-386        L-1        468       1326        425          1
   R-387        L-1        950       1375        389          4
   R-388        L-3        936       2325        320          3
   R-389        L-4       2007       3413        483          2
   R-390        L-3        580       1960        481          3
   R-391        L-1        272        792        304          2
   R-392        L-4       2127       3502        316          5
   R-393        L-2       1032       1386        299          3
   R-394        L-4       1656       2967        299          3
   R-395        L-3       1512       2056        479          1
   R-396        L-5       1214       2311        476          5
   R-397        L-4       2373       2931        424          1
   R-398        L-1       1528       2050        491          5
   R-399        L-2       2153       2898        242          5
   R-400        L-5       2103       2547        373          2
   R-401        L-5        260       1565        478          1
   R-402        L-5       2260       3057        411          1
   R-403        L-1       1614       2319        285          3
   R-404        L-3        310        946        412          5
   R-405        L-2       1060       2309        369          3
   R-406        L-3       2101       2702        245          2
   R-407        L-5       2435       3098        297          5
   R-408        L-1       2212       3277        422          5
   R-409        L-4        289       1150        462          4
   R-410        L-5       1410       2764        472          1
   R-411        L-3       2493       3149        480          2
   R-412        L-2       1377       2801        317          5
   R-413        L-1        798       1427        400          1
   R-414        L-5       1027       1723        488          2
   R-415        L-3       1055       1699        407          1
   R-416        L-5        933       1974        238          1
   R-417        L-1       1256       2699        459          5
   R-418        L-4        575       1904        458          3
   R-419        L-4       2265       3186        299          3
   R-420        L-2        717       1250        378          4
   R-421        L-3       1944       2493        405          2
   R-422        L-5       2081       3345        279          5
   R-423        L-2        243       1095        259          3
   R-424        L-5        975       2236        481          5
   R-425        L-2       1121       1514        308          3
   R-426        L-1        200       1014        200          3
   R-427        L-5       1564       2068        419          4
   R-428        L-2       2110       3376        320          3
   R-429        L-3        349       1393        446          1
   R-430        L-3       1562       2931        249          5
   R-431        L-4       1519       2511        370          2
   R-432        L-4        855       2105        208          4
   R-433        L-5        718       2149        326          1
   R-434        L-3        342       1685        484          1
   R-435        L-3        484       1597        396          4
   R-436        L-3        834       1208        352          4
   R-437        L-4       2424       3337        344          5
   R-438        L-5       1905       3376        269          4
   R-439        L-3       1147       2256        420          3
   R-440        L-3        297       1680        414          2
   R-441        L-2       1332       1933        484          5
   R-442        L-5        327       1434        490          3
   R-443        L-2        664       1207        369          1
   R-444        L-5        994       2213        386          3
   R-445        L-2       2050       2810        270          4
   R-446        L-3        479       1547        347          1
   R-447        L-4        793       1290        351          1
   R-448        L-5       1487       2262        366          1
   R-449        L-2       1835       2910        375          3
   R-450        L-3        278        936        468          5
   R-451        L-1       1503       2537        393          4
   R-452        L-3        550       2047        363          4
   R-453        L-3       2497       3336        356          2
   R-454        L-5        208       1584        447          4
   R-455        L-3       1570       2740        446          1
   R-456        L-4       2127       2662        258          2
   R-457        L-1       1304       2459        469          3
   R-458        L-2       1411       2477        377          1
   R-459        L-1        554       1716        430          3
   R-460        L-2        527       1038        279          5
   R-461        L-1       1305       2652        351          1
   R-462        L-5        578       2043        388          5
   R-463        L-1        350       1118        364          4
   R-464        L-5       1198       2041        270          4
   R-465        L-1       2224       3231        472          1
   R-466        L-3        312       1770        346          1
   R-467        L-5        608       2104        271          1
   R-468        L-5        713       1116        288          4
   R-469        L-1       1001       1776        294          5
   R-470        L-2        960       1663        446          5
   R-471        L-5        611       1249        292          5
   R-472        L-4       1894       2720        500          4
   R-473        L-5        373       1072        459          2
   R-474        L-2        817       2200        471          3
   R-475        L-3        487        755        262          5
   R-476        L-3       1154       2648        314          2
   R-477        L-2       2150       2663        406          1
   R-478        L-4       2224       2890        481          1
   R-479        L-4        263       1361        418          3
   R-480        L-2       1644       2728        352          3
   R-481        L-5       1574       2065        279          5
   R-482        L-2       1141       2015        458          4
   R-483        L-5       2028       3343        244          2
   R-484        L-1        261       1217        409          5
   R-485        L-5       1470       2424        237          2
   R-486        L-4       2041       2675        395          2
   R-487        L-3       1691       2609        476          5
   R-488        L-3       1522       2629        434          5
   R-489        L-1        588       1492        295          5
   R-490        L-4       1488       2256        394          1
   R-491        L-4        961       2042        435          3
   R-492        L-3       1189       2632        273          4
   R-493        L-2        806       1299        369          2
   R-494        L-1       2029       3054        222          3
   R-495        L-4        320       1565        481          3
   R-496        L-1        470       1759        479          3
   R-497        L-4       1336       2440        259          4
   R-498        L-3       1678       2295        392          2
   R-499        L-2       1691       2328        264          3
   R-500        L-3        634       1637        443          2
   R-501        L-5       2232       3457        457          1
   R-502        L-2        502       1799        333          3
   R-503        L-4        476       1785        400          2
   R-504        L-3       2167       2432        253          4
   R-505        L-3       1341       2739        492          3
   R-506        L-1       1583       2749        258          5
   R-507        L-4       2013       2905        499          3
   R-508        L-4       1389       2638        338          4
   R-509        L-5        499       1777        435          3
   R-510        L-3        888       2381        247          4
   R-511        L-1       2413       2714        228          4
   R-512        L-1       1748       2446        464          2
   R-513        L-5        284       1037        257          3
   R-514        L-5       2331       3302        486          1
   R-515        L-1       1976       2614        264          5
   R-516        L-1       1997       2807        308          3
   R-517        L-3        234        816        252          3
   R-518        L-3       1225       2341        361          1
   R-519        L-5       1015       2412        278          5
   R-520        L-3       1917       3063        200          3
   R-521        L-5       1820       2519        458          2
   R-522        L-2        397       1272        209          3
   R-523        L-5       1749       2820        215          3
   R-524        L-5       2476       3665        210          2
   R-525        L-4        566       1128        344          2
   R-526        L-4       1093       2446        285          4
   R-527        L-5       1162       1986        438          2
   R-528        L-2       2119       2736        428          1
   R-529        L-2       2080       3388        386          2
   R-530        L-1        962       2116        251          1
   R-531        L-2        589       1391        316          1
   R-532        L-3       2106       2947        369          2
   R-533        L-3        614       2041        359          5
   R-534        L-4        593       1747        411          4
   R-535        L-1       2402       3264        313          5
   R-536        L-1       1136       1830        313          3
   R-537        L-4       1563       2475        439          3
   R-538        L-4       2458       3814        286          5
   R-539        L-5       2156       2609        330          3
   R-540        L-4        270       1166        266          5
   R-541        L-1       1749       2511        336          3
   R-542        L-3       2033       2585        312          1
   R-543        L-2        967       2135        300          1
   R-544        L-1       1492       2960        436          1
   R-545        L-5       1228       1744        280          4
   R-546        L-2       1442       2757        370          4
   R-547        L-5        217       1646        211          1
   R-548        L-2        359       1270        240          4
   R-549        L-5       1442       2449        420          1
   R-550        L-3       2173       3408        468          5
   R-551        L-2        539       1076        240          1
   R-552        L-4        634        873        215          3
   R-553        L-1       2033       3308        397          1
   R-554        L-1        574       1348        457          5
   R-555        L-2       2025       2878        351          3
   R-556        L-5       1428       2636        235          1
   R-557        L-4        658       1482        433          5
   R-558        L-1       1669       3085        454          1
   R-559        L-3        774       1195        379          4
   R-560        L-4       1555       2652        406          3
   R-561        L-3       1091       2055        486          1
   R-562        L-4        776       1761        474          5
   R-563        L-2        496       1163        402          5
   R-564        L-5       1902       3154        320          5
   R-565        L-4        533       1246        378          5
   R-566        L-2       1043       1716        496          2
   R-567        L-5       2301       3715        414          5
   R-568        L-3       2465       3746        401          2
   R-569        L-2       1425       2921        445          4
   R-570        L-1        304        805        209          3
   R-571        L-3       1845       2923        228          4
   R-572        L-2       1417       2612        236          2
   R-573        L-2       1388       2417        442          3
   R-574        L-1       1550       2783        295          4
   R-575        L-5        789       1459        496          4
   R-576        L-3       1505       2035        372          1
   R-577        L-4       1787       3090        374          1
   R-578        L-2        584       1158        319          5
   R-579        L-5       1216       1512        272          1
   R-580        L-2        325       1788        448          2
   R-581        L-4       1316       2510        407          1
   R-582        L-2       2427       3253        432          4
   R-583        L-1       2339       3678        297          3
   R-584        L-1       1657       2318        458          4
   R-585        L-2        956       1696        334          1
   R-586        L-1       1464       1963        357          3
   R-587        L-5       1044       1764        455          2
   R-588        L-1       2228       3368        407          4
   R-589        L-5       2238       2828        485          5
   R-590        L-5       1770       2336        391          2
   R-591        L-1       1059       2329        373          2
   R-592        L-4        826       1367        218          4
   R-593        L-2       1110       2382        317          4
   R-594        L-2       1487       2801        234          4
   R-595        L-2       1777       2100        292          1
   R-596        L-5        886       1852        391          2
   R-597        L-2       1379       2877        419          4
   R-598        L-2       1083       2247        451          5
   R-599        L-1       2409       3812        414          1
   R-600        L-5       1332       2528        351          2
   R-601        L-5        226        471        214          2
   R-602        L-2       1605       2347        349          5
   R-603        L-3        986       2025        368          2
   R-604        L-5       1451       2047        347          4
   R-605        L-1        340       1156        366          1
   R-606        L-4       1696       3071        436          5
   R-607        L-5        599       1916        366          3
   R-608        L-2        204        800        436          1
   R-609        L-5        753       1613        203          3
   R-610        L-2       2121       3131        479          4
   R-611        L-2        299        991        284          1
   R-612        L-4       1952       3153        465          1
   R-613        L-2       2422       3839        237          3
   R-614        L-4        448        825        299          5
   R-615        L-4        530       1087        342          3
   R-616        L-5        465       1552        364          4
   R-617        L-3        713       1412        427          4
   R-618        L-1       1360       2030        412          3
   R-619        L-3        674       1212        411          1
   R-620        L-4       2447       3651        364          2
   R-621        L-4       1103       1829        455          1
   R-622        L-1       1462       2000        486          1
   R-623        L-4       1261       2249        358          4
   R-624        L-4        606       1887        356          4
   R-625        L-2       1767       2269        202          5
   R-626        L-2       1961       2567        475          2
   R-627        L-4       1590       2903        329          2
   R-628        L-1       2156       3151        201          1
   R-629        L-4       1769       2868        480          5
   R-630        L-4        753       2065        424          4
   R-631        L-5       2057       2810        211          2
   R-632        L-5       1841       3218        335          5
   R-633        L-3       1710       2857        325          2
   R-634        L-3        429       1749        375          2
   R-635        L-1       1677       2895        391          2
   R-636        L-5        394       1115        323          3
   R-637        L-4       1977       2862        311          5
   R-638        L-4       2408       3725        488          3
   R-639        L-2       1432       2188        430          5
   R-640        L-3       1913       3372        489          2
   R-641        L-5        958       2423        302          1
   R-642        L-1        637        965        228          2
   R-643        L-3       1996       2569        382          2
   R-644        L-1        567       1278        471          1
   R-645        L-1       2267       3592        459          4
   R-646        L-3        668       1280        208          1
   R-647        L-5       2318       2976        302          5
   R-648        L-3        833       1784        410          1
   R-649        L-2       2131       3080        387          5
   R-650        L-5        254       1623        456          4
   R-651        L-2        317       1516        364          3
   R-652        L-1       1846       2660        450          1
   R-653        L-5       1087       1662        420          4
   R-654        L-2        493       1836        466          5
   R-655        L-1       1250       1686        380          5
   R-656        L-2       1502       1967        358          5
   R-657        L-4        677       1161        291          4
   R-658        L-2        745       1698        203          4
   R-659        L-4        641       1797        240          4
   R-660        L-5        883       1889        230          5
   R-661        L-3        675       1422        402          2
   R-662        L-1        766       1887        450          1
   R-663        L-4        570       1329        450          4
   R-664        L-5       2425       3146        456          5
   R-665        L-3       1748       2476        419          1
   R-666        L-2       1954       3386        280          2
   R-667        L-3       1330       2595        390          3
   R-668        L-3        620       1436        274          3
   R-669        L-2       1259       2506        338          3
   R-670        L-1        604       1505        227          4
   R-671        L-1        764       2010        260          4
   R-672        L-1        257       1132        306          4
   R-673        L-5        415       1188        203          2
   R-674        L-2       1495       2411        299          2
   R-675        L-5       1173       1766        484          4
   R-676        L-1       1062       2363        383          3
   R-677        L-1        281        868        301          2
   R-678        L-3        347        915        400          5
   R-679        L-4        326       1278        416          4
   R-680        L-4        545       1496        335          5
   R-681        L-4       1199       1999        266          4
   R-682        L-2       1056       2390        447          1
   R-683        L-1       1217       1807        211          3
   R-684        L-5       2022       2582        441          3
   R-685        L-1        736       1484        260          2
   R-686        L-4        576       1331        286          3
   R-687        L-4        719       1600        499          5
   R-688        L-1        537       1011        268          3
   R-689        L-3       2319       3051        289          4
   R-690        L-2        479       1487        214          1
   R-691        L-3       1767       3083        477          1
   R-692        L-1       2133       3269        225          4
   R-693        L-4       1508       2192        290          5
   R-694        L-1        519       1369        209          3
   R-695        L-3       1683       2511        396          2
   R-696        L-1       1393       1895        258          2
   R-697        L-2       1128       1647        466          2
   R-698        L-2        204       1667        428          2
   R-699        L-4        405        996        262          3
   R-700        L-4        317        858        441          4
   R-701        L-4       1690       2208        338          3
   R-702        L-5       2006       2755        321          2
   R-703        L-5       1003       1972        466          1
   R-704        L-5       1993       3460        477          4
   R-705        L-2        900       1803        360          3
   R-706        L-5        314       1781        444          4
   R-707        L-4       1284       2579        430          3
   R-708        L-4       1752       3161        297          2
   R-709        L-4       1621       2817        415          2
   R-710        L-1       2222       2941        358          2
   R-711        L-2       2302       3073        499          1
   R-712        L-4        591        963        264          1
   R-713        L-5        276        706        299          5
   R-714        L-3        485       1853        434          4
   R-715        L-5       2233       3332        454          1
   R-716        L-3        450       1349        255          2
   R-717        L-4       1147       2376        305          3
   R-718        L-4       1760       2907        353          1
   R-719        L-4       1394       2245        450          3
   R-720        L-3       2399       3212        281          5
   R-721        L-2        543       1322        446          3
   R-722        L-1       1779       2371        287          5
   R-723        L-1        880       1862        403          4
   R-724        L-4       1984       3308        328          3
   R-725        L-5       2419       3846        281          2
   R-726        L-1       1001       2230        260          5
   R-727        L-2       1364       2627        273          1
   R-728        L-1        606       1826        222          3
   R-729        L-1        541       1522        289          4
   R-730        L-5       1484       2089        372          4
   R-731        L-4       1376       1657        267          4
   R-732        L-4       1939       3036        237          5
   R-733        L-5       1994       3206        369          5
   R-734        L-5       2225       3333        458          4
   R-735        L-2       1788       2372        339          5
   R-736        L-2       2253       3032        450          3
   R-737        L-3       1878       3237        467          4
   R-738        L-5       1141       2298        450          1
   R-739        L-3       2225       3339        257          3
   R-740        L-3       1166       2159        303          5
