InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-321        L-3        622       1920        390          5
   R-322        L-2        438       1310        226          2
   R-323        L-5        623       1771        257          2
   R-324        L-4       1051       2548        458          1
   R-325        L-2       1069       2524        396          5
   R-326        L-2       1242       1690        201          5
   R-327        L-3       1748       2666        446          1
   R-328        L-2        887       1884        483          4
   R-329        L-3       1321       2552        415          4
   R-330        L-5        600       1248        266          1
   R-331        L-2       2059       3281        222          4
   R-332        L-1       2406       3276        372          1
   R-333        L-2        374       1694        416          2
   R-334        L-4       2256       3596        297          5
   R-335        L-3       1676       2452        300          5
   R-336        L-4        464        944        374          1
   R-337        L-4        924       1783        275          1
   R-338        L-4       2252       3643        233          1
   R-339        L-4       1838       2917        462          3
   R-340        L-5       1642       2182        440          4
   R-341        L-5        271       1312        418          3
   R-342        L-3        811       2166        484          1
   R-343        L-5       1678       2890        412          1
   R-344        L-5        664       2057        218          1
   R-345        L-3        613       1672        370          5
   R-346        L-4        341        881        389          1
   R-347        L-5       2410       3523        428          5
   R-348        L-3        213       1160        282          2
   R-349        L-5        798       1446        497          1
   R-350        L-4       1854       3257        362          3
   R-351        L-1       1598       2685        333          1
   R-352        L-5       1210       2358        335          3
   R-353        L-3        541       1127        238          4
   R-354        L-5        541       1383        264          3
   R-355        L-3       1161       1670        307          4
   R-356        L-2        392       1471        462          5
   R-357        L-3        507       1311        481          3
   R-358        L-4       2314       2654        268          3
   R-359        L-4        352       1212        214          2
   R-360        L-5       2481       3905        220          4
   R-361        L-1        955       1732        301          5
   R-362        L-1        732       1750        500          3
   R-363        L-3       2077       2490        300          4
   R-364        L-1       1571       2402        381          1
   R-365        L-3       2201       2753        216          5
   R-366        L-1        363       1038        204          5
   R-367        L-2        909       2207        217          2
   R-368        L-4       2014       2858        347          5
   R-369        L-1       1721       2889        366          2
   R-370        L-5        943       1847        296          4
   R-371        L-4       2141       2574        386          1
   R-372        L-5        629       1804        495          4
   R-373        L-4       1607       2131        373          2
   R-374        L-4       2306       3785        453          5
   R-375        L-3       2043       2822        441          5
   R-376        L-4       1435       2706        488          5
   R-377        L-3       2410       3265        332          1
   R-378        L-3        387       1758        434          2
   R-379        L-4       2280       3135        427          3
   R-380        L-1        793       2084        396          1
   R-381        L-5       1659       2386        204          1
   R-382        L-3       1455       1878        393          3
   R-383        L-1       1464       2116        225          3
   R-384        L-3        691       1186        233          4
   R-385        L-2       1595       1969        319          5
   R-386        L-4       1698       2653        354          4
   R-387        L-2       2356       2943        436          4
   R-388        L-2       1148       2633        221          2
   R-389        L-2       1197       2375        402          5
   R-390        L-1        822       1912        353          3
   R-391        L-2       2019       2822        454          1
   R-392        L-5       1718       2841        423          4
   R-393        L-3       1500       2952        257          5
   R-394        L-3       1330       1772        419          1
   R-395        L-2       2214       3498        258          5
   R-396        L-2       1284       2470        423          1
   R-397        L-2        619       1415        463          3
   R-398        L-1        397       1077        234          1
   R-399        L-1       1932       2277        210          1
   R-400        L-3        342       1511        475          1
   R-401        L-4        236        938        486          2
   R-402        L-5       1290       2768        351          3
   R-403        L-4       1156       1880        293          1
   R-404        L-4       1177       2378        484          1
   R-405        L-1       1557       2757        367          1
   R-406        L-2        957       1606        458          2
   R-407        L-1       1121       2033        290          1
   R-408        L-4       1485       1887        274          2
   R-409        L-3       1145       1953        222          1
   R-410        L-2        565       1401        426          2
   R-411        L-1        688       1331        229          1
   R-412        L-3        558       1455        312          5
   R-413        L-3       1931       2324        327          2
   R-414        L-4       1534       2644        379          5
   R-415        L-4       1766       2346        397          2
   R-416        L-5       2204       2944        375          1
   R-417        L-3       1181       2312        237          5
   R-418        L-4       1444       2573        371          4
   R-419        L-4       1692       2718        380          4
   R-420        L-2       2294       3260        208          3
   R-421        L-5        888       1501        354          2
   R-422        L-2        883       1628        434          2
   R-423        L-3        526       1337        329          3
   R-424        L-3        902       2211        341          1
   R-425        L-3       1954       3358        278          4
   R-426        L-1        640       1565        279          2
   R-427        L-1       2164       2708        473          2
   R-428        L-3       1658       3084        387          5
   R-429        L-2       1734       2355        375          4
   R-430        L-1        333       1101        338          2
   R-431        L-2       1446       2638        367          3
   R-432        L-5        402       1315        318          1
   R-433        L-2       1000       1526        249          3
   R-434        L-2       2273       2897        336          2
   R-435        L-5        508       1912        359          5
   R-436        L-5       2419       3739        421          5
   R-437        L-3       2145       3487        293          2
   R-438        L-2       1973       2777        237          2
   R-439        L-1        782       1476        268          2
   R-440        L-1       2189       2950        385          3
   R-441        L-1        537       1290        321          4
   R-442        L-5       1004       1716        375          1
   R-443        L-5       1091       2435        361          1
   R-444        L-5        414       1824        387          3
   R-445        L-5        755       1343        449          3
   R-446        L-4       1476       2021        362          3
   R-447        L-1       1902       2674        236          3
   R-448        L-2        278       1240        292          3
   R-449        L-4       1275       2231        329          4
   R-450        L-3        249        931        350          1
   R-451        L-5        674       1975        420          2
   R-452        L-5       1339       2733        382          3
   R-453        L-2       1248       2196        288          3
   R-454        L-5        587       1720        403          5
   R-455        L-2        987       2309        402          4
   R-456        L-1       1194       1920        219          1
   R-457        L-5        357       1787        465          4
   R-458        L-5       1540       2355        466          4
   R-459        L-5       1828       2824        206          5
   R-460        L-5       2045       3544        284          3
   R-461        L-4        411       1521        388          2
   R-462        L-4       2439       2974        355          3
   R-463        L-4        999       1556        282          1
   R-464        L-2       1691       2526        490          5
   R-465        L-5       2208       2669        444          2
   R-466        L-5        443       1204        427          2
   R-467        L-3       1839       2529        438          3
   R-468        L-2        766       1727        286          2
   R-469        L-5       2371       3207        357          4
   R-470        L-5       2117       3596        434          3
   R-471        L-5        895       1993        466          2
   R-472        L-3       1357       1649        279          1
   R-473        L-2       1942       3386        394          5
   R-474        L-3       2000       3335        430          2
   R-475        L-1        421        883        243          5
   R-476        L-4       1787       2965        270          2
   R-477        L-5       2145       3642        429          1
   R-478        L-4        994       2424        430          3
   R-479        L-2       1628       2475        288          1
   R-480        L-5       2479       2842        231          2
   R-481        L-3       2025       3292        363          1
   R-482        L-3       1790       2976        227          4
   R-483        L-1       2105       3513        369          2
   R-484        L-5       1843       3194        477          4
   R-485        L-2       2270       3200        276          3
   R-486        L-2        762       1521        299          4
   R-487        L-4        837       1299        252          1
   R-488        L-5       2057       3101        277          3
   R-489        L-4       1347       1779        403          4
   R-490        L-5       2024       2998        354          4
   R-491        L-1       1482       2186        348          4
   R-492        L-4        936       1678        428          1
   R-493        L-3       2404       3765        263          3
   R-494        L-3       2224       3667        486          5
   R-495        L-4       1509       2602        487          3
   R-496        L-2       2184       3683        401          2
   R-497        L-5       1187       2070        474          2
   R-498        L-3        411        901        364          4
   R-499        L-3        321       1433        376          5
   R-500        L-2       1874       2772        307          3
