InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-235        L-3       1549       2964        324          2
   R-236        L-5        826       1213        369          1
   R-237        L-3        839       1958        376          3
   R-238        L-5       1523       2802        453          4
   R-239        L-5        896       1384        200          1
   R-240        L-1       2009       2972        264          4
   R-241        L-5       1255       1694        296          4
   R-242        L-2       1341       2714        289          1
   R-243        L-5        844       1452        496          5
   R-244        L-3       1775       2741        422          3
   R-245        L-3        255       1248        419          5
   R-246        L-3       2359       3167        483          2
   R-247        L-5       1968       2252        272          2
   R-248        L-1       1773       3107        384          5
   R-249        L-3       1886       2234        316          5
   R-250        L-4        849       1873        299          1
   R-251        L-2       1220       2625        492          3
   R-252        L-5        958       1532        415          4
   R-253        L-1       1169       2641        430          2
   R-254        L-4        873       1431        425          4
   R-255        L-3       1313       2537        329          5
   R-256        L-1       1542       2416        246          4
   R-257        L-4        244        987        328          4
   R-258        L-5       1984       2461        399          4
   R-259        L-5       1652       2272        491          3
   R-260        L-4       1543       2570        212          5
   R-261        L-5        754       1141        221          3
   R-262        L-2       1678       2022        202          1
   R-263        L-3       2414       2943        441          1
   R-264        L-3       1489       2146        401          4
   R-265        L-3        782       1884        275          5
   R-266        L-2        445        984        283          4
   R-267        L-5        391        946        466          4
   R-268        L-1        938       1483        376          5
   R-269        L-3        914       1661        335          3
   R-270        L-4       1239       2630        332          2
   R-271        L-1       2038       2676        482          5
   R-272        L-3        924       1455        462          1
   R-273        L-4        990       1911        433          5
   R-274        L-4        852       1498        370          5
   R-275        L-5        434        996        478          3
   R-276        L-4        210        662        240          5
   R-277        L-3       1643       2596        491          4
   R-278        L-2       2298       2926        385          3
   R-279        L-1        293        842        293          3
   R-280        L-1        991       2060        222          3
   R-281        L-2       1795       3250        226          3
   R-282        L-4        517       1036        409          3
   R-283        L-4       1247       2534        358          2
   R-284        L-2        325       1297        432          4
   R-285        L-1        462       1042        383          1
   R-286        L-4       1636       2208        210          5
   R-287        L-5        255       1554        365          4
   R-288        L-5       2151       2497        241          4
   R-289        L-1       1274       2544        214          1
   R-290        L-4       1566       2150        383          1
   R-291        L-1        831       1882        464          1
   R-292        L-5       1742       2435        372          2
   R-293        L-2        857       1471        289          5
   R-294        L-4       1544       2745        212          1
   R-295        L-3       1127       2026        323          2
   R-296        L-2       1175       2017        380          4
   R-297        L-4       2096       2764        386          5
   R-298        L-1        255       1733        283          4
   R-299        L-1        904       1219        276          3
   R-300        L-1       2289       2568        201          1
