InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-245        L-5       2256       3329        498          4
   R-246        L-4       1018       1912        360          5
   R-247        L-3        651       1235        383          1
   R-248        L-1       1191       2070        369          5
   R-249        L-1        670       1475        374          5
   R-250        L-1       2376       3165        206          1
   R-251        L-4       1220       1598        288          2
   R-252        L-1       1570       2896        233          4
   R-253        L-5       1587       2302        494          3
   R-254        L-1       1899       3297        282          3
   R-255        L-1       1640       2969        312          5
   R-256        L-1        398       1580        266          1
   R-257        L-3        508       1266        329          4
   R-258        L-3       2136       2795        354          5
   R-259        L-1        716       2189        377          4
   R-260        L-3        646       1311        432          5
   R-261        L-3        414       1844        438          5
   R-262        L-1        265       1107        325          4
   R-263        L-2       2174       3219        437          3
   R-264        L-4       2294       3096        222          2
   R-265        L-1       1499       2342        379          3
   R-266        L-2       2300       2858        301          5
   R-267        L-5        670       1505        263          5
   R-268        L-4       1054       2409        242          3
   R-269        L-4       1425       2548        274          5
   R-270        L-1       1744       2383        355          3
   R-271        L-2        510        869        333          5
   R-272        L-4       2164       2890        474          2
   R-273        L-2       2294       3402        310          3
   R-274        L-4       1216       1734        287          1
   R-275        L-3       1772       3165        384          2
   R-276        L-3       2378       2794        320          5
   R-277        L-2        905       1575        222          4
   R-278        L-5       1547       2921        446          5
   R-279        L-5       1128       2075        430          2
   R-280        L-5        788       1718        352          5
   R-281        L-5        520       1111        234          2
   R-282        L-3       1292       2182        350          5
   R-283        L-2       2145       3377        463          1
   R-284        L-5       1685       2884        246          3
   R-285        L-5       1885       2740        265          3
   R-286        L-5       1739       3144        361          4
   R-287        L-5        589       1613        435          4
   R-288        L-5       1998       2333        323          5
   R-289        L-3        259        683        290          2
   R-290        L-1        824       1442        270          1
   R-291        L-5       1052       2086        224          4
   R-292        L-1       1571       2738        384          2
   R-293        L-4       1822       2568        401          3
   R-294        L-3        666       1118        281          4
   R-295        L-5       1958       3443        402          2
   R-296        L-3       1121       2305        304          1
   R-297        L-2        661       1091        352          5
   R-298        L-5        331        999        236          3
   R-299        L-4        295       1781        294          5
   R-300        L-4        858       2103        457          3
   R-301        L-5       1553       2074        429          4
   R-302        L-1        618       1808        499          1
   R-303        L-1        378       1518        357          1
   R-304        L-5       1571       2849        403          1
   R-305        L-5       1372       2487        433          5
   R-306        L-5       2043       3218        411          1
   R-307        L-3       1367       2352        322          5
   R-308        L-1        934       2236        451          5
   R-309        L-2       1569       2334        311          3
   R-310        L-2       2157       3324        211          3
   R-311        L-2       1523       2963        406          5
   R-312        L-5       1069       1598        336          4
   R-313        L-4       2253       2847        470          2
   R-314        L-4       1292       2728        448          3
   R-315        L-1        531        983        345          4
   R-316        L-5       2323       3545        314          3
   R-317        L-2       2053       2639        485          2
   R-318        L-2        598       1546        434          3
   R-319        L-3        825       1287        462          3
   R-320        L-4       2467       3438        261          4
   R-321        L-5       1859       2554        307          2
   R-322        L-1        660       2118        313          3
   R-323        L-3        259        958        483          5
   R-324        L-4       1681       2220        215          5
   R-325        L-3        848       2104        265          5
   R-326        L-2        855       2248        270          2
   R-327        L-1       1331       2189        406          5
   R-328        L-3       1637       2799        414          1
   R-329        L-2       1887       2731        448          3
   R-330        L-2        573       1222        500          4
   R-331        L-2       1668       2327        387          2
   R-332        L-3       1329       2258        367          2
   R-333        L-5        422       1735        200          2
   R-334        L-2       1560       2836        232          5
   R-335        L-1        824       1651        212          1
   R-336        L-1       1048       1330        274          2
   R-337        L-3       1380       2549        347          1
   R-338        L-4       2175       2627        391          4
   R-339        L-2       1684       2897        333          1
   R-340        L-4        446       1301        487          3
   R-341        L-2       1489       2657        349          4
   R-342        L-1        529       1342        201          4
   R-343        L-1        906       1863        258          3
   R-344        L-4       1395       2568        363          4
   R-345        L-1       2459       3219        299          1
   R-346        L-1       2000       2549        498          4
   R-347        L-5       2133       2759        425          2
   R-348        L-2        721       1321        236          3
   R-349        L-3        928       2138        475          2
   R-350        L-1       1816       2536        410          4
   R-351        L-4       1395       2146        410          2
   R-352        L-5       2444       3385        218          4
   R-353        L-5       2442       3157        371          5
   R-354        L-3        523       1392        382          3
   R-355        L-5       1425       2003        353          4
   R-356        L-2       2393       3134        499          4
   R-357        L-5       2042       2836        240          5
   R-358        L-5       1877       2534        396          3
   R-359        L-2       2216       2748        304          5
   R-360        L-2       2211       2646        278          4
   R-361        L-3        790       1596        252          2
   R-362        L-1       2175       3163        397          2
   R-363        L-3       1976       2537        358          1
   R-364        L-3       1837       3333        304          2
   R-365        L-3       1438       2523        231          4
   R-366        L-3        418       1689        394          1
   R-367        L-5       1653       2227        350          2
   R-368        L-4        975       1493        204          2
   R-369        L-1        443       1225        305          2
   R-370        L-4       1102       1741        326          3
   R-371        L-5       2472       3624        430          2
   R-372        L-2        411       1557        224          3
   R-373        L-5       1545       2296        415          4
   R-374        L-2       2025       2498        332          1
   R-375        L-5        958       2152        443          5
   R-376        L-3        478       1076        235          1
   R-377        L-1       1955       3142        461          2
   R-378        L-2       1391       2864        233          3
   R-379        L-1        900       1614        448          3
   R-380        L-2        610       1057        390          3
   R-381        L-2        458       1118        412          4
   R-382        L-3       2023       2931        382          3
   R-383        L-4        859       2180        442          3
   R-384        L-2       1528       2184        310          2
   R-385        L-5       2108       3568        243          4
   R-386        L-1       1558       2598        385          2
   R-387        L-5       1755       3059        300          4
   R-388        L-4        216       1483        371          2
   R-389        L-5        594       1352        479          3
   R-390        L-3       1652       2286        494          3
   R-391        L-5        951       1521        468          5
   R-392        L-2       2451       3535        300          5
   R-393        L-2        707       1984        375          3
   R-394        L-5       1448       2544        279          1
   R-395        L-4        811       1102        281          5
   R-396        L-3       1833       2738        245          3
   R-397        L-4        921       1603        371          1
   R-398        L-3        582       1117        354          3
   R-399        L-5       1581       2669        283          5
   R-400        L-2       1488       2274        468          4
   R-401        L-5       1012       1482        261          3
   R-402        L-3       1329       2227        312          4
   R-403        L-1       2189       2938        485          5
   R-404        L-4       1194       1846        343          2
   R-405        L-5       1117       2320        269          1
   R-406        L-4        424       1528        491          5
   R-407        L-4        332       1594        377          5
   R-408        L-5        920       2392        479          5
   R-409        L-4       1925       3350        424          3
   R-410        L-4       2467       3868        492          5
   R-411        L-5        237       1399        243          2
   R-412        L-4       2085       3553        279          5
   R-413        L-2        914       1830        277          1
   R-414        L-1       2312       2975        200          2
   R-415        L-1       2228       3452        408          2
   R-416        L-3       2393       3526        279          4
   R-417        L-1       2091       3181        401          4
   R-418        L-5       1060       1378        303          3
   R-419        L-1        396       1539        434          1
   R-420        L-4       2160       3588        405          3
   R-421        L-2        748       2191        455          5
   R-422        L-5        953       2042        217          3
   R-423        L-2       1406       2079        371          5
   R-424        L-5        348       1376        371          4
   R-425        L-3        719       1925        490          3
   R-426        L-3        919       1462        209          1
   R-427        L-2        352       1734        367          2
   R-428        L-2       1995       2904        207          2
   R-429        L-4       2482       3859        262          5
   R-430        L-5       2010       2360        316          4
   R-431        L-1        543       2022        242          2
   R-432        L-5       2275       2940        309          4
   R-433        L-5       1503       2549        329          4
   R-434        L-5        651       1760        437          3
   R-435        L-2       1075       1587        236          2
   R-436        L-3        720       1750        349          5
   R-437        L-2       1776       2390        483          4
   R-438        L-5       1339       2064        454          2
   R-439        L-3        603        997        225          3
   R-440        L-5       1626       3100        399          5
   R-441        L-2       1067       1571        434          4
   R-442        L-1       1990       2607        320          1
   R-443        L-3        310       1681        351          4
   R-444        L-4        990       1494        315          3
   R-445        L-4       1341       2747        362          5
   R-446        L-4       1169       1960        388          3
   R-447        L-1        428       1140        226          5
   R-448        L-4        424       1605        398          5
   R-449        L-4       2302       3338        271          5
   R-450        L-3        249       1667        481          5
   R-451        L-1        460       1928        427          5
   R-452        L-4        521       1538        443          4
   R-453        L-2       1200       2079        284          2
   R-454        L-3       2062       2912        467          2
   R-455        L-2       1851       2688        488          5
   R-456        L-5        428        831        249          4
   R-457        L-2        350       1171        403          5
   R-458        L-4       2106       2981        258          2
   R-459        L-2       1091       2357        216          4
   R-460        L-5       1698       2006        307          3
   R-461        L-4       2108       3325        371          2
   R-462        L-2       1984       3175        386          4
   R-463        L-2       2267       3339        430          5
   R-464        L-3        423       1535        268          4
   R-465        L-3       2222       2812        491          3
   R-466        L-1       1796       2330        306          5
   R-467        L-1       1565       2803        475          3
   R-468        L-3       2141       3614        307          4
   R-469        L-5        434       1429        348          2
   R-470        L-2       1548       2242        445          5
   R-471        L-4       1321       2634        458          1
   R-472        L-4        655       1579        313          5
   R-473        L-1       2279       2759        385          1
   R-474        L-1        255        469        211          4
   R-475        L-2       2433       2986        314          5
   R-476        L-4       1060       2332        409          4
   R-477        L-4       1422       1985        312          5
   R-478        L-1       1672       2677        231          1
   R-479        L-2       2270       3093        390          2
   R-480        L-1       2023       3455        319          2
   R-481        L-2        532       2013        238          5
   R-482        L-2        829       2165        283          1
   R-483        L-2       1381       1718        305          2
   R-484        L-1       1316       2769        256          3
   R-485        L-2       2200       2933        266          1
   R-486        L-5       1210       2615        253          3
   R-487        L-4        206        846        498          5
   R-488        L-3       1414       2052        357          5
   R-489        L-1       1324       2134        467          1
   R-490        L-2        924       2032        395          5
   R-491        L-2       1762       2851        250          2
   R-492        L-2        688       1021        204          4
   R-493        L-1        573       1958        500          5
   R-494        L-2       1869       3349        211          1
   R-495        L-4        375       1284        351          3
   R-496        L-2       1762       2757        349          1
   R-497        L-2        518       1103        327          3
   R-498        L-2       2140       3475        407          1
   R-499        L-1       1468       2606        237          3
   R-500        L-2       2446       3085        255          1
   R-501        L-3        775       1837        276          5
   R-502        L-1       1075       2476        334          3
   R-503        L-4        964       1793        472          4
   R-504        L-5       2116       3569        413          1
   R-505        L-2       1754       2418        237          5
   R-506        L-1        621       1551        215          2
   R-507        L-4        846       1955        302          2
   R-508        L-5       1739       2073        227          3
   R-509        L-4       2284       3672        416          5
   R-510        L-1       2218       2671        344          5
   R-511        L-5       2137       2977        310          4
   R-512        L-3       2094       2465        342          5
   R-513        L-1       1123       1885        410          4
   R-514        L-3       1909       2552        451          3
   R-515        L-5       1262       2085        481          2
   R-516        L-4        400       1718        200          2
   R-517        L-5       1626       2597        414          1
   R-518        L-2        784       1871        338          5
   R-519        L-2        984       2344        366          2
   R-520        L-4       2454       3853        260          3
   R-521        L-1        531       1518        405          4
   R-522        L-3       2011       2704        352          1
   R-523        L-1       2385       3650        360          2
   R-524        L-1       2339       3030        278          4
   R-525        L-5        858       2203        481          5
   R-526        L-3       1268       1867        426          3
   R-527        L-3       1182       2434        285          5
   R-528        L-3        526       1175        341          5
   R-529        L-2       2151       3012        213          2
   R-530        L-3        365       1148        308          3
   R-531        L-3       1113       1828        296          3
   R-532        L-1       1183       2247        495          4
   R-533        L-5        212       1387        367          2
   R-534        L-3       1594       1859        235          3
   R-535        L-2       2110       3278        230          3
   R-536        L-5        233        900        262          5
   R-537        L-4       2471       3537        430          1
   R-538        L-1       1892       2977        245          2
   R-539        L-5       1152       1768        368          3
   R-540        L-5       2266       3568        398          1
   R-541        L-5       2219       3679        378          1
   R-542        L-3       1621       2688        274          5
   R-543        L-1       1111       2493        221          3
   R-544        L-1       2393       2909        400          4
   R-545        L-2       1351       2728        469          3
   R-546        L-5       1026       1468        267          5
   R-547        L-3       1363       2835        320          1
   R-548        L-1       1486       2955        225          5
   R-549        L-4        313       1353        310          1
   R-550        L-3       1889       3137        234          1
   R-551        L-4       2456       3458        355          4
   R-552        L-2       2218       3092        363          4
   R-553        L-4        791       1564        240          5
   R-554        L-5       1007       1298        256          5
   R-555        L-4       1783       2248        394          4
   R-556        L-3        320       1435        202          4
   R-557        L-4        412       1494        214          2
   R-558        L-4       1289       2176        383          2
   R-559        L-4       1570       2123        415          2
   R-560        L-4        279       1513        367          1
   R-561        L-5       1199       2518        372          2
   R-562        L-1        943       1629        471          3
   R-563        L-5       2284       3618        455          1
   R-564        L-3       2157       3564        391          4
   R-565        L-4       1804       2687        224          4
   R-566        L-5        720       1431        271          4
   R-567        L-2       1666       3058        327          5
   R-568        L-1       2425       2952        206          3
   R-569        L-2       1554       2106        265          4
   R-570        L-5        481       1952        423          2
   R-571        L-3        618       2004        436          1
   R-572        L-2       1526       2644        358          1
   R-573        L-1       2267       3591        398          5
   R-574        L-3        496       1098        357          5
   R-575        L-4        344       1503        466          3
   R-576        L-3       1917       2750        456          5
   R-577        L-2        799       1525        493          1
   R-578        L-2        540       1865        366          3
   R-579        L-4       1133       1939        215          3
   R-580        L-4        641       1509        209          2
   R-581        L-2       1217       2332        294          4
   R-582        L-1        319       1274        266          1
   R-583        L-1        680       1184        398          4
   R-584        L-4       2208       3473        270          2
   R-585        L-2       1746       2227        478          1
   R-586        L-2        972       2106        213          3
   R-587        L-3       2285       3418        450          4
   R-588        L-4        593       1095        466          2
   R-589        L-3        372       1629        279          5
   R-590        L-4       1769       2932        312          4
   R-591        L-1        530       1033        422          4
   R-592        L-1        685       1593        372          2
   R-593        L-2        779       2142        426          1
   R-594        L-3        243       1543        436          5
   R-595        L-2       1647       2685        220          2
   R-596        L-3       1097       2576        447          5
   R-597        L-4       1741       2190        410          3
   R-598        L-1        294        679        384          2
   R-599        L-3       1664       3059        488          1
   R-600        L-2       1988       3052        388          3
   R-601        L-1       1347       1831        459          4
   R-602        L-4        426        821        385          1
   R-603        L-3       1663       2875        211          1
   R-604        L-5       1019       1855        445          2
   R-605        L-2        469       1077        328          5
   R-606        L-1       1072       1674        418          3
   R-607        L-2       1841       3241        435          4
   R-608        L-1        780       1995        379          5
   R-609        L-5       1429       2391        482          1
   R-610        L-3        811       1691        381          3
   R-611        L-5        351       1024        293          5
   R-612        L-5       1461       2288        421          4
   R-613        L-3       1926       3162        311          2
   R-614        L-5       1589       2060        464          4
   R-615        L-2       2303       2879        426          1
   R-616        L-3       2243       3213        302          2
   R-617        L-2        643       1485        442          4
   R-618        L-1       1077       2255        370          1
   R-619        L-5        801       1978        367          1
   R-620        L-4        764       2064        371          3
   R-621        L-4       1003       1981        499          2
   R-622        L-1       2073       3145        396          3
   R-623        L-3        755       1516        427          3
   R-624        L-4       2288       2620        219          1
   R-625        L-1       1189       2263        486          1
   R-626        L-1       2125       3358        435          4
   R-627        L-3       2186       3363        496          1
   R-628        L-2       2149       2671        305          2
   R-629        L-3       1199       1784        235          2
   R-630        L-5       1902       3261        216          1
   R-631        L-5       1046       1809        245          4
   R-632        L-1        752       1993        432          3
   R-633        L-1       1244       1883        479          3
   R-634        L-5       1918       2682        471          3
   R-635        L-1       2320       2782        339          3
   R-636        L-3        528       2014        376          5
   R-637        L-3       1437       1853        265          4
   R-638        L-4       1008       2009        280          1
   R-639        L-4        635       1548        377          3
   R-640        L-5       1002       1769        229          3
   R-641        L-4       1491       2622        210          3
   R-642        L-1       2172       2949        391          2
   R-643        L-3        794       1976        479          1
   R-644        L-5       2107       3521        441          5
   R-645        L-4        858       1591        276          1
   R-646        L-3        377       1019        274          4
   R-647        L-3       2237       2656        226          1
   R-648        L-4        860       1594        384          4
   R-649        L-3       1885       2932        315          5
   R-650        L-2        382        746        319          4
   R-651        L-1        723       1279        252          5
   R-652        L-3       1984       3297        225          4
   R-653        L-2       2090       2922        469          2
   R-654        L-4        514        946        353          1
   R-655        L-2        374       1533        220          3
   R-656        L-5       1384       2297        357          4
   R-657        L-5        232        834        372          5
   R-658        L-3       1210       2418        276          2
   R-659        L-1        895       1315        330          1
   R-660        L-4       2043       3347        265          5
   R-661        L-4       2442       3509        430          1
   R-662        L-2       2278       3113        223          4
   R-663        L-5       1946       3304        469          5
   R-664        L-2       2264       3298        292          3
   R-665        L-5       2066       3288        212          2
   R-666        L-5       1377       2109        313          2
   R-667        L-5       1428       2674        224          5
   R-668        L-1        974       2018        296          5
   R-669        L-2       1368       2605        457          4
   R-670        L-5       1079       2051        335          5
   R-671        L-1       2169       3281        371          4
   R-672        L-1        370       1720        364          5
   R-673        L-2       2435       3504        365          2
   R-674        L-5        728       1961        489          4
   R-675        L-3       2039       3169        476          5
   R-676        L-5       2102       3085        474          5
   R-677        L-3       2356       2865        327          5
   R-678        L-1       1358       1799        326          3
   R-679        L-3        386       1106        356          2
   R-680        L-5       2247       3009        295          2
   R-681        L-5        615       1033        258          5
   R-682        L-5       2407       3453        391          3
   R-683        L-1       1488       2555        292          1
   R-684        L-3       1851       2795        373          3
   R-685        L-3       1186       1683        211          3
   R-686        L-1        616       1864        286          4
   R-687        L-5        754       1482        212          2
   R-688        L-1       2289       3141        215          3
   R-689        L-2        905       1433        500          5
   R-690        L-3       2410       2816        372          1
   R-691        L-2        466        953        384          1
   R-692        L-2       1973       2559        256          3
   R-693        L-3        388       1246        373          4
   R-694        L-3       2237       2885        228          5
   R-695        L-2       1158       1796        344          5
   R-696        L-5        809       1538        319          1
   R-697        L-4        660       1515        434          2
   R-698        L-4       1291       2052        377          2
   R-699        L-2       2059       3520        362          2
   R-700        L-3       1892       3078        430          5
   R-701        L-1       1727       2412        448          5
   R-702        L-5       2442       2977        474          2
   R-703        L-3        916       1799        368          5
   R-704        L-5       1795       2775        495          3
   R-705        L-2        556       1034        470          2
   R-706        L-1        648       1095        330          2
   R-707        L-3       2363       3680        319          2
   R-708        L-5        974       2412        413          2
   R-709        L-1       1208       2197        478          4
   R-710        L-5       2414       3049        271          1
   R-711        L-5        452        890        401          3
   R-712        L-2       2420       3376        275          4
   R-713        L-3       2021       3154        473          2
   R-714        L-2       1852       3135        350          5
   R-715        L-2       1623       2352        487          2
   R-716        L-4        656       1187        327          2
   R-717        L-1       2039       3006        401          2
   R-718        L-2        981       1561        229          4
   R-719        L-5        923       1681        254          3
   R-720        L-5       1915       3267        464          5
   R-721        L-4       1031       2421        492          4
   R-722        L-5       1177       2458        386          5
   R-723        L-5        534        985        305          2
   R-724        L-1        477       1177        473          5
   R-725        L-2       1028       1972        318          1
   R-726        L-5       1999       3084        231          4
   R-727        L-4       1099       1702        499          3
   R-728        L-5       1786       2655        414          4
   R-729        L-3       1925       2685        408          2
   R-730        L-2        875       2316        318          3
   R-731        L-2       1214       2285        212          5
   R-732        L-1       1689       2746        331          5
   R-733        L-3       1008       2387        301          2
   R-734        L-3        592       1303        285          4
   R-735        L-5        995       2389        387          5
   R-736        L-1        739       1369        356          2
   R-737        L-5       1192       2139        343          4
   R-738        L-2       2408       3737        471          2
   R-739        L-3       1803       2454        482          4
   R-740        L-1        755       1620        354          5
