InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-147        L-3        811       1469        478          5
   R-148        L-3        434       1758        351          2
   R-149        L-1       2135       3563        344          2
   R-150        L-1       1379       1884        413          3
   R-151        L-2       2368       2899        384          4
   R-152        L-3        527       1010        417          2
   R-153        L-1       1002       1703        288          1
   R-154        L-5        243       1040        201          5
   R-155        L-1       2350       2899        417          5
   R-156        L-5       1586       2281        286          5
   R-157        L-2        453        816        231          4
   R-158        L-3        754       2066        253          5
   R-159        L-5       1590       2203        341          5
   R-160        L-5        684       1836        496          1
   R-161        L-3        221        589        280          5
   R-162        L-2       1940       3030        355          5
   R-163        L-2       1684       3093        474          5
   R-164        L-5       2053       3328        287          5
   R-165        L-5        306       1374        497          2
   R-166        L-5       1271       2471        500          5
   R-167        L-3       2050       2751        370          2
   R-168        L-2       1495       2495        353          5
   R-169        L-3       2182       3082        349          2
   R-170        L-3       1491       2217        249          2
   R-171        L-3        922       1543        425          1
   R-172        L-1       2334       2631        202          5
   R-173        L-3        931       1747        314          4
   R-174        L-4       1782       3009        323          3
   R-175        L-1       2279       3227        245          1
   R-176        L-1        956       2016        228          4
   R-177        L-5        871       1383        422          2
   R-178        L-3       1731       3147        375          2
   R-179        L-1        202       1323        377          4
   R-180        L-5       1078       2248        450          4
   R-181        L-2       2464       3513        246          1
   R-182        L-2       2038       3511        398          1
   R-183        L-2        577       1128        346          2
   R-184        L-4       2070       3209        424          3
   R-185        L-1       1843       3011        358          3
   R-186        L-4       1738       2355        460          4
   R-187        L-5       1707       3202        316          2
   R-188        L-3       1952       2550        345          5
   R-189        L-5        345       1298        466          2
   R-190        L-3       2160       3538        318          4
   R-191        L-4       2000       2666        413          1
   R-192        L-3       1965       3309        383          2
   R-193        L-2        777       1884        370          3
   R-194        L-4       2416       3841        488          5
   R-195        L-4        756       1994        450          3
   R-196        L-3       2282       3388        216          5
   R-197        L-1        965       1799        474          4
   R-198        L-1       1448       1807        267          2
   R-199        L-3       1592       2516        279          4
   R-200        L-1       1144       1599        340          1
   R-201        L-2       2006       2759        256          4
   R-202        L-5       2393       3739        232          2
   R-203        L-2        912       1223        300          5
   R-204        L-5        980       1320        312          4
   R-205        L-5       1539       2460        378          4
   R-206        L-5        739       1354        373          3
   R-207        L-3       1281       1647        249          1
   R-208        L-2       1775       2433        235          1
   R-209        L-1       2204       3353        398          1
   R-210        L-5        801       2105        428          4
   R-211        L-1        640       1222        287          2
   R-212        L-4       2066       3504        472          3
   R-213        L-3       1972       2810        326          5
   R-214        L-5        230       1381        336          3
   R-215        L-5       1372       1955        261          2
   R-216        L-2        863       1526        399          5
   R-217        L-1        974       2366        487          5
   R-218        L-1        492        911        356          5
   R-219        L-1       2087       3419        248          3
   R-220        L-1       1283       1967        300          3
   R-221        L-3       1833       3252        338          1
   R-222        L-5        617       1763        404          2
   R-223        L-4       2212       2976        375          2
   R-224        L-1        875       1844        286          2
   R-225        L-5        973       2400        475          3
   R-226        L-5        723       1757        287          5
   R-227        L-3       1960       3136        430          1
   R-228        L-3       2081       3087        448          2
   R-229        L-5        658       1886        330          5
   R-230        L-3       2202       2811        434          3
   R-231        L-3       2434       3916        250          5
   R-232        L-5        237       1302        281          2
   R-233        L-1       1772       2584        446          3
   R-234        L-5       1100       2240        324          2
   R-235        L-3        983       2361        440          4
   R-236        L-2       1314       2577        370          1
   R-237        L-1        425       1102        482          5
   R-238        L-1       2220       3116        370          2
   R-239        L-4       1733       2782        226          3
   R-240        L-3       1219       2494        378          4
   R-241        L-2        310        971        398          4
   R-242        L-4       1867       2541        328          5
   R-243        L-2       1683       2281        388          2
   R-244        L-1       1447       2223        463          4
   R-245        L-5       2494       3286        219          2
   R-246        L-3        211       1464        420          4
   R-247        L-2        883       1320        214          4
   R-248        L-1       1320       2266        484          3
   R-249        L-2       1261       2636        477          1
   R-250        L-3       1597       2449        329          4
   R-251        L-5       1601       3000        230          2
   R-252        L-1       1950       3438        335          2
   R-253        L-5        623       1887        250          3
   R-254        L-4       1876       2936        263          4
   R-255        L-4       2336       3100        429          5
   R-256        L-3        912       1974        346          1
   R-257        L-3       2005       2862        465          5
   R-258        L-4       1781       3203        333          5
   R-259        L-5       1570       2468        231          4
   R-260        L-3       1730       3077        480          2
   R-261        L-5       1102       2174        319          1
   R-262        L-3       1257       2590        415          4
   R-263        L-4       2267       3757        287          2
   R-264        L-2       1799       2783        344          3
   R-265        L-4       2001       2723        309          1
   R-266        L-3       2227       2635        280          5
   R-267        L-4        270       1197        276          3
   R-268        L-5       1701       2132        271          5
   R-269        L-2        450       1647        439          3
   R-270        L-5       1688       2665        244          5
   R-271        L-4        647       2073        484          4
   R-272        L-2       2249       3077        448          3
   R-273        L-3       1875       3259        267          4
   R-274        L-4        881       1632        288          2
   R-275        L-1       1869       3254        266          3
   R-276        L-2        851       2144        478          5
   R-277        L-2       1574       2885        279          3
   R-278        L-3       1954       2286        251          5
   R-279        L-1       1425       2610        287          3
   R-280        L-5       1036       1466        287          3
   R-281        L-2        577       1071        215          5
   R-282        L-3        492       1961        290          2
   R-283        L-3        396       1415        373          4
   R-284        L-5       2138       2641        276          3
   R-285        L-1       1389       2351        329          5
   R-286        L-3        218       1600        473          1
   R-287        L-3       2347       2866        384          5
   R-288        L-1        446       1825        475          4
   R-289        L-4       1901       3375        439          5
   R-290        L-5       2208       2661        365          2
   R-291        L-5        884       1870        402          3
   R-292        L-2       2207       2979        216          4
   R-293        L-3       1085       2420        475          1
   R-294        L-2       1073       2025        415          5
   R-295        L-1       2029       2657        260          1
   R-296        L-5       2167       3267        274          1
   R-297        L-5       1140       2614        317          2
   R-298        L-3        893       1314        285          2
   R-299        L-1       1280       2200        309          5
   R-300        L-4        554       1775        417          3
   R-301        L-1       2334       3170        401          4
   R-302        L-4       2019       3503        433          3
   R-303        L-3       1416       2192        382          2
   R-304        L-2       2191       3637        313          4
   R-305        L-3       1519       2232        421          4
   R-306        L-4       1096       1909        333          1
   R-307        L-2       2452       3952        277          5
   R-308        L-4       2358       3298        228          4
   R-309        L-5       2337       2863        499          3
   R-310        L-2       1140       1545        277          4
   R-311        L-1       1011       1638        283          4
   R-312        L-2       1392       1720        264          5
   R-313        L-3       1058       2216        376          1
   R-314        L-4       1558       2398        394          3
   R-315        L-3        753       1492        418          1
   R-316        L-3        642       1159        321          4
   R-317        L-2       1805       2542        339          3
   R-318        L-5        473       1970        331          5
   R-319        L-4        325       1604        344          3
   R-320        L-3       2301       3416        314          4
   R-321        L-4       2189       2700        372          4
   R-322        L-4        305        607        265          5
   R-323        L-5       1642       2273        367          5
   R-324        L-3       1926       2830        312          4
   R-325        L-4       2437       3219        307          1
   R-326        L-5        785       1572        378          2
   R-327        L-3       1293       1817        248          5
   R-328        L-1       1925       2752        444          1
   R-329        L-1        629       1924        259          4
   R-330        L-3        538       1231        266          4
   R-331        L-2        608       1633        266          5
   R-332        L-4       2087       3453        214          5
   R-333        L-4       1383       2242        409          2
   R-334        L-2       1792       2258        440          3
   R-335        L-1       1311       2114        450          1
   R-336        L-5        468       1330        375          5
   R-337        L-5       2364       3519        281          2
   R-338        L-5       2144       3405        427          3
   R-339        L-4        614       1244        365          4
   R-340        L-1        745       1484        294          4
   R-341        L-3       1116       2034        394          1
   R-342        L-1        434       1720        389          1
   R-343        L-5       1577       3033        443          4
   R-344        L-2        912       2152        489          4
   R-345        L-5        838       2248        378          3
   R-346        L-4       1389       2884        452          4
   R-347        L-1       1910       2544        283          2
   R-348        L-5       2035       3030        279          3
   R-349        L-1        401       1802        462          5
   R-350        L-2       1683       3025        469          5
   R-351        L-5       1751       2842        470          2
   R-352        L-2        214       1687        397          2
   R-353        L-3        586       1815        500          3
   R-354        L-5        411        989        453          3
   R-355        L-4       2164       3244        469          5
   R-356        L-1       2016       2562        302          2
   R-357        L-2       1175       1971        363          4
   R-358        L-3       2335       3190        232          3
   R-359        L-5       1070       2489        227          2
   R-360        L-1       2498       3837        312          1
   R-361        L-5       1198       2027        364          1
   R-362        L-5        926       1562        375          2
   R-363        L-1       1753       2700        370          4
   R-364        L-4       2066       2780        333          3
   R-365        L-2       1704       2345        211          5
   R-366        L-5        925       1457        375          2
   R-367        L-2        301        628        241          4
   R-368        L-5       1391       2143        380          5
   R-369        L-4        775       1300        450          2
   R-370        L-1       1523       2507        330          2
   R-371        L-5       1843       2123        259          2
   R-372        L-1       1503       2195        306          2
   R-373        L-3        383        858        445          4
   R-374        L-1       1349       2779        411          4
   R-375        L-3       1736       2307        459          2
   R-376        L-4        723       1761        265          1
   R-377        L-4       2314       3681        423          2
   R-378        L-2       1973       2938        469          3
   R-379        L-4        522       1043        387          2
   R-380        L-1       2328       3049        464          3
   R-381        L-2       1723       3148        361          3
   R-382        L-5       1280       2126        331          3
   R-383        L-1        283       1463        491          5
   R-384        L-4       1064       1795        495          2
   R-385        L-2        785       1550        497          4
   R-386        L-2        930       1743        233          2
   R-387        L-1        810       1871        260          5
   R-388        L-1       1046       1721        243          4
   R-389        L-5       1543       2350        279          3
   R-390        L-2        685       1117        333          3
   R-391        L-5        490       1815        488          4
   R-392        L-5        399       1831        496          3
   R-393        L-4        582       1559        445          2
   R-394        L-3        943       2436        323          4
   R-395        L-5       1770       2458        447          2
   R-396        L-1       1922       3145        404          2
   R-397        L-3       1942       3374        443          2
   R-398        L-4       2401       3033        278          2
   R-399        L-2       1285       1641        202          2
   R-400        L-3       2261       3619        359          2
   R-401        L-5       2372       3472        439          2
   R-402        L-1       1697       2973        495          4
   R-403        L-2       2267       3713        294          3
   R-404        L-5       1483       2031        283          5
   R-405        L-5       1148       1552        362          1
   R-406        L-5       1702       3173        364          5
   R-407        L-3        246       1231        475          3
   R-408        L-1       1903       3164        459          5
   R-409        L-2        849       1259        292          5
   R-410        L-5       1570       1994        409          3
   R-411        L-3       1656       2287        485          2
   R-412        L-2       1867       2393        250          1
   R-413        L-5        510       1394        207          1
   R-414        L-2       1305       1916        253          3
   R-415        L-1        381        834        300          1
   R-416        L-2        827       1959        441          5
   R-417        L-1       1988       3058        413          2
   R-418        L-1       2369       3253        358          5
   R-419        L-1       1407       2450        351          4
   R-420        L-1       2091       2934        366          4
   R-421        L-4        253       1097        311          2
   R-422        L-4       1643       2510        384          3
   R-423        L-1       1588       2273        340          5
   R-424        L-4       2373       3463        317          1
   R-425        L-4       1085       2165        351          4
   R-426        L-5       2023       2935        494          5
   R-427        L-3       1507       2583        450          1
   R-428        L-1       2024       2906        237          1
   R-429        L-5       1807       2636        375          5
   R-430        L-3       1847       3216        430          5
   R-431        L-2        974       2342        231          3
   R-432        L-1       1668       2131        338          1
   R-433        L-5        667       1572        201          5
   R-434        L-4        709       1576        303          5
   R-435        L-2       1099       2599        312          3
   R-436        L-4       1190       1577        293          2
   R-437        L-3       2391       3420        270          5
   R-438        L-2       1302       1867        232          5
   R-439        L-4       1511       2492        425          5
   R-440        L-2       1850       2998        238          5
   R-441        L-4       1469       2868        245          3
   R-442        L-4       2266       2834        227          4
   R-443        L-4       1899       3324        456          4
   R-444        L-4        571       1865        219          2
   R-445        L-5       1450       2075        365          5
   R-446        L-3        281       1767        491          3
   R-447        L-1       1661       2204        497          2
   R-448        L-5        417       1478        341          2
   R-449        L-5        563       1297        369          1
   R-450        L-4        618       2081        225          5
   R-451        L-4        477       1744        452          1
   R-452        L-2        305        690        249          5
   R-453        L-4       2050       2515        362          1
   R-454        L-1        858       2066        450          2
   R-455        L-5        643       1982        207          1
   R-456        L-3        529       1920        366          3
   R-457        L-4        438       1172        280          4
   R-458        L-3       2127       3421        204          1
   R-459        L-1       1759       2350        213          1
   R-460        L-5       1091       1610        492          2
   R-461        L-2        235       1154        298          3
   R-462        L-1        910       2028        251          5
   R-463        L-1       1259       2329        475          2
   R-464        L-5       2287       3075        436          5
   R-465        L-2       1602       2118        353          3
   R-466        L-1        624       1992        257          3
   R-467        L-1        570       1610        262          5
   R-468        L-3       1773       2068        239          2
   R-469        L-3       1812       2428        499          4
   R-470        L-5       2038       2631        344          3
   R-471        L-4       1882       3329        488          2
   R-472        L-5        954       1848        417          5
   R-473        L-2       1167       1818        270          1
   R-474        L-1        367        823        240          3
   R-475        L-3       2457       3660        304          2
   R-476        L-3       1169       2355        334          4
   R-477        L-1       1731       2925        447          1
   R-478        L-1        355       1584        335          5
   R-479        L-3        366       1724        439          3
   R-480        L-2       1763       2726        339          1
   R-481        L-4       1259       2097        446          1
   R-482        L-1        692       1134        219          2
   R-483        L-3       2238       3412        482          3
   R-484        L-2       2355       2748        290          3
   R-485        L-4        683       1083        315          5
   R-486        L-1       2399       3254        420          3
   R-487        L-1        212        852        421          4
   R-488        L-3       1322       1588        204          3
   R-489        L-1        578       1276        264          4
   R-490        L-4        577       1976        275          1
   R-491        L-2       1121       1844        400          3
   R-492        L-3       1078       1425        279          4
   R-493        L-3        587        999        230          5
   R-494        L-2        382       1124        485          3
   R-495        L-3        312       1072        425          5
   R-496        L-3        530       1409        483          2
   R-497        L-1       1567       1824        201          2
   R-498        L-4        201       1310        357          3
   R-499        L-2       1732       2844        424          4
   R-500        L-3       1954       3170        270          3
   R-501        L-3       2140       3561        357          1
   R-502        L-5       2343       2916        292          5
   R-503        L-2       1542       2011        366          3
   R-504        L-1       1883       2209        223          2
   R-505        L-3       2316       2833        406          2
   R-506        L-5       1624       2853        250          2
   R-507        L-2       1115       1738        421          3
   R-508        L-5       1270       1787        314          4
   R-509        L-2       1031       1734        477          2
   R-510        L-2        579       1712        310          4
   R-511        L-3       1958       3189        305          5
   R-512        L-3       1897       2410        466          4
   R-513        L-4        462       1673        256          4
   R-514        L-3        744       1813        490          4
   R-515        L-2        210        824        355          4
   R-516        L-4       1514       1936        328          3
   R-517        L-4        449        847        213          1
   R-518        L-2       1643       3120        364          3
   R-519        L-5        788       1996        317          4
   R-520        L-1       2316       3455        326          5
   R-521        L-5        648       1512        469          1
   R-522        L-5        676       1316        255          1
   R-523        L-4       1776       3004        276          4
   R-524        L-1       1241       2210        374          5
   R-525        L-1       2044       3335        432          4
   R-526        L-4       2145       2776        415          3
   R-527        L-5       2101       3182        441          2
   R-528        L-2        271        846        268          3
   R-529        L-1       2171       3011        381          3
   R-530        L-1        220       1451        393          1
   R-531        L-5       1585       2277        486          4
   R-532        L-3        557       1180        275          2
   R-533        L-5       1645       2638        343          1
   R-534        L-2       1080       2426        428          3
   R-535        L-4       1220       1907        200          2
   R-536        L-3       2221       3362        332          5
   R-537        L-3        464       1673        395          5
   R-538        L-4       1002       2203        328          1
   R-539        L-3       1263       2740        203          2
   R-540        L-3        473       1369        365          3
   R-541        L-3       1654       3040        469          4
   R-542        L-5       1136       2316        409          2
   R-543        L-5       1806       2850        433          2
   R-544        L-1       1046       1938        213          5
   R-545        L-2       2336       3746        352          4
   R-546        L-2        301       1777        487          2
   R-547        L-5        711       1688        490          5
   R-548        L-2        639       1079        226          4
   R-549        L-1       2458       2923        395          3
   R-550        L-3        799       1799        391          5
   R-551        L-4       1430       2796        291          5
   R-552        L-4        635       1594        413          3
   R-553        L-1       1587       2833        458          5
   R-554        L-2       1018       2241        354          4
   R-555        L-2       1186       2608        329          1
   R-556        L-4        998       2019        293          5
   R-557        L-2        231       1458        436          5
   R-558        L-1       1343       2842        415          3
   R-559        L-2       2296       2976        478          2
   R-560        L-2        723       1253        419          2
   R-561        L-1       1348       2309        446          3
   R-562        L-1       2382       3580        346          4
   R-563        L-3       1426       1674        246          3
   R-564        L-2       2205       3560        465          5
   R-565        L-2        392       1418        475          4
   R-566        L-4        503       1370        310          4
   R-567        L-1       2246       3222        388          2
   R-568        L-2       1789       3139        420          1
   R-569        L-5       1288       2753        447          2
   R-570        L-4       2089       3075        487          1
   R-571        L-4        689       1823        278          3
   R-572        L-5       2253       2608        248          4
   R-573        L-5       1611       2957        265          2
   R-574        L-3        602       1091        201          5
   R-575        L-5        837       1543        441          2
   R-576        L-1       2130       2353        216          1
   R-577        L-4       1849       3140        455          5
   R-578        L-3       1270       1728        373          3
   R-579        L-4        753       2145        367          2
   R-580        L-4       1734       2588        452          5
   R-581        L-5       2348       3675        229          1
   R-582        L-3       2013       3374        343          3
   R-583        L-5       2464       3748        271          3
   R-584        L-3       1052       1335        257          4
   R-585        L-2       2465       2841        304          3
   R-586        L-3       1155       1876        284          4
   R-587        L-5       1872       3275        250          2
   R-588        L-3       1101       2314        223          2
   R-589        L-5       1401       2018        464          2
   R-590        L-5       2072       2917        493          5
   R-591        L-3        254       1568        202          4
   R-592        L-3       1320       2247        404          1
   R-593        L-1       2278       3370        259          1
   R-594        L-2        794       2235        493          5
   R-595        L-4       2305       3432        301          1
   R-596        L-1        546       1783        291          3
   R-597        L-5       1572       1946        291          2
   R-598        L-3        538       1237        367          3
   R-599        L-5        295       1166        260          5
   R-600        L-5       2088       3279        331          4
   R-601        L-3        270        676        301          5
   R-602        L-1        918       1832        493          2
   R-603        L-1       2380       3726        330          5
   R-604        L-4       1726       3208        455          3
   R-605        L-5       1539       2021        331          5
   R-606        L-3       2432       3231        321          2
   R-607        L-1       1345       2161        492          2
   R-608        L-1       1195       1916        392          5
   R-609        L-1       1583       2990        483          5
   R-610        L-3        917       2369        500          1
   R-611        L-2        814       2101        225          3
   R-612        L-2       1159       2633        328          1
   R-613        L-2       1462       2187        375          3
   R-614        L-4       1030       1671        299          1
   R-615        L-2       1959       3416        295          3
   R-616        L-4       2228       2777        348          3
   R-617        L-3       1885       2606        387          5
   R-618        L-2       2195       2578        202          2
   R-619        L-2       1143       2149        320          5
   R-620        L-3       1267       2333        432          1
   R-621        L-1       1025       1596        382          3
   R-622        L-4       2363       3081        391          4
   R-623        L-4       1789       2422        438          5
   R-624        L-2        303       1411        296          5
   R-625        L-4       1348       2479        363          1
   R-626        L-5       2294       3653        478          1
   R-627        L-1        512        968        374          3
   R-628        L-2       2137       2976        221          3
   R-629        L-1       2263       3374        363          3
   R-630        L-3       1393       2202        437          2
   R-631        L-5        414       1639        327          5
   R-632        L-3        917       1650        261          2
   R-633        L-1        921       2343        201          5
   R-634        L-5       1564       2183        343          1
   R-635        L-4       2426       2866        354          4
   R-636        L-1       2324       3624        498          4
   R-637        L-2       1300       2373        449          2
   R-638        L-1       1245       2019        437          1
   R-639        L-1        524       1900        465          2
   R-640        L-2        429       1508        309          2
   R-641        L-1       1131       1800        400          1
   R-642        L-4        573       1168        432          5
   R-643        L-1        399       1652        469          5
   R-644        L-5        647       1102        227          5
   R-645        L-2       2450       3405        289          5
   R-646        L-2       2087       2657        404          5
   R-647        L-1       1940       2978        430          5
   R-648        L-1       1211       1848        309          3
   R-649        L-4        803       2212        496          2
   R-650        L-1       2035       3528        361          5
   R-651        L-1       1189       2488        204          2
   R-652        L-4       2311       3331        291          2
   R-653        L-1        662       1352        274          1
   R-654        L-2       1544       2111        379          1
   R-655        L-3       1793       2809        285          5
   R-656        L-1       1807       2222        358          4
   R-657        L-4       2363       3366        342          5
   R-658        L-2        636       1065        416          2
   R-659        L-5       1416       2806        362          3
   R-660        L-4       1259       1647        241          4
   R-661        L-4       1421       2137        471          4
   R-662        L-2       1239       2674        420          2
   R-663        L-5       2417       2903        352          1
   R-664        L-1       1759       2328        298          3
   R-665        L-4        879       1549        255          4
   R-666        L-4        202        540        234          1
   R-667        L-1        763       1358        419          4
   R-668        L-4       2268       2854        458          2
   R-669        L-3        594       2092        288          1
   R-670        L-3       2270       3707        362          2
   R-671        L-5        750       1297        397          2
   R-672        L-4       2415       2989        321          2
   R-673        L-1       2141       3454        257          3
   R-674        L-2       1705       2998        430          2
   R-675        L-1       2357       3071        300          2
   R-676        L-5       1402       1990        406          4
   R-677        L-4        470        990        264          5
   R-678        L-2        747       1250        434          2
   R-679        L-5       1887       2360        265          3
   R-680        L-5       1476       2686        487          2
   R-681        L-3       2468       2721        202          3
   R-682        L-1        810       1441        392          5
   R-683        L-4        470        991        345          3
   R-684        L-2       1791       3209        457          3
   R-685        L-3        904       2192        325          1
   R-686        L-3       2382       3124        278          5
   R-687        L-4       1255       2318        435          5
   R-688        L-1       1211       2293        417          2
   R-689        L-1       1501       2106        499          3
   R-690        L-1        318       1010        316          1
   R-691        L-5       1163       2234        210          3
   R-692        L-1       2348       3005        270          5
   R-693        L-1       2135       3404        235          2
   R-694        L-4        570       1734        460          1
   R-695        L-5       1140       2180        210          1
   R-696        L-2        423       1660        282          4
   R-697        L-2       1483       2771        298          5
   R-698        L-4       2051       3527        263          1
   R-699        L-1       2465       2882        231          5
   R-700        L-2       2006       2947        491          2
   R-701        L-3       1993       2652        356          2
   R-702        L-4        310        538        223          4
   R-703        L-5        625       1894        315          1
   R-704        L-2       1532       1836        244          2
   R-705        L-5       2024       3454        232          1
   R-706        L-3       2048       3046        226          4
   R-707        L-4       2381       3702        464          2
   R-708        L-4        792       1363        425          2
   R-709        L-4       2109       2779        456          3
   R-710        L-4       1369       2483        477          5
   R-711        L-4       2118       2413        214          5
   R-712        L-5        700       1440        450          4
   R-713        L-2       1595       2128        287          5
   R-714        L-3       1924       2795        370          3
   R-715        L-3        300        807        396          2
   R-716        L-3       1917       3211        214          5
   R-717        L-4       2131       3243        460          5
   R-718        L-4        579       2041        481          5
   R-719        L-5       1209       1638        343          3
   R-720        L-5       1269       1970        417          3
   R-721        L-1        208       1162        368          5
   R-722        L-2        421       1186        236          3
   R-723        L-4       1040       2165        401          2
   R-724        L-2        864       1241        260          1
   R-725        L-4       1365       1944        287          4
   R-726        L-5       2049       2552        307          5
   R-727        L-2       1513       2247        362          1
   R-728        L-4       2109       3280        314          5
   R-729        L-3       2483       3154        361          3
   R-730        L-2       2352       2988        406          5
   R-731        L-3        355       1059        436          2
   R-732        L-5        551       2023        497          3
   R-733        L-3       2135       3482        356          5
   R-734        L-5        606       1592        217          1
   R-735        L-5        319       1638        478          3
   R-736        L-1       1828       2358        472          3
   R-737        L-5        370        933        220          4
   R-738        L-1        207        980        390          2
   R-739        L-4       1230       1650        304          5
