InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-109        L-4        292        802        227          2
   R-110        L-1       1020       2098        290          2
   R-111        L-3       1415       1761        265          3
   R-112        L-1        462       1343        460          1
   R-113        L-1        549       1823        485          2
   R-114        L-1       2498       3211        409          3
   R-115        L-4       1569       2681        491          5
   R-116        L-5       1898       3386        208          4
   R-117        L-1        285        562        226          4
   R-118        L-1        987       1451        207          3
   R-119        L-5       1524       1819        210          2
   R-120        L-2       2114       2856        364          3
   R-121        L-2       1318       2610        443          4
   R-122        L-5       1084       1926        462          4
   R-123        L-2       1158       2475        339          1
   R-124        L-4        533       1617        399          2
   R-125        L-4        943       1981        500          3
   R-126        L-1       1362       2482        417          1
   R-127        L-5       1660       2968        219          2
   R-128        L-1        317        814        480          3
   R-129        L-3        508       1312        471          5
   R-130        L-5       2188       3364        395          2
   R-131        L-1       1552       2347        403          2
   R-132        L-2       2404       3615        393          3
   R-133        L-5        704       1222        382          3
   R-134        L-3       2261       3742        337          4
   R-135        L-4       1203       2660        221          1
   R-136        L-4       1798       2832        259          3
   R-137        L-3        685       1234        370          2
   R-138        L-3       1472       1999        310          4
   R-139        L-5       2073       2876        228          3
   R-140        L-2       2462       3939        350          3
   R-141        L-4       2498       3379        357          1
   R-142        L-3        585       1979        429          1
   R-143        L-3       1427       2394        395          2
   R-144        L-5        837       1631        243          5
   R-145        L-4       2322       3013        285          5
   R-146        L-3       1021       2314        472          4
   R-147        L-1       1892       2455        360          5
   R-148        L-1       2249       3350        445          2
   R-149        L-4       1897       3010        287          1
   R-150        L-4       1231       2253        383          4
   R-151        L-4       1838       2717        341          4
   R-152        L-4        937       1719        351          4
   R-153        L-4       1755       2830        484          3
   R-154        L-3        965       2161        220          2
   R-155        L-1        644       1550        458          1
   R-156        L-1        903       2365        495          5
   R-157        L-2        781       2166        261          4
   R-158        L-2       1053       1719        494          1
   R-159        L-1       2145       2768        366          5
   R-160        L-2       1889       2555        429          1
   R-161        L-5       2224       2881        315          2
   R-162        L-2       1484       2627        445          2
   R-163        L-3       1716       3055        335          5
   R-164        L-2       1112       2134        422          3
   R-165        L-1       1642       3139        465          1
   R-166        L-5        980       2217        425          3
   R-167        L-1        475       1818        210          4
   R-168        L-2       2205       3100        447          1
   R-169        L-1       1724       3223        413          2
   R-170        L-5       1519       2522        405          3
   R-171        L-1       1969       2203        222          4
   R-172        L-2        333       1469        230          1
   R-173        L-5       2444       2835        273          3
   R-174        L-1       2108       2917        275          2
   R-175        L-3       1345       1936        482          2
   R-176        L-5       1410       1973        238          4
   R-177        L-4       1816       3092        478          1
   R-178        L-1       1399       2743        465          5
   R-179        L-1       2444       2921        345          2
   R-180        L-1       1587       2710        225          4
   R-181        L-5        489       1278        476          2
   R-182        L-5       1895       3322        232          1
   R-183        L-5        388       1448        319          2
   R-184        L-2       1150       1574        269          2
   R-185        L-3       1033       1702        490          3
   R-186        L-2       2177       3648        307          1
   R-187        L-4        434       1046        399          3
   R-188        L-4       2115       3192        261          4
   R-189        L-2       1498       2441        210          5
   R-190        L-3        354       1328        269          1
   R-191        L-4       1914       3282        306          1
   R-192        L-1       2265       2879        343          1
   R-193        L-1       1041       1568        323          5
   R-194        L-1       1126       2088        303          3
   R-195        L-5       2051       3028        318          2
   R-196        L-4       1999       3194        241          1
   R-197        L-1        488       1087        374          1
   R-198        L-1       2480       2703        204          1
   R-199        L-4       2126       2887        393          5
   R-200        L-4        217        942        402          2
